t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
105054.250719,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1111,-0.1667,0.1667,0.1111,0.1111,0.1667,15,0
105054.277094,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.308963,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1667,-0.1667,-0.1667,0.1111,0.1667,0.1667,0.1667,15,0
105054.340705,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.366973,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.399280,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.436359,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.468528,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.506589,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.538913,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.574932,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.613231,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.645279,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.682600,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1111,-0.1667,0.1667,0.1111,0.1111,0.1667,15,0
105054.720462,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.757918,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.795152,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.826920,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.863725,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105054.900706,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.933015,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105054.969834,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.007111,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.076094,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.113309,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.145385,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.183198,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.220447,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.252408,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.289836,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.323310,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.361639,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.393494,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1667,-0.1667,-0.1667,0.1667,0.1667,0.1667,0.1667,15,0
105055.430482,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.467692,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.499418,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.536546,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.573742,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.605479,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.643108,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1111,-0.1667,0.1111,0.1111,0.1111,0.1667,15,0
105055.680737,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.712962,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.750570,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.2222,-0.1667,0.1111,0.1111,0.2222,0.1667,15,0
105055.782489,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.2222,-0.1667,0.1667,0.1111,0.2222,0.1667,15,0
105055.819554,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.856732,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.889016,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105055.926178,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.963416,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105055.995634,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.033116,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.070480,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.102476,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.139564,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.176254,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.209383,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.246752,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.279115,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.318804,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.351690,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.385042,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.422935,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.457310,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.495069,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.528433,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.561572,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.601165,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.634167,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.671008,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.708158,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.745309,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.777504,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105056.815108,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.852836,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1111,-0.1667,0.1667,0.1111,0.1111,0.1667,15,0
105056.885026,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.922123,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105056.954066,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1111,-0.1667,0.1667,0.1111,0.1111,0.1667,15,0
105056.991462,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.028501,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.060432,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.097901,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.135445,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.167899,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
105057.206067,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.237645,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1111,-0.1667,0.1667,0.1111,0.1111,0.1667,15,0
105057.312051,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.1667,0.1667,0.1111,0.1667,0.1667,15,0
105057.348710,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1667,-0.1111,-0.1667,0.1667,0.1667,0.1111,0.1667,15,0
105057.380663,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1667,-0.1111,-0.1667,0.1667,0.1667,0.1111,0.1667,15,0
105057.456334,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1667,0.1111,0.1111,0.1667,0.1667,15,0
