t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
32784.271822,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1111,0.0000,0.0000,0.0000,0.1111,0.0000,0.0000,15,0
32784.299180,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,0.0000,0.1667,0.1111,0.1667,0.0000,15,0
32784.321193,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.343522,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.364977,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.387230,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.409073,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.430952,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.452864,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.481913,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.498297,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.520414,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.547914,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.569942,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.591860,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.613868,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.635762,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.663142,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.684972,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.706808,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.1111,0.1111,0.1111,0.1667,0.1111,15,0
32784.728628,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.750946,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.778023,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.800066,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.822114,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.844121,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.866106,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1111,-0.0556,0.1111,0.1111,0.1111,0.0556,15,0
32784.893527,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1111,-0.0556,0.1111,0.1111,0.1111,0.0556,15,0
32784.916196,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1111,-0.0556,0.1111,0.1111,0.1111,0.0556,15,0
32784.935126,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.962612,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32784.984664,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32785.006551,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32785.028353,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32785.055727,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32785.077650,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
32785.121336,0.0000,0.0000,0.0000,0.0000,-0.1111,-0.1111,-0.1667,-0.0556,0.1111,0.1111,0.1667,0.0556,15,0
