t_sim,mhe_us,mpc_us,cycle_us
704568.904127,0.000,40000.000,40000.000
704569.034127,0.000,50000.000,50000.000
704571.434127,0.000,40000.000,40000.000
704573.834127,0.000,40000.000,40000.000
704575.514127,0.000,30000.000,30000.000
704575.754127,0.000,40000.000,40000.000
704576.154127,0.000,40000.000,40000.000
