t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
718242.558590,0.0000,0.0000,0.0000,0.0000,19.7778,-4.4444,-19.8333,0.0000,-19.7778,4.4444,19.8333,0.0000,15,0
718242.584916,0.0000,0.0000,0.0000,0.0000,-0.1667,-4.4444,-19.8333,0.0000,0.1667,4.4444,19.8333,0.0000,15,0
718242.611615,0.0000,0.0000,0.0000,0.0000,-0.1667,-4.4444,-19.8333,-0.0556,0.1667,4.4444,19.8333,0.0556,15,0
718242.638267,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718242.664679,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718242.691230,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718242.717702,0.0000,0.0000,0.0000,0.0000,-0.2222,1.1111,-0.1667,-0.1111,0.2222,-1.1111,0.1667,0.1111,15,0
718242.738799,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718242.765329,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718242.797284,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718242.829226,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718242.855709,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
718242.887755,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718242.919567,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
718242.945939,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718242.977810,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.009457,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718243.035853,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.067750,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.094469,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.126283,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.158041,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
718243.184602,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
718243.216391,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.248236,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.274813,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.306393,0.0000,0.0000,0.0000,0.0000,-0.2222,1.1111,-0.1667,-0.1111,0.2222,-1.1111,0.1667,0.1111,15,0
718243.338150,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.364505,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.396340,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.428034,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.454452,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.486421,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718243.518223,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718243.549999,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
718243.587195,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718243.624258,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
718243.656050,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.693152,0.0000,0.0000,0.0000,0.0000,-0.2222,1.1111,-0.1667,-0.0556,0.2222,-1.1111,0.1667,0.0556,15,0
718243.730026,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1111,0.1667,-1.1111,0.1667,0.1111,15,0
718243.767016,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.2778,-0.1111,-0.1111,0.1667,0.2778,0.1111,0.1111,15,0
718243.798838,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.2222,-0.1667,-0.1111,0.1667,0.2222,0.1667,0.1111,15,0
718243.836052,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718243.872981,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718243.904762,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718243.942043,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718243.979068,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.010832,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.048036,0.0000,0.0000,0.0000,0.0000,-0.2222,-0.0556,-0.1111,-0.1111,0.2222,0.0556,0.1111,0.1111,15,0
718244.085063,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.116885,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.154091,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.190960,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.222667,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.259223,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.295984,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.333096,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.364801,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.402068,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.439122,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.470927,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.508032,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.1111,0.1667,0.0556,0.1111,0.1111,15,0
718244.545133,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1111,-0.0556,0.1667,0.0556,0.1111,0.0556,15,0
718244.576985,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1667,-0.1111,0.1667,0.0556,0.1667,0.1111,15,0
718244.614178,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.0556,-0.1667,-0.1111,0.1667,0.0556,0.1667,0.1111,15,0
718244.651346,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1111,-0.1111,0.1667,0.1111,0.1111,0.1111,15,0
718244.683219,0.0000,0.0000,0.0000,0.0000,-0.1667,-0.1111,-0.1667,-0.0556,0.1667,0.1111,0.1667,0.0556,15,0
