t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
802151.679399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.8333,3.9444,0.0000,0.0000,8.8333,-3.9444,15,0
802151.705678,0.0000,0.0000,0.0000,0.0000,-0.0556,0.0000,-8.8333,3.9444,0.0556,0.0000,8.8333,-3.9444,15,0
802151.731762,0.0000,0.0000,0.0000,0.0000,-0.1111,1.1111,0.0000,-0.1667,0.1111,-1.1111,0.0000,0.1667,15,0
802151.758135,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802151.784264,0.0000,0.0000,0.0000,0.0000,-0.1111,1.1111,0.0556,-0.1667,0.1111,-1.1111,-0.0556,0.1667,15,0
802151.810658,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802151.836872,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802151.857972,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802151.884413,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802151.915853,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802151.947423,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802151.978877,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1111,0.0556,-1.1111,0.0000,0.1111,15,0
802152.005302,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1111,0.0556,-1.1111,-0.0556,0.1111,15,0
802152.037173,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.068607,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.095405,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.126869,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802152.158482,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.184596,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802152.216140,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802152.247501,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.273795,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.305185,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.336502,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802152.367935,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.394272,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.425626,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.457285,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.483412,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.514617,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.546264,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1111,0.0556,-1.1111,-0.0556,0.1111,15,0
802152.577578,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.603885,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.635278,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.671961,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802152.708412,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0556,-0.1667,0.0556,-1.1111,-0.0556,0.1667,15,0
802152.741989,0.0000,0.0000,0.0000,0.0000,-0.0556,1.1111,0.0000,-0.1667,0.0556,-1.1111,0.0000,0.1667,15,0
802152.777011,0.0000,0.0000,0.0000,0.0000,-0.0556,0.5000,0.0556,-0.1667,0.0556,-0.5000,-0.0556,0.1667,15,0
802152.815301,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.1111,0.0556,-0.1111,0.0556,0.1111,-0.0556,0.1111,15,0
802152.846547,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0000,-0.1667,0.0556,0.0556,0.0000,0.1667,15,0
802152.883303,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802152.919977,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0000,-0.1667,0.0556,0.0556,0.0000,0.1667,15,0
802152.956997,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802152.988585,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802153.025371,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802153.062240,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802153.099158,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802153.130632,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802153.167422,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0000,-0.1667,0.0556,0.0556,0.0000,0.1667,15,0
802153.204335,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0000,-0.1667,0.0556,0.0556,0.0000,0.1667,15,0
802153.241092,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
802153.272632,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1111,0.0556,0.0556,-0.0556,0.1111,15,0
802153.309376,0.0000,0.0000,0.0000,0.0000,-0.0556,-0.0556,0.0556,-0.1667,0.0556,0.0556,-0.0556,0.1667,15,0
