t_sim,mhe_us,mpc_us,cycle_us
141632.995415,0.000,60000.000,60000.000
141644.485415,0.000,50000.000,50000.000
141644.605415,0.000,40000.000,40000.000
141645.245415,0.000,40000.000,40000.000
141645.725415,0.000,40000.000,40000.000
