t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
141618.051624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14,0
141618.078429,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.110763,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,0.0556,0.1667,-1.1111,0.1111,-0.0556,15,0
141618.131918,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.158988,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.180284,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.212622,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.240295,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.271996,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.303686,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.330305,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.362635,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.395149,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,0.0556,0.1667,-1.1111,0.1111,-0.0556,15,0
141618.422281,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,0.0556,0.1667,-1.1111,0.1111,-0.0556,15,0
141618.455080,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.482637,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0000,0.1667,-1.1111,0.1667,0.0000,15,0
141618.510153,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,0.0000,0.1667,-1.1111,0.1111,0.0000,15,0
141618.542814,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.1111,0.1667,-1.1111,0.1667,-0.1111,15,0
141618.570389,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.603263,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.630883,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.1111,0.1667,-1.1111,0.1667,-0.1111,15,0
141618.664008,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.691110,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.723366,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
141618.750003,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,0.0556,0.1667,-1.1111,0.1667,-0.0556,15,0
