t_sim,mhe_us,mpc_us,cycle_us
804757.378015,0.000,50000.000,50000.000
804760.338015,0.000,40000.000,40000.000
804761.058015,0.000,40000.000,40000.000
804761.218015,0.000,40000.000,40000.000
