t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
136.819472,9918443,-0.000561,0.064709,-1.173904,0.000526,0.000403,-0.001413
136.848429,9918481,-0.000573,0.064736,-1.173915,-0.000506,0.000814,-0.000818
136.889018,9918516,-0.000568,0.064775,-1.173909,-0.000079,0.001422,0.000738
136.919357,9918547,-0.000567,0.064803,-1.173923,-0.000386,0.000178,-0.001093
136.949258,9918582,-0.000575,0.064847,-1.173926,-0.000097,0.001514,-0.000508
136.983901,9918616,-0.000570,0.064895,-1.173915,0.000214,0.001401,-0.000008
137.020096,9918647,-0.000581,0.064937,-1.173929,-0.000146,0.001508,-0.000442
137.048914,9918683,-0.000581,0.064970,-1.173920,-0.001138,0.000188,-0.000172
137.088625,9918717,-0.000594,0.065015,-1.173925,-0.000424,0.000319,0.000386
137.115184,9918749,-0.000601,0.065044,-1.173922,0.000169,0.002119,-0.000910
137.146980,9918778,-0.000584,0.065117,-1.173941,0.000339,0.000711,-0.000838
137.188719,9918816,-0.000579,0.065185,-1.173942,-0.000093,0.001755,-0.000285
137.218703,9918850,-0.000584,0.065221,-1.173956,-0.000018,0.000353,0.000197
137.248832,9918875,-0.000583,0.065276,-1.173939,0.000362,0.000043,-0.001248
137.288267,9918913,-0.000569,0.065313,-1.173958,0.000595,0.000980,-0.000485
137.320716,9918947,-0.000572,0.065361,-1.173974,0.000010,0.001281,-0.000675
137.347466,9918978,-0.000566,0.065416,-1.173983,-0.000160,0.000841,0.000004
137.383648,9919001,-0.000573,0.065458,-1.173974,-0.000009,0.000247,-0.000480
137.417975,9919048,-0.000552,0.065430,-1.173930,0.000388,0.000067,-0.000708
137.426724,9919077,-0.000547,0.065417,-1.173914,0.000307,0.001544,-0.000996
137.488502,9919116,-0.000537,0.065391,-1.173882,-0.000466,0.000269,-0.000692
137.517083,9919143,-0.000545,0.065385,-1.173868,-0.000163,0.002241,0.000169
137.547211,9919182,-0.000547,0.065373,-1.173830,-0.000280,0.000433,0.000236
137.588269,9919216,-0.000552,0.065357,-1.173811,-0.000561,0.000840,-0.000565
137.618125,9919249,-0.000546,0.065351,-1.173805,-0.000292,0.000488,-0.000952
137.648849,9919275,-0.000538,0.065335,-1.173802,-0.000543,0.001434,-0.000498
137.686945,9919314,-0.000541,0.065330,-1.173790,-0.000701,0.000752,-0.000222
137.717259,9919344,-0.000535,0.065337,-1.173790,-0.000292,0.001123,-0.000403
137.753608,9919380,-0.000531,0.065350,-1.173787,0.000134,0.000689,-0.000834
137.787029,9919414,-0.000531,0.065347,-1.173772,-0.000200,0.001079,-0.000376
137.819994,9919448,-0.000520,0.065339,-1.173746,0.000336,0.000979,-0.000854
137.848291,9919480,-0.000516,0.065330,-1.173733,0.000249,0.001098,-0.000199
137.887657,9919513,-0.000501,0.065330,-1.173717,0.000492,0.000825,0.000083
137.917468,9919547,-0.000499,0.065328,-1.173702,0.000031,0.001030,-0.000858
137.948069,9919581,-0.000494,0.065326,-1.173710,0.000078,0.000471,-0.000936
137.987039,9919617,-0.000485,0.065329,-1.173705,0.000447,0.000862,0.000056
138.017993,9919648,-0.000491,0.065324,-1.173703,-0.000481,0.000785,-0.000229
138.047322,9919675,-0.000491,0.065345,-1.173695,-0.000474,0.001052,0.000995
138.087522,9919712,-0.000499,0.065367,-1.173679,-0.000041,0.001250,-0.000589
138.118863,9919747,-0.000495,0.065386,-1.173652,-0.000343,0.002031,0.000025
138.147943,9919783,-0.000513,0.065413,-1.173675,-0.000829,0.001953,0.000558
138.186200,9919811,-0.000511,0.065462,-1.173672,-0.000235,0.001610,-0.000007
138.217307,9919849,-0.000519,0.065487,-1.173666,-0.000213,0.000842,-0.000495
138.248733,9919881,-0.000527,0.065524,-1.173671,-0.000852,0.000476,-0.000549
138.287205,9919914,-0.000524,0.065547,-1.173664,0.000572,0.000948,-0.000215
138.317797,9919949,-0.000526,0.065577,-1.173684,0.000179,0.000184,-0.000494
138.347881,9919981,-0.000529,0.065606,-1.173688,0.000386,0.002281,-0.000646
138.387190,9920014,-0.000520,0.065650,-1.173707,0.000725,0.001852,-0.000712
