t_rel_ns,kind,slot,value_deg
217537051,CMD,2,0.0000
217537051,CMD,3,0.0000
223573458,CMD,0,0.0000
223573458,CMD,1,0.0000
223573458,CMD,2,0.0000
223573458,CMD,3,0.0000
229485635,CMD,0,0.0000
229485635,CMD,1,0.0000
229485635,CMD,2,0.0000
229485635,CMD,3,0.0000
235502399,CMD,0,0.0000
235502399,CMD,1,0.0000
235502399,CMD,2,0.0000
235502399,CMD,3,0.0000
241487632,CMD,0,0.0000
241487632,CMD,1,0.0000
241487632,CMD,2,0.0000
241487632,CMD,3,0.0000
247483218,CMD,0,0.0000
247483218,CMD,1,0.0000
247483218,CMD,2,0.0000
247483218,CMD,3,0.0000
253511039,CMD,0,0.0000
253511039,CMD,1,0.0000
253511039,CMD,2,0.0000
253511039,CMD,3,0.0000
259494514,CMD,0,0.0000
259494514,CMD,1,0.0000
259494514,CMD,2,0.0000
259494514,CMD,3,0.0000
265489712,CMD,0,0.0000
265489712,CMD,1,0.0000
265489712,CMD,2,0.0000
265489712,CMD,3,0.0000
270497051,CMD,0,0.0000
270497051,CMD,1,0.0000
270497051,CMD,2,0.0000
270497051,CMD,3,0.0000
276493538,CMD,0,0.0000
276493538,CMD,1,0.0000
276493538,CMD,2,0.0000
276493538,CMD,3,0.0000
282494708,CMD,0,0.0000
282494708,CMD,1,0.0000
282494708,CMD,2,0.0000
282494708,CMD,3,0.0000
288483628,CMD,0,0.0000
288483628,CMD,1,0.0000
288483628,CMD,2,0.0000
288483628,CMD,3,0.0000
294481904,CMD,0,0.0000
294481904,CMD,1,0.0000
294481904,CMD,2,0.0000
294481904,CMD,3,0.0000
300511263,CMD,0,0.0000
300511263,CMD,1,0.0000
300511263,CMD,2,0.0000
300511263,CMD,3,0.0000
307496289,CMD,0,0.0000
307496289,CMD,1,0.0000
307496289,CMD,2,0.0000
307496289,CMD,3,0.0000
313494415,CMD,0,0.0000
313494415,CMD,1,0.0000
313494415,CMD,2,0.0000
313494415,CMD,3,0.0000
319502124,CMD,0,0.0000
319502124,CMD,1,0.0000
319502124,CMD,2,0.0000
319502124,CMD,3,0.0000
324492101,CMD,0,0.0000
324492101,CMD,1,0.0000
324492101,CMD,2,0.0000
324492101,CMD,3,0.0000
330479208,CMD,0,0.0000
330479208,CMD,1,0.0000
330479208,CMD,2,0.0000
330479208,CMD,3,0.0000
336497713,CMD,0,0.0000
336497713,CMD,1,0.0000
336497713,CMD,2,0.0000
336497713,CMD,3,0.0000
342477475,CMD,0,0.0000
342477475,CMD,1,0.0000
342477475,CMD,2,0.0000
342477475,CMD,3,0.0000
348487168,CMD,0,0.0000
348487168,CMD,1,0.0000
348487168,CMD,2,0.0000
348487168,CMD,3,0.0000
354485013,CMD,0,0.0000
354485013,CMD,1,0.0000
354485013,CMD,2,0.0000
354485013,CMD,3,0.0000
361733488,CMD,0,-5.0000
361733488,CMD,1,0.0000
361733488,CMD,2,0.0000
361733488,CMD,3,0.0000
369491235,CMD,0,-5.0000
369491235,CMD,1,0.0000
369491235,CMD,2,0.0000
369491235,CMD,3,0.0000
375494670,CMD,0,-5.0000
375494670,CMD,1,0.0000
375494670,CMD,2,0.0000
375494670,CMD,3,0.0000
381491181,CMD,0,-5.0000
381491181,CMD,1,0.0000
381491181,CMD,2,0.0000
381491181,CMD,3,0.0000
387508670,CMD,0,-5.0000
387508670,CMD,1,0.0000
387508670,CMD,2,0.0000
387508670,CMD,3,0.0000
393489327,CMD,0,-5.0000
393489327,CMD,1,0.0000
393489327,CMD,2,0.0000
393489327,CMD,3,0.0000
399493785,CMD,0,-5.0000
399493785,CMD,1,0.0000
399493785,CMD,2,0.0000
399493785,CMD,3,0.0000
405502903,CMD,0,-5.0000
405502903,CMD,1,0.0000
405502903,CMD,2,0.0000
405502903,CMD,3,0.0000
411504565,CMD,0,-5.0000
411504565,CMD,1,0.0000
411504565,CMD,2,0.0000
411504565,CMD,3,0.0000
417491931,CMD,0,-5.0000
417491931,CMD,1,0.0000
417491931,CMD,2,0.0000
417491931,CMD,3,0.0000
423496231,CMD,0,-5.0000
423496231,CMD,1,0.0000
423496231,CMD,2,0.0000
423496231,CMD,3,0.0000
430486072,CMD,0,-5.0000
430486072,CMD,1,0.0000
430486072,CMD,2,0.0000
430486072,CMD,3,0.0000
436493845,CMD,0,-5.0000
436493845,CMD,1,0.0000
436493845,CMD,2,0.0000
436493845,CMD,3,0.0000
442496312,CMD,0,-5.0000
442496312,CMD,1,0.0000
442496312,CMD,2,0.0000
442496312,CMD,3,0.0000
448525262,CMD,0,-5.0000
448525262,CMD,1,0.0000
448525262,CMD,2,0.0000
448525262,CMD,3,0.0000
454505503,CMD,0,-5.0000
454505503,CMD,1,0.0000
454505503,CMD,2,0.0000
454505503,CMD,3,0.0000
460485369,CMD,0,-5.0000
460485369,CMD,1,0.0000
460485369,CMD,2,0.0000
460485369,CMD,3,0.0000
466477714,CMD,0,-5.0000
466477714,CMD,1,0.0000
466477714,CMD,2,0.0000
466477714,CMD,3,0.0000
472793803,CMD,0,-5.0000
472793803,CMD,1,0.0000
472793803,CMD,2,0.0000
472793803,CMD,3,0.0000
478833714,CMD,0,-5.0000
478833714,CMD,1,0.0000
478833714,CMD,2,0.0000
478833714,CMD,3,0.0000
485484660,CMD,0,-5.0000
485484660,CMD,1,0.0000
485484660,CMD,2,0.0000
485484660,CMD,3,0.0000
494492263,CMD,0,-5.0000
494492263,CMD,1,0.0000
494492263,CMD,2,0.0000
494492263,CMD,3,0.0000
499497889,CMD,0,-5.0000
499497889,CMD,1,0.0000
499497889,CMD,2,0.0000
499497889,CMD,3,0.0000
505499276,CMD,0,-5.0000
505499276,CMD,1,0.0000
505499276,CMD,2,0.0000
505499276,CMD,3,0.0000
511492836,CMD,0,-5.0000
511492836,CMD,1,0.0000
511492836,CMD,2,0.0000
511492836,CMD,3,0.0000
517491809,CMD,0,-5.0000
517491809,CMD,1,0.0000
517491809,CMD,2,0.0000
517491809,CMD,3,0.0000
523490275,CMD,0,-5.0000
523490275,CMD,1,0.0000
523490275,CMD,2,0.0000
523490275,CMD,3,0.0000
529494302,CMD,0,-5.0000
529494302,CMD,1,0.0000
529494302,CMD,2,0.0000
529494302,CMD,3,0.0000
535828207,CMD,0,-5.0000
535828207,CMD,1,0.0000
535828207,CMD,2,0.0000
535828207,CMD,3,0.0000
542497606,CMD,0,-5.0000
542497606,CMD,1,0.0000
542497606,CMD,2,0.0000
542497606,CMD,3,0.0000
548490122,CMD,0,-5.0000
548490122,CMD,1,0.0000
548490122,CMD,2,0.0000
548490122,CMD,3,0.0000
559593190,CMD,0,-5.0000
559593190,CMD,1,0.0000
559593190,CMD,2,0.0000
559593190,CMD,3,0.0000
565495566,CMD,0,-5.0000
565495566,CMD,1,0.0000
565495566,CMD,2,0.0000
565495566,CMD,3,0.0000
571501138,CMD,0,-5.0000
571501138,CMD,1,0.0000
571501138,CMD,2,0.0000
571501138,CMD,3,0.0000
576495283,CMD,0,-5.0000
576495283,CMD,1,0.0000
576495283,CMD,2,0.0000
576495283,CMD,3,0.0000
581558519,CMD,0,-5.0000
581558519,CMD,1,0.0000
581558519,CMD,2,0.0000
581558519,CMD,3,0.0000
587588096,CMD,0,-5.0000
587588096,CMD,1,0.0000
587588096,CMD,2,0.0000
587588096,CMD,3,0.0000
593546712,CMD,0,-5.0000
593546712,CMD,1,0.0000
593546712,CMD,2,0.0000
593546712,CMD,3,0.0000
599488200,CMD,0,-5.0000
599488200,CMD,1,0.0000
599488200,CMD,2,0.0000
599488200,CMD,3,0.0000
605494499,CMD,0,-5.0000
605494499,CMD,1,0.0000
605494499,CMD,2,0.0000
605494499,CMD,3,0.0000
611487357,CMD,0,-5.0000
611487357,CMD,1,0.0000
611487357,CMD,2,0.0000
611487357,CMD,3,0.0000
618517582,CMD,0,-5.0000
618517582,CMD,1,0.0000
618517582,CMD,2,0.0000
618517582,CMD,3,0.0000
624486580,CMD,0,-5.0000
624486580,CMD,1,0.0000
624486580,CMD,2,0.0000
624486580,CMD,3,0.0000
630486365,CMD,0,-5.0000
630486365,CMD,1,0.0000
630486365,CMD,2,0.0000
630486365,CMD,3,0.0000
636499661,CMD,0,-5.0000
636499661,CMD,1,0.0000
636499661,CMD,2,0.0000
636499661,CMD,3,0.0000
642488980,CMD,0,-5.0000
642488980,CMD,1,0.0000
642488980,CMD,2,0.0000
642488980,CMD,3,0.0000
648510504,CMD,0,-5.0000
648510504,CMD,1,0.0000
648510504,CMD,2,0.0000
648510504,CMD,3,0.0000
654506309,CMD,0,-5.0000
654506309,CMD,1,0.0000
654506309,CMD,2,0.0000
654506309,CMD,3,0.0000
660508950,CMD,0,-5.0000
660508950,CMD,1,0.0000
660508950,CMD,2,0.0000
660508950,CMD,3,0.0000
667501830,CMD,0,-5.0000
667501830,CMD,1,0.0000
667501830,CMD,2,0.0000
667501830,CMD,3,0.0000
671520139,CMD,0,-5.0000
671520139,CMD,1,0.0000
671520139,CMD,2,0.0000
671520139,CMD,3,0.0000
675497737,CMD,0,-5.0000
675497737,CMD,1,0.0000
675497737,CMD,2,0.0000
675497737,CMD,3,0.0000
679490560,CMD,0,-5.0000
679490560,CMD,1,0.0000
679490560,CMD,2,0.0000
679490560,CMD,3,0.0000
684514110,CMD,0,-5.0000
684514110,CMD,1,0.0000
684514110,CMD,2,0.0000
684514110,CMD,3,0.0000
690493544,CMD,0,-5.0000
690493544,CMD,1,0.0000
690493544,CMD,2,0.0000
690493544,CMD,3,0.0000
696489885,CMD,0,-5.0000
696489885,CMD,1,0.0000
696489885,CMD,2,0.0000
696489885,CMD,3,0.0000
702491627,CMD,0,-5.0000
702491627,CMD,1,0.0000
702491627,CMD,2,0.0000
702491627,CMD,3,0.0000
708498864,CMD,0,-5.0000
708498864,CMD,1,0.0000
708498864,CMD,2,0.0000
708498864,CMD,3,0.0000
713490166,CMD,0,-5.0000
713490166,CMD,1,0.0000
713490166,CMD,2,0.0000
713490166,CMD,3,0.0000
719483846,CMD,0,-5.0000
719483846,CMD,1,0.0000
719483846,CMD,2,0.0000
719483846,CMD,3,0.0000
725494468,CMD,0,-5.0000
725494468,CMD,1,0.0000
725494468,CMD,2,0.0000
725494468,CMD,3,0.0000
731488566,CMD,0,-5.0000
731488566,CMD,1,0.0000
731488566,CMD,2,0.0000
731488566,CMD,3,0.0000
737479072,CMD,0,-5.0000
737479072,CMD,1,0.0000
737479072,CMD,2,0.0000
737479072,CMD,3,0.0000
741490512,CMD,0,-5.0000
741490512,CMD,1,0.0000
741490512,CMD,2,0.0000
741490512,CMD,3,0.0000
745487151,CMD,0,-5.0000
745487151,CMD,1,0.0000
745487151,CMD,2,0.0000
745487151,CMD,3,0.0000
749511153,CMD,0,-5.0000
749511153,CMD,1,0.0000
749511153,CMD,2,0.0000
749511153,CMD,3,0.0000
755481340,CMD,0,-5.0000
755481340,CMD,1,0.0000
755481340,CMD,2,0.0000
755481340,CMD,3,0.0000
761493305,CMD,0,-5.0000
761493305,CMD,1,0.0000
761493305,CMD,2,0.0000
761493305,CMD,3,0.0000
767489557,CMD,0,-5.0000
767489557,CMD,1,0.0000
767489557,CMD,2,0.0000
767489557,CMD,3,0.0000
773476433,CMD,0,-5.0000
773476433,CMD,1,0.0000
773476433,CMD,2,0.0000
773476433,CMD,3,0.0000
779491933,CMD,0,-5.0000
779491933,CMD,1,0.0000
779491933,CMD,2,0.0000
779491933,CMD,3,0.0000
785487250,CMD,0,-5.0000
785487250,CMD,1,0.0000
785487250,CMD,2,0.0000
785487250,CMD,3,0.0000
792486524,CMD,0,-5.0000
792486524,CMD,1,0.0000
792486524,CMD,2,0.0000
792486524,CMD,3,0.0000
798477405,CMD,0,-5.0000
798477405,CMD,1,0.0000
798477405,CMD,2,0.0000
798477405,CMD,3,0.0000
804477718,CMD,0,-5.0000
804477718,CMD,1,0.0000
804477718,CMD,2,0.0000
804477718,CMD,3,0.0000
810491723,CMD,0,-5.0000
810491723,CMD,1,0.0000
810491723,CMD,2,0.0000
810491723,CMD,3,0.0000
816477742,CMD,0,-5.0000
816477742,CMD,1,0.0000
816477742,CMD,2,0.0000
816477742,CMD,3,0.0000
822483760,CMD,0,-5.0000
822483760,CMD,1,0.0000
822483760,CMD,2,0.0000
822483760,CMD,3,0.0000
828477504,CMD,0,-5.0000
828477504,CMD,1,0.0000
828477504,CMD,2,0.0000
828477504,CMD,3,0.0000
834489834,CMD,0,-5.0000
834489834,CMD,1,0.0000
834489834,CMD,2,0.0000
834489834,CMD,3,0.0000
839488744,CMD,0,-5.0000
839488744,CMD,1,0.0000
839488744,CMD,2,0.0000
839488744,CMD,3,0.0000
845477573,CMD,0,-5.0000
845477573,CMD,1,0.0000
845477573,CMD,2,0.0000
845477573,CMD,3,0.0000
851501239,CMD,0,-5.0000
851501239,CMD,1,0.0000
851501239,CMD,2,0.0000
851501239,CMD,3,0.0000
859491932,CMD,0,-5.0000
859491932,CMD,1,0.0000
859491932,CMD,2,0.0000
859491932,CMD,3,0.0000
865483130,CMD,0,-5.0000
865483130,CMD,1,0.0000
865483130,CMD,2,0.0000
865483130,CMD,3,0.0000
871476345,CMD,0,-5.0000
871476345,CMD,1,0.0000
871476345,CMD,2,0.0000
871476345,CMD,3,0.0000
877482685,CMD,0,-5.0000
877482685,CMD,1,0.0000
877482685,CMD,2,0.0000
877482685,CMD,3,0.0000
883475532,CMD,0,-5.0000
883475532,CMD,1,0.0000
883475532,CMD,2,0.0000
883475532,CMD,3,0.0000
889487605,CMD,0,-5.0000
889487605,CMD,1,0.0000
889487605,CMD,2,0.0000
889487605,CMD,3,0.0000
894492338,CMD,0,-5.0000
894492338,CMD,1,0.0000
894492338,CMD,2,0.0000
894492338,CMD,3,0.0000
900478908,CMD,0,-5.0000
900478908,CMD,1,0.0000
900478908,CMD,2,0.0000
900478908,CMD,3,0.0000
906482101,CMD,0,-5.0000
906482101,CMD,1,0.0000
906482101,CMD,2,0.0000
906482101,CMD,3,0.0000
912500750,CMD,0,-5.0000
912500750,CMD,1,0.0000
912500750,CMD,2,0.0000
912500750,CMD,3,0.0000
922473291,CMD,0,-5.0000
922473291,CMD,1,0.0000
922473291,CMD,2,0.0000
922473291,CMD,3,0.0000
928477953,CMD,0,-5.0000
928477953,CMD,1,0.0000
928477953,CMD,2,0.0000
928477953,CMD,3,0.0000
934477319,CMD,0,-5.0000
934477319,CMD,1,0.0000
934477319,CMD,2,0.0000
934477319,CMD,3,0.0000
940491876,CMD,0,-5.0000
940491876,CMD,1,0.0000
940491876,CMD,2,0.0000
940491876,CMD,3,0.0000
946482434,CMD,0,-5.0000
946482434,CMD,1,0.0000
946482434,CMD,2,0.0000
946482434,CMD,3,0.0000
952476443,CMD,0,-5.0000
952476443,CMD,1,0.0000
952476443,CMD,2,0.0000
952476443,CMD,3,0.0000
957476951,CMD,0,-5.0000
957476951,CMD,1,0.0000
957476951,CMD,2,0.0000
957476951,CMD,3,0.0000
963488048,CMD,0,-5.0000
963488048,CMD,1,0.0000
963488048,CMD,2,0.0000
963488048,CMD,3,0.0000
969483110,CMD,0,-5.0000
969483110,CMD,1,0.0000
969483110,CMD,2,0.0000
969483110,CMD,3,0.0000
975494902,CMD,0,-5.0000
975494902,CMD,1,0.0000
975494902,CMD,2,0.0000
975494902,CMD,3,0.0000
981595231,CMD,0,-5.0000
981595231,CMD,1,0.0000
981595231,CMD,2,0.0000
981595231,CMD,3,0.0000
989484569,CMD,0,-5.0000
989484569,CMD,1,0.0000
989484569,CMD,2,0.0000
989484569,CMD,3,0.0000
995486748,CMD,0,-5.0000
995486748,CMD,1,0.0000
995486748,CMD,2,0.0000
995486748,CMD,3,0.0000
1001480651,CMD,0,-5.0000
1001480651,CMD,1,0.0000
1001480651,CMD,2,0.0000
1001480651,CMD,3,0.0000
1007487124,CMD,0,-5.0000
1007487124,CMD,1,0.0000
1007487124,CMD,2,0.0000
1007487124,CMD,3,0.0000
1013493836,CMD,0,-5.0000
1013493836,CMD,1,0.0000
1013493836,CMD,2,0.0000
1013493836,CMD,3,0.0000
1019484676,CMD,0,-5.0000
1019484676,CMD,1,0.0000
1019484676,CMD,2,0.0000
1019484676,CMD,3,0.0000
1025480609,CMD,0,-5.0000
1025480609,CMD,1,0.0000
1025480609,CMD,2,0.0000
1025480609,CMD,3,0.0000
1031480048,CMD,0,-5.0000
1031480048,CMD,1,0.0000
1031480048,CMD,2,0.0000
1031480048,CMD,3,0.0000
1037481401,CMD,0,-5.0000
1037481401,CMD,1,0.0000
1037481401,CMD,2,0.0000
1037481401,CMD,3,0.0000
1043488877,CMD,0,-5.0000
1043488877,CMD,1,0.0000
1043488877,CMD,2,0.0000
1043488877,CMD,3,0.0000
1049489649,CMD,0,-5.0000
1049489649,CMD,1,0.0000
1049489649,CMD,2,0.0000
1049489649,CMD,3,0.0000
1055488265,CMD,0,-5.0000
1055488265,CMD,1,0.0000
1055488265,CMD,2,0.0000
1055488265,CMD,3,0.0000
1061493832,CMD,0,-5.0000
1061493832,CMD,1,0.0000
1061493832,CMD,2,0.0000
1061493832,CMD,3,0.0000
1067495194,CMD,0,-5.0000
1067495194,CMD,1,0.0000
1067495194,CMD,2,0.0000
1067495194,CMD,3,0.0000
1073478700,CMD,0,-5.0000
1073478700,CMD,1,0.0000
1073478700,CMD,2,0.0000
1073478700,CMD,3,0.0000
1079483167,CMD,0,-5.0000
1079483167,CMD,1,0.0000
1079483167,CMD,2,0.0000
1079483167,CMD,3,0.0000
1085497107,CMD,0,-5.0000
1085497107,CMD,1,0.0000
1085497107,CMD,2,0.0000
1085497107,CMD,3,0.0000
1091480408,CMD,0,-5.0000
1091480408,CMD,1,0.0000
1091480408,CMD,2,0.0000
1091480408,CMD,3,0.0000
1097489372,CMD,0,-5.0000
1097489372,CMD,1,0.0000
1097489372,CMD,2,0.0000
1097489372,CMD,3,0.0000
1105533380,CMD,0,-5.0000
1105533380,CMD,1,0.0000
1105533380,CMD,2,0.0000
1105533380,CMD,3,0.0000
1114501863,CMD,0,-5.0000
1114501863,CMD,1,0.0000
1114501863,CMD,2,0.0000
1114501863,CMD,3,0.0000
1120708209,CMD,0,-5.0000
1120708209,CMD,1,0.0000
1120708209,CMD,2,0.0000
1120708209,CMD,3,0.0000
1126508772,CMD,0,-5.0000
1126508772,CMD,1,0.0000
1126508772,CMD,2,0.0000
1126508772,CMD,3,0.0000
1132487779,CMD,0,-5.0000
1132487779,CMD,1,0.0000
1132487779,CMD,2,0.0000
1132487779,CMD,3,0.0000
1138508585,CMD,0,-5.0000
1138508585,CMD,1,0.0000
1138508585,CMD,2,0.0000
1138508585,CMD,3,0.0000
1143509668,CMD,0,-5.0000
1143509668,CMD,1,0.0000
1143509668,CMD,2,0.0000
1143509668,CMD,3,0.0000
1149485298,CMD,0,-5.0000
1149485298,CMD,1,0.0000
1149485298,CMD,2,0.0000
1149485298,CMD,3,0.0000
1155498053,CMD,0,-5.0000
1155498053,CMD,1,0.0000
1155498053,CMD,2,0.0000
1155498053,CMD,3,0.0000
1161480703,CMD,0,-5.0000
1161480703,CMD,1,0.0000
1161480703,CMD,2,0.0000
1161480703,CMD,3,0.0000
1168524787,CMD,0,-5.0000
1168524787,CMD,1,0.0000
1168524787,CMD,2,0.0000
1168524787,CMD,3,0.0000
1175497996,CMD,0,-5.0000
1175497996,CMD,1,0.0000
1175497996,CMD,2,0.0000
1175497996,CMD,3,0.0000
1181478819,CMD,0,-5.0000
1181478819,CMD,1,0.0000
1181478819,CMD,2,0.0000
1181478819,CMD,3,0.0000
1186519417,CMD,0,-5.0000
1186519417,CMD,1,0.0000
1186519417,CMD,2,0.0000
1186519417,CMD,3,0.0000
1192492790,CMD,0,-5.0000
1192492790,CMD,1,0.0000
1192492790,CMD,2,0.0000
1192492790,CMD,3,0.0000
1198502565,CMD,0,-5.0000
1198502565,CMD,1,0.0000
1198502565,CMD,2,0.0000
1198502565,CMD,3,0.0000
1204499973,CMD,0,-5.0000
1204499973,CMD,1,0.0000
1204499973,CMD,2,0.0000
1204499973,CMD,3,0.0000
1210503047,CMD,0,-5.0000
1210503047,CMD,1,0.0000
1210503047,CMD,2,0.0000
1210503047,CMD,3,0.0000
1216482526,CMD,0,-5.0000
1216482526,CMD,1,0.0000
1216482526,CMD,2,0.0000
1216482526,CMD,3,0.0000
1222501830,CMD,0,-5.0000
1222501830,CMD,1,0.0000
1222501830,CMD,2,0.0000
1222501830,CMD,3,0.0000
1228489459,CMD,0,-5.0000
1228489459,CMD,1,0.0000
1228489459,CMD,2,0.0000
1228489459,CMD,3,0.0000
1234549957,CMD,0,-5.0000
1234549957,CMD,1,0.0000
1234549957,CMD,2,0.0000
1234549957,CMD,3,0.0000
1240493664,CMD,0,-5.0000
1240493664,CMD,1,0.0000
1240493664,CMD,2,0.0000
1240493664,CMD,3,0.0000
1246642698,CMD,0,-5.0000
1246642698,CMD,1,0.0000
1246642698,CMD,2,0.0000
1246642698,CMD,3,0.0000
1253674680,CMD,0,-5.0000
1253674680,CMD,1,0.0000
1253674680,CMD,2,0.0000
1253674680,CMD,3,0.0000
1259619730,CMD,0,-5.0000
1259619730,CMD,1,0.0000
1259619730,CMD,2,0.0000
1259619730,CMD,3,0.0000
1265499783,CMD,0,-5.0000
1265499783,CMD,1,0.0000
1265499783,CMD,2,0.0000
1265499783,CMD,3,0.0000
1271502661,CMD,0,-5.0000
1271502661,CMD,1,0.0000
1271502661,CMD,2,0.0000
1271502661,CMD,3,0.0000
1277496748,CMD,0,-5.0000
1277496748,CMD,1,0.0000
1277496748,CMD,2,0.0000
1277496748,CMD,3,0.0000
1283500742,CMD,0,-5.0000
1283500742,CMD,1,0.0000
1283500742,CMD,2,0.0000
1283500742,CMD,3,0.0000
1289490456,CMD,0,-5.0000
1289490456,CMD,1,0.0000
1289490456,CMD,2,0.0000
1289490456,CMD,3,0.0000
1296490482,CMD,0,-5.0000
1296490482,CMD,1,0.0000
1296490482,CMD,2,0.0000
1296490482,CMD,3,0.0000
1302502465,CMD,0,-5.0000
1302502465,CMD,1,0.0000
1302502465,CMD,2,0.0000
1302502465,CMD,3,0.0000
1308501747,CMD,0,-5.0000
1308501747,CMD,1,0.0000
1308501747,CMD,2,0.0000
1308501747,CMD,3,0.0000
1314498201,CMD,0,-5.0000
1314498201,CMD,1,0.0000
1314498201,CMD,2,0.0000
1314498201,CMD,3,0.0000
1320499155,CMD,0,-5.0000
1320499155,CMD,1,0.0000
1320499155,CMD,2,0.0000
1320499155,CMD,3,0.0000
1326495632,CMD,0,-5.0000
1326495632,CMD,1,0.0000
1326495632,CMD,2,0.0000
1326495632,CMD,3,0.0000
1332500967,CMD,0,-5.0000
1332500967,CMD,1,0.0000
1332500967,CMD,2,0.0000
1332500967,CMD,3,0.0000
1338504635,CMD,0,-5.0000
1338504635,CMD,1,0.0000
1338504635,CMD,2,0.0000
1338504635,CMD,3,0.0000
1344491358,CMD,0,-5.0000
1344491358,CMD,1,0.0000
1344491358,CMD,2,0.0000
1344491358,CMD,3,0.0000
1350499380,CMD,0,-5.0000
1350499380,CMD,1,0.0000
1350499380,CMD,2,0.0000
1350499380,CMD,3,0.0000
1356493113,CMD,0,-5.0000
1356493113,CMD,1,0.0000
1356493113,CMD,2,0.0000
1356493113,CMD,3,0.0000
1362499753,CMD,0,-5.0000
1362499753,CMD,1,0.0000
1362499753,CMD,2,0.0000
1362499753,CMD,3,0.0000
