t_rel_ns,kind,slot,value_deg
142459417,CMD,3,0.0000
148459680,CMD,0,0.0000
148459680,CMD,1,0.0000
148459680,CMD,2,0.0000
148459680,CMD,3,0.0000
154450304,CMD,0,0.0000
154450304,CMD,1,0.0000
154450304,CMD,2,0.0000
154450304,CMD,3,0.0000
160452561,CMD,0,0.0000
160452561,CMD,1,0.0000
160452561,CMD,2,0.0000
160452561,CMD,3,0.0000
165457797,CMD,0,0.0000
165457797,CMD,1,0.0000
165457797,CMD,2,0.0000
165457797,CMD,3,0.0000
171442882,CMD,0,0.0000
171442882,CMD,1,0.0000
171442882,CMD,2,0.0000
171442882,CMD,3,0.0000
177466378,CMD,0,0.0000
177466378,CMD,1,0.0000
177466378,CMD,2,0.0000
177466378,CMD,3,0.0000
183446283,CMD,0,0.0000
183446283,CMD,1,0.0000
183446283,CMD,2,0.0000
183446283,CMD,3,0.0000
189453098,CMD,0,0.0000
189453098,CMD,1,0.0000
189453098,CMD,2,0.0000
189453098,CMD,3,0.0000
194465904,CMD,0,0.0000
194465904,CMD,1,0.0000
194465904,CMD,2,0.0000
194465904,CMD,3,0.0000
198452217,CMD,0,0.0000
198452217,CMD,1,0.0000
198452217,CMD,2,0.0000
198452217,CMD,3,0.0000
202449181,CMD,0,0.0000
202449181,CMD,1,0.0000
202449181,CMD,2,0.0000
202449181,CMD,3,0.0000
207456641,CMD,0,0.0000
207456641,CMD,1,0.0000
207456641,CMD,2,0.0000
207456641,CMD,3,0.0000
212461554,CMD,0,0.0000
212461554,CMD,1,0.0000
212461554,CMD,2,0.0000
212461554,CMD,3,0.0000
218457503,CMD,0,0.0000
218457503,CMD,1,0.0000
218457503,CMD,2,0.0000
218457503,CMD,3,0.0000
224463878,CMD,0,0.0000
224463878,CMD,1,0.0000
224463878,CMD,2,0.0000
224463878,CMD,3,0.0000
230460867,CMD,0,0.0000
230460867,CMD,1,0.0000
230460867,CMD,2,0.0000
230460867,CMD,3,0.0000
240477567,CMD,0,0.0000
240477567,CMD,1,0.0000
240477567,CMD,2,0.0000
240477567,CMD,3,0.0000
246451762,CMD,0,0.0000
246451762,CMD,1,0.0000
246451762,CMD,2,0.0000
246451762,CMD,3,0.0000
252441545,CMD,0,0.0000
252441545,CMD,1,0.0000
252441545,CMD,2,0.0000
252441545,CMD,3,0.0000
258446663,CMD,0,0.0000
258446663,CMD,1,0.0000
258446663,CMD,2,0.0000
258446663,CMD,3,0.0000
264447451,CMD,0,0.0000
264447451,CMD,1,0.0000
264447451,CMD,2,0.0000
264447451,CMD,3,0.0000
270449952,CMD,0,0.0000
270449952,CMD,1,0.0000
270449952,CMD,2,0.0000
270449952,CMD,3,0.0000
276463573,CMD,0,0.0000
276463573,CMD,1,0.0000
276463573,CMD,2,0.0000
276463573,CMD,3,0.0000
282465242,CMD,0,0.0000
282465242,CMD,1,0.0000
282465242,CMD,2,0.0000
282465242,CMD,3,0.0000
288463406,CMD,0,0.0000
288463406,CMD,1,0.0000
288463406,CMD,2,0.0000
288463406,CMD,3,0.0000
296475982,CMD,0,0.0000
296475982,CMD,1,0.0000
296475982,CMD,2,0.0000
296475982,CMD,3,0.0000
302442990,CMD,0,0.0000
302442990,CMD,1,0.0000
302442990,CMD,2,0.0000
302442990,CMD,3,0.0000
308434223,CMD,0,0.0000
308434223,CMD,1,0.0000
308434223,CMD,2,0.0000
308434223,CMD,3,0.0000
314458056,CMD,0,0.0000
314458056,CMD,1,0.0000
314458056,CMD,2,0.0000
314458056,CMD,3,0.0000
320440475,CMD,0,0.0000
320440475,CMD,1,0.0000
320440475,CMD,2,0.0000
320440475,CMD,3,0.0000
326532364,CMD,0,0.0000
326532364,CMD,1,0.0000
326532364,CMD,2,0.0000
326532364,CMD,3,0.0000
332503335,CMD,0,0.0000
332503335,CMD,1,0.0000
332503335,CMD,2,0.0000
332503335,CMD,3,0.0000
338452771,CMD,0,0.0000
338452771,CMD,1,0.0000
338452771,CMD,2,0.0000
338452771,CMD,3,0.0000
344454601,CMD,0,5.0000
344454601,CMD,1,0.0000
344454601,CMD,2,0.0000
344454601,CMD,3,0.0000
350430318,CMD,0,5.0000
350430318,CMD,1,0.0000
350430318,CMD,2,0.0000
350430318,CMD,3,0.0000
356438817,CMD,0,5.0000
356438817,CMD,1,0.0000
356438817,CMD,2,0.0000
356438817,CMD,3,0.0000
361458319,CMD,0,5.0000
361458319,CMD,1,0.0000
361458319,CMD,2,0.0000
361458319,CMD,3,0.0000
365498096,CMD,0,5.0000
365498096,CMD,1,0.0000
365498096,CMD,2,0.0000
365498096,CMD,3,0.0000
369438918,CMD,0,5.0000
369438918,CMD,1,0.0000
369438918,CMD,2,0.0000
369438918,CMD,3,0.0000
375432696,CMD,0,5.0000
375432696,CMD,1,0.0000
375432696,CMD,2,0.0000
375432696,CMD,3,0.0000
381455506,CMD,0,5.0000
381455506,CMD,1,0.0000
381455506,CMD,2,0.0000
381455506,CMD,3,0.0000
387448189,CMD,0,5.0000
387448189,CMD,1,0.0000
387448189,CMD,2,0.0000
387448189,CMD,3,0.0000
393445927,CMD,0,5.0000
393445927,CMD,1,0.0000
393445927,CMD,2,0.0000
393445927,CMD,3,0.0000
399440555,CMD,0,5.0000
399440555,CMD,1,0.0000
399440555,CMD,2,0.0000
399440555,CMD,3,0.0000
405431326,CMD,0,5.0000
405431326,CMD,1,0.0000
405431326,CMD,2,0.0000
405431326,CMD,3,0.0000
411442650,CMD,0,5.0000
411442650,CMD,1,0.0000
411442650,CMD,2,0.0000
411442650,CMD,3,0.0000
418445024,CMD,0,5.0000
418445024,CMD,1,0.0000
418445024,CMD,2,0.0000
418445024,CMD,3,0.0000
425445548,CMD,0,5.0000
425445548,CMD,1,0.0000
425445548,CMD,2,0.0000
425445548,CMD,3,0.0000
431452012,CMD,0,5.0000
431452012,CMD,1,0.0000
431452012,CMD,2,0.0000
431452012,CMD,3,0.0000
437447101,CMD,0,5.0000
437447101,CMD,1,0.0000
437447101,CMD,2,0.0000
437447101,CMD,3,0.0000
443502036,CMD,0,5.0000
443502036,CMD,1,0.0000
443502036,CMD,2,0.0000
443502036,CMD,3,0.0000
449450846,CMD,0,5.0000
449450846,CMD,1,0.0000
449450846,CMD,2,0.0000
449450846,CMD,3,0.0000
455451198,CMD,0,5.0000
455451198,CMD,1,0.0000
455451198,CMD,2,0.0000
455451198,CMD,3,0.0000
461735019,CMD,0,5.0000
461735019,CMD,1,0.0000
461735019,CMD,2,0.0000
461735019,CMD,3,0.0000
467462768,CMD,0,5.0000
467462768,CMD,1,0.0000
467462768,CMD,2,0.0000
467462768,CMD,3,0.0000
473474808,CMD,0,5.0000
473474808,CMD,1,0.0000
473474808,CMD,2,0.0000
473474808,CMD,3,0.0000
479485065,CMD,0,5.0000
479485065,CMD,1,0.0000
479485065,CMD,2,0.0000
479485065,CMD,3,0.0000
485453993,CMD,0,5.0000
485453993,CMD,1,0.0000
485453993,CMD,2,0.0000
485453993,CMD,3,0.0000
491462274,CMD,0,5.0000
491462274,CMD,1,0.0000
491462274,CMD,2,0.0000
491462274,CMD,3,0.0000
497487809,CMD,0,5.0000
497487809,CMD,1,0.0000
497487809,CMD,2,0.0000
497487809,CMD,3,0.0000
503455855,CMD,0,5.0000
503455855,CMD,1,0.0000
503455855,CMD,2,0.0000
503455855,CMD,3,0.0000
509447443,CMD,0,5.0000
509447443,CMD,1,0.0000
509447443,CMD,2,0.0000
509447443,CMD,3,0.0000
515453735,CMD,0,5.0000
515453735,CMD,1,0.0000
515453735,CMD,2,0.0000
515453735,CMD,3,0.0000
521470280,CMD,0,5.0000
521470280,CMD,1,0.0000
521470280,CMD,2,0.0000
521470280,CMD,3,0.0000
527468266,CMD,0,5.0000
527468266,CMD,1,0.0000
527468266,CMD,2,0.0000
527468266,CMD,3,0.0000
533485134,CMD,0,5.0000
533485134,CMD,1,0.0000
533485134,CMD,2,0.0000
533485134,CMD,3,0.0000
539468955,CMD,0,5.0000
539468955,CMD,1,0.0000
539468955,CMD,2,0.0000
539468955,CMD,3,0.0000
547447994,CMD,0,5.0000
547447994,CMD,1,0.0000
547447994,CMD,2,0.0000
547447994,CMD,3,0.0000
553444936,CMD,0,5.0000
553444936,CMD,1,0.0000
553444936,CMD,2,0.0000
553444936,CMD,3,0.0000
559439277,CMD,0,5.0000
559439277,CMD,1,0.0000
559439277,CMD,2,0.0000
559439277,CMD,3,0.0000
565450345,CMD,0,5.0000
565450345,CMD,1,0.0000
565450345,CMD,2,0.0000
565450345,CMD,3,0.0000
571451997,CMD,0,5.0000
571451997,CMD,1,0.0000
571451997,CMD,2,0.0000
571451997,CMD,3,0.0000
577453391,CMD,0,5.0000
577453391,CMD,1,0.0000
577453391,CMD,2,0.0000
577453391,CMD,3,0.0000
583443337,CMD,0,5.0000
583443337,CMD,1,0.0000
583443337,CMD,2,0.0000
583443337,CMD,3,0.0000
589453156,CMD,0,5.0000
589453156,CMD,1,0.0000
589453156,CMD,2,0.0000
589453156,CMD,3,0.0000
594442227,CMD,0,5.0000
594442227,CMD,1,0.0000
594442227,CMD,2,0.0000
594442227,CMD,3,0.0000
598442932,CMD,0,5.0000
598442932,CMD,1,0.0000
598442932,CMD,2,0.0000
598442932,CMD,3,0.0000
604452944,CMD,0,5.0000
604452944,CMD,1,0.0000
604452944,CMD,2,0.0000
604452944,CMD,3,0.0000
610475334,CMD,0,5.0000
610475334,CMD,1,0.0000
610475334,CMD,2,0.0000
610475334,CMD,3,0.0000
615443541,CMD,0,5.0000
615443541,CMD,1,0.0000
615443541,CMD,2,0.0000
615443541,CMD,3,0.0000
621458715,CMD,0,5.0000
621458715,CMD,1,0.0000
621458715,CMD,2,0.0000
621458715,CMD,3,0.0000
627454734,CMD,0,5.0000
627454734,CMD,1,0.0000
627454734,CMD,2,0.0000
627454734,CMD,3,0.0000
639475570,CMD,0,5.0000
639475570,CMD,1,0.0000
639475570,CMD,2,0.0000
639475570,CMD,3,0.0000
645455252,CMD,0,5.0000
645455252,CMD,1,0.0000
645455252,CMD,2,0.0000
645455252,CMD,3,0.0000
651459621,CMD,0,5.0000
651459621,CMD,1,0.0000
651459621,CMD,2,0.0000
651459621,CMD,3,0.0000
657453237,CMD,0,5.0000
657453237,CMD,1,0.0000
657453237,CMD,2,0.0000
657453237,CMD,3,0.0000
663513802,CMD,0,5.0000
663513802,CMD,1,0.0000
663513802,CMD,2,0.0000
663513802,CMD,3,0.0000
669457380,CMD,0,5.0000
669457380,CMD,1,0.0000
669457380,CMD,2,0.0000
669457380,CMD,3,0.0000
675457114,CMD,0,5.0000
675457114,CMD,1,0.0000
675457114,CMD,2,0.0000
675457114,CMD,3,0.0000
680452147,CMD,0,5.0000
680452147,CMD,1,0.0000
680452147,CMD,2,0.0000
680452147,CMD,3,0.0000
686447813,CMD,0,5.0000
686447813,CMD,1,0.0000
686447813,CMD,2,0.0000
686447813,CMD,3,0.0000
692459846,CMD,0,5.0000
692459846,CMD,1,0.0000
692459846,CMD,2,0.0000
692459846,CMD,3,0.0000
699469585,CMD,0,5.0000
699469585,CMD,1,0.0000
699469585,CMD,2,0.0000
699469585,CMD,3,0.0000
706458335,CMD,0,5.0000
706458335,CMD,1,0.0000
706458335,CMD,2,0.0000
706458335,CMD,3,0.0000
712463605,CMD,0,5.0000
712463605,CMD,1,0.0000
712463605,CMD,2,0.0000
712463605,CMD,3,0.0000
718452255,CMD,0,5.0000
718452255,CMD,1,0.0000
718452255,CMD,2,0.0000
718452255,CMD,3,0.0000
724454426,CMD,0,5.0000
724454426,CMD,1,0.0000
724454426,CMD,2,0.0000
724454426,CMD,3,0.0000
729458083,CMD,0,5.0000
729458083,CMD,1,0.0000
729458083,CMD,2,0.0000
729458083,CMD,3,0.0000
733458433,CMD,0,5.0000
733458433,CMD,1,0.0000
733458433,CMD,2,0.0000
733458433,CMD,3,0.0000
737452378,CMD,0,5.0000
737452378,CMD,1,0.0000
737452378,CMD,2,0.0000
737452378,CMD,3,0.0000
742441477,CMD,0,5.0000
742441477,CMD,1,0.0000
742441477,CMD,2,0.0000
742441477,CMD,3,0.0000
748458834,CMD,0,5.0000
748458834,CMD,1,0.0000
748458834,CMD,2,0.0000
748458834,CMD,3,0.0000
754457689,CMD,0,5.0000
754457689,CMD,1,0.0000
754457689,CMD,2,0.0000
754457689,CMD,3,0.0000
760472926,CMD,0,5.0000
760472926,CMD,1,0.0000
760472926,CMD,2,0.0000
760472926,CMD,3,0.0000
767458537,CMD,0,5.0000
767458537,CMD,1,0.0000
767458537,CMD,2,0.0000
767458537,CMD,3,0.0000
775454381,CMD,0,5.0000
775454381,CMD,1,0.0000
775454381,CMD,2,0.0000
775454381,CMD,3,0.0000
780464581,CMD,0,5.0000
780464581,CMD,1,0.0000
780464581,CMD,2,0.0000
780464581,CMD,3,0.0000
784458908,CMD,0,5.0000
784458908,CMD,1,0.0000
784458908,CMD,2,0.0000
784458908,CMD,3,0.0000
788462995,CMD,0,5.0000
788462995,CMD,1,0.0000
788462995,CMD,2,0.0000
788462995,CMD,3,0.0000
793465274,CMD,0,5.0000
793465274,CMD,1,0.0000
793465274,CMD,2,0.0000
793465274,CMD,3,0.0000
797437559,CMD,0,5.0000
797437559,CMD,1,0.0000
797437559,CMD,2,0.0000
797437559,CMD,3,0.0000
802433343,CMD,0,5.0000
802433343,CMD,1,0.0000
802433343,CMD,2,0.0000
802433343,CMD,3,0.0000
806458182,CMD,0,5.0000
806458182,CMD,1,0.0000
806458182,CMD,2,0.0000
806458182,CMD,3,0.0000
812449411,CMD,0,5.0000
812449411,CMD,1,0.0000
812449411,CMD,2,0.0000
812449411,CMD,3,0.0000
818440999,CMD,0,5.0000
818440999,CMD,1,0.0000
818440999,CMD,2,0.0000
818440999,CMD,3,0.0000
824470148,CMD,0,5.0000
824470148,CMD,1,0.0000
824470148,CMD,2,0.0000
824470148,CMD,3,0.0000
831446177,CMD,0,5.0000
831446177,CMD,1,0.0000
831446177,CMD,2,0.0000
831446177,CMD,3,0.0000
837471110,CMD,0,5.0000
837471110,CMD,1,0.0000
837471110,CMD,2,0.0000
837471110,CMD,3,0.0000
843478899,CMD,0,5.0000
843478899,CMD,1,0.0000
843478899,CMD,2,0.0000
843478899,CMD,3,0.0000
848460845,CMD,0,5.0000
848460845,CMD,1,0.0000
848460845,CMD,2,0.0000
848460845,CMD,3,0.0000
853458321,CMD,0,5.0000
853458321,CMD,1,0.0000
853458321,CMD,2,0.0000
853458321,CMD,3,0.0000
858448460,CMD,0,5.0000
858448460,CMD,1,0.0000
858448460,CMD,2,0.0000
858448460,CMD,3,0.0000
863461961,CMD,0,5.0000
863461961,CMD,1,0.0000
863461961,CMD,2,0.0000
863461961,CMD,3,0.0000
867461259,CMD,0,5.0000
867461259,CMD,1,0.0000
867461259,CMD,2,0.0000
867461259,CMD,3,0.0000
873455638,CMD,0,5.0000
873455638,CMD,1,0.0000
873455638,CMD,2,0.0000
873455638,CMD,3,0.0000
878460281,CMD,0,5.0000
878460281,CMD,1,0.0000
878460281,CMD,2,0.0000
878460281,CMD,3,0.0000
884472308,CMD,0,5.0000
884472308,CMD,1,0.0000
884472308,CMD,2,0.0000
884472308,CMD,3,0.0000
890453447,CMD,0,5.0000
890453447,CMD,1,0.0000
890453447,CMD,2,0.0000
890453447,CMD,3,0.0000
896474067,CMD,0,5.0000
896474067,CMD,1,0.0000
896474067,CMD,2,0.0000
896474067,CMD,3,0.0000
902460298,CMD,0,5.0000
902460298,CMD,1,0.0000
902460298,CMD,2,0.0000
902460298,CMD,3,0.0000
908445232,CMD,0,5.0000
908445232,CMD,1,0.0000
908445232,CMD,2,0.0000
908445232,CMD,3,0.0000
914454653,CMD,0,5.0000
914454653,CMD,1,0.0000
914454653,CMD,2,0.0000
914454653,CMD,3,0.0000
920462180,CMD,0,5.0000
920462180,CMD,1,0.0000
920462180,CMD,2,0.0000
920462180,CMD,3,0.0000
926458277,CMD,0,5.0000
926458277,CMD,1,0.0000
926458277,CMD,2,0.0000
926458277,CMD,3,0.0000
932459724,CMD,0,5.0000
932459724,CMD,1,0.0000
932459724,CMD,2,0.0000
932459724,CMD,3,0.0000
938442146,CMD,0,5.0000
938442146,CMD,1,0.0000
938442146,CMD,2,0.0000
938442146,CMD,3,0.0000
944456223,CMD,0,5.0000
944456223,CMD,1,0.0000
944456223,CMD,2,0.0000
944456223,CMD,3,0.0000
950454976,CMD,0,5.0000
950454976,CMD,1,0.0000
950454976,CMD,2,0.0000
950454976,CMD,3,0.0000
956446659,CMD,0,5.0000
956446659,CMD,1,0.0000
956446659,CMD,2,0.0000
956446659,CMD,3,0.0000
962479343,CMD,0,5.0000
962479343,CMD,1,0.0000
962479343,CMD,2,0.0000
962479343,CMD,3,0.0000
968435199,CMD,0,5.0000
968435199,CMD,1,0.0000
968435199,CMD,2,0.0000
968435199,CMD,3,0.0000
974464780,CMD,0,5.0000
974464780,CMD,1,0.0000
974464780,CMD,2,0.0000
974464780,CMD,3,0.0000
980554269,CMD,0,5.0000
980554269,CMD,1,0.0000
980554269,CMD,2,0.0000
980554269,CMD,3,0.0000
986450981,CMD,0,5.0000
986450981,CMD,1,0.0000
986450981,CMD,2,0.0000
986450981,CMD,3,0.0000
992452386,CMD,0,5.0000
992452386,CMD,1,0.0000
992452386,CMD,2,0.0000
992452386,CMD,3,0.0000
998460166,CMD,0,5.0000
998460166,CMD,1,0.0000
998460166,CMD,2,0.0000
998460166,CMD,3,0.0000
1004465632,CMD,0,5.0000
1004465632,CMD,1,0.0000
1004465632,CMD,2,0.0000
1004465632,CMD,3,0.0000
1010461946,CMD,0,5.0000
1010461946,CMD,1,0.0000
1010461946,CMD,2,0.0000
1010461946,CMD,3,0.0000
1015463934,CMD,0,5.0000
1015463934,CMD,1,0.0000
1015463934,CMD,2,0.0000
1015463934,CMD,3,0.0000
1021453679,CMD,0,5.0000
1021453679,CMD,1,0.0000
1021453679,CMD,2,0.0000
1021453679,CMD,3,0.0000
1028474096,CMD,0,5.0000
1028474096,CMD,1,0.0000
1028474096,CMD,2,0.0000
1028474096,CMD,3,0.0000
1035452524,CMD,0,5.0000
1035452524,CMD,1,0.0000
1035452524,CMD,2,0.0000
1035452524,CMD,3,0.0000
1041445148,CMD,0,5.0000
1041445148,CMD,1,0.0000
1041445148,CMD,2,0.0000
1041445148,CMD,3,0.0000
1047450233,CMD,0,5.0000
1047450233,CMD,1,0.0000
1047450233,CMD,2,0.0000
1047450233,CMD,3,0.0000
1053447595,CMD,0,5.0000
1053447595,CMD,1,0.0000
1053447595,CMD,2,0.0000
1053447595,CMD,3,0.0000
1059474532,CMD,0,5.0000
1059474532,CMD,1,0.0000
1059474532,CMD,2,0.0000
1059474532,CMD,3,0.0000
1065478702,CMD,0,5.0000
1065478702,CMD,1,0.0000
1065478702,CMD,2,0.0000
1065478702,CMD,3,0.0000
1069462629,CMD,0,5.0000
1069462629,CMD,1,0.0000
1069462629,CMD,2,0.0000
1069462629,CMD,3,0.0000
1073461125,CMD,0,5.0000
1073461125,CMD,1,0.0000
1073461125,CMD,2,0.0000
1073461125,CMD,3,0.0000
1078474790,CMD,0,5.0000
1078474790,CMD,1,0.0000
1078474790,CMD,2,0.0000
1078474790,CMD,3,0.0000
1084479372,CMD,0,5.0000
1084479372,CMD,1,0.0000
1084479372,CMD,2,0.0000
1084479372,CMD,3,0.0000
1089470768,CMD,0,5.0000
1089470768,CMD,1,0.0000
1089470768,CMD,2,0.0000
1089470768,CMD,3,0.0000
1095461302,CMD,0,5.0000
1095461302,CMD,1,0.0000
1095461302,CMD,2,0.0000
1095461302,CMD,3,0.0000
1101445137,CMD,0,5.0000
1101445137,CMD,1,0.0000
1101445137,CMD,2,0.0000
1101445137,CMD,3,0.0000
1107439992,CMD,0,5.0000
1107439992,CMD,1,0.0000
1107439992,CMD,2,0.0000
1107439992,CMD,3,0.0000
1113463041,CMD,0,5.0000
1113463041,CMD,1,0.0000
1113463041,CMD,2,0.0000
1113463041,CMD,3,0.0000
1119443072,CMD,0,5.0000
1119443072,CMD,1,0.0000
1119443072,CMD,2,0.0000
1119443072,CMD,3,0.0000
1125437068,CMD,0,5.0000
1125437068,CMD,1,0.0000
1125437068,CMD,2,0.0000
1125437068,CMD,3,0.0000
1131448295,CMD,0,5.0000
1131448295,CMD,1,0.0000
1131448295,CMD,2,0.0000
1131448295,CMD,3,0.0000
1137453987,CMD,0,5.0000
1137453987,CMD,1,0.0000
1137453987,CMD,2,0.0000
1137453987,CMD,3,0.0000
1143469348,CMD,0,5.0000
1143469348,CMD,1,0.0000
1143469348,CMD,2,0.0000
1143469348,CMD,3,0.0000
1151472602,CMD,0,5.0000
1151472602,CMD,1,0.0000
1151472602,CMD,2,0.0000
1151472602,CMD,3,0.0000
1157454784,CMD,0,5.0000
1157454784,CMD,1,0.0000
1157454784,CMD,2,0.0000
1157454784,CMD,3,0.0000
1163527894,CMD,0,5.0000
1163527894,CMD,1,0.0000
1163527894,CMD,2,0.0000
1163527894,CMD,3,0.0000
1169458648,CMD,0,5.0000
1169458648,CMD,1,0.0000
1169458648,CMD,2,0.0000
1169458648,CMD,3,0.0000
1175442040,CMD,0,5.0000
1175442040,CMD,1,0.0000
1175442040,CMD,2,0.0000
1175442040,CMD,3,0.0000
1181461750,CMD,0,5.0000
1181461750,CMD,1,0.0000
1181461750,CMD,2,0.0000
1181461750,CMD,3,0.0000
1187453247,CMD,0,5.0000
1187453247,CMD,1,0.0000
1187453247,CMD,2,0.0000
1187453247,CMD,3,0.0000
1193456192,CMD,0,5.0000
1193456192,CMD,1,0.0000
1193456192,CMD,2,0.0000
1193456192,CMD,3,0.0000
1199453915,CMD,0,5.0000
1199453915,CMD,1,0.0000
1199453915,CMD,2,0.0000
1199453915,CMD,3,0.0000
1205454061,CMD,0,5.0000
1205454061,CMD,1,0.0000
1205454061,CMD,2,0.0000
1205454061,CMD,3,0.0000
1211448175,CMD,0,5.0000
1211448175,CMD,1,0.0000
1211448175,CMD,2,0.0000
1211448175,CMD,3,0.0000
1217458887,CMD,0,5.0000
1217458887,CMD,1,0.0000
1217458887,CMD,2,0.0000
1217458887,CMD,3,0.0000
1223435193,CMD,0,5.0000
1223435193,CMD,1,0.0000
1223435193,CMD,2,0.0000
1223435193,CMD,3,0.0000
1228453015,CMD,0,5.0000
1228453015,CMD,1,0.0000
1228453015,CMD,2,0.0000
1228453015,CMD,3,0.0000
1234443853,CMD,0,5.0000
1234443853,CMD,1,0.0000
1234443853,CMD,2,0.0000
1234443853,CMD,3,0.0000
1240459710,CMD,0,5.0000
1240459710,CMD,1,0.0000
1240459710,CMD,2,0.0000
1240459710,CMD,3,0.0000
1246445889,CMD,0,5.0000
1246445889,CMD,1,0.0000
1246445889,CMD,2,0.0000
1246445889,CMD,3,0.0000
1252457635,CMD,0,5.0000
1252457635,CMD,1,0.0000
1252457635,CMD,2,0.0000
1252457635,CMD,3,0.0000
1258436967,CMD,0,5.0000
1258436967,CMD,1,0.0000
1258436967,CMD,2,0.0000
1258436967,CMD,3,0.0000
1264451127,CMD,0,5.0000
1264451127,CMD,1,0.0000
1264451127,CMD,2,0.0000
1264451127,CMD,3,0.0000
1270448466,CMD,0,5.0000
1270448466,CMD,1,0.0000
1270448466,CMD,2,0.0000
1270448466,CMD,3,0.0000
1276460977,CMD,0,5.0000
1276460977,CMD,1,0.0000
1276460977,CMD,2,0.0000
1276460977,CMD,3,0.0000
1282678932,CMD,0,5.0000
1282678932,CMD,1,0.0000
1282678932,CMD,2,0.0000
1282678932,CMD,3,0.0000
1288515680,CMD,0,5.0000
1288515680,CMD,1,0.0000
1288515680,CMD,2,0.0000
1288515680,CMD,3,0.0000
1294451371,CMD,0,5.0000
1294451371,CMD,1,0.0000
1294451371,CMD,2,0.0000
1294451371,CMD,3,0.0000
1300445078,CMD,0,5.0000
1300445078,CMD,1,0.0000
1300445078,CMD,2,0.0000
1300445078,CMD,3,0.0000
1306438282,CMD,0,5.0000
1306438282,CMD,1,0.0000
1306438282,CMD,2,0.0000
1306438282,CMD,3,0.0000
1312477925,CMD,0,5.0000
1312477925,CMD,1,0.0000
1312477925,CMD,2,0.0000
1312477925,CMD,3,0.0000
1318488263,CMD,0,5.0000
1318488263,CMD,1,0.0000
1318488263,CMD,2,0.0000
1318488263,CMD,3,0.0000
1324521476,CMD,0,5.0000
1324521476,CMD,1,0.0000
1324521476,CMD,2,0.0000
1324521476,CMD,3,0.0000
1330446480,CMD,0,5.0000
1330446480,CMD,1,0.0000
1330446480,CMD,2,0.0000
1330446480,CMD,3,0.0000
