t_rel_ns,kind,slot,value_deg
238455401,CMD,1,0.0000
238455401,CMD,2,0.0000
238455401,CMD,3,0.0000
243439346,CMD,0,0.0000
243439346,CMD,1,0.0000
243439346,CMD,2,0.0000
243439346,CMD,3,0.0000
249448083,CMD,0,0.0000
249448083,CMD,1,0.0000
249448083,CMD,2,0.0000
249448083,CMD,3,0.0000
255436112,CMD,0,0.0000
255436112,CMD,1,0.0000
255436112,CMD,2,0.0000
255436112,CMD,3,0.0000
261442025,CMD,0,0.0000
261442025,CMD,1,0.0000
261442025,CMD,2,0.0000
261442025,CMD,3,0.0000
267433841,CMD,0,0.0000
267433841,CMD,1,0.0000
267433841,CMD,2,0.0000
267433841,CMD,3,0.0000
273435421,CMD,0,0.0000
273435421,CMD,1,0.0000
273435421,CMD,2,0.0000
273435421,CMD,3,0.0000
279454811,CMD,0,0.0000
279454811,CMD,1,0.0000
279454811,CMD,2,0.0000
279454811,CMD,3,0.0000
285427625,CMD,0,0.0000
285427625,CMD,1,0.0000
285427625,CMD,2,0.0000
285427625,CMD,3,0.0000
291436007,CMD,0,0.0000
291436007,CMD,1,0.0000
291436007,CMD,2,0.0000
291436007,CMD,3,0.0000
297459704,CMD,0,0.0000
297459704,CMD,1,0.0000
297459704,CMD,2,0.0000
297459704,CMD,3,0.0000
303448982,CMD,0,0.0000
303448982,CMD,1,0.0000
303448982,CMD,2,0.0000
303448982,CMD,3,0.0000
309452310,CMD,0,0.0000
309452310,CMD,1,0.0000
309452310,CMD,2,0.0000
309452310,CMD,3,0.0000
315432624,CMD,0,0.0000
315432624,CMD,1,0.0000
315432624,CMD,2,0.0000
315432624,CMD,3,0.0000
321430267,CMD,0,0.0000
321430267,CMD,1,0.0000
321430267,CMD,2,0.0000
321430267,CMD,3,0.0000
330435736,CMD,0,0.0000
330435736,CMD,1,0.0000
330435736,CMD,2,0.0000
330435736,CMD,3,0.0000
337451994,CMD,0,0.0000
337451994,CMD,1,0.0000
337451994,CMD,2,0.0000
337451994,CMD,3,0.0000
343478184,CMD,0,-15.0000
343478184,CMD,1,0.0000
343478184,CMD,2,0.0000
343478184,CMD,3,0.0000
349450328,CMD,0,-15.0000
349450328,CMD,1,0.0000
349450328,CMD,2,0.0000
349450328,CMD,3,0.0000
355455653,CMD,0,-15.0000
355455653,CMD,1,0.0000
355455653,CMD,2,0.0000
355455653,CMD,3,0.0000
361475296,CMD,0,-15.0000
361475296,CMD,1,0.0000
361475296,CMD,2,0.0000
361475296,CMD,3,0.0000
367436797,CMD,0,-15.0000
367436797,CMD,1,0.0000
367436797,CMD,2,0.0000
367436797,CMD,3,0.0000
373451474,CMD,0,-15.0000
373451474,CMD,1,0.0000
373451474,CMD,2,0.0000
373451474,CMD,3,0.0000
379482969,CMD,0,-15.0000
379482969,CMD,1,0.0000
379482969,CMD,2,0.0000
379482969,CMD,3,0.0000
385475993,CMD,0,-15.0000
385475993,CMD,1,0.0000
385475993,CMD,2,0.0000
385475993,CMD,3,0.0000
391452044,CMD,0,-15.0000
391452044,CMD,1,0.0000
391452044,CMD,2,0.0000
391452044,CMD,3,0.0000
398464481,CMD,0,-15.0000
398464481,CMD,1,0.0000
398464481,CMD,2,0.0000
398464481,CMD,3,0.0000
404455168,CMD,0,-15.0000
404455168,CMD,1,0.0000
404455168,CMD,2,0.0000
404455168,CMD,3,0.0000
410460101,CMD,0,-15.0000
410460101,CMD,1,0.0000
410460101,CMD,2,0.0000
410460101,CMD,3,0.0000
416453503,CMD,0,-15.0000
416453503,CMD,1,0.0000
416453503,CMD,2,0.0000
416453503,CMD,3,0.0000
422439491,CMD,0,-15.0000
422439491,CMD,1,0.0000
422439491,CMD,2,0.0000
422439491,CMD,3,0.0000
428530800,CMD,0,-15.0000
428530800,CMD,1,0.0000
428530800,CMD,2,0.0000
428530800,CMD,3,0.0000
434457164,CMD,0,-15.0000
434457164,CMD,1,0.0000
434457164,CMD,2,0.0000
434457164,CMD,3,0.0000
440438473,CMD,0,-15.0000
440438473,CMD,1,0.0000
440438473,CMD,2,0.0000
440438473,CMD,3,0.0000
446463044,CMD,0,-15.0000
446463044,CMD,1,0.0000
446463044,CMD,2,0.0000
446463044,CMD,3,0.0000
452452567,CMD,0,-15.0000
452452567,CMD,1,0.0000
452452567,CMD,2,0.0000
452452567,CMD,3,0.0000
458494749,CMD,0,-15.0000
458494749,CMD,1,0.0000
458494749,CMD,2,0.0000
458494749,CMD,3,0.0000
465443198,CMD,0,-15.0000
465443198,CMD,1,0.0000
465443198,CMD,2,0.0000
465443198,CMD,3,0.0000
471493100,CMD,0,-15.0000
471493100,CMD,1,0.0000
471493100,CMD,2,0.0000
471493100,CMD,3,0.0000
477480708,CMD,0,-15.0000
477480708,CMD,1,0.0000
477480708,CMD,2,0.0000
477480708,CMD,3,0.0000
483465235,CMD,0,-15.0000
483465235,CMD,1,0.0000
483465235,CMD,2,0.0000
483465235,CMD,3,0.0000
489462574,CMD,0,-15.0000
489462574,CMD,1,0.0000
489462574,CMD,2,0.0000
489462574,CMD,3,0.0000
495470924,CMD,0,-15.0000
495470924,CMD,1,0.0000
495470924,CMD,2,0.0000
495470924,CMD,3,0.0000
500460603,CMD,0,-15.0000
500460603,CMD,1,0.0000
500460603,CMD,2,0.0000
500460603,CMD,3,0.0000
506481750,CMD,0,-15.0000
506481750,CMD,1,0.0000
506481750,CMD,2,0.0000
506481750,CMD,3,0.0000
512467502,CMD,0,-15.0000
512467502,CMD,1,0.0000
512467502,CMD,2,0.0000
512467502,CMD,3,0.0000
516465955,CMD,0,-15.0000
516465955,CMD,1,0.0000
516465955,CMD,2,0.0000
516465955,CMD,3,0.0000
521461624,CMD,0,-15.0000
521461624,CMD,1,0.0000
521461624,CMD,2,0.0000
521461624,CMD,3,0.0000
527579701,CMD,0,-15.0000
527579701,CMD,1,0.0000
527579701,CMD,2,0.0000
527579701,CMD,3,0.0000
533465909,CMD,0,-15.0000
533465909,CMD,1,0.0000
533465909,CMD,2,0.0000
533465909,CMD,3,0.0000
539445244,CMD,0,-15.0000
539445244,CMD,1,0.0000
539445244,CMD,2,0.0000
539445244,CMD,3,0.0000
545443309,CMD,0,-15.0000
545443309,CMD,1,0.0000
545443309,CMD,2,0.0000
545443309,CMD,3,0.0000
549461832,CMD,0,-15.0000
549461832,CMD,1,0.0000
549461832,CMD,2,0.0000
549461832,CMD,3,0.0000
555447679,CMD,0,-15.0000
555447679,CMD,1,0.0000
555447679,CMD,2,0.0000
555447679,CMD,3,0.0000
561466709,CMD,0,-15.0000
561466709,CMD,1,0.0000
561466709,CMD,2,0.0000
561466709,CMD,3,0.0000
566446594,CMD,0,-15.0000
566446594,CMD,1,0.0000
566446594,CMD,2,0.0000
566446594,CMD,3,0.0000
572457347,CMD,0,-15.0000
572457347,CMD,1,0.0000
572457347,CMD,2,0.0000
572457347,CMD,3,0.0000
579441722,CMD,0,-15.0000
579441722,CMD,1,0.0000
579441722,CMD,2,0.0000
579441722,CMD,3,0.0000
585474043,CMD,0,-15.0000
585474043,CMD,1,0.0000
585474043,CMD,2,0.0000
585474043,CMD,3,0.0000
591455715,CMD,0,-15.0000
591455715,CMD,1,0.0000
591455715,CMD,2,0.0000
591455715,CMD,3,0.0000
597463088,CMD,0,-15.0000
597463088,CMD,1,0.0000
597463088,CMD,2,0.0000
597463088,CMD,3,0.0000
602459469,CMD,0,-15.0000
602459469,CMD,1,0.0000
602459469,CMD,2,0.0000
602459469,CMD,3,0.0000
608495753,CMD,0,-15.0000
608495753,CMD,1,0.0000
608495753,CMD,2,0.0000
608495753,CMD,3,0.0000
614478298,CMD,0,-15.0000
614478298,CMD,1,0.0000
614478298,CMD,2,0.0000
614478298,CMD,3,0.0000
620451964,CMD,0,-15.0000
620451964,CMD,1,0.0000
620451964,CMD,2,0.0000
620451964,CMD,3,0.0000
626463710,CMD,0,-15.0000
626463710,CMD,1,0.0000
626463710,CMD,2,0.0000
626463710,CMD,3,0.0000
634473999,CMD,0,-15.0000
634473999,CMD,1,0.0000
634473999,CMD,2,0.0000
634473999,CMD,3,0.0000
641466944,CMD,0,-15.0000
641466944,CMD,1,0.0000
641466944,CMD,2,0.0000
641466944,CMD,3,0.0000
647455298,CMD,0,-15.0000
647455298,CMD,1,0.0000
647455298,CMD,2,0.0000
647455298,CMD,3,0.0000
653442959,CMD,0,-15.0000
653442959,CMD,1,0.0000
653442959,CMD,2,0.0000
653442959,CMD,3,0.0000
659527891,CMD,0,-15.0000
659527891,CMD,1,0.0000
659527891,CMD,2,0.0000
659527891,CMD,3,0.0000
665466832,CMD,0,-15.0000
665466832,CMD,1,0.0000
665466832,CMD,2,0.0000
665466832,CMD,3,0.0000
671489283,CMD,0,-15.0000
671489283,CMD,1,0.0000
671489283,CMD,2,0.0000
671489283,CMD,3,0.0000
677468156,CMD,0,-15.0000
677468156,CMD,1,0.0000
677468156,CMD,2,0.0000
677468156,CMD,3,0.0000
683450098,CMD,0,-15.0000
683450098,CMD,1,0.0000
683450098,CMD,2,0.0000
683450098,CMD,3,0.0000
689474419,CMD,0,-15.0000
689474419,CMD,1,0.0000
689474419,CMD,2,0.0000
689474419,CMD,3,0.0000
695469860,CMD,0,-15.0000
695469860,CMD,1,0.0000
695469860,CMD,2,0.0000
695469860,CMD,3,0.0000
701461134,CMD,0,-15.0000
701461134,CMD,1,0.0000
701461134,CMD,2,0.0000
701461134,CMD,3,0.0000
707460948,CMD,0,-15.0000
707460948,CMD,1,0.0000
707460948,CMD,2,0.0000
707460948,CMD,3,0.0000
713463259,CMD,0,-15.0000
713463259,CMD,1,0.0000
713463259,CMD,2,0.0000
713463259,CMD,3,0.0000
719451560,CMD,0,-15.0000
719451560,CMD,1,0.0000
719451560,CMD,2,0.0000
719451560,CMD,3,0.0000
725468680,CMD,0,-15.0000
725468680,CMD,1,0.0000
725468680,CMD,2,0.0000
725468680,CMD,3,0.0000
731460085,CMD,0,-15.0000
731460085,CMD,1,0.0000
731460085,CMD,2,0.0000
731460085,CMD,3,0.0000
737452054,CMD,0,-15.0000
737452054,CMD,1,0.0000
737452054,CMD,2,0.0000
737452054,CMD,3,0.0000
743459252,CMD,0,-15.0000
743459252,CMD,1,0.0000
743459252,CMD,2,0.0000
743459252,CMD,3,0.0000
749463327,CMD,0,-15.0000
749463327,CMD,1,0.0000
749463327,CMD,2,0.0000
749463327,CMD,3,0.0000
756457547,CMD,0,-15.0000
756457547,CMD,1,0.0000
756457547,CMD,2,0.0000
756457547,CMD,3,0.0000
762468918,CMD,0,-15.0000
762468918,CMD,1,0.0000
762468918,CMD,2,0.0000
762468918,CMD,3,0.0000
768471495,CMD,0,-15.0000
768471495,CMD,1,0.0000
768471495,CMD,2,0.0000
768471495,CMD,3,0.0000
774466557,CMD,0,-15.0000
774466557,CMD,1,0.0000
774466557,CMD,2,0.0000
774466557,CMD,3,0.0000
780468021,CMD,0,-15.0000
780468021,CMD,1,0.0000
780468021,CMD,2,0.0000
780468021,CMD,3,0.0000
786462204,CMD,0,-15.0000
786462204,CMD,1,0.0000
786462204,CMD,2,0.0000
786462204,CMD,3,0.0000
792839950,CMD,0,-15.0000
792839950,CMD,1,0.0000
792839950,CMD,2,0.0000
792839950,CMD,3,0.0000
799454060,CMD,0,-15.0000
799454060,CMD,1,0.0000
799454060,CMD,2,0.0000
799454060,CMD,3,0.0000
805465331,CMD,0,-15.0000
805465331,CMD,1,0.0000
805465331,CMD,2,0.0000
805465331,CMD,3,0.0000
811479939,CMD,0,-15.0000
811479939,CMD,1,0.0000
811479939,CMD,2,0.0000
811479939,CMD,3,0.0000
818448795,CMD,0,-15.0000
818448795,CMD,1,0.0000
818448795,CMD,2,0.0000
818448795,CMD,3,0.0000
824445794,CMD,0,-15.0000
824445794,CMD,1,0.0000
824445794,CMD,2,0.0000
824445794,CMD,3,0.0000
830685398,CMD,0,-15.0000
830685398,CMD,1,0.0000
830685398,CMD,2,0.0000
830685398,CMD,3,0.0000
836447681,CMD,0,-15.0000
836447681,CMD,1,0.0000
836447681,CMD,2,0.0000
836447681,CMD,3,0.0000
842479627,CMD,0,-15.0000
842479627,CMD,1,0.0000
842479627,CMD,2,0.0000
842479627,CMD,3,0.0000
848460093,CMD,0,-15.0000
848460093,CMD,1,0.0000
848460093,CMD,2,0.0000
848460093,CMD,3,0.0000
854447778,CMD,0,-15.0000
854447778,CMD,1,0.0000
854447778,CMD,2,0.0000
854447778,CMD,3,0.0000
860476505,CMD,0,-15.0000
860476505,CMD,1,0.0000
860476505,CMD,2,0.0000
860476505,CMD,3,0.0000
866446639,CMD,0,-15.0000
866446639,CMD,1,0.0000
866446639,CMD,2,0.0000
866446639,CMD,3,0.0000
872441384,CMD,0,-15.0000
872441384,CMD,1,0.0000
872441384,CMD,2,0.0000
872441384,CMD,3,0.0000
878477088,CMD,0,-15.0000
878477088,CMD,1,0.0000
878477088,CMD,2,0.0000
878477088,CMD,3,0.0000
884445757,CMD,0,-15.0000
884445757,CMD,1,0.0000
884445757,CMD,2,0.0000
884445757,CMD,3,0.0000
890449072,CMD,0,-15.0000
890449072,CMD,1,0.0000
890449072,CMD,2,0.0000
890449072,CMD,3,0.0000
896452256,CMD,0,-15.0000
896452256,CMD,1,0.0000
896452256,CMD,2,0.0000
896452256,CMD,3,0.0000
902443934,CMD,0,-15.0000
902443934,CMD,1,0.0000
902443934,CMD,2,0.0000
902443934,CMD,3,0.0000
908454855,CMD,0,-15.0000
908454855,CMD,1,0.0000
908454855,CMD,2,0.0000
908454855,CMD,3,0.0000
914450429,CMD,0,-15.0000
914450429,CMD,1,0.0000
914450429,CMD,2,0.0000
914450429,CMD,3,0.0000
920449245,CMD,0,-15.0000
920449245,CMD,1,0.0000
920449245,CMD,2,0.0000
920449245,CMD,3,0.0000
926459501,CMD,0,-15.0000
926459501,CMD,1,0.0000
926459501,CMD,2,0.0000
926459501,CMD,3,0.0000
933475778,CMD,0,-15.0000
933475778,CMD,1,0.0000
933475778,CMD,2,0.0000
933475778,CMD,3,0.0000
939453332,CMD,0,-15.0000
939453332,CMD,1,0.0000
939453332,CMD,2,0.0000
939453332,CMD,3,0.0000
945469871,CMD,0,-15.0000
945469871,CMD,1,0.0000
945469871,CMD,2,0.0000
945469871,CMD,3,0.0000
951447296,CMD,0,-15.0000
951447296,CMD,1,0.0000
951447296,CMD,2,0.0000
951447296,CMD,3,0.0000
957440244,CMD,0,-15.0000
957440244,CMD,1,0.0000
957440244,CMD,2,0.0000
957440244,CMD,3,0.0000
963464213,CMD,0,-15.0000
963464213,CMD,1,0.0000
963464213,CMD,2,0.0000
963464213,CMD,3,0.0000
969448097,CMD,0,-15.0000
969448097,CMD,1,0.0000
969448097,CMD,2,0.0000
969448097,CMD,3,0.0000
975465312,CMD,0,-15.0000
975465312,CMD,1,0.0000
975465312,CMD,2,0.0000
975465312,CMD,3,0.0000
981458473,CMD,0,-15.0000
981458473,CMD,1,0.0000
981458473,CMD,2,0.0000
981458473,CMD,3,0.0000
987476236,CMD,0,-15.0000
987476236,CMD,1,0.0000
987476236,CMD,2,0.0000
987476236,CMD,3,0.0000
995547477,CMD,0,-15.0000
995547477,CMD,1,0.0000
995547477,CMD,2,0.0000
995547477,CMD,3,0.0000
1000481115,CMD,0,-15.0000
1000481115,CMD,1,0.0000
1000481115,CMD,2,0.0000
1000481115,CMD,3,0.0000
1006450835,CMD,0,-15.0000
1006450835,CMD,1,0.0000
1006450835,CMD,2,0.0000
1006450835,CMD,3,0.0000
1012469952,CMD,0,-15.0000
1012469952,CMD,1,0.0000
1012469952,CMD,2,0.0000
1012469952,CMD,3,0.0000
1018463656,CMD,0,-15.0000
1018463656,CMD,1,0.0000
1018463656,CMD,2,0.0000
1018463656,CMD,3,0.0000
1024568076,CMD,0,-15.0000
1024568076,CMD,1,0.0000
1024568076,CMD,2,0.0000
1024568076,CMD,3,0.0000
1030481463,CMD,0,-15.0000
1030481463,CMD,1,0.0000
1030481463,CMD,2,0.0000
1030481463,CMD,3,0.0000
1036453238,CMD,0,-15.0000
1036453238,CMD,1,0.0000
1036453238,CMD,2,0.0000
1036453238,CMD,3,0.0000
1042490021,CMD,0,-15.0000
1042490021,CMD,1,0.0000
1042490021,CMD,2,0.0000
1042490021,CMD,3,0.0000
1048468810,CMD,0,-15.0000
1048468810,CMD,1,0.0000
1048468810,CMD,2,0.0000
1048468810,CMD,3,0.0000
1054441433,CMD,0,-15.0000
1054441433,CMD,1,0.0000
1054441433,CMD,2,0.0000
1054441433,CMD,3,0.0000
1059485504,CMD,0,-15.0000
1059485504,CMD,1,0.0000
1059485504,CMD,2,0.0000
1059485504,CMD,3,0.0000
1067465844,CMD,0,-15.0000
1067465844,CMD,1,0.0000
1067465844,CMD,2,0.0000
1067465844,CMD,3,0.0000
1075472594,CMD,0,-15.0000
1075472594,CMD,1,0.0000
1075472594,CMD,2,0.0000
1075472594,CMD,3,0.0000
1081529053,CMD,0,-15.0000
1081529053,CMD,1,0.0000
1081529053,CMD,2,0.0000
1081529053,CMD,3,0.0000
1087443373,CMD,0,-15.0000
1087443373,CMD,1,0.0000
1087443373,CMD,2,0.0000
1087443373,CMD,3,0.0000
1093622773,CMD,0,-15.0000
1093622773,CMD,1,0.0000
1093622773,CMD,2,0.0000
1093622773,CMD,3,0.0000
1099443432,CMD,0,-15.0000
1099443432,CMD,1,0.0000
1099443432,CMD,2,0.0000
1099443432,CMD,3,0.0000
1105465634,CMD,0,-15.0000
1105465634,CMD,1,0.0000
1105465634,CMD,2,0.0000
1105465634,CMD,3,0.0000
1111488933,CMD,0,-15.0000
1111488933,CMD,1,0.0000
1111488933,CMD,2,0.0000
1111488933,CMD,3,0.0000
1117476161,CMD,0,-15.0000
1117476161,CMD,1,0.0000
1117476161,CMD,2,0.0000
1117476161,CMD,3,0.0000
1123471647,CMD,0,-15.0000
1123471647,CMD,1,0.0000
1123471647,CMD,2,0.0000
1123471647,CMD,3,0.0000
1129462848,CMD,0,-15.0000
1129462848,CMD,1,0.0000
1129462848,CMD,2,0.0000
1129462848,CMD,3,0.0000
1136491797,CMD,0,-15.0000
1136491797,CMD,1,0.0000
1136491797,CMD,2,0.0000
1136491797,CMD,3,0.0000
1142466816,CMD,0,-15.0000
1142466816,CMD,1,0.0000
1142466816,CMD,2,0.0000
1142466816,CMD,3,0.0000
1148557622,CMD,0,-15.0000
1148557622,CMD,1,0.0000
1148557622,CMD,2,0.0000
1148557622,CMD,3,0.0000
1154488209,CMD,0,-15.0000
1154488209,CMD,1,0.0000
1154488209,CMD,2,0.0000
1154488209,CMD,3,0.0000
1161595099,CMD,0,-15.0000
1161595099,CMD,1,0.0000
1161595099,CMD,2,0.0000
1161595099,CMD,3,0.0000
1167476718,CMD,0,-15.0000
1167476718,CMD,1,0.0000
1167476718,CMD,2,0.0000
1167476718,CMD,3,0.0000
1173469933,CMD,0,-15.0000
1173469933,CMD,1,0.0000
1173469933,CMD,2,0.0000
1173469933,CMD,3,0.0000
1179460244,CMD,0,-15.0000
1179460244,CMD,1,0.0000
1179460244,CMD,2,0.0000
1179460244,CMD,3,0.0000
1185462581,CMD,0,-15.0000
1185462581,CMD,1,0.0000
1185462581,CMD,2,0.0000
1185462581,CMD,3,0.0000
1191457956,CMD,0,-15.0000
1191457956,CMD,1,0.0000
1191457956,CMD,2,0.0000
1191457956,CMD,3,0.0000
1198478126,CMD,0,-15.0000
1198478126,CMD,1,0.0000
1198478126,CMD,2,0.0000
1198478126,CMD,3,0.0000
1205459865,CMD,0,-15.0000
1205459865,CMD,1,0.0000
1205459865,CMD,2,0.0000
1205459865,CMD,3,0.0000
1211455707,CMD,0,-15.0000
1211455707,CMD,1,0.0000
1211455707,CMD,2,0.0000
1211455707,CMD,3,0.0000
1217433443,CMD,0,-15.0000
1217433443,CMD,1,0.0000
1217433443,CMD,2,0.0000
1217433443,CMD,3,0.0000
1222442345,CMD,0,-15.0000
1222442345,CMD,1,0.0000
1222442345,CMD,2,0.0000
1222442345,CMD,3,0.0000
1228457051,CMD,0,-15.0000
1228457051,CMD,1,0.0000
1228457051,CMD,2,0.0000
1228457051,CMD,3,0.0000
1234460970,CMD,0,-15.0000
1234460970,CMD,1,0.0000
1234460970,CMD,2,0.0000
1234460970,CMD,3,0.0000
1239446606,CMD,0,-15.0000
1239446606,CMD,1,0.0000
1239446606,CMD,2,0.0000
1239446606,CMD,3,0.0000
1244469293,CMD,0,-15.0000
1244469293,CMD,1,0.0000
1244469293,CMD,2,0.0000
1244469293,CMD,3,0.0000
1248466235,CMD,0,-15.0000
1248466235,CMD,1,0.0000
1248466235,CMD,2,0.0000
1248466235,CMD,3,0.0000
1252459366,CMD,0,-15.0000
1252459366,CMD,1,0.0000
1252459366,CMD,2,0.0000
1252459366,CMD,3,0.0000
1256457917,CMD,0,-15.0000
1256457917,CMD,1,0.0000
1256457917,CMD,2,0.0000
1256457917,CMD,3,0.0000
1261462597,CMD,0,-15.0000
1261462597,CMD,1,0.0000
1261462597,CMD,2,0.0000
1261462597,CMD,3,0.0000
1267459155,CMD,0,-15.0000
1267459155,CMD,1,0.0000
1267459155,CMD,2,0.0000
1267459155,CMD,3,0.0000
1273446317,CMD,0,-15.0000
1273446317,CMD,1,0.0000
1273446317,CMD,2,0.0000
1273446317,CMD,3,0.0000
1279459145,CMD,0,-15.0000
1279459145,CMD,1,0.0000
1279459145,CMD,2,0.0000
1279459145,CMD,3,0.0000
1285461417,CMD,0,-15.0000
1285461417,CMD,1,0.0000
1285461417,CMD,2,0.0000
1285461417,CMD,3,0.0000
1291463255,CMD,0,-15.0000
1291463255,CMD,1,0.0000
1291463255,CMD,2,0.0000
1291463255,CMD,3,0.0000
1297466673,CMD,0,-15.0000
1297466673,CMD,1,0.0000
1297466673,CMD,2,0.0000
1297466673,CMD,3,0.0000
1303460311,CMD,0,-15.0000
1303460311,CMD,1,0.0000
1303460311,CMD,2,0.0000
1303460311,CMD,3,0.0000
1308463933,CMD,0,-15.0000
1308463933,CMD,1,0.0000
1308463933,CMD,2,0.0000
1308463933,CMD,3,0.0000
1314526969,CMD,0,-15.0000
1314526969,CMD,1,0.0000
1314526969,CMD,2,0.0000
1314526969,CMD,3,0.0000
1320451593,CMD,0,-15.0000
1320451593,CMD,1,0.0000
1320451593,CMD,2,0.0000
1320451593,CMD,3,0.0000
1326469811,CMD,0,-15.0000
1326469811,CMD,1,0.0000
1326469811,CMD,2,0.0000
1326469811,CMD,3,0.0000
1332456879,CMD,0,-15.0000
1332456879,CMD,1,0.0000
1332456879,CMD,2,0.0000
1332456879,CMD,3,0.0000
