t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
4.157711,16952199,-0.025448,0.064675,-1.851073,0.000710,-0.000257,0.000166
4.192335,16952234,-0.025484,0.064679,-1.851190,0.000231,0.000825,-0.000135
4.228144,16952264,-0.025507,0.064690,-1.851271,0.000083,-0.000539,-0.000880
4.257679,16952302,-0.025527,0.064703,-1.851366,0.000210,0.000831,-0.000325
4.265102,16952334,-0.025559,0.064707,-1.851445,-0.000603,0.000352,0.000403
4.329529,16952358,-0.025573,0.064715,-1.851503,-0.000222,0.000491,-0.000682
4.358363,16952397,-0.025600,0.064737,-1.851595,0.001210,-0.000277,-0.000675
4.390862,16952432,-0.025603,0.064759,-1.851699,0.000715,0.000406,-0.000283
4.428733,16952462,-0.025594,0.064764,-1.851769,-0.000531,-0.000625,0.000341
4.460086,16952503,-0.025609,0.064779,-1.851838,0.000843,0.001445,-0.000039
4.491413,16952530,-0.025606,0.064790,-1.851909,0.000451,0.000044,-0.000491
4.525744,16952563,-0.025623,0.064792,-1.851956,0.000627,0.000325,0.000336
4.561309,16952598,-0.025621,0.064794,-1.852033,0.000492,-0.000168,-0.000256
4.591112,16952632,-0.025635,0.064787,-1.852142,0.000100,0.000079,-0.000014
4.628612,16952669,-0.025657,0.064756,-1.852216,0.000127,0.000726,-0.000943
4.659365,16952697,-0.025663,0.064740,-1.852252,0.000045,0.000338,0.000249
4.689925,16952730,-0.025675,0.064716,-1.852301,0.000044,-0.000112,-0.000278
4.727791,16952768,-0.025697,0.064688,-1.852396,0.000299,0.000438,-0.000428
4.758395,16952802,-0.025692,0.064642,-1.852487,0.000802,0.000214,-0.000805
4.790499,16952832,-0.025720,0.064593,-1.852566,-0.000559,0.000156,-0.000959
4.828872,16952864,-0.025733,0.064562,-1.852612,0.000790,0.000104,-0.000407
4.857661,16952898,-0.025753,0.064525,-1.852673,-0.000774,0.000417,-0.000139
4.890790,16952933,-0.025760,0.064502,-1.852752,0.000023,-0.000016,-0.000207
4.929624,16952964,-0.025782,0.064476,-1.852826,-0.000302,0.000802,-0.000204
4.958473,16952997,-0.025791,0.064465,-1.852918,0.001061,0.000029,-0.000224
4.991870,16953034,-0.025789,0.064453,-1.852984,0.001038,0.000564,-0.000187
5.029107,16953070,-0.025777,0.064427,-1.853051,0.001509,-0.000343,-0.000305
5.058817,16953099,-0.025766,0.064387,-1.853127,0.000868,-0.000851,-0.000410
5.089894,16953133,-0.025746,0.064385,-1.853185,0.000669,0.000589,-0.000106
5.129386,16953169,-0.025732,0.064372,-1.853281,0.001608,0.000353,-0.001138
5.160633,16953202,-0.025738,0.064353,-1.853388,0.000902,-0.000025,-0.000397
5.194998,16953234,-0.025720,0.064346,-1.853474,0.001094,-0.000200,-0.000676
5.228635,16953269,-0.025706,0.064325,-1.853574,0.001959,-0.000339,-0.000754
5.257984,16953299,-0.025699,0.064312,-1.853645,0.000550,-0.000475,-0.000010
5.268112,16953336,-0.025697,0.064315,-1.853744,0.000339,0.000395,-0.001479
5.327896,16953361,-0.025715,0.064332,-1.853824,0.001137,0.000572,-0.000495
5.358886,16953402,-0.025729,0.064357,-1.853912,0.000152,0.000761,-0.000355
5.392255,16953434,-0.025743,0.064375,-1.854015,0.000761,0.000738,-0.000177
5.428989,16953469,-0.025743,0.064381,-1.854101,0.000407,0.001179,-0.000388
5.457619,16953498,-0.025739,0.064418,-1.854185,-0.000366,0.002639,0.000052
5.491490,16953533,-0.025726,0.064456,-1.854236,0.001253,0.000640,0.000385
5.528642,16953568,-0.025732,0.064476,-1.854318,0.000190,0.000164,0.000298
5.559058,16953599,-0.025744,0.064476,-1.854423,0.000763,-0.000172,-0.000287
5.595296,16953633,-0.025773,0.064500,-1.854506,0.001051,0.000639,-0.000212
5.628412,16953667,-0.025760,0.064533,-1.854611,0.001101,0.000459,-0.000063
5.658050,16953694,-0.025754,0.064545,-1.854650,-0.000261,0.000347,0.000189
5.689860,16953733,-0.025781,0.064568,-1.854711,0.000002,-0.000222,0.000438
5.727746,16953768,-0.025797,0.064577,-1.854784,0.000552,0.000375,-0.000239
5.757975,16953800,-0.025823,0.064595,-1.854897,0.000257,0.000214,-0.001116
5.792958,16953833,-0.025837,0.064619,-1.854988,0.000663,0.000534,-0.000524
5.827570,16953865,-0.025852,0.064633,-1.855069,0.000365,0.000425,-0.000349
5.859803,16953897,-0.025866,0.064671,-1.855123,0.000356,0.001229,-0.000619
5.890885,16953932,-0.025878,0.064704,-1.855194,0.000270,0.000203,0.000298
5.928060,16953964,-0.025887,0.064715,-1.855256,0.000560,0.000415,-0.000696
5.959300,16953997,-0.025886,0.064720,-1.855330,0.000380,-0.000207,-0.001078
