t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
122.238648,17070138,780.1098,0.0000,41.30
122.338627,17070261,780.1038,0.0000,41.30
122.439725,17070341,780.1006,0.0000,41.30
122.540484,17070460,780.1064,0.0000,41.30
122.640214,17070537,780.1100,0.0000,41.30
122.739770,17070659,780.1045,0.0000,41.30
122.840392,17070738,780.1011,0.0000,41.30
122.939518,17070858,780.1025,0.0000,41.30
123.040493,17070939,780.1033,0.0000,41.00
123.140395,17071058,780.1008,0.0000,41.00
123.240145,17071141,780.1169,0.0000,41.00
123.340099,17071258,780.1137,0.0000,41.00
123.440500,17071340,780.1174,0.0000,41.00
123.539985,17071459,780.1089,0.0000,41.00
123.639365,17071539,780.1096,0.0000,41.00
123.734983,17071659,780.1184,0.0000,41.00
123.838655,17071739,780.1194,0.0000,41.00
123.938610,17071861,780.1181,0.0000,41.00
124.040120,17071941,780.1198,0.0000,41.00
124.139751,17072059,780.1179,0.0000,41.00
124.239971,17072140,780.1187,0.0000,41.00
124.339349,17072260,780.1096,0.0000,41.00
124.439875,17072339,780.1123,0.0000,41.00
124.539421,17072460,780.1213,0.0000,41.00
124.638561,17072540,780.1174,0.0000,41.00
124.735895,17072660,780.1181,0.0000,41.00
124.838603,17072738,780.1179,0.0000,41.00
124.938141,17072857,780.1201,0.0000,41.00
125.039824,17072938,780.1293,0.0000,41.00
125.140052,17073060,780.1196,0.0000,41.00
125.238724,17073138,780.1259,0.0000,41.00
125.340151,17073259,780.1220,0.0000,41.00
125.438475,17073338,780.1172,0.0000,41.00
125.539974,17073461,780.1162,0.0000,41.00
125.634548,17073538,780.1152,0.0000,41.00
125.735049,17073659,780.1318,0.0000,41.00
125.839953,17073740,780.1287,0.0000,41.00
125.940035,17073858,780.1282,0.0000,41.00
126.039936,17073940,780.1270,0.0000,41.00
126.138638,17074058,780.1235,0.0000,41.00
126.239507,17074140,780.1189,0.0000,41.00
126.338762,17074259,780.1213,0.0000,41.00
126.439560,17074341,780.1245,0.0000,41.00
126.539116,17074461,780.1352,0.0000,41.00
126.638991,17074540,780.1259,0.0000,41.00
126.738616,17074661,780.1265,0.0000,41.00
126.839917,17074738,780.1352,0.0000,41.00
126.938794,17074861,780.1370,0.0000,41.00
127.039359,17074943,780.1387,0.0000,41.30
127.135115,17075058,780.1259,0.0000,41.30
127.239798,17075138,780.1276,0.0000,41.30
127.338701,17075258,780.1272,0.0000,41.30
127.439105,17075340,780.1282,0.0000,41.30
127.534634,17075458,780.1340,0.0000,41.30
127.635917,17075540,780.1272,0.0000,41.30
127.739080,17075658,780.1279,0.0000,41.30
127.838939,17075738,780.1169,0.0000,41.30
127.933953,17075859,780.1250,0.0000,41.30
128.038653,17075939,780.1318,0.0000,41.30
128.139236,17076060,780.1306,0.0000,41.30
128.238701,17076139,780.1248,0.0000,41.30
128.338293,17076259,780.1223,0.0000,41.30
128.440157,17076341,780.1215,0.0000,41.30
128.539492,17076459,780.1321,0.0000,41.30
128.639960,17076538,780.1248,0.0000,41.30
128.738842,17076658,780.1267,0.0000,41.30
128.839451,17076739,780.1250,0.0000,41.30
128.935797,17076859,780.1254,0.0000,41.30
129.039289,17076939,780.1276,0.0000,41.00
129.138361,17077058,780.1309,0.0000,41.00
129.239101,17077138,780.1296,0.0000,41.00
129.339697,17077259,780.1237,0.0000,41.00
129.438749,17077338,780.1237,0.0000,41.00
129.538918,17077463,780.1157,0.0000,41.00
129.638306,17077540,780.1220,0.0000,41.00
129.734785,17077660,780.1169,0.0000,41.00
129.838761,17077741,780.1179,0.0000,41.00
129.936099,17077859,780.1172,0.0000,41.00
130.038849,17077939,780.1201,0.0000,41.00
130.140047,17078060,780.1279,0.0000,41.00
130.239254,17078147,780.1206,0.0000,41.00
130.337204,17078258,780.1078,0.0000,41.00
130.440139,17078338,780.1086,0.0000,41.00
130.536502,17078458,780.1089,0.0000,41.00
130.639554,17078541,780.1167,0.0000,41.00
130.738260,17078658,780.1142,0.0000,41.00
130.838838,17078739,780.1172,0.0000,41.00
130.940466,17078858,780.1162,0.0000,41.00
131.039399,17078938,780.1274,0.0000,41.00
131.139671,17079061,780.1220,0.0000,41.00
131.239176,17079139,780.1220,0.0000,41.00
131.339610,17079259,780.1218,0.0000,41.00
131.439093,17079338,780.1204,0.0000,41.00
131.540085,17079458,780.1318,0.0000,41.00
131.639282,17079538,780.1284,0.0000,41.00
131.739821,17079659,780.1147,0.0000,41.00
131.834299,17079740,780.1282,0.0000,41.00
131.939889,17079858,780.1250,0.0000,41.00
132.039572,17079939,780.1194,0.0000,41.00
132.138407,17080058,780.1223,0.0000,41.00
132.238964,17080140,780.1252,0.0000,41.00
132.338856,17080260,780.1233,0.0000,41.00
132.439949,17080338,780.1287,0.0000,41.00
132.539424,17080457,780.1184,0.0000,41.00
132.638776,17080538,780.1167,0.0000,41.00
132.739059,17080660,780.1228,0.0000,41.00
132.838513,17080739,780.1230,0.0000,41.00
132.939957,17080860,780.1181,0.0000,41.00
133.038691,17080942,780.1243,0.0000,41.00
133.134907,17081058,780.1298,0.0000,41.00
133.239268,17081141,780.1196,0.0000,41.00
133.338656,17081259,780.1211,0.0000,41.00
133.438334,17081339,780.1254,0.0000,41.00
133.539474,17081459,780.1376,0.0000,41.00
133.634947,17081538,780.1248,0.0000,41.00
133.738302,17081659,780.1176,0.0000,41.00
133.838841,17081738,780.1174,0.0000,41.00
133.937292,17081858,780.1155,0.0000,41.00
134.038091,17081942,780.1196,0.0000,41.00
134.138919,17082058,780.1245,0.0000,41.00
134.239914,17082140,780.1293,0.0000,41.00
134.339497,17082257,780.1282,0.0000,41.00
134.439556,17082339,780.1181,0.0000,41.00
134.539399,17082458,780.1401,0.0000,41.00
134.638569,17082539,780.1477,0.0000,41.00
134.739147,17082659,780.1298,0.0000,41.00
134.839027,17082739,780.1311,0.0000,41.00
134.936415,17082859,780.1389,0.0000,41.00
135.039568,17082938,780.1454,0.0000,41.00
135.139321,17083058,780.1337,0.0000,41.00
135.234382,17083141,780.1309,0.0000,41.00
135.339665,17083259,780.1357,0.0000,41.00
135.438093,17083339,780.1411,0.0000,41.00
135.538975,17083461,780.1475,0.0000,41.00
135.639141,17083540,780.1404,0.0000,41.00
135.739088,17083658,780.1357,0.0000,41.00
135.840425,17083737,780.1360,0.0000,41.00
135.939818,17083859,780.1365,0.0000,41.00
136.039627,17083940,780.1306,0.0000,41.00
136.139807,17084059,780.1311,0.0000,41.00
136.239384,17084140,780.1243,0.0000,41.00
136.338840,17084258,780.1274,0.0000,41.00
136.438841,17084338,780.1191,0.0000,41.00
136.538110,17084459,780.1215,0.0000,41.00
136.639063,17084540,780.1179,0.0000,41.00
136.740773,17084659,780.1274,0.0000,41.00
136.839409,17084741,780.1198,0.0000,41.00
136.938296,17084859,780.1292,0.0000,41.00
137.038031,17084939,780.1252,0.0000,41.00
137.139980,17085058,780.1287,0.0000,41.00
137.238168,17085139,780.1301,0.0000,41.00
137.338604,17085258,780.1245,0.0000,41.00
137.438656,17085338,780.1328,0.0000,41.00
137.539742,17085460,780.1321,0.0000,41.00
137.638605,17085541,780.1194,0.0000,41.00
137.738869,17085659,780.1196,0.0000,41.00
137.838138,17085739,780.1159,0.0000,41.00
137.938888,17085860,780.1169,0.0000,41.00
138.037865,17085940,780.1213,0.0000,41.00
138.139166,17086058,780.1348,0.0000,41.00
138.239675,17086138,780.1389,0.0000,41.00
138.338553,17086258,780.1228,0.0000,41.00
138.439036,17086339,780.1118,0.0000,41.00
138.538303,17086458,780.1282,0.0000,41.00
138.638773,17086539,780.1274,0.0000,41.00
138.739493,17086659,780.1228,0.0000,41.00
138.839262,17086742,780.1181,0.0000,41.00
138.939282,17086859,780.1189,0.0000,41.00
139.038277,17086941,780.1191,0.0000,41.00
139.138259,17087058,780.1152,0.0000,41.00
139.239559,17087138,780.1243,0.0000,41.00
139.339179,17087260,780.1064,0.0000,41.00
139.439737,17087338,780.1050,0.0000,41.00
139.537249,17087468,780.1137,0.0000,41.00
139.640000,17087538,780.1089,0.0000,41.00
139.739490,17087659,780.1074,0.0000,41.00
139.839368,17087739,780.1084,0.0000,41.00
139.937616,17087866,780.1111,0.0000,41.00
140.039386,17087939,780.1123,0.0000,41.00
140.138411,17088059,780.1081,0.0000,41.00
140.237418,17088140,780.1050,0.0000,41.00
140.338413,17088258,780.1116,0.0000,41.00
140.439719,17088338,780.1108,0.0000,41.00
140.538893,17088460,780.1176,0.0000,41.00
140.639881,17088538,780.1187,0.0000,41.00
140.738856,17088660,780.1215,0.0000,41.00
140.839305,17088739,780.1233,0.0000,41.00
140.939243,17088859,780.1220,0.0000,41.00
141.038634,17088939,780.1142,0.0000,41.00
141.139391,17089058,780.1176,0.0000,40.70
141.238193,17089139,780.1215,0.0000,40.70
141.338945,17089260,780.1140,0.0000,40.70
141.438601,17089338,780.1218,0.0000,40.70
141.538953,17089461,780.1233,0.0000,40.70
141.638118,17089539,780.1184,0.0000,40.70
141.738087,17089660,780.1159,0.0000,40.70
141.840452,17089741,780.1206,0.0000,40.70
141.938941,17089861,780.1196,0.0000,40.70
142.039009,17089938,780.1348,0.0000,40.70
142.139071,17090059,780.1250,0.0000,40.70
142.238172,17090139,780.1250,0.0000,40.70
142.337572,17090260,780.1218,0.0000,40.70
142.437488,17090341,780.1196,0.0000,40.70
142.534532,17090418,780.1042,0.0000,40.70
142.638912,17090541,780.1064,0.0000,40.70
142.739190,17090658,780.1084,0.0000,40.70
142.838241,17090739,780.1061,0.0000,40.70
142.939477,17090858,780.1235,0.0000,40.70
143.038750,17090940,780.1206,0.0000,40.70
143.140295,17091059,780.1155,0.0000,40.70
143.239104,17091139,780.1187,0.0000,40.70
143.339154,17091258,780.1233,0.0000,40.70
143.439011,17091340,780.1198,0.0000,40.70
143.537899,17091461,780.1265,0.0000,40.70
143.601535,17091538,780.1194,0.0000,40.70
143.739411,17091659,780.1248,0.0000,40.70
143.838221,17091738,780.1191,0.0000,40.70
143.939071,17091860,780.1213,0.0000,40.70
144.038230,17091939,780.1135,0.0000,40.70
144.138708,17092058,780.1165,0.0000,40.70
144.238281,17092141,780.1167,0.0000,40.70
144.338496,17092259,780.1174,0.0000,40.70
144.438492,17092339,780.1262,0.0000,40.70
144.538663,17092458,780.1245,0.0000,40.70
144.600654,17092538,780.1220,0.0000,40.70
144.739136,17092661,780.1123,0.0000,40.70
144.840022,17092738,780.1142,0.0000,40.70
144.938586,17092858,780.1116,0.0000,40.70
145.037836,17092940,780.1100,0.0000,40.70
145.139292,17093059,780.1152,0.0000,41.00
145.237339,17093138,780.1137,0.0000,41.00
145.339856,17093259,780.1142,0.0000,41.00
145.438672,17093338,780.1137,0.0000,41.00
145.538575,17093459,780.1282,0.0000,41.00
145.607124,17093538,780.1155,0.0000,41.00
145.737588,17093661,780.1084,0.0000,41.00
145.838197,17093738,780.1086,0.0000,41.00
145.939074,17093860,780.1098,0.0000,41.00
146.037433,17093938,780.1157,0.0000,41.00
146.139387,17094058,780.1230,0.0000,41.00
146.237368,17094139,780.1081,0.0000,41.00
146.340271,17094258,780.1165,0.0000,41.00
146.434458,17094339,780.1201,0.0000,41.00
146.538094,17094459,780.1145,0.0000,41.00
146.608582,17094538,780.1086,0.0000,41.00
146.738499,17094658,780.1133,0.0000,41.00
146.839084,17094738,780.1267,0.0000,41.00
146.938652,17094859,780.1152,0.0000,41.00
147.036658,17094938,780.1150,0.0000,41.00
147.139844,17095059,780.1147,0.0000,41.00
147.238723,17095140,780.1135,0.0000,41.00
147.338842,17095258,780.1194,0.0000,41.00
147.436871,17095339,780.1196,0.0000,41.00
147.539013,17095461,780.1165,0.0000,41.00
147.618085,17095539,780.1245,0.0000,41.00
147.739162,17095660,780.1194,0.0000,41.00
147.837257,17095739,780.1181,0.0000,41.00
147.940094,17095859,780.1198,0.0000,41.00
148.039732,17095941,780.1206,0.0000,41.00
148.138349,17096058,780.1213,0.0000,41.00
148.239876,17096140,780.1215,0.0000,41.00
148.338105,17096258,780.1237,0.0000,41.00
148.438220,17096341,780.1211,0.0000,41.00
148.540331,17096458,780.1157,0.0000,41.00
148.622691,17096538,780.1089,0.0000,41.00
148.739948,17096659,780.1067,0.0000,41.00
148.838325,17096742,780.1108,0.0000,41.00
148.939082,17096857,780.1194,0.0000,41.00
149.038375,17096938,780.1074,0.0000,41.00
149.138804,17097060,780.1189,0.0000,41.00
149.238936,17097139,780.1176,0.0000,41.00
149.338432,17097259,780.1113,0.0000,41.00
149.439829,17097338,780.1162,0.0000,41.00
149.538780,17097461,780.1179,0.0000,41.00
149.625182,17097540,780.1208,0.0000,41.00
149.733844,17097660,780.1218,0.0000,41.00
149.839706,17097739,780.1245,0.0000,41.00
149.936827,17097859,780.1208,0.0000,41.00
150.037837,17097938,780.1194,0.0000,41.00
150.137976,17098061,780.1162,0.0000,41.00
150.238381,17098141,780.1194,0.0000,41.00
150.338235,17098219,780.1289,0.0000,41.00
150.438482,17098339,780.1301,0.0000,41.00
150.537374,17098460,780.1337,0.0000,41.00
150.625197,17098539,780.1306,0.0000,41.00
150.739249,17098662,780.1215,0.0000,41.00
150.838322,17098740,780.1213,0.0000,41.00
150.938212,17098859,780.1165,0.0000,41.00
151.039006,17098938,780.1174,0.0000,41.00
151.138503,17099059,780.1140,0.0000,41.00
151.238941,17099139,780.1228,0.0000,40.70
151.337703,17099260,780.1279,0.0000,40.70
151.438700,17099339,780.1196,0.0000,40.70
151.538100,17099458,780.1267,0.0000,40.70
151.627069,17099538,780.1237,0.0000,40.70
151.739494,17099659,780.1301,0.0000,40.70
151.839448,17099740,780.1147,0.0000,40.70
151.938586,17099860,780.1343,0.0000,40.70
152.036969,17099939,780.1311,0.0000,40.70
152.138816,17100059,780.1254,0.0000,40.70
152.237358,17100139,780.1331,0.0000,40.70
152.337549,17100259,780.1270,0.0000,40.70
152.438434,17100339,780.1287,0.0000,40.70
152.537566,17100459,780.1287,0.0000,40.70
152.632178,17100538,780.1337,0.0000,40.70
152.738613,17100660,780.1226,0.0000,40.70
152.840607,17100739,780.1215,0.0000,40.70
152.936328,17100858,780.1196,0.0000,40.70
153.038974,17100939,780.1184,0.0000,40.70
153.139342,17101059,780.1323,0.0000,40.70
153.236657,17101138,780.1165,0.0000,41.00
153.338071,17101258,780.1235,0.0000,41.00
153.439455,17101339,780.1265,0.0000,41.00
153.538243,17101460,780.1204,0.0000,41.00
153.632220,17101538,780.1240,0.0000,41.00
153.737100,17101659,780.1240,0.0000,41.00
153.838672,17101738,780.1309,0.0000,41.00
153.931756,17101858,780.1279,0.0000,41.00
154.038250,17101938,780.1172,0.0000,41.00
154.136578,17102058,780.1292,0.0000,41.00
154.238901,17102138,780.1321,0.0000,41.00
154.338413,17102258,780.1254,0.0000,41.00
154.437805,17102340,780.1226,0.0000,41.00
154.538339,17102458,780.1254,0.0000,41.00
154.637401,17102540,780.1279,0.0000,41.00
154.737750,17102658,780.1179,0.0000,41.00
154.838245,17102739,780.1155,0.0000,41.00
154.938053,17102861,780.1045,0.0000,41.00
155.032406,17102941,780.0986,0.0000,41.00
155.138502,17103062,780.1111,0.0000,41.00
155.238442,17103139,780.1074,0.0000,40.70
155.338585,17103260,780.1152,0.0000,40.70
155.439031,17103341,780.1086,0.0000,40.70
155.537146,17103461,780.1152,0.0000,40.70
155.638431,17103541,780.1198,0.0000,40.70
155.739222,17103658,780.1162,0.0000,40.70
155.839548,17103739,780.1215,0.0000,40.70
155.939293,17103858,780.1237,0.0000,40.70
156.038729,17103938,780.1201,0.0000,40.70
156.138115,17104058,780.1367,0.0000,40.70
156.233288,17104140,780.1169,0.0000,40.70
156.337898,17104260,780.1067,0.0000,40.70
156.438253,17104337,780.1030,0.0000,40.70
156.538443,17104459,780.1103,0.0000,40.70
156.638320,17104538,780.1108,0.0000,40.70
156.737749,17104658,780.1208,0.0000,40.70
156.837188,17104740,780.1103,0.0000,40.70
156.938119,17104860,780.0969,0.0000,40.70
157.037764,17104939,780.1096,0.0000,40.70
157.137915,17105060,780.1091,0.0000,40.70
157.238379,17105139,780.1061,0.0000,41.70
157.338401,17105258,780.1167,0.0000,41.70
157.438033,17105339,780.1176,0.0000,41.70
157.537756,17105461,780.1111,0.0000,41.70
157.638279,17105539,780.1201,0.0000,41.70
157.737505,17105658,780.1067,0.0000,41.70
157.836952,17105739,780.1096,0.0000,41.70
157.938557,17105858,780.1086,0.0000,41.70
158.037868,17105940,780.1106,0.0000,41.70
158.137697,17106059,780.1039,0.0000,41.70
158.237006,17106138,780.1086,0.0000,41.70
158.337656,17106259,780.1176,0.0000,41.70
158.437135,17106339,780.1223,0.0000,41.70
158.538187,17106458,780.1259,0.0000,41.70
158.638232,17106539,780.1184,0.0000,41.70
158.738017,17106660,780.1147,0.0000,41.70
158.836899,17106739,780.1145,0.0000,41.70
158.932680,17106858,780.1150,0.0000,41.70
159.036971,17106939,780.1069,0.0000,41.70
159.137221,17107058,780.1128,0.0000,41.70
159.237992,17107138,780.1074,0.0000,47.60
159.337836,17107260,780.1233,0.0000,47.60
159.436753,17107339,780.1211,0.0000,47.60
159.537328,17107458,780.1181,0.0000,47.60
159.638565,17107538,780.1108,0.0000,47.60
159.736985,17107661,780.1086,0.0000,47.60
159.838185,17107738,780.1096,0.0000,47.60
159.938303,17107858,780.1064,0.0000,47.60
160.037152,17107938,780.1059,0.0000,47.60
160.138558,17108060,780.1111,0.0000,47.60
160.237963,17108141,780.1223,0.0000,47.60
160.337280,17108260,780.1311,0.0000,47.60
160.437629,17108339,780.1315,0.0000,47.60
160.538056,17108459,780.1318,0.0000,47.60
160.638394,17108539,780.1230,0.0000,47.60
160.737506,17108660,780.1282,0.0000,47.60
160.837004,17108739,780.1323,0.0000,47.60
160.937184,17108859,780.1174,0.0000,47.60
161.037413,17108939,780.1235,0.0000,47.60
161.137551,17109058,780.1292,0.0000,47.60
161.238628,17109139,780.1250,0.0000,47.90
161.337890,17109258,780.1318,0.0000,47.90
161.436878,17109339,780.1235,0.0000,47.90
161.536542,17109459,780.1152,0.0000,47.90
161.637903,17109539,780.1123,0.0000,47.90
161.737214,17109660,780.1218,0.0000,47.90
161.837952,17109738,780.1250,0.0000,47.90
161.937693,17109859,780.1179,0.0000,47.90
162.038014,17109938,780.1147,0.0000,47.90
162.137630,17110061,780.1235,0.0000,47.90
162.238115,17110138,780.1262,0.0000,47.90
162.337492,17110259,780.1198,0.0000,47.90
162.436760,17110339,780.1194,0.0000,47.90
162.538142,17110458,780.1113,0.0000,47.90
162.637296,17110538,780.1157,0.0000,47.90
162.732496,17110661,780.1165,0.0000,47.90
162.838350,17110738,780.1179,0.0000,47.90
162.937852,17110858,780.1111,0.0000,47.90
163.038790,17110940,780.1120,0.0000,47.90
163.137554,17111060,780.1077,0.0000,47.90
163.238001,17111140,780.1140,0.0000,44.30
163.337727,17111258,780.1137,0.0000,44.30
163.431595,17111338,780.1133,0.0000,44.30
163.538403,17111459,780.1265,0.0000,44.30
163.637866,17111539,780.1211,0.0000,44.30
163.737753,17111659,780.1198,0.0000,44.30
163.837678,17111740,780.1215,0.0000,44.30
163.937472,17111858,780.1130,0.0000,44.30
164.037277,17111940,780.1074,0.0000,44.30
164.137428,17112058,780.1016,0.0000,44.30
164.237830,17112138,780.1008,0.0000,44.30
164.338172,17112259,780.1155,0.0000,44.30
164.437554,17112338,780.1174,0.0000,44.30
164.538101,17112459,780.1201,0.0000,44.30
164.638377,17112541,780.1133,0.0000,44.30
164.738232,17112658,780.1150,0.0000,44.30
164.837010,17112738,780.1074,0.0000,44.30
164.938238,17112858,780.1008,0.0000,44.30
165.037972,17112939,780.1038,0.0000,44.30
165.137430,17113060,780.0972,0.0000,44.30
165.238212,17113140,780.0981,0.0000,42.30
165.333642,17113262,780.1074,0.0000,42.30
165.438453,17113339,780.1086,0.0000,42.30
165.537607,17113460,780.1098,0.0000,42.30
165.638463,17113539,780.1100,0.0000,42.30
165.738188,17113658,780.1077,0.0000,42.30
165.832489,17113738,780.1103,0.0000,42.30
165.933430,17113865,780.1145,0.0000,42.30
166.038204,17113940,780.1165,0.0000,42.30
166.137352,17114059,780.1133,0.0000,42.30
166.237167,17114140,780.1125,0.0000,42.30
166.337436,17114263,780.1050,0.0000,42.30
166.436996,17114338,780.1152,0.0000,42.30
166.538249,17114460,780.1113,0.0000,42.30
166.637794,17114540,780.1067,0.0000,42.30
166.736870,17114659,780.1016,0.0000,42.30
166.836815,17114739,780.0974,0.0000,42.30
166.938537,17114861,780.0996,0.0000,42.30
167.033578,17114938,780.1077,0.0000,42.30
167.137352,17115062,780.1091,0.0000,42.30
167.237141,17115139,780.1103,0.0000,42.00
167.337728,17115260,780.1055,0.0000,42.00
167.436961,17115341,780.1096,0.0000,42.00
167.538052,17115458,780.1179,0.0000,42.00
167.637426,17115540,780.1128,0.0000,42.00
167.738146,17115658,780.1120,0.0000,42.00
167.837257,17115739,780.1159,0.0000,42.00
167.938319,17115858,780.1235,0.0000,42.00
168.037550,17115938,780.1298,0.0000,42.00
168.137336,17116061,780.1184,0.0000,42.00
168.230784,17116138,780.1181,0.0000,42.00
168.337503,17116259,780.1135,0.0000,42.00
168.438142,17116340,780.1030,0.0000,42.00
168.537269,17116458,780.1123,0.0000,42.00
168.632737,17116539,780.1176,0.0000,42.00
168.737805,17116658,780.1140,0.0000,42.00
168.838185,17116738,780.1213,0.0000,42.00
168.937623,17116818,780.1145,0.0000,42.00
169.038186,17116939,780.1128,0.0000,42.00
169.130835,17117060,780.1052,0.0000,42.00
169.237924,17117139,780.1089,0.0000,41.70
169.337422,17117260,780.1147,0.0000,41.70
169.430814,17117340,780.1279,0.0000,41.70
169.538411,17117461,780.1311,0.0000,41.70
169.636800,17117540,780.1292,0.0000,41.70
169.738052,17117659,780.1328,0.0000,41.70
169.832011,17117740,780.1309,0.0000,41.70
169.937674,17117860,780.1257,0.0000,41.70
170.037498,17117940,780.1313,0.0000,41.70
170.138259,17118058,780.1293,0.0000,41.70
170.237867,17118139,780.1309,0.0000,41.70
170.337997,17118258,780.1328,0.0000,41.70
170.437203,17118340,780.1321,0.0000,41.70
170.536743,17118460,780.1233,0.0000,41.70
170.636515,17118542,780.1162,0.0000,41.70
170.737062,17118659,780.1204,0.0000,41.70
170.837669,17118739,780.1191,0.0000,41.70
170.937139,17118860,780.1250,0.0000,41.70
171.033039,17118939,780.1215,0.0000,41.70
171.138343,17119058,780.1145,0.0000,41.70
171.236464,17119138,780.1147,0.0000,41.30
171.336943,17119259,780.1233,0.0000,41.30
171.436627,17119340,780.1265,0.0000,41.30
171.538006,17119458,780.1140,0.0000,41.30
171.637909,17119540,780.1196,0.0000,41.30
171.737922,17119659,780.1137,0.0000,41.30
171.837723,17119740,780.1174,0.0000,41.30
171.937278,17119860,780.1176,0.0000,41.30
172.036902,17119939,780.1165,0.0000,41.30
172.136772,17120058,780.1196,0.0000,41.30
172.237275,17120140,780.1245,0.0000,41.30
172.337231,17120261,780.1245,0.0000,41.30
172.430925,17120339,780.1189,0.0000,41.30
172.537848,17120460,780.1354,0.0000,41.30
172.637250,17120538,780.1365,0.0000,41.30
172.736480,17120658,780.1315,0.0000,41.30
172.836491,17120738,780.1276,0.0000,41.30
172.936631,17120858,780.1240,0.0000,41.30
173.036837,17120939,780.1282,0.0000,41.30
173.136833,17121059,780.1318,0.0000,41.30
173.237331,17121140,780.1279,0.0000,41.30
173.337851,17121259,780.1301,0.0000,41.30
173.431432,17121338,780.1226,0.0000,41.30
173.538303,17121459,780.1248,0.0000,41.30
173.637896,17121540,780.1208,0.0000,41.30
173.737875,17121659,780.1220,0.0000,41.30
173.837926,17121738,780.1201,0.0000,41.30
173.936160,17121858,780.1196,0.0000,41.30
174.037121,17121938,780.1237,0.0000,41.30
174.137090,17122059,780.1198,0.0000,41.30
174.237394,17122142,780.1228,0.0000,41.30
174.337552,17122259,780.1293,0.0000,41.30
174.437782,17122342,780.1335,0.0000,41.30
174.537236,17122460,780.1223,0.0000,41.30
174.637972,17122540,780.1150,0.0000,41.30
174.732874,17122659,780.1142,0.0000,41.30
174.835623,17122740,780.1145,0.0000,41.30
174.937283,17122859,780.1162,0.0000,41.30
175.037408,17122939,780.1250,0.0000,41.30
175.137003,17123060,780.1318,0.0000,41.30
175.238040,17123138,780.1196,0.0000,41.00
175.336819,17123258,780.1272,0.0000,41.00
175.437908,17123338,780.1265,0.0000,41.00
175.536587,17123461,780.1276,0.0000,41.00
175.637900,17123538,780.1184,0.0000,41.00
175.697677,17123659,780.1233,0.0000,41.00
175.831400,17123739,780.1198,0.0000,41.00
175.936571,17123858,780.1176,0.0000,41.00
176.037551,17123938,780.1267,0.0000,41.00
176.132471,17124060,780.1248,0.0000,41.00
176.236480,17124138,780.1218,0.0000,41.00
176.337333,17124258,780.1069,0.0000,41.00
176.436922,17124339,780.1145,0.0000,41.00
176.537662,17124459,780.1167,0.0000,41.00
176.637316,17124539,780.1196,0.0000,41.00
176.741923,17124661,780.1194,0.0000,41.00
176.836291,17124739,780.1235,0.0000,41.00
176.937341,17124858,780.1237,0.0000,41.00
177.031162,17124941,780.1252,0.0000,41.00
177.137756,17125059,780.1196,0.0000,41.00
177.236452,17125138,780.1235,0.0000,41.30
177.337488,17125260,780.1130,0.0000,41.30
177.436690,17125340,780.1155,0.0000,41.30
177.537868,17125459,780.1201,0.0000,41.30
177.637471,17125540,780.1159,0.0000,41.30
177.703105,17125661,780.1169,0.0000,41.30
177.836412,17125740,780.1265,0.0000,41.30
177.936947,17125858,780.1167,0.0000,41.30
178.037408,17125939,780.1162,0.0000,41.30
178.137364,17126059,780.1169,0.0000,41.30
178.237395,17126141,780.1162,0.0000,41.30
178.336174,17126259,780.1159,0.0000,41.30
178.437590,17126340,780.1165,0.0000,41.30
178.537154,17126458,780.1157,0.0000,41.30
178.633087,17126540,780.1218,0.0000,41.30
178.704374,17126661,780.1162,0.0000,41.30
178.831819,17126738,780.1155,0.0000,41.30
178.937385,17126861,780.1176,0.0000,41.30
179.037661,17126940,780.1215,0.0000,41.30
179.138141,17127060,780.1142,0.0000,41.30
179.237014,17127139,780.1208,0.0000,41.00
179.337749,17127260,780.1267,0.0000,41.00
179.436941,17127339,780.1228,0.0000,41.00
179.537291,17127459,780.1272,0.0000,41.00
179.638261,17127538,780.1311,0.0000,41.00
179.706079,17127660,780.1226,0.0000,41.00
179.837106,17127738,780.1204,0.0000,41.00
179.937204,17127859,780.1201,0.0000,41.00
180.033313,17127939,780.1272,0.0000,41.00
180.136662,17128059,780.1235,0.0000,41.00
180.231582,17128138,780.1155,0.0000,41.00
180.330795,17128260,780.1250,0.0000,41.00
180.432494,17128339,780.1223,0.0000,41.00
180.532926,17128459,780.1172,0.0000,41.00
180.637253,17128540,780.1265,0.0000,41.00
180.704986,17128659,780.1348,0.0000,41.00
180.835989,17128738,780.1350,0.0000,41.00
180.937426,17128859,780.1292,0.0000,41.00
181.037195,17128939,780.1309,0.0000,41.00
181.136638,17129060,780.1267,0.0000,41.00
181.236088,17129139,780.1250,0.0000,41.00
181.337174,17129260,780.1313,0.0000,41.00
181.435886,17129339,780.1337,0.0000,41.00
181.537470,17129464,780.1196,0.0000,41.00
181.636583,17129540,780.1276,0.0000,41.00
181.708412,17129659,780.1311,0.0000,41.00
181.837411,17129740,780.1276,0.0000,41.00
181.936869,17129858,780.1292,0.0000,41.00
182.037402,17129938,780.1287,0.0000,41.00
182.137208,17130058,780.1287,0.0000,41.00
182.239383,17130140,780.1337,0.0000,41.00
182.336743,17130258,780.1292,0.0000,41.00
182.437051,17130340,780.1331,0.0000,41.00
182.537438,17130460,780.1328,0.0000,41.00
182.637188,17130538,780.1279,0.0000,41.00
182.708866,17130658,780.1352,0.0000,41.00
182.836967,17130740,780.1323,0.0000,41.00
