t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
46.554385,9828042,778.8874,0.0000,41.30
46.654599,9828163,778.8911,0.0000,41.30
46.754818,9828244,778.8984,0.0000,41.30
46.854305,9828363,778.8979,0.0000,41.30
46.954216,9828445,778.8969,0.0000,41.30
47.048352,9828565,778.8999,0.0000,41.30
47.155382,9828645,778.9133,0.0000,41.30
47.254361,9828762,778.9043,0.0000,41.30
47.354610,9828843,778.9014,0.0000,41.30
47.455594,9828963,778.8932,0.0000,41.30
47.554210,9829045,778.8928,0.0000,41.30
47.656189,9829163,778.9001,0.0000,41.30
47.755741,9829244,778.9006,0.0000,41.30
47.855134,9829366,778.9084,0.0000,41.30
47.954275,9829443,778.9047,0.0000,41.30
48.050582,9829565,778.8952,0.0000,41.30
48.155910,9829643,778.9008,0.0000,41.30
48.247740,9829764,778.9004,0.0000,41.70
48.354211,9829844,778.9043,0.0000,41.70
48.455527,9829964,778.9004,0.0000,41.70
48.556525,9830043,778.9041,0.0000,41.70
48.655863,9830164,778.8999,0.0000,41.70
48.755212,9830244,778.9053,0.0000,41.70
48.855500,9830365,778.8969,0.0000,41.70
48.954043,9830442,778.9006,0.0000,41.70
49.047017,9830563,778.9072,0.0000,41.70
49.155353,9830642,778.9172,0.0000,41.70
49.250786,9830765,778.9075,0.0000,41.70
49.353600,9830847,778.9082,0.0000,41.70
49.448253,9830962,778.9086,0.0000,41.70
49.556152,9831043,778.9153,0.0000,41.70
49.654552,9831165,778.9124,0.0000,41.70
49.754962,9831244,778.9250,0.0000,41.70
49.855571,9831324,778.9284,0.0000,41.70
49.957657,9831446,778.9202,0.0000,41.70
50.056346,9831563,778.9030,0.0000,41.70
50.153378,9831643,778.9053,0.0000,41.70
50.255289,9831764,778.9050,0.0000,41.70
50.354465,9831845,778.9001,0.0000,41.70
50.453856,9831963,778.9080,0.0000,41.70
50.554773,9832043,778.8994,0.0000,41.70
50.652630,9832163,778.9119,0.0000,41.70
50.755040,9832244,778.9082,0.0000,41.70
50.850680,9832364,778.9150,0.0000,41.70
50.954267,9832445,778.9075,0.0000,41.70
51.056810,9832563,778.9119,0.0000,41.70
51.154433,9832643,778.9006,0.0000,41.70
51.255132,9832763,778.8975,0.0000,41.70
51.355150,9832844,778.8979,0.0000,41.70
51.454714,9832964,778.9097,0.0000,41.70
51.555107,9833042,778.9094,0.0000,41.70
51.647448,9833163,778.9016,0.0000,41.70
51.757095,9833242,778.8936,0.0000,41.70
51.856371,9833364,778.9053,0.0000,41.70
51.954621,9833443,778.8969,0.0000,41.70
52.047735,9833523,778.9016,0.0000,41.70
52.154519,9833645,778.8999,0.0000,41.70
52.257772,9833763,778.9075,0.0000,41.30
52.355210,9833844,778.9143,0.0000,41.30
52.455153,9833964,778.9104,0.0000,41.30
52.555034,9834043,778.9124,0.0000,41.30
52.647125,9834166,778.9121,0.0000,41.30
52.756723,9834243,778.9182,0.0000,41.30
52.854843,9834364,778.9033,0.0000,41.30
52.954939,9834444,778.9102,0.0000,41.30
53.054236,9834564,778.9065,0.0000,41.30
53.154923,9834645,778.9108,0.0000,41.30
53.247021,9834763,778.9067,0.0000,41.30
53.354894,9834842,778.9047,0.0000,41.30
53.454529,9834963,778.9080,0.0000,41.30
53.553574,9835045,778.9038,0.0000,41.30
53.655084,9835163,778.9036,0.0000,41.30
53.754147,9835243,778.9036,0.0000,41.30
53.855471,9835365,778.9069,0.0000,41.30
53.954139,9835442,778.9080,0.0000,41.30
54.055055,9835562,778.9119,0.0000,41.30
54.155609,9835643,778.9119,0.0000,41.30
54.255189,9835763,778.8991,0.0000,41.30
54.354659,9835844,778.9019,0.0000,41.30
54.453931,9835963,778.8982,0.0000,41.30
54.553732,9836042,778.8989,0.0000,41.30
54.654222,9836163,778.9038,0.0000,41.30
54.755183,9836244,778.9043,0.0000,41.30
54.853089,9836363,778.9008,0.0000,41.30
54.953994,9836443,778.8928,0.0000,41.30
55.055191,9836563,778.8854,0.0000,41.30
55.156051,9836643,778.8909,0.0000,41.30
55.255658,9836765,778.9062,0.0000,41.30
55.355489,9836843,778.9004,0.0000,41.30
55.455463,9836966,778.9072,0.0000,41.30
55.553892,9837045,778.8999,0.0000,41.30
55.655684,9837162,778.9104,0.0000,41.30
55.753936,9837243,778.9033,0.0000,41.30
55.854878,9837363,778.9038,0.0000,41.30
55.953425,9837443,778.9050,0.0000,41.30
56.055176,9837565,778.8987,0.0000,41.30
56.155285,9837642,778.8967,0.0000,41.30
56.253841,9837764,778.9108,0.0000,41.30
56.354749,9837842,778.9147,0.0000,41.30
56.455191,9837963,778.9028,0.0000,41.30
56.555025,9838042,778.9136,0.0000,41.30
56.655440,9838163,778.9053,0.0000,41.30
56.753937,9838243,778.9108,0.0000,41.30
56.853524,9838363,778.9050,0.0000,41.30
56.953926,9838445,778.9108,0.0000,41.30
57.055185,9838564,778.9125,0.0000,41.30
57.155374,9838644,778.8989,0.0000,41.30
57.254761,9838763,778.9102,0.0000,41.30
57.355693,9838843,778.9206,0.0000,41.30
57.417750,9838963,778.9108,0.0000,41.30
57.555368,9839044,778.9082,0.0000,41.30
57.654621,9839164,778.9097,0.0000,41.30
57.754383,9839243,778.9150,0.0000,41.30
57.854733,9839363,778.9275,0.0000,41.30
57.955865,9839445,778.9124,0.0000,41.30
58.055633,9839563,778.9114,0.0000,41.30
58.153599,9839659,778.9150,0.0000,41.30
58.249858,9839765,778.9150,0.0000,41.30
58.354207,9839844,778.9253,0.0000,41.30
58.455227,9839965,778.9192,0.0000,41.30
58.554770,9840044,778.9284,0.0000,41.30
58.655776,9840163,778.9248,0.0000,41.30
58.754344,9840244,778.9245,0.0000,41.30
58.855646,9840363,778.9329,0.0000,41.30
58.954885,9840444,778.9262,0.0000,41.30
59.054933,9840565,778.9258,0.0000,41.30
59.155141,9840644,778.9182,0.0000,41.30
59.255260,9840766,778.9082,0.0000,41.30
59.354905,9840844,778.9075,0.0000,41.30
59.456758,9840962,778.9011,0.0000,41.30
59.553729,9841043,778.9072,0.0000,41.30
59.654114,9841165,778.9072,0.0000,41.30
59.756718,9841245,778.9124,0.0000,41.30
59.855058,9841365,778.9145,0.0000,41.30
59.955060,9841443,778.9170,0.0000,41.30
