t_wall_s,t_boot_ms,roll_rad,pitch_rad,yaw_rad,rollspeed,pitchspeed,yawspeed
6.182202,9787815,-0.000039,0.065968,-1.178419,0.000180,0.000092,-0.000561
6.214707,9787849,-0.000064,0.065955,-1.178423,-0.000735,-0.000032,-0.000061
6.253695,9787885,-0.000082,0.065966,-1.178409,-0.000478,0.000974,0.001144
6.273149,9787918,-0.000067,0.065997,-1.178406,0.000353,0.001028,0.000632
6.313784,9787943,-0.000081,0.066020,-1.178413,0.000315,-0.000236,0.000275
6.344690,9787984,-0.000076,0.066022,-1.178410,0.000045,0.000868,0.000264
6.382810,9788012,-0.000078,0.066036,-1.178407,-0.000161,0.000380,0.000199
6.417366,9788046,-0.000088,0.066045,-1.178418,-0.000057,0.000041,-0.000444
6.453192,9788081,-0.000099,0.066069,-1.178428,-0.000374,0.000848,-0.000189
6.483221,9788113,-0.000100,0.066087,-1.178415,0.000383,0.001297,0.000732
6.515515,9788151,-0.000122,0.066095,-1.178415,-0.000870,0.000531,0.000317
6.552294,9788179,-0.000125,0.066124,-1.178410,-0.000781,0.001048,0.000364
6.583507,9788211,-0.000128,0.066142,-1.178416,-0.000175,0.001375,0.000404
6.614935,9788248,-0.000144,0.066177,-1.178418,-0.000038,0.000878,-0.000149
6.651875,9788282,-0.000142,0.066197,-1.178412,-0.000601,0.000194,-0.000122
6.681895,9788316,-0.000148,0.066242,-1.178424,0.000132,0.001996,-0.000555
6.713908,9788350,-0.000155,0.066270,-1.178426,-0.000222,0.001056,0.000566
6.752456,9788384,-0.000151,0.066304,-1.178423,-0.000311,0.000829,0.000484
6.784702,9788419,-0.000164,0.066320,-1.178397,0.000021,0.001254,0.000947
6.815118,9788448,-0.000157,0.066349,-1.178387,-0.000088,-0.000088,0.000186
6.853256,9788484,-0.000140,0.066354,-1.178376,0.000021,0.001377,-0.000218
6.884680,9788515,-0.000141,0.066401,-1.178370,-0.000074,0.000701,-0.000206
6.914323,9788539,-0.000155,0.066417,-1.178379,-0.000431,0.000730,-0.000374
6.952976,9788580,-0.000164,0.066435,-1.178390,-0.000511,0.000327,0.000221
6.983325,9788617,-0.000192,0.066457,-1.178404,-0.000235,0.000909,-0.000362
7.017546,9788647,-0.000194,0.066469,-1.178406,-0.000284,0.000925,-0.000048
7.052306,9788683,-0.000194,0.066501,-1.178415,0.000575,0.000882,-0.000964
7.084858,9788718,-0.000154,0.066497,-1.178434,0.000280,0.000345,0.000267
7.115594,9788749,-0.000160,0.066511,-1.178423,-0.000879,0.000555,0.000246
7.153852,9788780,-0.000155,0.066508,-1.178426,0.000299,0.000719,-0.000151
7.183403,9788816,-0.000158,0.066528,-1.178433,-0.000173,0.001415,0.000032
7.214782,9788844,-0.000153,0.066521,-1.178425,-0.000316,0.000806,0.000385
7.252999,9788884,-0.000151,0.066534,-1.178429,-0.000479,0.000589,0.000885
7.272663,9788917,-0.000158,0.066547,-1.178399,-0.000327,0.001018,-0.000060
7.314956,9788947,-0.000154,0.066582,-1.178382,-0.000318,0.000394,0.000139
7.352775,9788983,-0.000152,0.066592,-1.178370,-0.000511,0.001528,0.000807
7.385302,9789011,-0.000140,0.066608,-1.178366,0.000410,-0.000745,-0.000333
7.415535,9789049,-0.000128,0.066615,-1.178363,-0.000289,0.001059,-0.000240
7.446403,9789083,-0.000131,0.066605,-1.178364,-0.000316,-0.000219,-0.000123
7.483186,9789113,-0.000111,0.066597,-1.178357,0.001151,0.000561,0.000854
7.514931,9789148,-0.000111,0.066591,-1.178338,-0.000224,0.000839,0.000285
7.554113,9789181,-0.000110,0.066601,-1.178331,0.000186,0.000247,0.001103
7.583196,9789210,-0.000107,0.066620,-1.178339,-0.000375,0.000672,-0.000323
7.615410,9789247,-0.000126,0.066649,-1.178359,-0.000993,0.000780,-0.001291
7.652859,9789285,-0.000136,0.066660,-1.178374,-0.000909,0.001250,0.000619
7.682680,9789314,-0.000139,0.066666,-1.178376,0.000328,0.000935,0.000778
7.714541,9789352,-0.000149,0.066672,-1.178375,-0.000107,0.001583,-0.000110
7.752426,9789383,-0.000142,0.066686,-1.178364,0.000128,0.000513,-0.000097
7.784708,9789416,-0.000149,0.066694,-1.178368,-0.001268,0.000511,-0.000456
7.815957,9789445,-0.000143,0.066703,-1.178359,0.000037,0.000077,-0.000949
7.852139,9789481,-0.000145,0.066711,-1.178367,-0.000344,-0.000123,-0.000640
7.882881,9789511,-0.000149,0.066716,-1.178378,-0.000934,0.001132,0.000170
7.919496,9789549,-0.000171,0.066736,-1.178372,0.000448,-0.000464,-0.000341
7.952503,9789582,-0.000167,0.066726,-1.178411,-0.000225,0.001625,-0.000660
7.982943,9789616,-0.000181,0.066746,-1.178416,-0.000440,0.000840,-0.000006
8.015039,9789645,-0.000178,0.066758,-1.178426,0.000749,-0.000114,-0.000903
8.052363,9789680,-0.000182,0.066757,-1.178445,-0.000400,0.000704,0.000258
8.086340,9789713,-0.000191,0.066773,-1.178428,-0.000608,0.001811,-0.000898
8.114120,9789752,-0.000193,0.066789,-1.178437,-0.000643,0.001142,-0.000484
8.145523,9789779,-0.000189,0.066809,-1.178456,-0.000213,0.002205,0.000235
8.183434,9789811,-0.000203,0.066833,-1.178467,0.000136,-0.000240,-0.001592
8.213869,9789849,-0.000201,0.066835,-1.178480,0.000562,-0.000246,-0.000324
8.252662,9789883,-0.000205,0.066853,-1.178479,0.000103,0.001429,-0.000106
8.273914,9789915,-0.000201,0.066855,-1.178489,-0.000104,0.000683,-0.000748
8.315993,9789950,-0.000206,0.066868,-1.178503,-0.000198,0.001022,-0.000600
8.345272,9789981,-0.000193,0.066875,-1.178505,0.000021,0.000843,0.000468
8.382144,9790017,-0.000200,0.066876,-1.178499,0.000058,-0.000177,0.000089
8.419744,9790050,-0.000195,0.066898,-1.178476,0.000257,0.000918,-0.000494
8.448132,9790084,-0.000200,0.066880,-1.178445,-0.000260,0.001315,-0.000043
8.478242,9790114,-0.000191,0.066876,-1.178436,0.002306,-0.000217,-0.000834
8.517653,9790150,-0.000201,0.066845,-1.178406,0.000021,-0.000764,0.000732
8.548000,9790182,-0.000190,0.066829,-1.178382,-0.000048,0.001387,0.000268
8.583311,9790216,-0.000175,0.066817,-1.178377,-0.000306,0.001723,0.000362
8.617560,9790245,-0.000185,0.066795,-1.178356,-0.000211,0.000774,0.001317
8.647371,9790277,-0.000186,0.066762,-1.178336,0.000097,0.000093,-0.000089
8.682336,9790315,-0.000176,0.066704,-1.178317,-0.000419,0.000480,-0.000025
8.718720,9790351,-0.000175,0.066655,-1.178284,0.000095,0.000477,0.000557
8.749115,9790374,-0.000185,0.066649,-1.178282,0.000142,0.002273,0.000140
8.779042,9790418,-0.000164,0.066615,-1.178265,-0.000166,0.000439,-0.000390
8.819651,9790447,-0.000161,0.066610,-1.178260,0.000257,0.001309,-0.000571
8.848590,9790483,-0.000147,0.066578,-1.178259,0.000665,0.000789,0.000212
8.879297,9790514,-0.000138,0.066536,-1.178260,0.000060,0.000456,0.000206
