t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
23.853130,18656461,780.1860,0.0000,41.30
23.955651,18656539,780.2038,0.0000,41.30
24.053619,18656658,780.2021,0.0000,41.30
24.153105,18656741,780.2040,0.0000,41.30
24.253731,18656860,780.1833,0.0000,41.30
24.316248,18656940,780.1829,0.0000,41.30
24.452182,18657060,780.1865,0.0000,41.30
24.554239,18657139,780.1814,0.0000,41.30
24.652610,18657258,780.1853,0.0000,41.30
24.752556,18657339,780.1736,0.0000,41.30
24.852492,18657458,780.1809,0.0000,41.30
24.953422,18657540,780.1821,0.0000,41.00
25.056062,18657662,780.1907,0.0000,41.00
25.151432,18657739,780.1843,0.0000,41.00
25.254072,18657860,780.1775,0.0000,41.00
25.357495,18657942,780.1790,0.0000,41.00
25.452890,18658061,780.1775,0.0000,41.00
25.552896,18658137,780.1826,0.0000,41.00
25.651956,18658259,780.1823,0.0000,41.00
25.753742,18658340,780.1787,0.0000,41.00
25.852155,18658460,780.1823,0.0000,41.00
25.952645,18658538,780.1862,0.0000,41.00
26.053088,18658658,780.1865,0.0000,41.00
26.152267,18658738,780.1829,0.0000,41.00
26.252894,18658862,780.1812,0.0000,41.00
26.352830,18658939,780.1801,0.0000,41.00
26.452618,18659059,780.1938,0.0000,41.00
26.552776,18659138,780.1853,0.0000,41.00
26.652227,18659258,780.1750,0.0000,41.00
26.753683,18659340,780.1748,0.0000,41.00
26.853107,18659458,780.1750,0.0000,41.00
26.952183,18659540,780.1758,0.0000,41.30
27.052728,18659660,780.1770,0.0000,41.30
27.153294,18659738,780.1812,0.0000,41.30
27.253273,18659858,780.1760,0.0000,41.30
27.317576,18659938,780.1728,0.0000,41.30
27.453480,18660058,780.1782,0.0000,41.30
27.553825,18660139,780.1762,0.0000,41.30
27.653858,18660261,780.1723,0.0000,41.30
27.753270,18660339,780.1797,0.0000,41.30
27.853184,18660460,780.1848,0.0000,41.30
27.951677,18660539,780.1836,0.0000,41.30
28.052300,18660659,780.1823,0.0000,41.30
28.151466,18660742,780.1923,0.0000,41.30
28.252658,18660861,780.1767,0.0000,41.30
28.318439,18660940,780.1895,0.0000,41.30
28.452449,18661060,780.1829,0.0000,41.30
