time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0117,0.0000,8.3617,4.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0704,0.3634,-0.0043,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,4.0000,0.0000,-0.7131,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-6.3445,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-4.0000,-0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,16.45747200,44.11536100,1200.0000,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.100,-0.7633,-0.7459,4.8712,4.9868,4393519.0298,4259900.7930,1795675.2060,1200.0133,0.2319,0.190241,10.9000,-0.676544,-38.7631,0.0186,0.1000,21.3753,6.3954,0.991445,-0.000004,0.130526,0.000000,-0.0004,15.0000,-0.0000,-0.000000,-0.000044,-0.000061,-0.0000,-0.0025,-0.0035,771.6687,-0.6123,-0.2735,771.6578,-0.6345,-0.2565,-0.0000,-0.0024,-0.0033,12.7107,LAUNCH,-2.570795,-1.830432,4.110522,-2.567278,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000000,-0.002346,-0.003290,-0.000068,0.981680,0.572017,0.2319,0.0133,-0.0002,4.9740,0.3565,-0.0042,5.9749,0.6068,-0.0038,6.1886,-0.0049,-0.0022,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,-0.0000,4.0000,-0.0000,-0.7131,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-2.2449,-0.0483,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.1907,6.1907,6.1907,-0.0049,-0.0022,343.0559,1,0.551908,4.9740,-0.0042,-0.3565,4.9740,-0.0042,-0.3565,4.9740,-4.0042,-0.3565,-0.000003,-0.002060,-0.002899,-0.0001,-0.1180,-0.1661,-0.000000,-0.002383,-0.003350,16.45747410,44.11536100,1200.0133,60.754264,-0.009286,-0.018213,0.002254,0.000892,-0.001779,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.200,-1.5430,-1.5071,10.6611,10.8771,4393518.9146,4259900.6804,1795675.9801,1200.0781,1.0197,0.174141,9.9775,-0.352993,-20.2250,0.0338,0.1000,70.2242,11.5920,0.991447,-0.000010,0.130510,-0.000023,-0.0016,14.9981,-0.0028,-0.000001,-0.000902,-0.001331,-0.0001,-0.0517,-0.0763,791.1349,-0.2132,-0.5107,791.1866,-0.6505,-0.2630,-0.0000,-0.0239,-0.0359,12.6763,LAUNCH,-2.373737,-1.683926,4.110306,-2.566667,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000001,-0.023292,-0.035503,-0.000147,0.960191,0.571938,1.0199,0.0781,-0.0008,10.8354,0.9518,-0.0079,6.4022,0.7252,0.0012,6.3620,-0.0017,-0.0041,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,-0.0000,4.0000,-0.0000,-0.7108,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-1.3244,-0.0419,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3641,6.3641,6.3641,-0.0017,-0.0041,343.0557,1,0.483038,10.8354,-0.0079,-0.9518,10.8354,-0.0079,-0.9518,10.8354,-4.0079,-0.9518,-0.000033,-0.020640,-0.031120,-0.0019,-1.1826,-1.7830,-0.000001,-0.023837,-0.035907,16.45748121,44.11536099,1200.0781,62.454701,0.022071,-0.036986,0.002253,0.000033,-0.003050,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.300,-2.3314,-2.2699,16.8859,17.1966,4393518.7209,4259900.4915,1795677.3545,1200.2080,2.4141,0.164580,9.4298,-0.228443,-13.0888,0.0515,0.1000,162.9324,17.6572,0.991466,-0.000042,0.130365,-0.000236,-0.0086,14.9814,-0.0284,-0.000019,-0.006315,-0.009083,-0.0011,-0.3618,-0.5204,849.4483,1.0303,-1.5450,849.7211,-0.6987,-0.2824,-0.0000,-0.1214,-0.1604,12.6395,LAUNCH,-2.247388,-1.588654,3.018504,-2.134532,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000018,-0.118295,-0.158942,-0.000231,0.937188,0.571853,2.4146,0.2080,-0.0016,17.1160,1.6632,-0.0067,6.5536,0.7762,0.0098,6.8507,0.0083,-0.0125,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,-0.0000,4.0000,-0.0000,-0.7084,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-0.7942,-0.0225,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.8531,6.8531,6.8531,0.0083,-0.0125,343.0553,1,0.472848,17.1160,-0.0067,-1.6632,17.1160,-0.0067,-1.6633,17.1160,-4.0067,-1.6632,-0.000515,-0.105011,-0.139042,-0.0295,-6.0167,-7.9665,-0.000018,-0.121087,-0.160179,16.45749381,44.11536098,1200.2080,67.249755,0.120403,-0.118935,0.002236,-0.005380,-0.010801,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.400,-3.1215,-3.0225,23.2673,23.6696,4393518.4482,4259900.2267,1795679.3635,1200.4126,4.4481,0.157334,9.0146,-0.164931,-9.4499,0.0700,0.1000,301.1252,24.0047,0.991560,-0.000174,0.129646,-0.001186,-0.0387,14.8983,-0.1421,-0.000104,-0.025769,-0.032787,-0.0059,-1.4765,-1.8785,819.5338,3.7132,-4.5373,820.4584,-0.6746,-0.2727,-0.0000,-0.3299,-0.4038,12.6020,LAUNCH,-2.222314,-1.260843,2.242653,-1.572997,0.153450,-0.557937,-0.070095,0.254934,-0.004208,0.015306,-0.000018,-0.320692,-0.400088,-0.000318,0.913671,0.571767,4.4490,0.4126,-0.0019,23.5450,2.4247,0.0029,6.2957,0.7272,0.0144,6.6292,0.0300,-0.0367,0.017277,0.016315,-0.018252,-0.015190,-0.016759,-0.001006,0.000037,-0.0000,4.0000,-0.0000,-0.7043,6.3442,0.0000,-0.033736,-0.002597,-0.000296,3.4000,0,1,-0.4643,0.0070,0.036037,0.030843,-0.036629,-0.031435,1.000000,[],6.6316,6.6314,6.6314,0.0300,-0.0367,343.0546,1,0.469200,23.5450,0.0029,-2.4247,23.5450,0.0029,-2.4248,23.5450,-3.9971,-2.4247,-0.000468,-0.285347,-0.350081,-0.0268,-16.3492,-20.0582,-0.000018,-0.328505,-0.402649,16.45751220,44.11536098,1200.4126,65.076128,0.333540,-0.356743,0.002151,-0.024834,-0.034505,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.500,-3.8963,-3.7541,29.3925,29.8863,4393518.0971,4259899.8878,1795681.9983,1200.6910,7.1127,0.150293,8.6112,-0.124713,-7.1455,0.0879,0.1000,475.0449,30.1506,0.991834,-0.000537,0.127476,-0.003901,-0.1219,14.6472,-0.4664,0.000246,-0.065230,-0.081518,0.0141,-3.7374,-4.6706,788.9294,7.5636,-10.8648,791.1823,-0.6505,-0.2630,0.0004,-0.5657,-0.7262,12.5659,LAUNCH,-2.219853,-0.864202,1.686902,-1.136183,0.287515,-1.042703,-0.158190,0.575080,-0.014170,0.051536,0.000397,-0.547055,-0.719225,-0.000401,0.891121,0.571684,7.1141,0.6910,-0.0009,29.7211,3.1381,0.0170,6.1927,0.7252,-0.0078,6.3999,0.0614,-0.0881,0.040308,0.034572,-0.041917,-0.034102,-0.037725,-0.003388,-0.000285,-0.0000,4.0000,-0.0000,-0.6981,6.3440,0.0000,-0.060382,-0.006626,-0.000613,3.2510,0,1,-0.3167,0.0328,0.066395,0.053143,-0.067621,-0.054369,1.000000,[],6.4030,6.4021,6.4021,0.0614,-0.0882,343.0537,1,0.459358,29.7211,0.0170,-3.1381,29.7211,0.0170,-3.1381,29.7211,-3.9830,-3.1381,0.011310,-0.488357,-0.629731,0.6480,-27.9808,-36.0809,0.000397,-0.561324,-0.723197,16.45753627,44.11536099,1200.6910,62.827140,0.640804,-0.861325,0.002500,-0.064295,-0.083237,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.600,-4.6368,-4.4827,35.4202,36.0026,4393517.6701,4259899.4761,1795685.2382,1201.0401,10.3874,0.139157,7.9731,-0.090983,-5.2129,0.1056,0.1056,685.6445,36.2231,0.992362,-0.001244,0.122966,-0.009726,-0.2872,14.1245,-1.1586,0.002751,-0.114896,-0.155978,0.1576,-6.5830,-8.9369,796.8100,10.2607,-19.7252,800.9165,-0.6585,-0.2662,0.0014,-0.4576,-0.8868,12.5305,POWERED_ASCENT,-2.180551,-0.366452,1.200114,-0.741881,0.362180,-1.314579,-0.263780,0.956940,-0.030796,0.111988,0.001440,-0.433441,-0.877501,-0.000483,0.868961,0.571602,10.3893,1.0401,0.0009,35.7962,3.8495,0.0094,6.2610,0.7253,-0.1080,6.4821,0.0835,-0.1605,0.068389,0.054743,-0.070541,-0.054758,-0.062108,-0.007357,-0.000542,0.0000,4.0000,0.0000,-0.6904,6.3439,-0.0000,-0.073452,-0.010508,-0.000785,3.4460,0,1,-0.2059,0.0150,0.083176,0.062160,-0.084745,-0.063729,1.000000,[],6.4869,6.4844,6.4844,0.0835,-0.1605,343.0526,1,0.448119,35.7962,0.0094,-3.8495,35.7962,0.0094,-3.8495,35.7962,-3.9906,-3.8495,0.040993,-0.390852,-0.768769,2.3487,-22.3942,-44.0472,0.001440,-0.448110,-0.881861,16.45756586,44.11536101,1201.0401,63.633750,0.857750,-1.570881,0.005006,-0.113961,-0.157696,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.700,-5.3224,-5.2950,41.5122,42.1856,4393517.1716,4259898.9883,1795689.0842,1201.4608,14.2726,0.124887,7.1555,-0.058356,-3.3436,0.1235,0.1235,938.6704,42.3839,0.993001,-0.002226,0.116507,-0.019242,-0.5244,13.3735,-2.2818,0.008154,-0.138698,-0.222440,0.4672,-7.9468,-12.7449,795.4817,8.4307,-25.2050,800.9481,-0.6586,-0.2662,0.0024,-0.0697,-0.5921,12.4947,POWERED_ASCENT,-2.041297,-0.029365,0.729698,-0.360859,0.389536,-1.414206,-0.319233,1.158325,-0.047014,0.170895,0.002404,-0.047551,-0.584340,-0.000565,0.846540,0.571519,14.2753,1.4608,-0.0023,41.9382,4.5610,-0.0966,6.3494,0.7001,-0.2788,6.4899,0.0688,-0.2056,0.084847,0.063350,-0.087152,-0.063832,-0.074795,-0.011204,-0.000697,-0.0000,4.0000,-0.0000,-0.6897,6.3437,0.0000,-0.077674,-0.012345,-0.000871,3.4880,0,1,-0.1367,-0.1320,0.089148,0.064458,-0.090891,-0.066200,1.000000,[],6.4957,6.4921,6.4921,0.0688,-0.2057,343.0512,1,0.435714,41.9382,-0.0966,-4.5610,41.9382,-0.0966,-4.5611,41.9382,-4.0966,-4.5610,0.068437,-0.050105,-0.511900,3.9212,-2.8708,-29.3297,0.002404,-0.055406,-0.587326,16.45760097,44.11536098,1201.4608,63.709587,0.713630,-2.013958,0.010408,-0.137763,-0.224158,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.800,-5.9260,-6.2613,47.6803,48.4534,4393516.6084,4259898.4119,1795693.5437,1201.9516,18.7768,0.111054,6.3629,-0.027398,-1.5698,0.1418,0.1418,1236.6085,48.6487,0.993467,-0.003174,0.109702,-0.031275,-0.7731,12.5782,-3.6915,0.015778,-0.128458,-0.252880,0.9040,-7.3601,-14.4890,784.2143,4.3061,-30.1816,791.1927,-0.6505,-0.2630,0.0028,0.2508,-0.0968,12.4585,POWERED_ASCENT,-1.858888,0.127281,0.302055,-0.043371,0.355510,-1.290448,-0.327510,1.188650,-0.049811,0.180982,0.002769,0.271525,-0.092523,-0.000649,0.823846,0.571436,18.7804,1.9516,-0.0241,48.1670,5.2478,-0.3701,6.4212,0.6714,-0.4888,6.4165,0.0352,-0.2469,0.087374,0.064443,-0.089490,-0.065055,-0.076590,-0.011841,-0.000682,-0.0000,4.0000,-0.0000,-0.6931,6.3435,0.0005,-0.072904,-0.009239,-0.000842,3.4770,0,1,-0.1256,-0.4407,0.081301,0.062822,-0.082985,-0.064507,1.000000,[],6.4236,6.4187,6.4187,0.0352,-0.2470,343.0496,1,0.422215,48.1670,-0.3701,-5.2478,48.1670,-0.3701,-5.2480,48.1670,-4.3701,-5.2478,0.078754,0.232422,-0.080227,4.5122,13.3168,-4.5967,0.002769,0.270351,-0.093956,16.45764167,44.11536077,1201.9516,62.990177,0.384526,-2.419273,0.018032,-0.127523,-0.254599,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.900,-6.4200,-7.4081,53.9080,54.7921,4393515.9900,4259897.7300,1795698.6220,1202.5094,23.9065,0.100138,5.7375,-0.000760,-0.0435,0.1603,0.1603,1580.4712,54.9997,0.993613,-0.003737,0.103949,-0.043736,-0.9673,11.9023,-5.1416,0.023725,-0.098163,-0.237913,1.3594,-5.6243,-13.6314,811.8564,-1.4454,-34.9035,820.4757,-0.6746,-0.2727,0.0026,0.3544,0.4068,12.4219,POWERED_ASCENT,-1.683525,0.138397,-0.036753,0.148952,0.282644,-1.025971,-0.304059,1.103683,-0.032509,0.118067,0.002626,0.377335,0.406113,-0.000733,0.800965,0.571351,23.9109,2.5093,-0.0832,54.4662,5.9064,-0.8496,6.4950,0.6620,-0.7018,6.6623,-0.0119,-0.2864,0.077933,0.063173,-0.079778,-0.063702,-0.071147,-0.007709,-0.000594,-0.0000,4.0000,-0.0000,-0.6998,6.3432,0.0018,-0.064373,-0.001176,-0.000667,3.4630,0,1,-0.1546,-0.8954,0.064882,0.062529,-0.066216,-0.063863,1.000000,[],6.6707,6.6645,6.6645,-0.0119,-0.2865,343.0478,1,0.408035,54.4662,-0.8496,-5.9064,54.4661,-0.8496,-5.9066,54.4662,-4.8496,-5.9064,0.074449,0.327177,0.357732,4.2656,18.7459,20.4966,0.002626,0.380002,0.405710,16.45768803,44.11536022,1202.5094,65.400693,-0.077472,-2.806528,0.025980,-0.097228,-0.239632,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
