time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m
98.200,344.8284,145.7537,1039.7630,1105.1053,4453033.6065,4300747.1275,1903424.5781,100519.9085,82741.7519,0.053510,3.0659,-0.008173,-0.4683,4.0291,4.0291,0.2586,1106.1090,0.942521,-0.044000,0.327333,-0.050703,-8.4491,37.7759,-9.0539,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0103,0.0008,-0.0054,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.359835,-0.470794,0.051732,-0.066528,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001945,-0.000275,-0.208005,0.000000,2.485000,83174.9123,98771.5678,-12103.2075,898.2839,629.2950,-135.3945,-0.0120,-0.9684,-0.0034,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0044,8.0000,-0.0150,-1.3084,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.4590,-8.6070,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,274.5303,1,0.677981,898.2839,-135.3945,-629.2950,890.0053,-134.7118,-641.0936,898.2883,-143.3944,-629.2800,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000812,-0.000112,17.19730952,44.00334579,100519.9085
98.300,344.1790,145.1195,1039.4826,1104.5555,4453068.0569,4300761.6711,1903528.5404,100583.9710,82830.3597,0.053750,3.0797,-0.008210,-0.4704,4.0248,4.0248,0.2551,1105.5597,0.942593,-0.044027,0.327118,-0.050725,-8.4497,37.7496,-9.0542,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0101,0.0008,-0.0054,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.361782,-0.473519,0.051992,-0.066880,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001930,-0.000273,-0.208005,0.000000,2.485000,83264.7401,98834.4498,-12116.7471,898.2721,628.3450,-135.3978,-0.0120,-0.9684,-0.0034,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0044,8.0000,-0.0150,-1.3089,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.4196,-8.6074,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,274.6842,1,0.678203,898.2721,-135.3978,-628.3450,889.9969,-134.7162,-640.1562,898.2766,-143.3978,-628.3300,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000807,-0.000111,17.19810115,44.00322111,100583.9710
98.400,343.5296,144.4853,1039.2022,1104.0062,4453102.4423,4300776.1514,1903632.4746,100647.9398,82918.9658,0.053991,3.0935,-0.008247,-0.4725,4.0206,4.0206,0.2517,1105.0110,0.942665,-0.044053,0.326903,-0.050748,-8.4502,37.7234,-9.0545,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0100,0.0008,-0.0054,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.363735,-0.476255,0.052253,-0.067233,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001916,-0.000270,-0.208005,0.000000,2.485000,83354.5667,98897.2368,-12130.2871,898.2604,627.3951,-135.4011,-0.0120,-0.9683,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0044,8.0000,-0.0150,-1.3093,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.3802,-8.6077,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,274.8402,1,0.678427,898.2604,-135.4011,-627.3951,889.9885,-134.7205,-639.2187,898.2648,-143.4010,-627.3800,0.000000,-0.000001,-0.000000,0.0000,-0.0000,-0.0000,-0.000000,-0.000801,-0.000110,17.19889276,44.00309643,100647.9398
98.500,342.8802,143.8511,1038.9218,1103.4575,4453136.7628,4300790.5682,1903736.3808,100711.8148,83007.5704,0.054233,3.1073,-0.008284,-0.4746,4.0162,4.0162,0.2484,1104.4628,0.942737,-0.044079,0.326689,-0.050770,-8.4508,37.6971,-9.0548,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0099,0.0008,-0.0053,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.365696,-0.479003,0.052516,-0.067587,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001901,-0.000268,-0.208005,0.000000,2.485000,83444.3921,98959.9288,-12143.8273,898.2486,626.4451,-135.4043,-0.0120,-0.9683,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0044,8.0000,-0.0150,-1.3098,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.3407,-8.6081,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,274.9995,1,0.678652,898.2486,-135.4043,-626.4451,889.9801,-134.7248,-638.2813,898.2531,-143.4043,-626.4301,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000795,-0.000109,17.19968436,44.00297174,100711.8148
98.600,342.2308,143.2169,1038.6414,1102.9093,4453171.0183,4300804.9216,1903840.2590,100775.5960,83096.1732,0.054475,3.1212,-0.008321,-0.4767,4.0119,4.0119,0.2451,1103.9151,0.942809,-0.044106,0.326474,-0.050793,-8.4514,37.6709,-9.0551,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0097,0.0008,-0.0053,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.367662,-0.481760,0.052779,-0.067944,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001887,-0.000266,-0.208005,0.000000,2.485000,83534.2164,99022.5258,-12157.3679,898.2368,625.4952,-135.4076,-0.0120,-0.9683,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0151,-1.3103,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.3012,-8.6084,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,275.1597,1,0.678878,898.2368,-135.4076,-625.4952,889.9718,-134.7291,-637.3439,898.2413,-143.4076,-625.4801,0.000000,-0.000001,-0.000000,0.0000,-0.0000,-0.0000,-0.000000,-0.000790,-0.000109,17.20047595,44.00284706,100775.5960
98.700,341.5815,142.5827,1038.3610,1102.3617,4453205.2089,4300819.2116,1903944.1091,100839.2835,83184.7745,0.054718,3.1351,-0.008358,-0.4789,4.0075,4.0075,0.2419,1103.3680,0.942881,-0.044132,0.326259,-0.050815,-8.4519,37.6447,-9.0554,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0096,0.0008,-0.0052,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.369637,-0.484530,0.053044,-0.068302,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001873,-0.000264,-0.208005,0.000000,2.485000,83624.0395,99085.0278,-12170.9089,898.2251,624.5453,-135.4109,-0.0120,-0.9683,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0151,-1.3108,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.2617,-8.6088,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,275.3243,1,0.679107,898.2251,-135.4109,-624.5453,889.9634,-134.7334,-636.4065,898.2295,-143.4108,-624.5302,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000784,-0.000108,17.20126752,44.00272237,100839.2835
98.800,340.9321,141.9486,1038.0805,1101.8146,4453239.3346,4300833.4381,1904047.9312,100902.8773,83273.3742,0.054961,3.1491,-0.008395,-0.4810,4.0031,4.0031,0.2386,1102.8214,0.942953,-0.044158,0.326045,-0.050838,-8.4525,37.6184,-9.0556,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0095,0.0007,-0.0052,0.0000,0.0000,0.0000,-0.0000,-0.0019,-0.0003,291.0000,EXOATM_COAST,-0.371617,-0.487309,0.053310,-0.068661,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001858,-0.000262,-0.208005,0.000000,2.485000,83713.8614,99147.4349,-12184.4501,898.2133,623.5954,-135.4141,-0.0120,-0.9683,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0151,-1.3113,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.2221,-8.6091,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,275.4888,1,0.679336,898.2133,-135.4141,-623.5954,889.9551,-134.7376,-635.4691,898.2177,-143.4141,-623.5803,0.000000,-0.000001,-0.000000,0.0000,-0.0000,-0.0000,-0.000000,-0.000779,-0.000107,17.20205907,44.00259767,100902.8773
98.900,340.2828,141.3145,1037.8001,1101.2680,4453273.3954,4300847.6013,1904151.7252,100966.3774,83361.9722,0.055206,3.1630,-0.008432,-0.4831,3.9987,3.9987,0.2355,1102.2754,0.943025,-0.044185,0.325830,-0.050860,-8.4530,37.5922,-9.0559,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0094,0.0007,-0.0052,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0003,291.0000,EXOATM_COAST,-0.373621,-0.490201,0.053578,-0.069034,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001845,-0.000260,-0.208005,0.000000,2.485000,83803.6822,99209.7469,-12197.9917,898.2014,622.6456,-135.4173,-0.0121,-0.9682,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0151,-1.3120,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.1825,-8.6094,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,275.6586,1,0.679593,898.2014,-135.4173,-622.6456,889.9468,-134.7419,-634.5318,898.2059,-143.4173,-622.6305,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000773,-0.000106,17.20285061,44.00247297,100966.3774
99.000,339.6334,140.6805,1037.5197,1100.7220,4453307.3912,4300861.7010,1904255.4912,101029.7837,83450.5686,0.055450,3.1771,-0.008470,-0.4853,3.9943,3.9943,0.2324,1101.7299,0.943097,-0.044211,0.325615,-0.050883,-8.4536,37.5659,-9.0562,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0092,0.0007,-0.0051,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0003,291.0000,EXOATM_COAST,-0.375666,-0.493345,0.053852,-0.069434,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001832,-0.000258,-0.208005,0.000000,2.485000,83893.5017,99271.9640,-12211.5336,898.1896,621.6957,-135.4205,-0.0121,-0.9682,-0.0033,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0151,-1.3133,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.1429,-8.6098,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,275.8282,1,0.679910,898.1896,-135.4205,-621.6957,889.9385,-134.7461,-633.5945,898.1941,-143.4205,-621.6806,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000769,-0.000105,17.20364213,44.00234827,101029.7837
99.100,338.9841,140.0464,1037.2392,1100.1765,4453341.3220,4300875.7374,1904359.2291,101093.0963,83539.1634,0.055696,3.1911,-0.008507,-0.4874,3.9898,3.9898,0.2293,1101.1850,0.943168,-0.044237,0.325401,-0.050905,-8.4542,37.5397,-9.0565,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0091,0.0007,-0.0051,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0003,291.0000,EXOATM_COAST,-0.377720,-0.496511,0.054127,-0.069838,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001819,-0.000256,-0.208005,0.000000,2.485000,83983.3201,99334.0861,-12225.0758,898.1778,620.7459,-135.4237,-0.0121,-0.9682,-0.0032,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0151,-1.3145,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.1032,-8.6101,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,276.0022,1,0.680231,898.1778,-135.4237,-620.7459,889.9302,-134.7504,-632.6571,898.1823,-143.4237,-620.7308,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000765,-0.000105,17.20443364,44.00222357,101093.0963
99.200,338.3347,139.4124,1036.9588,1099.6316,4453375.1880,4300889.7103,1904462.9390,101156.3151,83627.7565,0.055942,3.2052,-0.008545,-0.4896,3.9853,3.9853,0.2263,1100.6406,0.943240,-0.044263,0.325186,-0.050928,-8.4547,37.5135,-9.0568,0.000000,-0.004517,-0.000686,0.0000,-0.2588,-0.0393,-0.0090,0.0007,-0.0050,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0003,291.0000,EXOATM_COAST,-0.379781,-0.499691,0.054403,-0.070244,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001807,-0.000254,-0.208005,0.000000,2.485000,84073.1373,99396.1132,-12238.6183,898.1659,619.7961,-135.4269,-0.0121,-0.9682,-0.0032,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0152,-1.3157,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.0634,-8.6105,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,276.1769,1,0.680552,898.1659,-135.4269,-619.7961,889.9219,-134.7546,-631.7199,898.1704,-143.4269,-619.7810,0.000000,-0.000001,-0.000000,0.0000,-0.0000,-0.0000,-0.000000,-0.000761,-0.000104,17.20522513,44.00209886,101156.3151
99.300,337.6854,138.7784,1036.6783,1099.0873,4453408.9890,4300903.6199,1904566.6209,101219.4402,83716.3481,0.056189,3.2194,-0.008582,-0.4917,3.9807,3.9807,0.2233,1100.0968,0.943311,-0.044290,0.324971,-0.050950,-8.4553,37.4872,-9.0571,0.000000,-0.004518,-0.000686,0.0000,-0.2588,-0.0393,-0.0089,0.0007,-0.0050,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0003,291.0000,EXOATM_COAST,-0.381851,-0.502890,0.054680,-0.070652,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001794,-0.000252,-0.208005,0.000000,2.485000,84162.9533,99458.0453,-12252.1612,898.1541,618.8463,-135.4300,-0.0121,-0.9682,-0.0032,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0152,-1.3170,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,35.0237,-8.6108,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,276.3548,1,0.680876,898.1541,-135.4300,-618.8463,889.9136,-134.7588,-630.7826,898.1585,-143.4300,-618.8312,0.000000,-0.000001,-0.000000,0.0000,-0.0000,-0.0000,-0.000000,-0.000756,-0.000103,17.20601661,44.00197415,101219.4402
99.400,337.0360,138.1444,1036.3979,1098.5435,4453442.7251,4300917.4660,1904670.2747,101282.4716,83804.9380,0.056437,3.2336,-0.008620,-0.4939,3.9762,3.9762,0.2204,1099.5535,0.943383,-0.044316,0.324756,-0.050973,-8.4559,37.4610,-9.0574,0.000000,-0.004518,-0.000686,0.0000,-0.2588,-0.0393,-0.0088,0.0007,-0.0050,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0003,291.0000,EXOATM_COAST,-0.383928,-0.506107,0.054959,-0.071062,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001782,-0.000250,-0.208005,0.000000,2.485000,84252.7681,99519.8824,-12265.7043,898.1422,617.8966,-135.4332,-0.0121,-0.9681,-0.0032,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0152,-1.3182,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,34.9839,-8.6112,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,276.5347,1,0.681201,898.1422,-135.4332,-617.8966,889.9053,-134.7630,-629.8453,898.1467,-143.4332,-617.8814,0.000000,-0.000001,-0.000000,0.0000,-0.0000,-0.0000,-0.000000,-0.000752,-0.000103,17.20680807,44.00184944,101282.4716
99.500,336.3867,137.5105,1036.1174,1098.0002,4453476.3962,4300931.2488,1904773.9005,101345.4093,83893.5264,0.056685,3.2478,-0.008658,-0.4961,3.9716,3.9716,0.2175,1099.0108,0.943454,-0.044342,0.324541,-0.050995,-8.4564,37.4347,-9.0577,0.000000,-0.004518,-0.000686,0.0000,-0.2588,-0.0393,-0.0087,0.0007,-0.0049,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0002,291.0000,EXOATM_COAST,-0.386013,-0.509340,0.055238,-0.071474,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001770,-0.000248,-0.208005,0.000000,2.485000,84342.5817,99581.6246,-12279.2478,898.1303,616.9468,-135.4363,-0.0121,-0.9681,-0.0032,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0152,-1.3195,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,34.9440,-8.6115,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,276.7165,1,0.681527,898.1303,-135.4363,-616.9468,889.8971,-134.7672,-628.9081,898.1348,-143.4363,-616.9316,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000748,-0.000102,17.20759952,44.00172472,101345.4093
99.600,335.7374,136.8766,1035.8369,1097.4575,4453510.0024,4300944.9681,1904877.4982,101408.2532,83982.1131,0.056934,3.2621,-0.008696,-0.4982,3.9670,3.9670,0.2146,1098.4686,0.943526,-0.044369,0.324326,-0.051018,-8.4570,37.4085,-9.0580,0.000000,-0.004518,-0.000686,0.0000,-0.2589,-0.0393,-0.0086,0.0007,-0.0049,0.0000,0.0000,0.0000,-0.0000,-0.0018,-0.0002,291.0000,EXOATM_COAST,-0.388106,-0.512593,0.055519,-0.071889,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001758,-0.000247,-0.208005,0.000000,2.485000,84432.3941,99643.2718,-12292.7916,898.1184,615.9971,-135.4394,-0.0121,-0.9681,-0.0032,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0152,-1.3208,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,34.9041,-8.6119,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,276.9015,1,0.681857,898.1184,-135.4394,-615.9971,889.8889,-134.7714,-627.9709,898.1229,-143.4394,-615.9819,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000744,-0.000101,17.20839095,44.00160000,101408.2532
99.700,335.0881,136.2427,1035.5564,1096.9153,4453543.5437,4300958.6241,1904981.0679,101471.0035,84070.6982,0.057183,3.2763,-0.008734,-0.5004,3.9624,3.9624,0.2118,1097.9270,0.943597,-0.044395,0.324111,-0.051040,-8.4575,37.3822,-9.0582,0.000000,-0.004518,-0.000686,0.0000,-0.2589,-0.0393,-0.0085,0.0007,-0.0048,0.0000,0.0000,0.0000,-0.0000,-0.0017,-0.0002,291.0000,EXOATM_COAST,-0.390206,-0.515860,0.055801,-0.072305,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001746,-0.000245,-0.208005,0.000000,2.485000,84522.2054,99704.8240,-12306.3357,898.1065,615.0474,-135.4425,-0.0122,-0.9681,-0.0031,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0152,-1.3220,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,34.8642,-8.6122,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,277.0871,1,0.682186,898.1065,-135.4425,-615.0474,889.8806,-134.7756,-627.0337,898.1110,-143.4425,-615.0322,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000740,-0.000101,17.20918237,44.00147528,101471.0035
99.800,334.4388,135.6088,1035.2759,1096.3737,4453577.0200,4300972.2167,1905084.6095,101533.6600,84159.2818,0.057433,3.2907,-0.008772,-0.5026,3.9577,3.9577,0.2090,1097.3859,0.943669,-0.044421,0.323897,-0.051063,-8.4581,37.3560,-9.0585,0.000000,-0.004518,-0.000686,0.0000,-0.2589,-0.0393,-0.0084,0.0007,-0.0048,0.0000,0.0000,0.0000,-0.0000,-0.0017,-0.0002,291.0000,EXOATM_COAST,-0.392315,-0.519150,0.056084,-0.072725,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001734,-0.000243,-0.208005,0.000000,2.485000,84612.0154,99766.2813,-12319.8801,898.0945,614.0977,-135.4456,-0.0122,-0.9681,-0.0031,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0153,-1.3233,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,34.8243,-8.6125,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,277.2771,1,0.682519,898.0945,-135.4456,-614.0977,889.8724,-134.7797,-626.0965,898.0991,-143.4456,-614.0824,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000736,-0.000100,17.20997377,44.00135056,101533.6600
99.900,333.7895,134.9750,1034.9954,1095.8327,4453610.4314,4300985.7458,1905188.1230,101596.2228,84247.8637,0.057684,3.3051,-0.008811,-0.5048,3.9531,3.9531,0.2063,1096.8454,0.943740,-0.044447,0.323682,-0.051085,-8.4587,37.3297,-9.0588,0.000000,-0.004518,-0.000686,0.0000,-0.2589,-0.0393,-0.0082,0.0007,-0.0048,0.0000,0.0000,0.0000,-0.0000,-0.0017,-0.0002,291.0000,EXOATM_COAST,-0.394430,-0.522452,0.056368,-0.073146,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.001722,-0.000241,-0.208005,0.000000,2.485000,84701.8243,99827.6436,-12333.4248,898.0826,613.1480,-135.4487,-0.0122,-0.9680,-0.0031,-0.0000,0.0000,-0.0000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0045,8.0000,-0.0153,-1.3246,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,34.7843,-8.6129,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],0.0000,-0.0000,-0.0000,0.0000,-0.0000,277.4668,1,0.682851,898.0826,-135.4487,-613.1480,889.8642,-134.7839,-625.1593,898.0871,-143.4487,-613.1328,-0.000000,-0.000001,-0.000000,-0.0000,-0.0000,-0.0000,-0.000000,-0.000732,-0.000100,17.21076515,44.00122583,101596.2228
