time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,2.4108,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6867,0.8103,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,1.9598,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1340,-3.0385,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154536,8.8543,0.006129,0.3512,0.0704,0.1000,304.9455,24.1565,0.991353,0.019713,0.129704,-0.002579,2.2783,14.9080,0.0001,0.096642,-0.025357,0.001011,5.5372,-1.4528,0.0579,835.9601,-0.1635,-4.2743,836.9159,0.0000,0.0000,-0.0031,-0.3738,0.0149,12.5993,LAUNCH,-2.130258,-1.433022,-0.081510,0.057127,0.050353,-0.183133,-0.015262,0.055508,0.000703,-0.002556,-0.003088,-0.373793,0.014901,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0221,2.5447,0.0002,6.4240,0.7591,0.0002,6.7635,-0.0013,-0.0346,0.006745,0.007082,-0.000216,-0.000552,-0.003649,0.000168,0.003265,0.0000,0.0000,0.0000,-0.7038,6.3442,-0.0000,-0.006711,0.000288,0.005039,2.8670,0,1,0.0000,0.0000,0.011462,0.012039,-0.001383,-0.001960,1.000000,[],6.7659,6.7658,6.7658,-0.0013,-0.0346,343.0545,1,0.476370,24.0221,0.0002,-2.5447,24.0221,0.0002,-2.5447,24.0221,0.0002,-2.5447,-0.086737,-0.323451,0.015289,-4.9696,-18.5324,0.8760,-0.003088,-0.372434,0.014849,0.28723779,0.76995830,1200.4351,0.300000,1.7711,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9032,-3.7840,30.0135,30.5019,4393518.0921,4259899.8841,1795682.1467,1200.7272,7.2568,0.147188,8.4332,0.007164,0.4105,0.0889,0.1000,486.1780,30.5019,0.991562,0.024171,0.127322,-0.003103,2.7929,14.6340,0.0001,0.079333,-0.077034,0.003776,4.5454,-4.4137,0.2163,804.7013,-0.4808,-10.4973,807.0590,0.0000,0.0000,-0.0120,-0.8438,0.0420,12.5625,LAUNCH,-2.058180,-1.272615,-0.094278,0.063397,0.112315,-0.408489,-0.036741,0.133625,0.001569,-0.005705,-0.012005,-0.843794,0.042034,-0.000401,0.891121,0.571684,7.2582,0.7272,0.0000,30.3240,3.2894,0.0004,6.3228,0.7419,0.0006,6.5296,-0.0039,-0.0852,0.014846,0.015596,-0.001972,-0.002722,-0.008784,0.000375,0.006437,0.0000,0.0000,0.0000,-0.6957,6.3440,-0.0000,-0.017718,0.000558,0.008577,2.8370,0,1,0.0000,0.0000,0.025738,0.026853,-0.008584,-0.009699,1.000000,[],6.5324,6.5319,6.5319,-0.0039,-0.0852,343.0536,1,0.462272,30.3240,0.0004,-3.2894,30.3240,0.0004,-3.2894,30.3240,0.0004,-3.2894,-0.337227,-0.730231,0.042368,-19.3217,-41.8392,2.4275,-0.012005,-0.839582,0.041842,0.28723822,0.76995830,1200.7272,0.300000,1.6023,44.935792,-0.129869,0.309946,0.024530,-0.076479,0.044003,0.032910,0.018874,0.586381,-0.011427,4393.531207,4259.902351,0.030000,0.030000,-0.030000,-4.999997,-4.999997
0.600,-4.6641,-4.5209,36.1683,36.7469,4393517.6638,4259899.4690,1795685.4551,1201.0924,10.5980,0.133512,7.6497,0.007257,0.4158,0.1071,0.1071,705.6153,36.7469,0.992246,0.026979,0.121279,-0.003291,3.1150,13.9370,0.0008,0.026314,-0.171249,0.009652,1.5077,-9.8118,0.5530,812.7848,-0.8820,-17.9963,816.9865,0.0000,0.0000,-0.0264,-1.1851,0.0729,12.5264,POWERED_ASCENT,-1.921960,-0.973579,-0.094201,0.059869,0.158655,-0.576688,-0.078385,0.285037,0.002467,-0.008970,-0.026447,-1.185096,0.072876,-0.000483,0.868961,0.571602,10.6000,1.0924,0.0001,36.5267,4.0171,0.0010,6.4076,0.6899,0.0015,6.6142,-0.0072,-0.1464,0.026854,0.028032,-0.009413,-0.010591,-0.018723,0.000589,0.008720,0.0000,0.0000,0.0000,-0.6827,6.3439,-0.0000,-0.027929,0.000773,0.009097,3.2000,0,1,0.0000,0.0000,0.036254,0.037799,-0.018059,-0.019604,1.000000,[],6.6181,6.6165,6.6165,-0.0072,-0.1465,343.0524,1,0.448727,36.5267,0.0010,-4.0171,36.5267,0.0010,-4.0172,36.5267,0.0010,-4.0171,-0.742935,-1.024932,0.067566,-42.5671,-58.7243,3.8712,-0.026447,-1.176407,0.072450,0.28723874,0.76995830,1201.0924,0.300000,1.8788,42.542475,0.047598,0.200386,-0.005897,-0.115915,0.029504,0.050424,0.005285,0.178986,0.014593,4393.529328,4259.902596,0.030000,0.029991,-0.030000,-4.527033,-4.903047
0.700,-5.4777,-5.3077,42.3883,43.0691,4393517.1574,4259898.9782,1795689.3822,1201.5288,14.5633,0.111686,6.3991,0.005867,0.3362,0.1255,0.1255,969.2558,43.0691,0.993550,0.026310,0.110258,-0.002871,3.0344,12.6647,0.0056,-0.058195,-0.268894,0.015732,-3.3343,-15.4065,0.9014,811.4219,-0.9541,-21.5828,817.0187,0.0000,0.0000,-0.0333,-0.9574,0.0694,12.4899,POWERED_ASCENT,-1.678029,-0.572589,-0.074181,0.041501,0.205407,-0.745794,-0.128204,0.465990,0.003556,-0.012926,-0.033271,-0.957405,0.069392,-0.000565,0.846540,0.571519,14.5660,1.5287,0.0003,42.8125,4.6939,0.0024,6.5286,0.5574,0.0035,6.6225,-0.0078,-0.1761,0.038595,0.040290,-0.020800,-0.022495,-0.030545,0.000847,0.008898,0.0000,0.0000,0.0000,-0.6701,6.3437,-0.0000,-0.040130,0.001045,0.007347,3.0780,0,1,0.0000,0.0000,0.046432,0.048522,-0.031738,-0.033827,1.000000,[],6.6271,6.6247,6.6247,-0.0078,-0.1762,343.0510,1,0.435140,42.8125,0.0024,-4.6939,42.8125,0.0024,-4.6940,42.8125,0.0024,-4.6939,-0.934701,-0.825872,0.044975,-53.5544,-47.3190,2.5769,-0.033271,-0.945201,0.068852,0.28723937,0.76995830,1201.5288,0.300000,1.6827,50.429291,0.041373,0.200903,-0.089528,-0.159684,0.031688,0.055557,0.002798,0.125137,0.011946,4393.536615,4259.904072,0.030000,-0.000771,-0.030000,1.457469,-3.696692
0.800,-6.4062,-6.2032,48.6854,49.4953,4393516.5644,4259898.4038,1795693.9358,1202.0270,19.1633,0.084548,4.8443,0.003377,0.1935,0.1443,0.1443,1280.0122,49.4953,0.995232,0.021178,0.095186,-0.001857,2.4400,10.9262,0.0195,-0.147776,-0.326964,0.017212,-8.4669,-18.7337,0.9862,799.9159,-0.6741,-23.0769,807.0698,0.0000,0.0000,-0.0267,-0.2652,0.0293,12.4529,POWERED_ASCENT,-1.358604,-0.120113,-0.039686,0.013264,0.234215,-0.850200,-0.181012,0.657355,0.004657,-0.016918,-0.026683,-0.265227,0.029288,-0.000649,0.823846,0.571436,19.1670,2.0270,0.0007,49.2170,5.2407,0.0058,6.6481,0.3632,0.0066,6.5480,-0.0055,-0.1889,0.048139,0.050352,-0.035239,-0.037452,-0.042796,0.001107,0.006450,0.0000,0.0000,0.0000,-0.6602,6.3435,-0.0000,-0.050631,0.001232,0.003231,2.9030,0,1,0.0000,0.0000,0.052631,0.055095,-0.046168,-0.048632,1.000000,[],6.5529,6.5502,6.5502,-0.0055,-0.1890,343.0493,1,0.421170,49.2170,0.0058,-5.2407,49.2170,0.0058,-5.2409,49.2170,0.0058,-5.2407,-0.749689,-0.221230,-0.021612,-42.9540,-12.6755,-1.2383,-0.026683,-0.250248,0.028851,0.28724010,0.76995830,1202.0270,0.300000,1.5114,53.608269,0.108879,0.105561,-0.155084,-0.213793,0.027378,0.059750,0.002349,0.087201,0.007024,4393.526212,4259.900146,0.030000,-0.030000,-0.019792,-3.855317,-4.880198
0.900,-7.4919,-7.2468,55.0408,56.0191,4393515.8709,4259897.7326,1795699.1210,1202.5705,24.4085,0.058115,3.3298,0.000944,0.0541,0.1633,0.1633,1639.5915,56.0191,0.996796,0.012390,0.079016,-0.000622,1.4276,9.0642,0.0417,-0.196264,-0.306693,0.011523,-11.2451,-17.5722,0.6602,828.0880,-0.1474,-22.4624,836.9335,0.0000,0.0000,-0.0028,0.7907,-0.0329,12.4156,POWERED_ASCENT,-1.032403,0.279543,-0.006776,-0.011647,0.253814,-0.921403,-0.222953,0.809427,0.005271,-0.019140,-0.002811,0.790675,-0.032944,-0.000733,0.800965,0.571351,24.4131,2.5704,0.0015,55.7388,5.5970,0.0123,6.7738,0.1701,0.0097,6.7989,-0.0012,-0.1844,0.053181,0.055680,-0.049127,-0.051625,-0.052403,0.001249,0.002027,0.0000,0.0000,0.0000,-0.6546,6.3432,-0.0000,-0.056656,0.001215,-0.001666,2.9520,0,1,0.0000,0.0000,0.053775,0.056205,-0.057108,-0.059537,1.000000,[],6.8038,6.8013,6.8013,-0.0012,-0.1845,343.0476,1,0.406554,55.7388,0.0123,-5.5970,55.7388,0.0123,-5.5972,55.7388,0.0123,-5.5970,-0.079078,0.704554,-0.087338,-4.5308,40.3680,-5.0041,-0.002811,0.807149,-0.033052,0.28724092,0.76995830,1202.5705,0.300000,1.7836,61.976078,0.127116,0.104054,-0.204472,-0.225755,0.010853,0.049463,0.001996,0.009364,0.017401,4393.535942,4259.901158,0.030000,-0.030000,0.003003,1.617291,-4.305792
