time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6936,0.7837,0.0050,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7064,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.8097,-0.7782,6.5152,6.6113,4393519.0277,4259900.7915,1795675.2827,1200.0325,0.3061,0.145255,8.3225,0.000746,0.0427,0.0193,0.1000,22.8426,6.6113,0.991445,-0.000004,0.130526,0.000001,-0.0004,15.0000,0.0000,-0.000000,-0.000030,0.000002,-0.0000,-0.0017,0.0001,1017.2959,0.7381,1.8086,1017.3026,0.7382,1.8306,-0.0000,-0.0022,-0.0000,12.7014,LAUNCH,-1.977751,-1.445259,-0.006853,-0.004211,0.000000,0.000000,0.011082,-0.040303,0.003166,-0.011515,-0.000001,-0.002115,-0.000006,-0.000068,0.981680,0.572017,0.3062,0.0325,0.0002,6.5664,0.7688,0.0049,7.8902,1.1032,0.0059,8.1644,0.0059,0.0145,-0.003028,-0.001514,0.003785,0.002271,0.002649,0.000757,0.000378,0.0000,0.0000,0.0000,-0.7064,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.1672,8.1672,8.1672,0.0059,0.0145,343.0558,1,0.593109,6.5664,0.0049,-0.7688,6.5664,0.0049,-0.7688,6.5664,0.0049,-0.7688,-0.000037,-0.001996,0.000038,-0.0021,-0.1144,0.0022,-0.000001,-0.002307,0.000044,0.28723712,0.76995830,1200.0325,80.064406,0.115635,0.179210,0.000970,0.000236,0.001245,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.6429,-1.5780,14.2450,14.4260,4393518.9051,4259900.6738,1795676.3173,1200.1626,1.3463,0.133087,7.6253,0.000744,0.0426,0.0421,0.1000,108.7563,14.4260,0.991448,-0.000008,0.130503,0.000001,-0.0009,14.9973,0.0000,-0.000035,-0.001486,0.000003,-0.0020,-0.0852,0.0002,1042.8475,0.7552,1.4200,1042.9761,0.7568,1.8768,-0.0000,-0.0457,-0.0002,12.6562,LAUNCH,-1.811663,-1.333072,-0.006368,-0.005913,0.000000,0.000000,0.012705,-0.046208,0.003630,-0.013202,-0.000034,-0.044227,-0.000196,-0.000147,0.960191,0.571938,1.3465,0.1626,0.0010,14.3067,1.8510,0.0108,8.4586,1.2621,0.0064,8.3994,0.0061,0.0114,-0.003472,-0.001736,0.004339,0.002604,0.003038,0.000868,0.000434,0.0000,0.0000,0.0000,-0.7054,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.4023,8.4023,8.4023,0.0061,0.0114,343.0554,1,0.499864,14.3067,0.0108,-1.8510,14.3067,0.0108,-1.8510,14.3067,0.0108,-1.8510,-0.000969,-0.039779,-0.000074,-0.0555,-2.2792,-0.0042,-0.000034,-0.045902,-0.000085,0.28723729,0.76995830,1200.1626,82.369580,0.117192,0.149019,0.000936,-0.001221,0.001246,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.060000,1.9737,46.034845,-0.534724,0.107109,-0.000471,-0.127552,-0.000733,0.164234,-0.000089,0.010050,0.009515,4393.530213,4259.904016,0.003051,0.030000,0.001826,-4.996612,-0.052332
0.300,-2.4826,-2.3833,22.5536,22.8147,4393518.6988,4259900.4757,1795678.1532,1200.4085,3.1876,0.125365,7.1829,0.000741,0.0425,0.0665,0.1000,272.0090,22.8147,0.991485,-0.000018,0.130221,0.000002,-0.0021,14.9647,-0.0000,-0.000327,-0.013077,-0.000037,-0.0188,-0.7493,-0.0021,1119.1537,0.8025,-0.6766,1119.9275,0.8126,2.0152,-0.0002,-0.2694,-0.0012,12.6079,LAUNCH,-1.706785,-1.256166,-0.006317,-0.005994,0.000000,0.000000,0.012772,-0.046452,0.003649,-0.013272,-0.000214,-0.260703,-0.001244,-0.000231,0.937188,0.571853,3.1882,0.4085,0.0024,22.6046,3.0891,0.0170,8.6594,1.3358,0.0064,9.0485,0.0065,-0.0055,-0.003490,-0.001745,0.004362,0.002617,0.003054,0.000872,0.000436,0.0000,0.0000,0.0000,-0.7035,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],9.0516,9.0516,9.0516,0.0065,-0.0055,343.0546,1,0.481045,22.6046,0.0170,-3.0891,22.6046,0.0170,-3.0891,22.6046,0.0170,-3.0891,-0.006002,-0.233771,-0.000921,-0.3439,-13.3941,-0.0527,-0.000214,-0.269194,-0.001054,0.28723758,0.76995830,1200.4085,88.737584,0.121179,-0.016842,0.000643,-0.012812,0.001207,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300000,1.5926,45.278200,-0.151777,0.590042,0.000787,-0.053609,-0.024966,0.012368,-0.017312,-1.599211,0.014368,4393.528002,4259.910129,-0.001326,0.030000,0.029944,-4.999996,-4.999996
0.400,-3.3125,-3.1793,31.0717,31.4091,4393518.4089,4259900.1974,1795680.8363,1200.7832,5.8741,0.117477,6.7309,0.000740,0.0424,0.0916,0.1000,515.5264,31.4091,0.991690,-0.000065,0.128648,0.000001,-0.0076,14.7829,-0.0008,-0.001710,-0.058021,-0.000388,-0.0980,-3.3243,-0.0222,1078.7910,0.7624,-7.3563,1081.4590,0.7847,1.9460,-0.0009,-0.7909,-0.0110,12.5586,LAUNCH,-1.642000,-1.026173,-0.003898,-0.014777,0.083844,-0.304939,-0.027125,0.098652,0.006087,-0.022137,-0.000931,-0.765022,-0.011016,-0.000318,0.913671,0.571767,5.8752,0.7832,0.0044,31.0995,4.3995,0.0233,8.3221,1.2595,0.0056,8.7565,0.0062,-0.0597,0.005577,0.008487,-0.004483,-0.007393,-0.006485,0.001455,0.000547,0.0000,0.0000,0.0000,-0.6965,7.2736,-0.0001,-0.018931,0.001030,0.000085,2.6000,0,1,0.0000,0.0000,0.017986,0.020046,-0.017816,-0.019877,1.000000,[],8.7597,8.7595,8.7595,0.0062,-0.0597,343.0534,1,0.461694,31.0995,0.0233,-4.3995,31.0995,0.0233,-4.3996,31.0995,0.0233,-4.3995,-0.026145,-0.686280,-0.009473,-1.4980,-39.3209,-0.5428,-0.000931,-0.788602,-0.010765,0.28723800,0.76995830,1200.7832,85.872395,0.118229,-0.548938,-0.000740,-0.057755,0.000856,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300003,1.7687,43.533972,0.033645,0.255234,-0.005079,-0.023398,0.017258,-0.000070,-0.029896,-1.520500,-0.002143,4393.526242,4259.900384,0.007124,0.018400,-0.030000,-4.999998,-4.999998
0.500,-4.1261,-3.9605,39.2512,39.6657,4393518.0370,4259899.8405,1795684.3548,1201.2857,9.3938,0.105543,6.0472,0.000803,0.0460,0.1156,0.1156,822.1462,39.6657,0.992316,-0.000244,0.123727,-0.000033,-0.0292,14.2145,-0.0075,-0.005308,-0.142133,-0.002240,-0.3041,-8.1436,-0.1283,1038.1005,0.7284,-14.9081,1042.9730,0.7568,1.8767,-0.0014,-0.9320,-0.0313,12.5112,LAUNCH,-1.557367,-0.634067,-0.002605,-0.022080,0.172664,-0.627303,-0.100309,0.364686,0.008378,-0.030458,-0.001370,-0.899288,-0.031316,-0.000401,0.891121,0.571684,9.3956,1.2857,0.0070,39.2634,5.6351,0.0288,8.2226,1.1589,0.0033,8.4581,0.0059,-0.1215,0.022397,0.026395,-0.021468,-0.025465,-0.023931,0.001999,0.000465,0.0000,0.0000,0.0000,-0.6855,6.3440,-0.0002,-0.039483,0.001341,-0.000175,2.5590,0,1,0.0000,0.0000,0.037968,0.040649,-0.038317,-0.040998,1.000000,[],8.4619,8.4610,8.4610,0.0059,-0.1215,343.0518,1,0.443226,39.2634,0.0288,-5.6351,39.2634,0.0288,-5.6352,39.2634,0.0288,-5.6351,-0.038480,-0.807521,-0.027801,-2.2048,-46.2676,-1.5929,-0.001370,-0.926051,-0.031013,0.28723855,0.76995830,1201.2857,82.945362,0.115742,-1.154761,-0.004338,-0.141867,-0.000996,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300000,1.4271,56.031063,-0.045008,0.255049,-0.000050,-0.077454,-0.036913,0.036140,-0.002221,-0.175052,-0.007205,4393.534206,4259.902455,-0.001986,0.029993,0.030000,-4.999992,-4.999992
0.600,-4.9863,-4.7899,47.3092,47.8118,4393517.5821,4259899.4037,1795688.6818,1201.9067,13.7214,0.088115,5.0486,0.001065,0.0610,0.1394,0.1394,1194.4323,47.8118,0.993381,-0.000621,0.114862,-0.000180,-0.0751,13.1913,-0.0294,-0.008410,-0.208707,-0.005768,-0.4819,-11.9581,-0.3305,1048.9842,0.6809,-19.7857,1055.7712,0.7661,1.8998,-0.0006,-0.4938,-0.0463,12.4645,POWERED_ASCENT,-1.384942,-0.228895,-0.005376,-0.022488,0.216561,-0.786203,-0.165198,0.600075,0.009367,-0.034035,-0.000580,-0.471643,-0.046337,-0.000483,0.868961,0.571602,13.7240,1.9067,0.0101,47.3298,6.7720,0.0321,8.3495,1.0440,-0.0026,8.5787,0.0056,-0.1618,0.037133,0.041588,-0.036737,-0.041192,-0.039162,0.002227,0.000198,0.0000,0.0000,0.0000,-0.6796,6.3439,-0.0002,-0.049265,0.001382,-0.000389,2.5760,0,1,0.0000,0.0000,0.047493,0.050258,-0.048271,-0.051036,1.000000,[],8.5832,8.5817,8.5817,0.0056,-0.1619,343.0497,1,0.424952,47.3298,0.0321,-6.7720,47.3297,0.0321,-6.7721,47.3298,0.0321,-6.7720,-0.016256,-0.423093,-0.041911,-0.9314,-24.2414,-2.4013,-0.000580,-0.484272,-0.045975,0.28723924,0.76995830,1201.9067,84.128900,0.112149,-1.550541,-0.007440,-0.208441,-0.004525,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300000,1.6124,54.247530,0.102228,0.158287,0.002040,-0.106752,-0.035322,0.057585,0.000056,-0.101673,0.020942,4393.531226,4259.902590,-0.002887,-0.000002,0.030000,-4.999998,-4.999998
0.700,-5.9453,-5.7233,55.4546,56.0653,4393517.0365,4259898.8790,1795693.8191,1202.6363,18.8617,0.068661,3.9340,0.001638,0.0939,0.1634,0.1634,1642.2880,56.0653,0.994588,-0.001110,0.103895,-0.000516,-0.1356,11.9269,-0.0736,-0.008739,-0.221725,-0.010130,-0.5007,-12.7039,-0.5804,1046.8887,0.4760,-22.8913,1055.8142,0.7661,1.8999,0.0004,0.2311,-0.0462,12.4175,POWERED_ASCENT,-1.151520,0.082583,-0.013312,-0.016343,0.226295,-0.821552,-0.201304,0.730873,0.009395,-0.034116,0.000417,0.233968,-0.046303,-0.000565,0.846540,0.571519,18.8653,2.6362,0.0133,55.5206,7.7962,0.0296,8.5005,0.9047,-0.0137,8.5940,0.0039,-0.1879,0.045180,0.049633,-0.045163,-0.049616,-0.047398,0.002227,0.000009,0.0000,0.0000,0.0000,-0.6823,6.3437,-0.0003,-0.051401,0.001299,-0.000475,2.6250,0,1,0.0000,0.0000,0.049626,0.052225,-0.050576,-0.053175,1.000000,[],8.5990,8.5970,8.5970,0.0039,-0.1880,343.0474,1,0.406448,55.5206,0.0296,-7.7962,55.5206,0.0296,-7.7964,55.5206,0.0296,-7.7962,0.011781,0.213795,-0.042121,0.6750,12.2495,-2.4134,0.000417,0.244091,-0.045921,0.28724005,0.76995830,1202.6363,84.279013,0.095858,-1.806653,-0.007769,-0.221459,-0.008886,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300000,1.5338,72.293099,0.104064,0.159537,0.026687,-0.085785,-0.014130,0.056213,0.001244,-0.009554,0.021396,4393.543669,4259.904601,-0.026291,-0.030000,0.004484,-4.999994,-4.999994
0.800,-7.0210,-6.7850,63.7034,64.4473,4393516.3891,4259898.2547,1795699.7769,1203.4615,24.8291,0.052932,3.0328,0.002497,0.1431,0.1879,0.1879,2169.8765,64.4473,0.995580,-0.001575,0.093901,-0.001059,-0.1946,10.7760,-0.1403,-0.007004,-0.170866,-0.013519,-0.4013,-9.7899,-0.7746,1031.7586,0.0274,-24.4914,1042.9909,0.7568,1.8768,0.0007,0.8123,-0.0240,12.3699,POWERED_ASCENT,-0.926977,0.213509,-0.025332,-0.006491,0.197208,-0.715944,-0.197399,0.716638,0.009112,-0.033070,0.000656,0.799218,-0.024296,-0.000649,0.823846,0.571436,24.8338,3.4615,0.0157,63.8596,8.6837,0.0161,8.6285,0.7928,-0.0299,8.5024,0.0002,-0.2018,0.044205,0.048510,-0.044255,-0.048560,-0.046382,0.002153,-0.000025,0.0000,0.0000,0.0000,-0.6896,6.3435,-0.0003,-0.044635,0.001274,-0.000429,2.9880,0,1,0.0000,0.0000,0.042932,0.045479,-0.043791,-0.046338,1.000000,[],8.5077,8.5053,8.5053,0.0002,-0.2019,343.0447,1,0.387127,63.8596,0.0161,-8.6837,63.8595,0.0161,-8.6840,63.8596,0.0161,-8.6837,0.018506,0.726655,-0.022231,1.0603,41.6343,-1.2737,0.000656,0.828159,-0.023994,0.28724099,0.76995830,1203.4615,83.380216,0.059739,-1.943099,-0.006034,-0.170600,-0.012275,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300000,1.4795,70.039863,0.142419,0.083505,0.029889,-0.113277,-0.009696,0.057053,0.001164,0.023955,0.018907,4393.528960,4259.900115,-0.030000,-0.030000,-0.003745,-4.999998,-4.999998
0.900,-8.1867,-7.9561,72.0415,72.9404,4393515.6293,4259897.5184,1795706.5625,1204.3693,31.6351,0.044843,2.5693,0.003428,0.1964,0.2126,0.2126,2779.2251,72.9404,0.996174,-0.001963,0.087348,-0.001722,-0.2451,10.0217,-0.2196,-0.005752,-0.092413,-0.014205,-0.3296,-5.2949,-0.8139,1067.4181,-0.6095,-26.4449,1081.4884,0.7847,1.9461,0.0002,0.7898,0.0111,12.3219,POWERED_ASCENT,-0.779256,0.162311,-0.037805,0.002197,0.155528,-0.564254,-0.164820,0.598035,0.009266,-0.033614,0.000151,0.778193,0.010532,-0.000733,0.800965,0.571351,31.6412,4.3692,0.0160,72.3241,9.4615,-0.0132,8.7539,0.7572,-0.0485,8.8306,-0.0050,-0.2188,0.036544,0.040903,-0.036498,-0.040858,-0.038701,0.002180,0.000023,0.0000,0.0000,0.0000,-0.7091,6.3432,-0.0004,-0.034729,0.001441,-0.000386,2.5700,0,1,0.0000,0.0000,0.032901,0.035784,-0.033674,-0.036557,1.000000,[],8.8363,8.8336,8.8336,-0.0050,-0.2188,343.0418,1,0.378617,72.3241,-0.0132,-9.4615,72.3241,-0.0132,-9.4619,72.3241,-0.0132,-9.4615,0.004284,0.711507,0.008836,0.2455,40.7664,0.5063,0.000151,0.809232,0.010627,0.28724206,0.76995830,1204.3693,86.599542,0.008057,-2.109361,-0.004782,-0.092147,-0.012962,-0.028510,0.057525,0.036820,0.000970,0.000266,0.001244,0.300000,1.6711,87.707459,0.164667,0.053512,0.038113,-0.065377,-0.056531,0.057898,-0.001973,-0.513409,0.033297,4393.544447,4259.900918,-0.030000,-0.030000,0.030000,-4.999992,-4.999992
