time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0117,0.0000,8.3617,4.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6145,0.7778,-0.0055,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,4.0000,0.0000,-0.7063,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-6.3445,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-4.0000,-0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,16.45747200,44.11536100,1200.0000,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.100,-0.7907,-0.7742,6.4392,6.5336,4393519.0286,4259900.7917,1795675.2792,1200.0323,0.3025,0.144749,8.2935,-0.549962,-31.5105,0.0223,0.1000,30.6930,7.6636,0.991445,-0.000004,0.130526,-0.000001,-0.0005,14.9999,-0.0001,-0.000000,-0.000077,-0.000136,-0.0000,-0.0044,-0.0078,1005.9076,-0.7703,-0.3645,1005.8853,-0.8271,-0.3343,-0.0000,-0.0038,-0.0068,12.7019,LAUNCH,-1.982746,-1.397689,4.110514,-2.567260,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000000,-0.003693,-0.006784,-0.000068,0.981680,0.572017,0.3025,0.0323,-0.0003,6.4889,0.7630,-0.0054,7.7967,1.0964,-0.0035,8.0727,-0.0062,-0.0029,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,-0.0000,4.0000,-0.0000,-0.7063,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.3616,-0.0480,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.0755,8.0755,8.0755,-0.0062,-0.0029,343.0558,1,0.535101,6.4889,-0.0054,-0.7630,6.4889,-0.0054,-0.7630,6.4889,-4.0054,-0.7630,-0.000005,-0.003251,-0.005960,-0.0003,-0.1863,-0.3415,-0.000000,-0.003759,-0.006884,16.45747473,44.11536100,1200.0323,79.237599,-0.021755,-0.025397,0.002254,0.000858,-0.001855,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.200,-1.6034,-1.5670,14.0790,14.2564,4393518.9089,4259900.6747,1795676.3017,1200.1614,1.3304,0.132410,7.5865,-0.274005,-15.6993,0.0432,0.1000,114.6140,14.8094,0.991449,-0.000015,0.130496,-0.000056,-0.0026,14.9965,-0.0069,-0.000004,-0.001730,-0.003322,-0.0003,-0.0991,-0.1904,1031.1383,0.1496,-0.8476,1031.2732,-0.8479,-0.3428,-0.0000,-0.0483,-0.0899,12.6571,LAUNCH,-1.815856,-1.277549,3.519454,-2.418050,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000007,-0.047073,-0.089097,-0.000147,0.960191,0.571938,1.3306,0.1614,-0.0010,14.1374,1.8385,-0.0089,8.3580,1.2546,0.0065,8.3045,0.0012,-0.0068,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,-0.0000,4.0000,-0.0000,-0.7054,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,1.0650,-0.0359,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3073,8.3073,8.3073,0.0012,-0.0068,343.0554,1,0.472718,14.1374,-0.0089,-1.8385,14.1374,-0.0089,-1.8385,14.1374,-4.0089,-1.8385,-0.000183,-0.041773,-0.078000,-0.0105,-2.3934,-4.4691,-0.000007,-0.048204,-0.089926,16.45748402,44.11536099,1200.1614,81.510878,0.050708,-0.063663,0.002250,-0.000795,-0.005041,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.300,-2.4281,-2.3578,22.2910,22.5465,4393518.7074,4259900.4783,1795678.1162,1200.4057,3.1499,0.124560,7.1368,-0.174560,-10.0016,0.0668,0.1000,274.0233,22.8990,0.991487,-0.000087,0.130201,-0.000565,-0.0190,14.9625,-0.0678,-0.000088,-0.013141,-0.021094,-0.0051,-0.7529,-1.2086,1106.5958,2.9382,-3.0842,1107.3687,-0.9105,-0.3681,-0.0001,-0.2593,-0.3578,12.6094,LAUNCH,-1.709258,-1.199236,2.375475,-1.683357,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000068,-0.252588,-0.354555,-0.000231,0.937188,0.571853,3.1505,0.4057,-0.0017,22.3366,3.0693,-0.0025,8.5563,1.3278,0.0194,8.9460,0.0238,-0.0249,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,-0.0000,4.0000,-0.0000,-0.7036,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,1.4795,-0.0064,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.9491,8.9490,8.9490,0.0238,-0.0249,343.0546,1,0.473624,22.3366,-0.0025,-3.0693,22.3366,-0.0025,-3.0693,22.3366,-4.0025,-3.0693,-0.001898,-0.224569,-0.310430,-0.1088,-12.8669,-17.7863,-0.000068,-0.258616,-0.357158,16.45750046,44.11536098,1200.4057,87.803799,0.271906,-0.241298,0.002166,-0.012206,-0.022812,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.400,-3.2518,-3.1299,30.7099,31.0398,4393518.4233,4259900.2037,1795680.7680,1200.7780,5.8045,0.116687,6.6857,-0.122235,-7.0035,0.0912,0.1000,511.7659,31.2943,0.991682,-0.000383,0.128687,-0.002697,-0.0862,14.7873,-0.3228,-0.000334,-0.053844,-0.072157,-0.0192,-3.0851,-4.1343,1066.7141,8.5093,-9.6343,1069.3280,-0.8792,-0.3554,0.0000,-0.6525,-0.8471,12.5606,LAUNCH,-1.674023,-0.862229,1.661304,-1.142179,0.146358,-0.532294,-0.070384,0.255987,-0.006806,0.024753,0.000023,-0.633456,-0.839128,-0.000318,0.913671,0.571767,5.8056,0.7780,-0.0011,30.7304,4.3718,0.0165,8.2214,1.2582,-0.0020,8.6570,0.0691,-0.0782,0.017923,0.015716,-0.018988,-0.014685,-0.016828,-0.001627,-0.000009,-0.0000,4.0000,-0.0000,-0.6973,6.7971,0.0000,-0.030518,-0.004250,-0.000221,2.7160,0,1,1.2998,0.0308,0.034546,0.026046,-0.034989,-0.026489,1.000000,[],8.6606,8.6600,8.6600,0.0691,-0.0782,343.0534,1,0.459231,30.7304,0.0165,-4.3718,30.7304,0.0165,-4.3719,30.7304,-3.9835,-4.3718,0.000757,-0.565071,-0.735500,0.0434,-32.3762,-42.1410,0.000023,-0.649404,-0.844430,16.45752445,44.11536099,1200.7780,84.969571,0.716354,-0.763729,0.001920,-0.052909,-0.073875,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.500,-4.0409,-3.8978,38.7944,39.1986,4393518.0583,4259899.8528,1795684.2456,1201.2776,9.2824,0.105788,6.0612,-0.084498,-4.8414,0.1149,0.1149,811.1942,39.4006,0.992194,-0.001146,0.124415,-0.008394,-0.2579,14.2922,-1.0018,0.000104,-0.117680,-0.159901,0.0060,-6.7426,-9.1617,1026.4714,11.2171,-17.4157,1031.2702,-0.8479,-0.3428,0.0002,-0.6263,-1.0138,12.5137,LAUNCH,-1.617065,-0.429595,1.120809,-0.717068,0.250353,-0.908455,-0.158490,0.576015,-0.021438,0.077941,0.000165,-0.601172,-1.003459,-0.000401,0.891121,0.571684,9.2842,1.2776,0.0011,38.7956,5.6062,0.0145,8.1153,1.1831,-0.1366,8.3616,0.0914,-0.1419,0.042263,0.033088,-0.043418,-0.032133,-0.037725,-0.005115,-0.000050,0.0000,4.0000,0.0000,-0.6894,6.3440,-0.0000,-0.050516,-0.008212,-0.000233,2.5350,0,1,1.8787,0.0215,0.058495,0.042071,-0.058961,-0.042537,1.000000,[],8.3662,8.3645,8.3645,0.0914,-0.1419,343.0518,1,0.442614,38.7956,0.0145,-5.6062,38.7956,0.0145,-5.6062,38.7956,-3.9855,-5.6062,0.005185,-0.539981,-0.880793,0.2971,-30.9386,-50.4657,0.000165,-0.619281,-1.009250,16.45755588,44.11536101,1201.2776,82.071651,0.935270,-1.388429,0.002359,-0.116745,-0.161620,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.600,-4.7677,-4.7892,46.7582,47.2440,4393517.6172,4259899.4200,1795688.5223,1201.8966,13.5581,0.091522,5.2438,-0.050198,-2.8761,0.1382,0.1382,1175.0927,47.4231,0.992905,-0.002429,0.117466,-0.018331,-0.5380,13.4842,-2.1790,0.001109,-0.155049,-0.235875,0.0636,-8.8837,-13.5146,1037.2451,8.9566,-22.9843,1043.9261,-0.8583,-0.3470,0.0007,-0.1913,-0.6633,12.4676,POWERED_ASCENT,-1.480120,-0.083362,0.629425,-0.323060,0.272771,-0.989876,-0.216669,0.786593,-0.035847,0.130257,0.000682,-0.168987,-0.654891,-0.000483,0.868961,0.571602,13.5607,1.8966,-0.0026,46.7567,6.7669,-0.1195,8.2214,1.1200,-0.3684,8.4806,0.0732,-0.1879,0.058984,0.042847,-0.060201,-0.042234,-0.051066,-0.008526,-0.000151,-0.0000,4.0000,-0.0000,-0.6886,6.3439,0.0000,-0.054502,-0.009120,-0.000414,5.2860,0,1,1.8911,-0.1465,0.063208,0.044968,-0.064035,-0.045796,1.000000,[],8.4859,8.4835,8.4835,0.0733,-0.1880,343.0498,1,0.425383,46.7567,-0.1195,-6.7669,46.7567,-0.1195,-6.7670,46.7567,-4.1195,-6.7669,0.020252,-0.157650,-0.576049,1.1604,-9.0327,-33.0052,0.000682,-0.180160,-0.658939,16.45759452,44.11536098,1201.8966,83.239131,0.757277,-1.840221,0.003364,-0.154114,-0.237593,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.700,-5.4000,-5.9057,54.8042,55.3854,4393517.1079,4259898.8874,1795693.5996,1202.6288,18.6351,0.077047,4.4145,-0.018410,-1.0548,0.1620,0.1620,1613.0673,55.5643,0.993478,-0.003954,0.109646,-0.031043,-0.8609,12.5690,-3.6743,0.004300,-0.151583,-0.267300,0.2463,-8.6851,-15.3152,1035.1867,3.3739,-27.4450,1043.9687,-0.8584,-0.3470,0.0016,0.2323,-0.0418,12.4211,POWERED_ASCENT,-1.290712,0.090191,0.197721,-0.013733,0.237326,-0.861572,-0.228296,0.828807,-0.034616,0.125712,0.001634,0.250975,-0.038216,-0.000565,0.846540,0.571519,18.6386,2.6288,-0.0304,54.8219,7.8656,-0.4810,8.3389,1.0502,-0.6557,8.4955,0.0277,-0.2252,0.061187,0.045536,-0.062514,-0.045340,-0.053644,-0.008207,-0.000283,-0.0000,4.0000,-0.0000,-0.6952,6.3437,0.0005,-0.050577,-0.004580,-0.000575,2.6060,0,1,1.8209,-0.5032,0.054582,0.045421,-0.055732,-0.046572,1.000000,[],8.5015,8.4984,8.4984,0.0277,-0.2253,343.0474,1,0.407334,54.8219,-0.4810,-7.8656,54.8219,-0.4810,-7.8658,54.8219,-4.4810,-7.8656,0.047105,0.215789,-0.034345,2.6989,12.3638,-1.9678,0.001634,0.247775,-0.039918,16.45764039,44.11536072,1202.6288,83.385039,0.310518,-2.206251,0.006554,-0.150648,-0.269019,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.800,-5.9067,-7.2930,62.9414,63.6372,4393516.5414,4259898.2297,1795699.4868,1203.4676,24.5251,0.065599,3.7586,0.007857,0.4502,0.1861,0.1861,2128.7289,63.8333,0.993719,-0.005239,0.102783,-0.043930,-1.1380,11.7601,-5.1797,0.010107,-0.118905,-0.242440,0.5791,-6.8127,-13.8908,1020.2335,-4.4729,-31.0613,1031.2882,-0.8480,-0.3428,0.0023,0.3984,0.5385,12.3740,POWERED_ASCENT,-1.108724,0.113632,-0.128325,0.145786,0.204302,-0.741720,-0.206617,0.750132,-0.009492,0.034452,0.002302,0.417286,0.535367,-0.000649,0.823846,0.571436,24.5295,3.4675,-0.1083,63.0024,8.8959,-1.1242,8.4299,0.9953,-0.9385,8.4046,-0.0368,-0.2559,0.050102,0.046266,-0.051427,-0.046291,-0.048521,-0.002243,-0.000338,-0.0000,4.0000,-0.0000,-0.7056,6.3435,0.0022,-0.042695,0.004742,-0.000549,2.5020,0,1,1.6925,-1.0245,0.037405,0.046888,-0.038503,-0.047986,1.000000,[],8.4115,8.4075,8.4075,-0.0369,-0.2560,343.0447,1,0.388543,63.0024,-1.1242,-8.8959,63.0023,-1.1242,-8.8961,63.0024,-5.1242,-8.8959,0.065531,0.364770,0.471374,3.7546,20.8998,27.0077,0.002302,0.418554,0.535556,16.45769362,44.11535999,1203.4676,82.493550,-0.322586,-2.506897,0.012362,-0.117970,-0.244158,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.900,-6.2756,-8.9330,71.1490,71.9817,4393515.9311,4259897.4204,1795706.1899,1204.4062,31.2369,0.058145,3.3315,0.025677,1.4712,0.2105,0.2105,2723.5391,72.2061,0.993704,-0.005890,0.097697,-0.054527,-1.3059,11.1583,-6.4092,0.016521,-0.083443,-0.178468,0.9466,-4.7809,-10.2255,1055.5612,-12.7003,-34.8879,1069.3579,-0.8793,-0.3554,0.0020,0.2999,0.8212,12.3265,POWERED_ASCENT,-0.974176,0.068902,-0.327078,0.172638,0.216667,-0.786550,-0.176030,0.638812,0.028699,-0.104112,0.001955,0.323727,0.811119,-0.000733,0.800965,0.571351,31.2418,4.4061,-0.2645,71.2721,9.8723,-2.0449,8.5260,0.9758,-1.1674,8.7292,-0.1050,-0.2885,0.033954,0.048096,-0.035147,-0.048022,-0.041305,0.006754,-0.000280,-0.0000,4.0000,-0.0000,-0.7140,6.3432,0.0057,-0.035854,0.014378,-0.000453,2.6930,0,1,1.5401,-1.6491,0.021022,0.049779,-0.021929,-0.050686,1.000000,[],8.7376,8.7322,8.7322,-0.1051,-0.2886,343.0417,1,0.379014,71.2721,-2.0449,-9.8723,71.2721,-2.0449,-9.8726,71.2721,-6.0449,-9.8723,0.055344,0.283273,0.715620,3.1710,16.2304,41.0020,0.001955,0.325527,0.811889,16.45775426,44.11535852,1204.4062,85.677420,-0.991435,-2.827012,0.018776,-0.082508,-0.180187,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
