time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1759,0.9258,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010,-0.0807,-0.0782,0.7008,0.7098,4393519.0673,4259900.8296,1795674.9828,1200.0003,0.0030,0.000000,0.0000,0.000000,0.0000,0.0021,0.0000,0.2633,0.7098,0.991445,-0.000000,0.130526,0.000000,-0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,844.8699,0.0000,0.0000,844.8699,0.0000,0.0000,0.0000,0.0000,0.0000,12.7359,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000007,0.998132,0.572078,0.0030,0.0003,0.0000,0.7040,0.0908,0.0000,5.6323,0.5122,0.0000,6.7623,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.7646,6.7646,6.7646,0.0000,0.0000,343.0559,1,0.300000,0.7040,0.0000,-0.0908,0.7040,0.0000,-0.0908,0.7040,0.0000,-0.0908,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0003,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020,-0.1584,-0.1536,1.2450,1.2644,4393519.0661,4259900.8285,1795674.9927,1200.0015,0.0129,0.000000,0.0000,0.000000,0.0000,0.0037,0.0000,0.8355,1.2644,0.991445,-0.000001,0.130526,0.000000,-0.0001,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,663.7273,0.0000,0.0000,663.7273,0.0000,0.0000,0.0000,0.0000,0.0000,12.7326,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000013,0.996569,0.572072,0.0129,0.0015,0.0000,1.2565,0.1411,0.0000,5.2334,0.4053,0.0000,5.3138,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],5.3156,5.3156,5.3156,0.0000,0.0000,343.0559,1,0.300000,1.2565,0.0000,-0.1411,1.2565,0.0000,-0.1411,1.2565,0.0000,-0.1411,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0015,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030,-0.2355,-0.2283,1.7486,1.7791,4393519.0641,4259900.8266,1795675.0076,1200.0031,0.0280,0.000000,0.0000,0.000000,0.0000,0.0052,0.0000,1.6541,1.7791,0.991445,-0.000001,0.130526,0.000000,-0.0001,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,689.6029,0.0000,0.0000,689.6029,0.0000,0.0000,0.0000,0.0000,0.0000,12.7296,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000018,0.995147,0.572067,0.0280,0.0031,0.0000,1.7699,0.1808,0.0000,5.4015,0.4503,0.0000,5.5222,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],5.5241,5.5241,5.5241,0.0000,0.0000,343.0559,1,0.300000,1.7699,0.0000,-0.1808,1.7699,0.0000,-0.1808,1.7699,0.0000,-0.1808,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723708,0.76995830,1200.0031,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040,-0.3129,-0.3033,2.2693,2.3107,4393519.0614,4259900.8239,1795675.0277,1200.0051,0.0483,0.000000,0.0000,0.000000,0.0000,0.0067,0.0000,2.7905,2.3107,0.991445,-0.000001,0.130526,0.000000,-0.0002,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,741.3627,0.0000,0.0000,741.3627,0.0000,0.0000,0.0000,0.0000,0.0000,12.7265,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000023,0.993662,0.572061,0.0483,0.0051,0.0000,2.2998,0.2250,0.0000,5.9870,0.6072,0.0000,5.9382,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],5.9402,5.9402,5.9402,0.0000,0.0000,343.0559,1,0.300000,2.2998,0.0000,-0.2250,2.2998,0.0000,-0.2250,2.2998,0.0000,-0.2250,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723708,0.76995830,1200.0051,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050,-0.3913,-0.3794,2.8494,2.9011,4393519.0579,4259900.8205,1795675.0532,1200.0077,0.0742,0.000000,0.0000,0.000000,0.0000,0.0085,0.0000,4.3984,2.9011,0.991445,-0.000002,0.130526,0.000000,-0.0002,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,831.9359,0.0000,0.0000,831.9359,0.0000,0.0000,0.0000,0.0000,0.0000,12.7230,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000029,0.992010,0.572055,0.0742,0.0077,0.0000,2.8871,0.2846,0.0000,6.7565,0.8134,0.0000,6.6655,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.6678,6.6678,6.6678,0.0000,0.0000,343.0559,1,0.300000,2.8871,0.0000,-0.2846,2.8871,0.0000,-0.2846,2.8871,0.0000,-0.2846,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723708,0.76995830,1200.0077,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.060,-0.4712,-0.4568,3.5077,3.5686,4393519.0536,4259900.8163,1795675.0849,1200.0109,0.1063,0.000000,0.0000,0.000000,0.0000,0.0104,0.0000,6.6551,3.5686,0.991445,-0.000002,0.130526,0.000000,-0.0002,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,922.5053,0.0000,0.0000,922.5053,0.0000,0.0000,0.0000,0.0000,0.0000,12.7191,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000036,0.990164,0.572049,0.1063,0.0109,0.0000,3.5499,0.3643,0.0000,7.4099,0.9884,0.0000,7.3934,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],7.3959,7.3959,7.3959,0.0000,0.0000,343.0559,1,0.300000,3.5499,0.0000,-0.3643,3.5499,0.0000,-0.3643,3.5499,0.0000,-0.3643,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723709,0.76995830,1200.0109,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.070,-0.5523,-0.5355,4.2323,4.3016,4393519.0485,4259900.8114,1795675.1236,1200.0150,0.1454,0.000000,0.0000,0.000000,0.0000,0.0125,0.0000,9.6702,4.3016,0.991445,-0.000003,0.130526,0.000000,-0.0003,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,974.2695,0.0000,0.0000,974.2695,0.0000,0.0000,0.0000,0.0000,0.0000,12.7148,LAUNCH,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000044,0.988151,0.572041,0.1454,0.0150,0.0000,4.2768,0.4613,0.0000,7.8133,1.0966,0.0000,7.8109,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],7.8135,7.8135,7.8135,0.0000,0.0000,343.0559,1,0.300000,4.2768,0.0000,-0.4613,4.2768,0.0000,-0.4613,4.2768,0.0000,-0.4613,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723710,0.76995830,1200.0150,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.080,-0.6341,-0.6148,4.9978,5.0753,4393519.0425,4259900.8056,1795675.1697,1200.0201,0.1920,0.149474,8.5642,0.000000,0.0000,0.0148,0.1000,13.4614,5.0753,0.991445,-0.000003,0.130526,0.000000,-0.0003,15.0000,0.0000,0.000000,-0.000001,0.000000,0.0000,-0.0001,0.0000,1026.0188,-0.0000,-0.0080,1026.0212,0.0000,0.0000,0.0000,-0.0007,0.0000,12.7104,LAUNCH,-2.044896,-1.446195,-0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000735,0.000000,-0.000051,0.986026,0.572033,0.1920,0.0201,0.0000,5.0433,0.5689,0.0000,8.0332,1.1556,0.0000,8.2287,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7072,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.2315,8.2315,8.2315,-0.0000,-0.0001,343.0559,1,0.626962,5.0433,0.0000,-0.5689,5.0433,0.0000,-0.5689,5.0433,0.0000,-0.5689,-0.000000,-0.000635,0.000000,-0.0000,-0.0364,0.0000,0.000000,-0.000735,0.000000,0.28723710,0.76995830,1200.0201,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.090,-0.7163,-0.6945,5.7857,5.8711,4393519.0358,4259900.7991,1795675.2236,1200.0264,0.2463,0.145332,8.3269,0.000000,0.0000,0.0171,0.1000,18.0142,5.8711,0.991445,-0.000003,0.130526,0.000001,-0.0004,15.0000,0.0000,-0.000000,-0.000010,0.000000,-0.0000,-0.0006,0.0000,1038.9561,-0.0000,-0.0139,1038.9603,0.0000,0.0000,0.0000,-0.0013,0.0000,12.7057,LAUNCH,-1.989852,-1.405730,-0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001280,0.000000,-0.000060,0.983851,0.572025,0.2464,0.0264,0.0000,5.8314,0.6822,0.0000,8.0361,1.1564,0.0000,8.3354,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7064,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3383,8.3383,8.3383,-0.0000,-0.0001,343.0559,1,0.603175,5.8314,0.0000,-0.6822,5.8314,0.0000,-0.6822,5.8314,0.0000,-0.6822,-0.000000,-0.001106,0.000000,-0.0000,-0.0634,0.0000,0.000000,-0.001279,0.000000,0.28723711,0.76995830,1200.0264,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
