time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8406,0.8425,-0.0306,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7053,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7749,-0.7932,6.6699,6.7614,4393519.0293,4259900.7908,1795675.2899,1200.0352,0.3128,0.139253,7.9786,-0.004443,-0.2546,0.0197,0.1000,23.8918,6.7614,0.991445,-0.000004,0.130526,0.000000,-0.0004,15.0000,-0.0000,0.000000,-0.000022,-0.000012,0.0000,-0.0012,-0.0007,1040.3210,-4.4970,-0.9555,1040.3284,-4.4977,-0.9314,-0.0000,-0.0021,-0.0001,12.7006,LAUNCH,-1.908877,-1.346417,0.059688,-0.043514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.002156,-0.000070,-0.000068,0.981680,0.572017,0.3129,0.0352,-0.0014,6.7107,0.8265,-0.0300,8.0638,1.1728,-0.0360,8.3498,-0.0361,-0.0077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7053,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3527,8.3526,8.3526,-0.0361,-0.0077,343.0558,1,0.591531,6.7107,-0.0300,-0.8265,6.7107,-0.0300,-0.8265,6.7107,-0.0300,-0.8265,0.000000,-0.001759,-0.000322,0.0000,-0.1008,-0.0185,-0.000000,-0.002034,-0.000372,0.28723712,0.76995830,1200.0352,81.951158,-0.309255,-0.055367,0.000125,0.001073,-0.000495,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5671,-1.6105,14.5823,14.7544,4393518.9122,4259900.6707,1795676.3490,1200.1745,1.3759,0.127355,7.2969,-0.004430,-0.2538,0.0430,0.1000,113.7650,14.7544,0.991448,-0.000008,0.130505,-0.000001,-0.0009,14.9976,-0.0003,0.000000,-0.001387,-0.000102,0.0000,-0.0795,-0.0058,1066.4374,-4.5946,-1.4549,1066.5778,-4.6112,-0.9549,-0.0000,-0.0435,-0.0016,12.6543,LAUNCH,-1.745525,-1.232239,0.059494,-0.043340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.044734,-0.001573,-0.000147,0.960191,0.571938,1.3761,0.1745,-0.0062,14.6212,1.9770,-0.0654,8.6449,1.3378,-0.0384,8.5907,-0.0370,-0.0117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7059,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.5937,8.5936,8.5936,-0.0370,-0.0117,343.0554,1,0.499431,14.6212,-0.0654,-1.9770,14.6212,-0.0654,-1.9770,14.6212,-0.0654,-1.9770,0.000000,-0.037554,-0.001931,0.0000,-2.1517,-0.1106,-0.000000,-0.043331,-0.002226,0.28723729,0.76995830,1200.1745,84.314373,-0.318262,-0.095104,0.000125,-0.000293,-0.000584,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.060000,3.4457,46.798450,-0.529189,-0.258942,-0.000838,-0.124779,0.003334,0.158506,0.008733,0.099080,0.009687,4393.530359,4259.902756,0.002589,0.030000,-0.002616,-4.996612,0.466867
0.300,-2.3622,-2.4339,23.0873,23.3351,4393518.7157,4259900.4685,1795678.2284,1200.4366,3.2577,0.119784,6.8631,-0.004388,-0.2514,0.0680,0.1000,284.5591,23.3351,0.991483,-0.000013,0.130239,-0.000015,-0.0018,14.9668,-0.0019,0.000000,-0.012359,-0.000586,0.0000,-0.7081,-0.0336,1144.4110,-4.8485,-3.9692,1145.2556,-4.9513,-1.0253,-0.0000,-0.2557,-0.0096,12.6049,LAUNCH,-1.642696,-1.156744,0.058868,-0.042766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.262734,-0.009714,-0.000231,0.937188,0.571853,3.2583,0.4366,-0.0146,23.1018,3.2894,-0.1031,8.8495,1.4169,-0.0387,9.2549,-0.0392,-0.0321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7042,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],9.2582,9.2581,9.2581,-0.0392,-0.0321,343.0545,1,0.480137,23.1018,-0.1031,-3.2894,23.1018,-0.1031,-3.2894,23.1018,-0.1031,-3.2894,0.000000,-0.221318,-0.009304,0.0000,-12.6806,-0.5331,-0.000000,-0.254821,-0.010703,0.28723759,0.76995830,1200.4366,90.830607,-0.339829,-0.295026,0.000125,-0.011264,-0.001069,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300000,2.5584,45.625169,0.267000,-0.821248,0.002306,-0.166096,0.020369,0.085329,0.015604,1.279222,0.023090,4393.526450,4259.895630,-0.003885,0.030000,-0.029938,-4.999993,4.999993
0.400,-3.1444,-3.2453,31.8067,32.1261,4393518.4402,4259900.1843,1795680.9749,1200.8353,6.0033,0.112052,6.4201,-0.004232,-0.2425,0.0936,0.1000,539.3287,32.1261,0.991676,-0.000025,0.128758,-0.000079,-0.0041,14.7956,-0.0097,0.000020,-0.054137,-0.002320,0.0011,-3.1018,-0.1329,1103.0156,-4.4354,-11.2073,1105.9242,-4.7813,-0.9901,0.0000,-0.7142,-0.0284,12.5545,LAUNCH,-1.587055,-0.902483,0.055109,-0.035335,0.094188,-0.342559,-0.047201,0.171670,-0.001509,0.005490,0.000029,-0.736377,-0.028831,-0.000318,0.913671,0.571767,6.0044,0.8353,-0.0268,31.7832,4.6794,-0.1411,8.5040,1.3437,-0.0373,8.9560,-0.0360,-0.0910,0.011631,0.010909,-0.011661,-0.010939,-0.011285,-0.000361,-0.000015,0.0000,0.0000,0.0000,-0.6976,7.5947,0.0006,-0.021731,-0.000754,-0.000034,4.1930,0,1,0.0000,0.0000,0.022450,0.020942,-0.022519,-0.021011,1.000000,[],8.9596,8.9591,8.9591,-0.0360,-0.0910,343.0532,1,0.460297,31.7832,-0.1411,-4.6794,31.7832,-0.1411,-4.6795,31.7832,-0.1411,-4.6794,0.000811,-0.618560,-0.025956,0.0464,-35.4409,-1.4872,0.000029,-0.710661,-0.029794,0.28723802,0.76995830,1200.8353,87.898189,-0.308472,-0.872831,0.000145,-0.053042,-0.002802,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300002,3.0051,44.331451,0.045609,-0.262363,-0.000330,-0.030147,-0.008479,-0.000227,0.033676,1.598687,-0.001678,4393.526349,4259.896814,0.001006,0.023463,0.029998,-4.999998,4.999998
0.500,-3.9081,-4.0367,40.1808,40.5718,4393518.0876,4259899.8203,1795684.5767,1201.3699,9.6004,0.100909,5.7817,-0.003839,-0.2199,0.1183,0.1183,860.1265,40.5718,0.992242,-0.000048,0.124319,-0.000269,-0.0096,14.2829,-0.0323,0.000290,-0.124550,-0.005391,0.0166,-7.1362,-0.3089,1061.5043,-4.0707,-18.6881,1066.5750,-4.6112,-0.9549,0.0002,-0.7268,-0.0328,12.5060,LAUNCH,-1.514714,-0.511517,0.047352,-0.022553,0.177052,-0.643168,-0.123060,0.447373,-0.003841,0.013963,0.000206,-0.758992,-0.033464,-0.000401,0.891121,0.571684,9.6021,1.3699,-0.0427,40.1256,5.9976,-0.1777,8.3992,1.2577,-0.0404,8.6523,-0.0332,-0.1523,0.030203,0.028371,-0.030326,-0.028494,-0.029349,-0.000916,-0.000061,0.0000,0.0000,0.0000,-0.6890,6.4947,0.0009,-0.040593,-0.001336,-0.000071,4.0880,0,1,0.0000,0.0000,0.041858,0.039185,-0.042000,-0.039327,1.000000,[],8.6567,8.6553,8.6553,-0.0332,-0.1524,343.0515,1,0.441277,40.1256,-0.1777,-5.9976,40.1256,-0.1777,-5.9977,40.1256,-0.1777,-5.9976,0.005798,-0.627413,-0.029994,0.3322,-35.9481,-1.7185,0.000206,-0.719335,-0.034397,0.28723859,0.76995829,1201.3699,84.919214,-0.280679,-1.474460,0.000416,-0.123456,-0.005874,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300000,2.1675,57.183768,-0.030866,-0.263989,0.004526,-0.074711,0.039852,0.038322,0.002836,0.166903,-0.006453,4393.534479,4259.894619,-0.005050,0.029999,-0.030000,-4.999994,4.999994
0.600,-4.7069,-4.8665,48.4324,48.9033,4393517.6574,4259899.3757,1795689.0064,1202.0318,14.0230,0.085703,4.9104,-0.003227,-0.1849,0.1426,0.1426,1249.5771,48.9033,0.993156,-0.000064,0.116793,-0.000607,-0.0158,13.4141,-0.0719,0.001026,-0.172553,-0.007900,0.0588,-9.8865,-0.4526,1072.6074,-4.0562,-24.1697,1079.6606,-4.6678,-0.9666,0.0003,-0.3066,-0.0172,12.4584,POWERED_ASCENT,-1.364234,-0.158107,0.036882,-0.008368,0.211410,-0.767538,-0.180316,0.654841,-0.006047,0.021971,0.000268,-0.340822,-0.018039,-0.000483,0.868961,0.571602,14.0255,2.0318,-0.0624,48.3652,7.2314,-0.2173,8.5215,1.1767,-0.0475,8.7763,-0.0332,-0.1978,0.044018,0.041143,-0.044142,-0.041267,-0.042643,-0.001437,-0.000062,0.0000,0.0000,0.0000,-0.6867,6.3439,0.0013,-0.048094,-0.001699,-0.000038,4.1040,0,1,0.0000,0.0000,0.049755,0.046358,-0.049831,-0.046433,1.000000,[],8.7816,8.7793,8.7793,-0.0332,-0.1978,343.0493,1,0.422503,48.3652,-0.2173,-7.2314,48.3652,-0.2173,-7.2315,48.3652,-0.2173,-7.2314,0.007564,-0.257813,-0.016630,0.4334,-14.7716,-0.9528,0.000268,-0.294972,-0.019206,0.28723928,0.76995829,1202.0318,86.135205,-0.280757,-1.920173,0.001151,-0.171458,-0.008382,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300000,2.1319,55.187615,0.110323,-0.119757,0.000571,-0.106675,0.030355,0.058779,0.000091,0.089079,0.021901,4393.531444,4259.900047,0.001678,0.012245,-0.030000,-4.999996,4.999996
0.700,-5.5800,-5.7780,56.7765,57.3419,4393517.1438,4259898.8442,1795694.2659,1202.8134,19.2753,0.069597,3.9876,-0.002540,-0.1455,0.1672,0.1672,1717.8988,57.3419,0.994153,-0.000055,0.107972,-0.001030,-0.0194,12.3968,-0.1209,0.001592,-0.173546,-0.008483,0.0912,-9.9435,-0.4861,1070.4441,-4.0676,-28.2656,1079.7048,-4.6679,-0.9666,0.0001,0.2887,0.0104,12.4103,POWERED_ASCENT,-1.167493,0.086520,0.026335,0.003242,0.215493,-0.782361,-0.207157,0.752108,-0.007438,0.027008,0.000077,0.256405,0.009608,-0.000565,0.846540,0.571519,19.2788,2.8134,-0.0864,56.7248,8.3857,-0.2640,8.6663,1.0865,-0.0559,8.7925,-0.0334,-0.2322,0.050472,0.046948,-0.050519,-0.046995,-0.048734,-0.001762,-0.000024,0.0000,0.0000,0.0000,-0.6931,6.3437,0.0018,-0.048804,-0.001854,-0.000002,4.0840,0,1,0.0000,0.0000,0.050656,0.046948,-0.050661,-0.046952,1.000000,[],8.7987,8.7955,8.7955,-0.0334,-0.2323,343.0468,1,0.403505,56.7248,-0.2640,-8.3857,56.7248,-0.2640,-8.3859,56.7248,-0.2640,-8.3857,0.002210,0.266791,0.007356,0.1266,15.2860,0.4215,0.000077,0.304639,0.008086,0.28724011,0.76995829,1202.8134,86.294621,-0.282939,-2.257735,0.001717,-0.172451,-0.008966,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300000,2.1814,73.692644,0.110977,-0.116935,0.001551,-0.066342,0.026285,0.058761,-0.001544,0.081169,0.022742,4393.544200,4259.898537,0.002576,-0.030000,-0.028840,-4.999995,4.999995
0.800,-6.5372,-6.7824,65.2318,65.9085,4393516.5385,4259898.2169,1795700.3660,1203.7061,25.3713,0.057223,3.2787,-0.001995,-0.1143,0.1921,0.1921,2269.3312,65.9085,0.994947,-0.000028,0.100393,-0.001421,-0.0199,11.5236,-0.1657,0.001545,-0.124631,-0.006534,0.0885,-7.1408,-0.3743,1054.9596,-4.0427,-31.4202,1066.5942,-4.6113,-0.9549,-0.0001,0.7055,0.0369,12.3616,POWERED_ASCENT,-0.986308,0.172213,0.018879,0.009245,0.188337,-0.683692,-0.199701,0.724993,-0.007749,0.028120,-0.000100,0.674184,0.036194,-0.000649,0.823846,0.571436,25.3758,3.7061,-0.1155,65.2265,9.4515,-0.3188,8.7872,1.0286,-0.0623,8.6995,-0.0333,-0.2591,0.048724,0.045065,-0.048724,-0.045065,-0.046895,-0.001829,0.000000,0.0000,0.0000,0.0000,-0.7027,6.3435,0.0025,-0.042517,-0.001751,0.000000,4.1350,0,1,0.0000,0.0000,0.044268,0.040766,-0.044267,-0.040765,1.000000,[],8.7063,8.7024,8.7024,-0.0333,-0.2592,343.0440,1,0.383760,65.2265,-0.3188,-9.4515,65.2264,-0.3188,-9.4518,65.2265,-0.3188,-9.4515,-0.002786,0.637041,0.030323,-0.1596,36.4998,1.7374,-0.000100,0.725870,0.034306,0.28724107,0.76995828,1203.7061,85.381492,-0.282219,-2.521888,0.001671,-0.123536,-0.007016,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300000,2.0070,71.815639,0.148460,-0.112151,0.007530,-0.086116,0.024753,0.059918,-0.001567,0.070872,0.020778,4393.529300,4259.897682,-0.008176,-0.030000,-0.027670,-4.999996,4.999997
0.900,-7.5532,-7.8527,73.7848,74.5849,4393515.8343,4259897.4855,1795707.3152,1204.7018,32.3220,0.051276,2.9379,-0.001765,-0.1011,0.2174,0.2174,2905.8665,74.5849,0.995395,0.000008,0.095848,-0.001667,-0.0177,11.0003,-0.1936,0.001283,-0.059071,-0.002964,0.0735,-3.3845,-0.1698,1091.2920,-4.1413,-35.5392,1105.9560,-4.7814,-0.9901,-0.0001,0.6201,0.0450,12.3125,POWERED_ASCENT,-0.873506,0.116187,0.016601,0.008811,0.153083,-0.555322,-0.171155,0.621021,-0.007174,0.026021,-0.000060,0.582437,0.044168,-0.000733,0.800965,0.571351,32.3278,4.7017,-0.1504,73.8468,10.4606,-0.3799,8.9070,1.0412,-0.0646,9.0350,-0.0343,-0.2942,0.041810,0.038438,-0.041815,-0.038443,-0.040126,-0.001686,-0.000003,0.0000,0.0000,0.0000,-0.7188,6.3432,0.0033,-0.034431,-0.001519,-0.000008,4.1800,0,1,0.0000,0.0000,0.035943,0.032904,-0.035958,-0.032920,1.000000,[],9.0429,9.0381,9.0381,-0.0343,-0.2943,343.0407,1,0.377730,73.8468,-0.3799,-10.4606,73.8467,-0.3799,-10.4610,73.8468,-0.3799,-10.4606,-0.001675,0.568320,0.037011,-0.0960,32.5623,2.1206,-0.000060,0.646193,0.041959,0.28724217,0.76995828,1204.7018,88.672941,-0.291527,-2.866572,0.001408,-0.057976,-0.003447,0.039868,0.044821,0.019865,0.000125,0.001095,-0.000483,0.300000,2.3811,89.993889,0.152595,-0.119730,-0.002190,-0.031296,0.003205,0.057086,-0.001990,-0.105096,0.035074,4393.545132,4259.895759,0.005229,-0.030000,-0.000212,-4.999995,4.999994
