time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
1.000,-6.7756,-8.7427,60.2004,61.2081,4393515.3297,4259896.9228,1795704.3270,1203.1321,29.6707,0.092565,5.3036,0.020662,1.1838,0.1791,0.1791,1972.1804,61.4403,0.993452,-0.003960,0.099738,-0.055585,-1.1080,11.4043,-6.5155,0.028324,-0.066833,-0.196683,1.6228,-3.8293,-11.2691,819.8721,-8.0441,-39.9059,830.2403,-0.6826,-0.2760,0.0016,0.2497,0.6936,12.3849,POWERED_ASCENT,-1.543907,0.081887,-0.281283,0.202025,0.288885,-1.048902,-0.270562,0.982361,0.008361,-0.030353,0.001601,0.278597,0.687330,-0.000819,0.777844,0.571266,29.6757,3.1320,-0.2030,60.8363,6.5533,-1.5602,6.5303,0.6679,-0.9027,6.7481,-0.0662,-0.3285,0.060645,0.065222,-0.062072,-0.065405,-0.063336,0.001978,-0.000402,-0.0000,4.0000,-0.0000,-0.7072,6.3428,0.0045,-0.056877,0.010204,-0.000490,2.4640,0,1,-0.1963,-1.4736,0.046182,0.066591,-0.047163,-0.067571,1.000000,[],6.7587,6.7504,6.7504,-0.0662,-0.3286,343.0458,1,0.393340,60.8363,-1.5602,-6.5533,60.8362,-1.5602,-6.5536,60.8363,-5.5602,-6.5533,0.045369,0.242150,0.604748,2.5994,13.8742,34.6495,0.001601,0.282338,0.687024,16.45774011,44.11535910,1203.1321,66.243095,-0.610613,-3.218834,0.030578,-0.065898,-0.198402,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.100,-7.0110,-10.2044,66.5298,67.6720,4393514.6394,4259895.9765,1795710.6627,1203.8200,36.0741,0.087340,5.0042,0.032860,1.8827,0.1980,0.1980,2410.9497,67.9342,0.993246,-0.003439,0.096803,-0.063868,-1.1208,11.0613,-7.4669,0.031464,-0.049333,-0.131085,1.8028,-2.8266,-7.5106,827.7911,-13.5770,-45.5197,840.0569,-0.6907,-0.2792,0.0004,0.0463,0.7128,12.3477,POWERED_ASCENT,-1.441725,0.020064,-0.402779,0.168746,0.296817,-1.078029,-0.241064,0.875347,0.047866,-0.173683,0.000379,0.083450,0.701836,-0.000905,0.754474,0.571180,36.0788,3.8199,-0.4019,67.2425,7.2085,-2.4458,6.6115,0.6996,-1.0434,6.8339,-0.1121,-0.3758,0.044572,0.067796,-0.045702,-0.067648,-0.056429,0.011292,-0.000245,-0.0000,4.0000,-0.0000,-0.7123,6.3423,0.0090,-0.051076,0.017910,-0.000332,2.4490,0,1,-0.2271,-2.0920,0.032834,0.068654,-0.033498,-0.069318,1.000000,[],6.8474,6.8362,6.8362,-0.1121,-0.3759,343.0436,1,0.380646,67.2425,-2.4458,-7.2085,67.2424,-2.4458,-7.2089,67.2425,-6.4458,-7.2085,0.010832,0.072849,0.617269,0.6207,4.1740,35.3669,0.000379,0.087502,0.700545,16.45779796,44.11535724,1203.8200,67.084200,-1.060666,-3.683194,0.033719,-0.048398,-0.132804,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.200,-7.1451,-11.7602,72.9444,74.2310,4393513.9308,4259894.8788,1795717.6360,1204.5750,43.1243,0.082557,4.7302,0.037855,2.1689,0.2172,0.2172,2901.2443,74.5251,0.993143,-0.002521,0.094301,-0.069044,-1.0517,10.7755,-8.0529,0.030922,-0.049536,-0.074462,1.7717,-2.8382,-4.2663,835.2022,-17.6156,-51.4249,849.8273,-0.6988,-0.2825,-0.0009,-0.1489,0.5352,12.3099,POWERED_ASCENT,-1.354382,-0.020665,-0.439404,0.104049,0.301117,-1.093476,-0.218330,0.792524,0.077617,-0.281545,-0.000950,-0.103428,0.520758,-0.000992,0.730812,0.571093,43.1269,4.5748,-0.6968,73.7284,7.8948,-3.4694,6.6512,0.7228,-1.1286,6.9162,-0.1459,-0.4258,0.032323,0.069478,-0.033209,-0.069024,-0.051008,0.018243,-0.000108,-0.0000,4.0000,-0.0000,-0.7158,6.3417,0.0145,-0.048089,0.021790,-0.000217,2.5000,0,1,-0.2361,-2.7086,0.026082,0.069662,-0.026517,-0.070097,1.000000,[],6.9332,6.9186,6.9186,-0.1459,-0.4260,343.0411,1,0.377161,73.7284,-3.4694,-7.8948,73.7283,-3.4694,-7.8953,73.7284,-7.4694,-7.8948,-0.026564,-0.088304,0.457288,-1.5220,-5.0594,26.2006,-0.000950,-0.097858,0.517716,16.45786164,44.11535448,1204.5750,67.892065,-1.392121,-4.174229,0.033176,-0.048601,-0.076180,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.300,-7.2133,-13.3685,79.4028,80.8428,4393513.2125,4259893.6228,1795725.2526,1205.3997,50.8275,0.076923,4.4073,0.038068,2.1811,0.2366,0.2366,3441.1903,81.1675,0.993205,-0.001519,0.091510,-0.071888,-0.9424,10.4606,-8.3660,0.027419,-0.058507,-0.038882,1.5710,-3.3522,-2.2278,832.6501,-20.1184,-56.9814,849.8388,-0.6988,-0.2825,-0.0012,-0.1358,0.2769,12.2718,POWERED_ASCENT,-1.265931,-0.014483,-0.425266,0.043850,0.300934,-1.092597,-0.206002,0.747511,0.094046,-0.341030,-0.001169,-0.085976,0.260311,-0.001080,0.706957,0.571005,50.8253,5.3995,-1.0985,80.2533,8.6039,-4.5766,6.7165,0.7410,-1.1832,6.9165,-0.1671,-0.4733,0.025553,0.070300,-0.026406,-0.069731,-0.047997,0.022018,-0.000071,-0.0000,4.0000,-0.0000,-0.7189,6.3409,0.0232,-0.046445,0.023185,-0.000206,2.5190,0,1,-0.2311,-3.2870,0.023053,0.069424,-0.023466,-0.069836,1.000000,[],6.9370,6.9188,6.9188,-0.1672,-0.4735,343.0384,1,0.373721,80.2533,-4.5766,-8.6039,80.2532,-4.5766,-8.6045,80.2533,-8.5766,-8.6039,-0.032772,-0.066511,0.226563,-1.8777,-3.8108,12.9811,-0.001169,-0.074320,0.255153,16.45793119,44.11535071,1205.3997,67.894595,-1.600509,-4.639974,0.029674,-0.057572,-0.040601,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.400,-7.2450,-15.0160,85.9277,87.5302,4393512.4894,4259892.2039,1795733.5182,1206.2964,59.1899,0.070753,4.0539,0.036140,2.0707,0.2562,0.2562,4033.8194,87.8831,0.993358,-0.000598,0.088509,-0.073518,-0.8266,10.1226,-8.5386,0.023842,-0.056178,-0.025186,1.3660,-3.2188,-1.4431,849.2752,-21.8624,-61.8493,869.2386,-0.7147,-0.2889,-0.0014,-0.0014,0.0926,12.2334,POWERED_ASCENT,-1.172542,0.007225,-0.395070,0.010712,0.283581,-1.029297,-0.196785,0.713815,0.097854,-0.354727,-0.001411,0.050280,0.074544,-0.001168,0.682910,0.570916,59.1792,6.2961,-1.6138,86.8421,9.3308,-5.7373,6.8088,0.7590,-1.2292,7.0768,-0.1822,-0.5154,0.022500,0.068850,-0.023289,-0.068217,-0.045714,0.022820,-0.000039,-0.0000,4.0000,-0.0000,-0.7241,6.3399,0.0345,-0.043023,0.022417,-0.000190,2.5290,0,1,-0.2200,-3.8142,0.020416,0.065251,-0.020796,-0.065630,1.000000,[],7.1003,7.0792,7.0792,-0.1822,-0.5155,343.0355,1,0.370281,86.8421,-5.7373,-9.3308,86.8420,-5.7373,-9.3316,86.8421,-9.7373,-9.3308,-0.039594,0.061999,0.060516,-2.2686,3.5523,3.4673,-0.001411,0.070913,0.067040,16.45800667,44.11534589,1206.2964,69.466907,-1.748221,-5.052488,0.026096,-0.055243,-0.026905,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.500,-7.2515,-16.7018,92.5444,94.3186,4393511.7643,4259890.6182,1795742.4415,1207.2667,68.2211,0.065226,3.7372,0.033849,1.9394,0.2761,0.2761,4683.1537,94.6971,0.993497,0.000192,0.085852,-0.074784,-0.7245,9.8237,-8.6717,0.019916,-0.047489,-0.022826,1.1411,-2.7209,-1.3078,856.1139,-23.6155,-66.2162,879.0716,-0.7228,-0.2922,-0.0021,-0.0367,0.0482,12.1944,POWERED_ASCENT,-1.081556,0.002375,-0.368372,0.003549,0.259097,-0.940085,-0.181317,0.657401,0.093814,-0.339971,-0.002087,0.019190,0.028673,-0.001258,0.658528,0.570827,68.1971,7.2663,-2.2475,93.5215,10.0754,-6.9431,6.8745,0.7742,-1.2707,7.1565,-0.1974,-0.5535,0.019881,0.064160,-0.020557,-0.063440,-0.042009,0.021790,0.000011,-0.0000,4.0000,-0.0000,-0.7276,6.3385,0.0493,-0.038981,0.020788,-0.000042,2.6390,0,1,-0.2057,-4.2952,0.018152,0.059727,-0.018235,-0.059810,1.000000,[],7.1831,7.1590,7.1590,-0.1975,-0.5537,343.0323,1,0.366778,93.5215,-6.9431,-10.0754,93.5214,-6.9431,-10.0764,93.5215,-10.9431,-10.0754,-0.058594,0.040759,0.017275,-3.3572,2.3353,0.9898,-0.002087,0.046606,0.018487,16.45808814,44.11533996,1207.2667,70.249659,-1.897697,-5.426760,0.022171,-0.046554,-0.024544,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.600,-7.2325,-18.4197,99.2271,101.1811,4393511.0399,4259888.8624,1795752.0297,1208.3122,77.9291,0.060289,3.4543,0.031686,1.8155,0.2961,0.2961,5388.4510,101.5831,0.993608,0.000733,0.083514,-0.075952,-0.6525,9.5595,-8.7970,0.012308,-0.045005,-0.021036,0.7052,-2.5786,-1.2053,862.6843,-25.4802,-70.3872,888.8397,-0.7308,-0.2954,-0.0026,-0.1040,0.0800,12.1550,POWERED_ASCENT,-0.999417,-0.004672,-0.346123,0.006331,0.241056,-0.874302,-0.166478,0.603282,0.087374,-0.316535,-0.002640,-0.043432,0.058851,-0.001349,0.633898,0.570736,77.8860,8.3117,-3.0038,100.2654,10.8349,-8.1897,6.9274,0.7872,-1.3091,7.2348,-0.2137,-0.5903,0.017960,0.059096,-0.018545,-0.058264,-0.038466,0.020214,0.000062,-0.0000,4.0000,-0.0000,-0.7299,6.3368,0.0664,-0.036180,0.019199,-0.000110,2.6320,0,1,-0.1888,-4.7359,0.016870,0.055269,-0.017091,-0.055489,1.000000,[],7.2645,7.2373,7.2373,-0.2138,-0.5905,343.0290,1,0.363170,100.2654,-8.1897,-10.8349,100.2652,-8.1897,-10.8361,100.2654,-12.1897,-10.8349,-0.074143,-0.008248,0.040944,-4.2481,-0.4726,2.3459,-0.002640,-0.009031,0.045590,16.45817568,44.11533288,1208.3122,71.017616,-2.057387,-5.787504,0.014562,-0.044070,-0.022755,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.700,-7.1891,-20.1664,105.9632,108.1045,4393510.3187,4259886.9333,1795762.2889,1209.4344,88.3208,0.055543,3.1824,0.029455,1.6876,0.3164,0.3164,6149.7640,108.5282,0.993716,0.000925,0.081296,-0.076938,-0.6196,9.3063,-8.9050,0.005758,-0.042222,-0.016852,0.3299,-2.4191,-0.9656,859.3058,-27.1016,-74.2487,888.8489,-0.7308,-0.2954,-0.0023,-0.0736,0.1085,12.1153,POWERED_ASCENT,-0.923938,-0.000970,-0.323142,0.008105,0.222887,-0.808435,-0.155193,0.562477,0.080983,-0.293493,-0.002346,-0.010290,0.085984,-0.001441,0.609066,0.570644,88.2521,9.4338,-3.8867,107.0612,11.6071,-9.4739,6.9912,0.8018,-1.3435,7.2301,-0.2280,-0.6247,0.016779,0.054774,-0.017362,-0.053926,-0.035710,0.018640,0.000066,-0.0000,4.0000,-0.0000,-0.7329,6.3344,0.0876,-0.033470,0.017555,-0.000063,2.5140,0,1,-0.1700,-5.1445,0.015852,0.050962,-0.015979,-0.051089,1.000000,[],7.2631,7.2326,7.2326,-0.2281,-0.6249,343.0253,1,0.359427,107.0612,-9.4739,-11.6071,107.0610,-9.4739,-11.6086,107.0612,-13.4739,-11.6071,-0.065880,0.029532,0.061886,-3.7747,1.6921,3.5458,-0.002346,0.033400,0.069439,16.45826933,44.11532461,1209.4344,70.971297,-2.198082,-6.125206,0.008013,-0.041287,-0.018571,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.800,-7.1250,-21.9400,112.7635,115.0988,4393509.6028,4259884.8283,1795773.2241,1210.6343,99.4018,0.051333,2.9412,0.027020,1.5481,0.3368,0.3368,6969.5746,115.5425,0.993814,0.000841,0.079370,-0.077673,-0.6185,9.0844,-8.9871,-0.000644,-0.034073,-0.012497,-0.0369,-1.9523,-0.7161,865.4889,-28.2103,-78.0517,898.6183,-0.7389,-0.2987,-0.0024,-0.0338,0.1046,12.0752,POWERED_ASCENT,-0.857146,0.002658,-0.297032,0.006751,0.206638,-0.749658,-0.145375,0.527155,0.074833,-0.271357,-0.002390,0.031957,0.081173,-0.001533,0.583989,0.570552,99.3000,10.6336,-4.8997,113.9196,12.3937,-10.7919,7.0690,0.8259,-1.3734,7.3063,-0.2381,-0.6589,0.015873,0.050856,-0.016426,-0.049971,-0.033282,0.017132,0.000083,-0.0000,4.0000,-0.0000,-0.7369,6.3316,0.1110,-0.031158,0.015934,-0.000055,2.4970,0,1,-0.1492,-5.5226,0.015170,0.047037,-0.015279,-0.047146,1.000000,[],7.3423,7.3088,7.3088,-0.2382,-0.6591,343.0215,1,0.355647,113.9196,-10.7919,-12.3937,113.9194,-10.7919,-12.3955,113.9196,-14.7919,-12.3937,-0.067122,0.076277,0.054554,-3.8458,4.3704,3.1257,-0.002390,0.085836,0.061364,16.45836914,44.11531513,1210.6343,71.718752,-2.297321,-6.460485,0.001611,-0.033138,-0.014216,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.900,-7.0398,-23.7341,119.6436,122.1780,4393508.8943,4259882.5447,1795784.8440,1211.9142,111.1815,0.047988,2.7495,0.024446,1.4007,0.3575,0.3575,7851.1453,122.6400,0.993888,0.000494,0.077931,-0.078185,-0.6498,8.9161,-9.0465,-0.006833,-0.024587,-0.008825,-0.3915,-1.4087,-0.5056,881.2291,-28.8272,-82.3567,918.1477,-0.7549,-0.3052,-0.0023,-0.0621,0.1053,12.0347,POWERED_ASCENT,-0.802966,0.000575,-0.269447,0.006004,0.191870,-0.696285,-0.136317,0.494583,0.068074,-0.246985,-0.002250,0.007787,0.081316,-0.001626,0.558629,0.570458,111.0383,11.9132,-6.0461,120.8543,13.2039,-12.1392,7.1438,0.8613,-1.3964,7.4642,-0.2442,-0.6976,0.015269,0.046994,-0.015808,-0.046086,-0.031039,0.015500,0.000092,-0.0000,4.0000,-0.0000,-0.7410,6.3279,0.1377,-0.029272,0.014235,-0.000068,2.6840,0,1,-0.1228,-5.8736,0.014969,0.043439,-0.015106,-0.043575,1.000000,[],7.5033,7.4668,7.4668,-0.2443,-0.6978,343.0173,1,0.351824,120.8543,-12.1392,-13.2039,120.8541,-12.1392,-13.2060,120.8543,-16.1392,-13.2039,-0.063200,0.064032,0.051850,-3.6211,3.6687,2.9708,-0.002250,0.071871,0.058380,16.45847520,44.11530439,1211.9142,73.268111,-2.356452,-6.839977,-0.004578,-0.023652,-0.010543,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.000,-6.9299,-25.5356,126.6040,129.3393,4393508.1956,4259880.0811,1795797.1560,1213.2768,123.6674,0.045340,2.5978,0.021800,1.2490,0.3785,0.3785,8795.9115,129.8180,0.993941,-0.000099,0.076935,-0.078499,-0.7117,8.7963,-9.0862,-0.012102,-0.017366,-0.005479,-0.6934,-0.9950,-0.3139,877.2521,-28.8847,-87.3359,918.1589,-0.7549,-0.3052,-0.0016,-0.1030,0.1084,11.9937,POWERED_ASCENT,-0.760213,-0.001863,-0.240999,0.005560,0.178217,-0.646991,-0.128998,0.468288,0.060957,-0.221287,-0.001592,-0.028262,0.084367,-0.001721,0.532993,0.570364,123.4738,13.2756,-7.3283,127.8624,14.0488,-13.5091,7.1910,0.9026,-1.4082,7.4560,-0.2455,-0.7423,0.015128,0.043466,-0.015689,-0.042569,-0.029213,0.013805,0.000084,-0.0000,4.0000,-0.0000,-0.7448,6.3232,0.1679,-0.027753,0.012485,-0.000052,2.5600,0,1,-0.0864,-6.1991,0.015216,0.040185,-0.015320,-0.040290,1.000000,[],7.4994,7.4585,7.4585,-0.2456,-0.7425,343.0129,1,0.347959,127.8624,-13.5091,-14.0488,127.8621,-13.5091,-14.0513,127.8624,-17.5091,-14.0488,-0.044715,0.042233,0.052149,-2.5620,2.4198,2.9879,-0.001592,0.047291,0.058657,16.45858755,44.11529239,1213.2768,73.186847,-2.369439,-7.278526,-0.009848,-0.016431,-0.007197,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.100,-6.7934,-27.3274,133.6202,136.5551,4393507.5093,4259877.4379,1795810.1667,1214.7258,136.8659,0.043125,2.4709,0.019119,1.0954,0.3995,0.3995,9801.6826,137.0489,0.993982,-0.000889,0.076268,-0.078631,-0.7977,8.7126,-9.1070,-0.016898,-0.011840,-0.002145,-0.9682,-0.6784,-0.1229,882.7323,-28.3536,-92.7876,928.0287,-0.7631,-0.3085,-0.0019,-0.1323,0.1170,11.9524,POWERED_ASCENT,-0.724915,-0.003106,-0.212123,0.005530,0.164922,-0.599016,-0.123133,0.447244,0.053548,-0.194498,-0.001913,-0.052515,0.093499,-0.001816,0.507163,0.570269,136.6123,14.7243,-8.7483,134.9167,14.9342,-14.8905,7.2351,0.9516,-1.4120,7.5285,-0.2418,-0.7913,0.015406,0.040261,-0.015939,-0.039326,-0.027733,0.012061,0.000101,-0.0000,4.0000,-0.0000,-0.7484,6.3168,0.2035,-0.026426,0.010654,-0.000036,2.4940,0,1,-0.0369,-6.5016,0.015735,0.037044,-0.015808,-0.037117,1.000000,[],7.5764,7.5310,7.5310,-0.2419,-0.7916,343.0083,1,0.345761,134.9167,-14.8905,-14.9342,134.9164,-14.8905,-14.9372,134.9167,-18.8905,-14.9342,-0.053738,0.032353,0.058412,-3.0789,1.8537,3.3467,-0.001913,0.036178,0.065545,16.45870625,44.11527909,1214.7258,73.898241,-2.333326,-7.759821,-0.014643,-0.010905,-0.003864,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.200,-6.6300,-29.0984,140.6915,143.8220,4393506.8379,4259874.6163,1795823.8819,1216.2658,150.7823,0.041168,2.3587,0.016347,0.9366,0.4208,0.4208,10869.1089,144.3294,0.994018,-0.001910,0.075858,-0.078548,-0.9107,8.6564,-9.1052,-0.022656,-0.007933,0.002622,-1.2981,-0.4545,0.1502,887.5434,-27.0823,-98.6827,937.7024,-0.7710,-0.3117,-0.0025,-0.1673,0.1384,11.9107,POWERED_ASCENT,-0.695372,-0.004370,-0.182422,0.006182,0.153006,-0.555264,-0.118457,0.429885,0.045807,-0.166234,-0.002475,-0.081947,0.115918,-0.001912,0.481097,0.570173,150.4586,16.2640,-10.3066,142.0144,15.8678,-16.2757,7.2766,1.0059,-1.4042,7.5960,-0.2318,-0.8446,0.015963,0.037140,-0.016455,-0.036158,-0.026429,0.010220,0.000123,-0.0000,4.0000,-0.0000,-0.7527,6.3090,0.2411,-0.025292,0.008832,-0.000013,2.5390,0,1,0.0267,-6.7790,0.016448,0.034111,-0.016474,-0.034137,1.000000,[],7.6489,7.5986,7.5986,-0.2319,-0.8449,343.0033,1,0.345278,142.0144,-16.2757,-15.8678,142.0140,-16.2758,-15.8712,142.0144,-20.2757,-15.8678,-0.069522,0.019083,0.077379,-3.9833,1.0934,4.4335,-0.002475,0.021388,0.086580,16.45883134,44.11526450,1216.2658,74.560467,-2.234894,-8.281916,-0.020401,-0.006998,0.000904,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.300,-6.4436,-30.8364,147.8170,151.1365,4393506.1840,4259871.6193,1795838.3070,1217.9019,165.4209,0.039362,2.2553,0.013410,0.7683,0.4421,0.4421,11998.6697,151.6558,0.994058,-0.003215,0.075661,-0.078194,-1.0561,8.6223,-9.0750,-0.029376,-0.003994,0.007305,-1.6831,-0.2289,0.4185,882.5299,-24.6955,-104.6964,937.8236,-0.7711,-0.3117,-0.0021,-0.1843,0.1305,11.8687,POWERED_ASCENT,-0.668417,-0.004521,-0.150258,0.005319,0.140826,-0.510605,-0.114440,0.414934,0.037843,-0.137211,-0.002121,-0.093570,0.110103,-0.002009,0.454828,0.570076,165.0167,17.8997,-12.0032,149.1527,16.8546,-17.6533,7.2956,1.0611,-1.3806,7.5798,-0.2121,-0.8992,0.016685,0.034150,-0.017170,-0.033158,-0.025291,0.008363,0.000127,-0.0000,4.0000,-0.0000,-0.7572,6.2990,0.2824,-0.024220,0.006889,-0.000013,2.6090,0,1,0.1054,-7.0324,0.017319,0.031096,-0.017345,-0.031122,1.000000,[],7.6385,7.5824,7.5824,-0.2122,-0.8995,342.9979,1,0.344791,149.1527,-17.6533,-16.8546,149.1523,-17.6533,-16.8585,149.1528,-21.6533,-16.8545,-0.059574,0.023160,0.072486,-3.4133,1.3270,4.1532,-0.002121,0.026064,0.080902,16.45896287,44.11524862,1217.9019,74.401612,-2.041832,-8.817906,-0.027122,-0.003059,0.005586,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.400,-6.2398,-32.5252,154.9757,158.4749,4393505.5497,4259868.4507,1795853.4466,1219.6393,180.7853,0.037745,2.1626,0.010425,0.5973,0.4636,0.4636,13187.3925,159.0042,0.994095,-0.004795,0.075689,-0.077612,-1.2333,8.6119,-9.0212,-0.035180,0.000249,0.010555,-2.0157,0.0143,0.6047,886.9163,-21.2892,-110.9138,947.6020,-0.7791,-0.3150,-0.0021,-0.2035,0.1094,11.8265,POWERED_ASCENT,-0.644370,-0.004716,-0.117202,0.004039,0.130151,-0.471483,-0.110872,0.401645,0.029697,-0.107580,-0.002107,-0.107293,0.091879,-0.002106,0.428389,0.569979,180.2899,19.6368,-13.8365,156.3098,17.8955,-19.0076,7.3510,1.1275,-1.3533,7.6446,-0.1835,-0.9560,0.017535,0.031278,-0.018007,-0.030268,-0.024272,0.006501,0.000135,-0.0000,4.0000,-0.0000,-0.7617,6.2876,0.3229,-0.023331,0.005155,-0.000007,2.5460,0,1,0.1979,-7.2562,0.018169,0.028479,-0.018182,-0.028492,1.000000,[],7.7090,7.6472,7.6472,-0.1836,-0.9563,342.9923,1,0.344303,156.3098,-19.0076,-17.8955,156.3093,-19.0077,-17.9000,156.3098,-23.0076,-17.8955,-0.059177,0.026672,0.058027,-3.3906,1.5282,3.3247,-0.002107,0.030094,0.064535,16.45910086,44.11523145,1219.6393,75.037758,-1.761229,-9.375090,-0.032925,0.001184,0.008836,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.500,-6.0208,-34.1621,162.2049,165.8727,4393504.9366,4259865.1157,1795869.3057,1221.4842,196.8791,0.036279,2.0786,0.007470,0.4280,0.4852,0.4852,14441.9054,166.4104,0.994126,-0.006634,0.075931,-0.076836,-1.4407,8.6241,-8.9479,-0.040902,0.003090,0.015226,-2.3435,0.1771,0.8724,881.2579,-17.0382,-117.2889,947.6219,-0.7792,-0.3150,-0.0021,-0.2566,0.1382,11.7839,POWERED_ASCENT,-0.622312,-0.006185,-0.084840,0.004992,0.118005,-0.427109,-0.107297,0.388353,0.020819,-0.075352,-0.002095,-0.154099,0.124366,-0.002204,0.401735,0.569880,196.2818,21.4812,-15.8040,163.5211,19.0016,-20.3352,7.2634,1.1740,-1.2900,7.6233,-0.1474,-1.0146,0.018525,0.028295,-0.018983,-0.027271,-0.023269,0.004515,0.000141,-0.0000,4.0000,-0.0000,-0.7661,6.2716,0.3716,-0.022387,0.003200,-0.000004,2.4780,0,1,0.3082,-7.4605,0.019184,0.025583,-0.019192,-0.025591,1.000000,[],7.6946,7.6259,7.6259,-0.1474,-1.0150,342.9864,1,0.343812,163.5211,-20.3352,-19.0016,163.5205,-20.3353,-19.0067,163.5211,-24.3352,-19.0016,-0.058849,0.001177,0.090800,-3.3718,0.0674,5.2025,-0.002095,0.001977,0.100675,16.45924534,44.11521303,1221.4842,74.828668,-1.406992,-9.949990,-0.038647,0.004025,0.013508,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
