time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
1.000,-6.5003,-8.7238,60.1869,61.1623,4393515.3780,4259896.9504,1795704.3272,1203.1838,29.6557,0.088610,5.0770,0.038369,2.1984,0.1790,0.1790,1969.9864,61.4063,0.992811,-0.009672,0.099496,-0.065823,-1.8879,11.3200,-7.7734,-0.012841,-0.170849,-0.328868,-0.7357,-9.7889,-18.8428,819.8833,-12.4498,-37.1868,830.2407,-0.6826,-0.2760,-0.0023,-0.2586,0.3877,12.3849,POWERED_ASCENT,-1.439575,-0.065665,-0.450130,0.111115,0.294371,-1.068825,-0.215900,0.783852,0.086746,-0.314902,-0.002316,-0.223159,0.377616,-0.000819,0.777844,0.571266,29.6605,3.1837,-0.2169,60.7636,6.7517,-1.7383,6.5125,0.5719,-1.1570,6.7482,-0.1025,-0.3061,0.030243,0.071910,-0.030121,-0.070526,-0.050700,0.020518,0.000377,-0.0000,4.0000,-0.0000,-0.6942,6.3428,0.0048,-0.043997,0.024653,0.000190,2.2050,0,1,-0.0047,-1.6434,0.019534,0.068840,-0.019153,-0.068459,1.000000,[],6.7582,6.7505,6.7505,-0.1025,-0.3062,343.0456,1,0.393371,60.7636,-1.7383,-6.7517,60.7636,-1.7383,-6.7520,60.7636,-5.7383,-6.7517,-0.063380,-0.195913,0.329123,-3.6314,-11.2250,18.8574,-0.002316,-0.228114,0.377463,16.45773997,44.11535897,1203.1838,66.243996,-0.966348,-2.999278,-0.010587,-0.169914,-0.330587,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.100,-6.6234,-10.4240,66.4729,67.6105,4393514.7207,4259895.9956,1795710.6596,1203.8879,36.0514,0.072957,4.1801,0.060489,3.4658,0.1979,0.1979,2408.3764,67.8982,0.992545,-0.012573,0.090514,-0.080642,-2.3038,10.2330,-9.4962,-0.019555,-0.185487,-0.265325,-1.1204,-10.6276,-15.2020,827.8055,-24.1778,-37.6096,840.0575,-0.6907,-0.2792,-0.0025,-0.1823,1.0942,12.3477,POWERED_ASCENT,-1.190919,-0.035597,-0.734910,0.258540,0.264815,-0.961689,-0.183679,0.666731,0.103555,-0.375755,-0.002468,-0.147894,1.074154,-0.000905,0.754474,0.571180,36.0555,3.8878,-0.4449,67.1524,7.3127,-2.8733,6.5937,0.4518,-1.4409,6.8340,-0.1996,-0.3105,0.018789,0.068289,-0.018677,-0.066901,-0.043164,0.024431,0.000375,-0.0000,4.0000,-0.0000,-0.6973,6.3423,0.0099,-0.037273,0.024474,0.000173,2.4090,0,1,-0.1327,-2.4600,0.012971,0.061920,-0.012625,-0.061574,1.000000,[],6.8463,6.8363,6.8363,-0.1997,-0.3106,343.0434,1,0.380624,67.1524,-2.8733,-7.3127,67.1524,-2.8733,-7.3131,67.1524,-6.8733,-7.3127,-0.067856,-0.125213,0.939025,-3.8878,-7.1742,53.8022,-0.002468,-0.148303,1.072315,16.45779775,44.11535683,1203.8879,67.085361,-1.919197,-3.042587,-0.017300,-0.184552,-0.267044,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.200,-6.6499,-12.4186,72.8019,74.1523,4393514.0566,4259894.8557,1795717.6233,1204.6425,43.0930,0.057628,3.3019,0.070877,4.0609,0.2171,0.2171,2898.5413,74.4906,0.992448,-0.015416,0.081130,-0.090703,-2.6305,9.1046,-10.6533,-0.025881,-0.187725,-0.138847,-1.4828,-10.7558,-7.9554,835.2162,-34.4596,-36.2054,849.8278,-0.6988,-0.2825,-0.0020,0.0350,1.8350,12.3099,POWERED_ASCENT,-0.952218,0.012909,-0.877734,0.361214,0.223844,-0.812572,-0.156287,0.566972,0.099688,-0.361603,-0.001959,0.064549,1.806168,-0.000992,0.730812,0.571093,43.0937,4.6423,-0.8009,73.6209,7.7560,-4.2868,6.6441,0.3102,-1.6024,6.9163,-0.2854,-0.2998,0.013252,0.060782,-0.013286,-0.059478,-0.036699,0.023430,0.000318,-0.0000,4.0000,-0.0000,-0.6961,6.3417,0.0165,-0.032468,0.019685,0.000128,2.2020,0,1,-0.3375,-3.3490,0.012912,0.052281,-0.012655,-0.052024,1.000000,[],6.9311,6.9187,6.9187,-0.2855,-0.2999,343.0409,1,0.377165,73.6209,-4.2868,-7.7560,73.6208,-4.2868,-7.7565,73.6209,-8.2868,-7.7560,-0.054262,0.065883,1.580719,-3.1090,3.7748,90.5685,-0.001959,0.070948,1.800787,16.45786134,44.11535350,1204.6425,67.893204,-2.760455,-2.937865,-0.023626,-0.186790,-0.140566,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.300,-6.6718,-14.6294,79.1390,80.7559,4393513.3909,4259893.5047,1795725.2198,1205.4344,50.7880,0.044348,2.5409,0.065476,3.7515,0.2365,0.2365,3439.2007,81.1442,0.992872,-0.017853,0.072336,-0.093027,-2.8315,8.0663,-10.9050,-0.029961,-0.165584,0.041991,-1.7166,-9.4873,2.4059,832.6508,-38.3372,-33.7127,849.8391,-0.6988,-0.2825,-0.0007,0.3571,2.3515,12.2718,POWERED_ASCENT,-0.746836,0.063883,-0.824714,0.390926,0.162130,-0.588033,-0.135210,0.490301,0.072049,-0.261264,-0.000748,0.379017,2.319349,-0.001080,0.706957,0.571005,50.7809,5.4342,-1.3075,80.1387,8.0603,-5.8588,6.7475,0.1925,-1.5711,6.9165,-0.3185,-0.2800,0.014657,0.049093,-0.014918,-0.047954,-0.031656,0.016868,0.000219,-0.0000,4.0000,-0.0000,-0.6972,6.3409,0.0274,-0.028904,0.008945,0.000056,2.2790,0,1,-0.6122,-4.2088,0.020015,0.037905,-0.019904,-0.037793,1.000000,[],6.9318,6.9188,6.9188,-0.3186,-0.2801,343.0383,1,0.373927,80.1387,-5.8588,-8.0603,80.1387,-5.8588,-8.0609,80.1387,-9.8588,-8.0603,-0.021210,0.345508,2.032328,-1.2153,19.7961,116.4438,-0.000748,0.393542,2.310060,16.45793079,44.11534876,1205.4344,67.894656,-3.085119,-2.743863,-0.027707,-0.164649,0.040273,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.400,-6.8152,-16.9153,85.5406,87.4630,4393512.7182,4259891.9273,1795733.4527,1206.2507,59.1459,0.035376,2.0269,0.042586,2.4400,0.2562,0.2562,4034.6398,87.8918,0.993975,-0.019525,0.065530,-0.085667,-2.8918,7.2920,-10.0362,-0.030157,-0.114486,0.243355,-1.7279,-6.5595,13.9432,849.2562,-30.1919,-32.2694,869.2382,-0.7147,-0.2889,0.0008,0.7045,2.2818,12.2334,POWERED_ASCENT,-0.609009,0.103322,-0.550568,0.324226,0.142542,-0.516724,-0.123371,0.447228,0.022064,-0.079982,0.000787,0.719137,2.256665,-0.001168,0.682910,0.570916,59.1243,6.2504,-1.9716,86.7580,8.2492,-7.4001,6.9096,0.1459,-1.2926,7.0766,-0.2516,-0.2689,0.023362,0.034397,-0.023888,-0.033434,-0.028770,0.005145,0.000109,-0.0000,4.0000,-0.0000,-0.7082,6.3399,0.0420,-0.028025,-0.005199,-0.000017,2.5510,0,1,-0.9274,-4.9172,0.033207,0.022809,-0.033241,-0.022843,1.000000,[],7.0886,7.0790,7.0790,-0.2517,-0.2690,343.0356,1,0.370552,86.7580,-7.4001,-8.2492,86.7580,-7.4001,-8.2500,86.7580,-11.4001,-8.2492,0.021277,0.647853,1.981058,1.2191,37.1193,113.5062,0.000787,0.742159,2.246534,16.45800617,44.11534254,1206.2507,69.465351,-2.429113,-2.634520,-0.027903,-0.113551,0.241637,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.500,-7.2126,-19.0668,92.0818,94.3113,4393512.0193,4259890.1260,1795742.3329,1207.0829,68.1818,0.032778,1.8781,0.005436,0.3115,0.2762,0.2762,4689.7269,94.7627,0.995466,-0.020215,0.062107,-0.069146,-2.8199,6.9414,-8.1180,-0.026279,-0.037535,0.400397,-1.5057,-2.1506,22.9411,856.0759,-6.9831,-35.1395,879.0701,-0.7228,-0.2922,0.0020,0.9403,1.3367,12.1944,POWERED_ASCENT,-0.570908,0.117831,-0.100595,0.164565,0.217318,-0.788242,-0.122798,0.445007,-0.040682,0.147425,0.002040,0.953280,1.331371,-0.001258,0.658528,0.570827,68.1382,7.0825,-2.7785,93.5364,8.3923,-8.6681,7.0475,0.2095,-0.7792,7.1562,-0.0584,-0.2937,0.037598,0.019487,-0.038344,-0.018659,-0.028522,-0.009449,0.000020,-0.0000,4.0000,-0.0000,-0.7301,6.3385,0.0609,-0.030865,-0.019313,-0.000070,2.4250,0,1,-1.2327,-5.3554,0.050108,0.011483,-0.050247,-0.011622,1.000000,[],7.1649,7.1587,7.1587,-0.0584,-0.2938,343.0329,1,0.366846,93.5364,-8.6681,-8.3923,93.5363,-8.6681,-8.3933,93.5364,-12.6681,-8.3923,0.056854,0.860075,1.174000,3.2575,49.2787,67.2652,0.002040,0.984468,1.327925,16.45808761,44.11533499,1207.0829,70.246540,-0.533757,-2.878320,-0.024025,-0.036600,0.398678,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.600,-7.9453,-20.8418,98.7703,101.2575,4393511.2643,4259888.1265,1795751.8744,1207.9314,77.9091,0.037599,2.1542,-0.036195,-2.0738,0.2965,0.2965,5401.9214,101.7081,0.996677,-0.020027,0.062964,-0.047638,-2.6523,7.1000,-5.6375,-0.020182,0.053397,0.432614,-1.1563,3.0594,24.7870,862.6208,28.9811,-45.9816,888.8366,-0.7308,-0.2954,0.0021,1.0133,-0.6030,12.1550,POWERED_ASCENT,-0.649801,0.110972,0.414488,-0.061984,0.270850,-0.982571,-0.137082,0.496609,-0.094354,0.341818,0.002092,1.034134,-0.577616,-0.001349,0.633898,0.570736,77.8366,7.9309,-3.6884,100.4499,8.5978,-9.4324,7.1274,0.4129,-0.1759,7.2343,0.2430,-0.3856,0.053123,0.010294,-0.053953,-0.009475,-0.031711,-0.021827,-0.000003,-0.0000,4.0000,-0.0000,-0.7521,6.3368,0.0816,-0.034461,-0.027738,-0.000088,2.5940,0,1,-1.4652,-5.4461,0.062111,0.006636,-0.062287,-0.006811,1.000000,[],7.2511,7.2368,7.2368,0.2431,-0.3858,343.0302,1,0.363101,100.4499,-9.4324,-8.5978,100.4498,-9.4324,-8.5990,100.4499,-13.4324,-8.5978,0.059446,0.943727,-0.498717,3.4060,54.0716,-28.5744,0.002092,1.075308,-0.563866,16.45817523,44.11532647,1207.9314,71.012390,2.423184,-3.779637,-0.017928,0.054332,0.430895,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.700,-8.9684,-22.0741,105.5906,108.2454,4393510.4204,4259885.9759,1795762.0916,1208.8094,88.3363,0.049018,2.8085,-0.066601,-3.8160,0.3168,0.3168,6166.6079,108.6734,0.997066,-0.019525,0.068047,-0.029117,-2.4812,7.7330,-3.5131,-0.015507,0.125341,0.280419,-0.8885,7.1815,16.0668,859.2569,65.4204,-66.4544,888.8438,-0.7308,-0.2954,0.0009,0.3844,-2.7999,12.1153,POWERED_ASCENT,-0.824301,0.040726,0.808390,-0.257896,0.287546,-1.043372,-0.151951,0.550702,-0.122349,0.443418,0.000902,0.433247,-2.743502,-0.001441,0.609066,0.570644,88.2309,8.8088,-4.6449,107.4419,9.0029,-9.6049,7.1603,0.7258,0.2337,7.2297,0.5504,-0.5591,0.062754,0.007245,-0.063502,-0.006378,-0.034970,-0.028158,0.000030,-0.0000,4.0000,-0.0000,-0.7585,6.3344,0.1048,-0.037504,-0.028181,-0.000084,2.3870,0,1,-1.5628,-5.2133,0.065601,0.009238,-0.065770,-0.009407,1.000000,[],7.2746,7.2322,7.2322,0.5506,-0.5593,343.0274,1,0.358977,107.4419,-9.6049,-9.0029,107.4418,-9.6050,-9.0044,107.4419,-13.6049,-9.0029,0.026381,0.421672,-2.400322,1.5115,24.1600,-137.5283,0.000902,0.480128,-2.705693,16.45826914,44.11531751,1208.8094,70.967254,5.438710,-5.481858,-0.013253,0.126276,0.278700,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.800,-10.0665,-22.8194,112.5288,115.2596,4393509.4680,4259883.7283,1795772.9960,1209.7426,99.4641,0.061466,3.5217,-0.071079,-4.0725,0.3372,0.3372,6983.6053,115.6537,0.996760,-0.019616,0.074780,-0.022184,-2.4585,8.5229,-2.7332,-0.015124,0.125635,-0.010984,-0.8666,7.1984,-0.6293,865.4854,79.8439,-92.6476,898.6109,-0.7389,-0.2987,-0.0009,-0.5387,-3.6698,12.0752,POWERED_ASCENT,-1.016005,-0.037520,0.869544,-0.298907,0.269185,-0.976877,-0.166246,0.602929,-0.118512,0.429746,-0.000876,-0.452015,-3.601057,-0.001533,0.583989,0.570552,99.3256,9.7418,-5.5956,114.4661,9.7149,-9.3756,7.1863,1.0345,0.1842,7.3063,0.6740,-0.7821,0.064839,0.011367,-0.065451,-0.010406,-0.038016,-0.027129,0.000087,-0.0000,4.0000,-0.0000,-0.7537,6.3316,0.1271,-0.039228,-0.021972,-0.000075,2.2050,0,1,-1.4957,-4.8096,0.061125,0.017181,-0.061275,-0.017331,1.000000,[],7.3814,7.3088,7.3088,0.6743,-0.7824,343.0243,1,0.354892,114.4661,-9.3756,-9.7149,114.4660,-9.3757,-9.7167,114.4662,-13.3756,-9.7149,-0.024654,-0.352320,-3.153131,-1.4126,-20.1864,-180.6611,-0.000876,-0.396691,-3.547405,16.45836938,44.11530861,1209.7426,71.718462,6.651103,-7.669234,-0.012870,0.126570,-0.012702,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
1.900,-10.9274,-23.4025,119.5772,122.3348,4393508.4151,4259881.4176,1795784.6008,1210.7629,111.2947,0.067895,3.8901,-0.047735,-2.7350,0.3577,0.3577,7859.7409,122.7003,0.996173,-0.020939,0.079455,-0.029785,-2.6959,9.0359,-3.6383,-0.019306,0.058546,-0.267498,-1.1062,3.3544,-15.3265,881.2229,58.0879,-114.6410,918.1383,-0.7549,-0.3052,-0.0020,-1.1954,-1.9979,12.0347,POWERED_ASCENT,-1.117682,-0.079579,0.564176,-0.143651,0.232248,-0.842943,-0.172587,0.626254,-0.091137,0.330662,-0.002017,-1.078993,-1.947747,-0.001626,0.558629,0.570458,111.1247,10.7620,-6.5216,121.5159,10.7297,-9.1950,7.2136,1.2028,-0.3122,7.4642,0.4920,-0.9710,0.059748,0.018991,-0.060233,-0.017987,-0.039240,-0.020751,0.000130,-0.0000,4.0000,-0.0000,-0.7468,6.3279,0.1490,-0.038027,-0.014547,-0.000075,2.2870,0,1,-1.2952,-4.4763,0.052498,0.023404,-0.052649,-0.023555,1.000000,[],7.5457,7.4667,7.4667,0.4922,-0.9714,343.0210,1,0.351408,121.5159,-9.1950,-10.7297,121.5157,-9.1950,-10.7318,121.5159,-13.1950,-10.7297,-0.057127,-0.893112,-1.694779,-3.2731,-51.1715,-97.1037,-0.002017,-1.008983,-1.903471,16.45847598,44.11529994,1210.7629,73.267596,4.865599,-9.522590,-0.017052,0.059481,-0.269217,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.000,-11.3411,-24.2302,126.6981,129.4919,4393507.2978,4259879.0393,1795796.9144,1211.8946,123.8309,0.064849,3.7156,-0.014154,-0.8110,0.3785,0.3785,8800.9751,129.8467,0.995542,-0.023229,0.079755,-0.044664,-3.0979,9.0168,-5.3820,-0.024744,-0.036117,-0.281532,-1.4177,-2.0693,-16.1306,877.2200,13.9593,-122.9006,918.1476,-0.7549,-0.3052,-0.0016,-1.3618,1.5052,11.9937,POWERED_ASCENT,-1.070255,-0.081383,0.125990,0.099964,0.197241,-0.716073,-0.162753,0.590838,-0.062647,0.227421,-0.001629,-1.235604,1.517711,-0.001721,0.532993,0.570364,123.6302,11.8934,-7.4514,128.5925,11.9097,-9.5012,7.2340,1.1614,-0.8369,7.4557,0.1186,-1.0446,0.050802,0.023118,-0.051235,-0.022171,-0.036832,-0.014187,0.000128,-0.0000,4.0000,-0.0000,-0.7407,6.3232,0.1713,-0.032983,-0.011478,-0.000081,2.1950,0,1,-1.0450,-4.3970,0.044380,0.021425,-0.044542,-0.021586,1.000000,[],7.5320,7.4582,7.4582,0.1187,-1.0449,343.0174,1,0.347936,128.5925,-9.5012,-11.9097,128.5923,-9.5013,-11.9122,128.5925,-13.5012,-11.9097,-0.045455,-1.019015,1.363961,-2.6044,-58.3853,78.1492,-0.001629,-1.150341,1.529180,16.45858896,44.11529124,1211.8946,73.184166,1.202781,-10.243810,-0.022490,-0.035182,-0.283251,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.100,-11.4285,-25.4586,133.8267,136.7053,4393506.1582,4259876.5577,1795809.9406,1213.1439,137.0776,0.053554,3.0684,0.002129,0.1220,0.3996,0.3996,9805.5448,137.0653,0.995401,-0.025402,0.075758,-0.052839,-3.3956,8.5189,-6.3302,-0.027187,-0.107011,-0.022805,-1.5577,-6.1313,-1.3066,882.7017,-11.7069,-114.8505,928.0157,-0.7630,-0.3085,0.0003,-0.5275,3.7270,11.9524,POWERED_ASCENT,-0.897505,-0.024968,-0.084106,0.219778,0.192042,-0.697478,-0.145570,0.528743,-0.053959,0.195990,0.000287,-0.422343,3.717667,-0.001816,0.507163,0.570269,136.8438,13.1425,-8.4397,135.6890,13.0490,-10.3223,7.3172,0.9944,-0.8614,7.5282,-0.0998,-0.9795,0.044674,0.021063,-0.045204,-0.020203,-0.032786,-0.012153,0.000082,-0.0000,4.0000,-0.0000,-0.7364,6.3168,0.1963,-0.028835,-0.014214,-0.000098,2.2020,0,1,-0.8382,-4.5466,0.042951,0.014523,-0.043147,-0.014719,1.000000,[],7.5949,7.5308,7.5308,-0.0999,-0.9798,343.0134,1,0.345759,135.6890,-10.3223,-13.0490,135.6887,-10.3223,-13.0519,135.6890,-14.3223,-13.0490,0.008121,-0.284258,3.310574,0.4653,-16.2868,189.6819,0.000287,-0.318884,3.705743,16.45870834,44.11528198,1213.1439,73.895685,-0.940578,-9.605724,-0.024932,-0.106076,-0.024524,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.200,-11.6286,-26.8296,140.9871,143.9876,4393505.0083,4259873.9425,1795823.6809,1214.4993,151.0419,0.041430,2.3737,-0.011699,-0.6703,0.4208,0.4208,10874.5144,144.3529,0.996065,-0.026481,0.070956,-0.046023,-3.4321,7.9851,-5.5305,-0.024219,-0.080388,0.261328,-1.3876,-4.6059,14.9730,887.5044,13.8369,-100.7756,937.6879,-0.7710,-0.3117,0.0018,0.4883,2.0110,11.9107,POWERED_ASCENT,-0.709813,0.030072,0.101229,0.107862,0.199074,-0.722634,-0.127487,0.462655,-0.068336,0.247992,0.001773,0.564132,2.023450,-0.001912,0.481097,0.570173,150.7708,14.4975,-9.5168,142.8671,14.0245,-11.1673,7.4328,0.8996,-0.2959,7.5956,0.1184,-0.8625,0.043378,0.013584,-0.044000,-0.012810,-0.028443,-0.015246,0.000038,-0.0000,4.0000,-0.0000,-0.7429,6.3090,0.2226,-0.025530,-0.018671,-0.000105,2.5650,0,1,-0.7181,-4.6921,0.044096,0.006754,-0.044306,-0.006965,1.000000,[],7.6480,7.5982,7.5982,0.1185,-0.8628,343.0090,1,0.345275,142.8671,-11.1673,-14.0245,142.8668,-11.1674,-14.0279,142.8671,-15.1673,-14.0245,0.049202,0.603315,1.823140,2.8190,34.5674,104.4582,0.001773,0.681001,2.037446,16.45883417,44.11527190,1214.4993,74.557191,1.200609,-8.457632,-0.021964,-0.079453,0.259609,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.300,-12.3020,-27.8868,148.2300,151.3313,4393503.8161,4259871.2026,1795838.1410,1215.9463,165.7323,0.036259,2.0775,-0.037489,-2.1480,0.4422,0.4422,12005.8211,151.6866,0.996745,-0.026644,0.069284,-0.031461,-3.3260,7.8420,-3.8437,-0.019402,-0.002231,0.255939,-1.1117,-0.1278,14.6642,882.4815,70.3137,-98.0112,937.8076,-0.7711,-0.3117,0.0014,0.6157,-2.1540,11.8687,POWERED_ASCENT,-0.625236,0.033170,0.446184,-0.101074,0.202421,-0.734408,-0.115740,0.419646,-0.086557,0.313836,0.001396,0.687002,-2.093371,-0.002009,0.454828,0.570076,165.4214,15.9442,-10.6539,150.1588,14.9070,-11.4576,7.4721,0.9805,0.2588,7.5794,0.6039,-0.8418,0.044375,0.006842,-0.045036,-0.006056,-0.025577,-0.019128,0.000031,-0.0000,4.0000,-0.0000,-0.7585,6.2990,0.2507,-0.024430,-0.020101,-0.000105,2.2040,0,1,-0.6444,-4.6142,0.044425,0.004224,-0.044636,-0.004435,1.000000,[],7.6525,7.5820,7.5820,0.6041,-0.8421,343.0043,1,0.344787,150.1588,-11.4576,-14.9070,150.1584,-11.4577,-14.9109,150.1588,-15.4576,-14.9070,0.039196,0.723716,-1.806249,2.2458,41.4659,-103.4904,0.001396,0.812584,-2.012760,16.45896653,44.11526125,1215.9463,74.397533,5.963180,-8.254641,-0.017148,-0.001296,0.254220,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.400,-13.3073,-28.5080,155.5323,158.6824,4393502.5363,4259868.3804,1795853.3290,1217.4843,181.1531,0.037704,2.1603,-0.043967,-2.5191,0.4636,0.4636,13191.9283,159.0149,0.996809,-0.027069,0.070795,-0.025047,-3.3298,8.0353,-3.1127,-0.017518,0.044020,-0.016426,-1.0037,2.5221,-0.9412,886.8782,92.3682,-110.9322,947.5843,-0.7791,-0.3150,-0.0003,-0.1327,-3.3559,11.8265,POWERED_ASCENT,-0.644256,-0.001657,0.532097,-0.143973,0.192159,-0.696660,-0.112284,0.406758,-0.090650,0.328385,-0.000262,-0.037712,-3.276441,-0.002106,0.428389,0.569979,180.8040,17.4817,-11.7893,157.4889,15.8689,-11.2037,7.4997,1.1488,0.1634,7.6443,0.7962,-0.9562,0.044110,0.005159,-0.044741,-0.004313,-0.024581,-0.019845,0.000054,-0.0000,4.0000,-0.0000,-0.7677,6.2876,0.2764,-0.023900,-0.018002,-0.000105,2.1890,0,1,-0.5466,-4.3456,0.041796,0.005793,-0.042006,-0.006003,1.000000,[],7.7475,7.6469,7.6469,0.7964,-0.9565,342.9993,1,0.344301,157.4889,-11.2037,-15.8689,157.4885,-11.2038,-15.8734,157.4889,-15.2037,-15.8689,-0.007393,0.090922,-2.841389,-0.4236,5.2094,-162.7996,-0.000262,0.100917,-3.161349,16.45910550,44.11525062,1217.4843,75.034535,7.849140,-9.376642,-0.015264,0.044955,-0.018145,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
2.500,-14.1394,-29.0915,162.9074,166.0876,4393501.1607,4259865.5020,1795869.2512,1219.1269,197.3053,0.039266,2.2498,-0.026919,-1.5424,0.4851,0.4851,14443.6540,166.4014,0.996487,-0.028369,0.072485,-0.030902,-3.5345,8.2046,-3.8061,-0.019983,0.019017,-0.166957,-1.1449,1.0896,-9.5659,881.2308,56.5688,-125.8812,947.6025,-0.7791,-0.3150,-0.0013,-0.8586,0.0384,11.7839,POWERED_ASCENT,-0.667943,-0.029641,0.299206,0.003505,0.173392,-0.627863,-0.110013,0.398184,-0.079254,0.286855,-0.001290,-0.738569,0.087336,-0.002204,0.401735,0.569880,196.9213,19.1238,-12.8982,164.8462,16.9958,-11.0434,7.3782,1.2041,-0.2837,7.6231,0.4893,-1.0889,0.040753,0.007110,-0.041338,-0.006231,-0.023858,-0.017187,0.000073,-0.0000,4.0000,-0.0000,-0.7668,6.2716,0.3047,-0.022632,-0.014844,-0.000107,2.2340,0,1,-0.3964,-4.1374,0.037369,0.007681,-0.037584,-0.007895,1.000000,[],7.7186,7.6257,7.6257,0.4895,-1.0893,342.9939,1,0.343810,164.8462,-11.0434,-16.9958,164.8456,-11.0435,-17.0009,164.8462,-15.0434,-16.9958,-0.036337,-0.519700,0.147289,-2.0819,-29.7766,8.4390,-0.001290,-0.581120,0.163119,16.45925112,44.11524024,1219.1269,74.826370,4.839390,-10.679138,-0.017729,0.019952,-0.168675,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
