time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-6.3445,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,16.45747200,44.11536100,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186731,10.6989,0.000000,0.0000,0.0148,0.1000,13.5340,5.0889,0.991445,-0.000004,0.130526,0.000001,-0.0004,15.0000,0.0000,-0.000000,-0.000001,0.000000,-0.0000,-0.0001,0.0000,787.1446,-0.0000,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527841,-1.798793,-0.000469,0.001703,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000000,-0.000924,0.000001,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-2.0434,0.0001,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000004,-0.000798,0.000001,-0.0002,-0.0457,0.0000,-0.000000,-0.000923,0.000001,16.45747414,44.11536100,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170984,9.7967,0.000000,0.0000,0.0324,0.1000,64.3922,11.1002,0.991446,-0.000007,0.130517,0.000001,-0.0008,14.9990,0.0000,-0.000004,-0.000608,0.000001,-0.0002,-0.0348,0.0000,807.0159,-0.0001,-0.2086,807.0633,0.0000,0.0000,-0.0000,-0.0192,0.0000,12.6751,LAUNCH,-2.331722,-1.653229,-0.000577,0.002094,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000004,-0.019227,0.000024,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-1.1422,0.0002,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.000121,-0.016623,0.000021,-0.0069,-0.9524,0.0012,-0.000004,-0.019197,0.000024,16.45748140,44.11536100,1200.0832,0.060000,2.2640,38.469089,-0.538858,0.036006,0.000039,-0.149552,-0.000348,0.160868,0.008172,0.061896,0.008527,4393.528726,4259.903769,0.002483,0.030000,0.000836,-4.996612,0.021515
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161678,9.2635,-0.000000,-0.0000,0.0512,0.1000,160.9586,17.5499,0.991461,-0.000012,0.130400,0.000002,-0.0013,14.9854,0.0001,-0.000041,-0.005463,0.000007,-0.0024,-0.3130,0.0004,866.4846,-0.0003,-1.2347,866.7591,0.0000,0.0000,-0.0000,-0.1134,0.0002,12.6376,LAUNCH,-2.208698,-1.560580,-0.000577,0.002114,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000027,-0.113406,0.000154,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6866,0.8106,0.0001,6.9892,-0.0000,-0.0100,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-0.6226,0.0002,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0000,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.000760,-0.098111,0.000133,-0.0436,-5.6213,0.0076,-0.000027,-0.113121,0.000154,16.45749426,44.11536100,1200.2202,0.300000,2.1457,41.674007,-0.342963,1.646077,0.016920,-0.339193,-0.343347,0.189931,-0.209784,-1.234461,0.010238,4393.523066,4259.916229,-0.020261,0.030000,0.030000,-4.999994,-4.999994
0.400,-3.1338,-3.0383,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154669,8.8619,-0.000004,-0.0002,0.0704,0.1000,304.9445,24.1565,0.991548,-0.000020,0.129741,0.000004,-0.0023,14.9092,0.0002,-0.000205,-0.024225,0.000033,-0.0118,-1.3880,0.0019,835.9601,-0.0012,-4.3855,836.9159,0.0000,0.0000,-0.0001,-0.3232,0.0006,12.5993,LAUNCH,-2.185676,-1.239022,-0.000602,0.002333,0.138548,-0.503896,-0.069047,0.251123,-0.000654,0.002380,-0.000108,-0.323188,0.000609,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0220,2.5449,0.0001,6.4229,0.7630,0.0001,6.7635,-0.0000,-0.0355,0.016319,0.017050,-0.017010,-0.015654,-0.016508,-0.000156,0.000176,0.0000,0.0000,0.0000,-0.7040,6.3442,-0.0000,-0.033105,0.000002,-0.000018,2.5140,0,1,-0.2967,0.0003,0.033086,0.033089,-0.033122,-0.033125,1.000000,[],6.7659,6.7658,6.7658,-0.0000,-0.0355,343.0545,1,0.476369,24.0220,0.0001,-2.5449,24.0220,0.0001,-2.5449,24.0220,0.0001,-2.5449,-0.003031,-0.279552,0.000524,-0.1737,-16.0171,0.0300,-0.000108,-0.321793,0.000608,16.45751301,44.11536100,1200.4351,0.300000,1.6550,36.152953,0.001082,0.340652,-0.005716,-0.028920,-0.055647,0.014272,-0.035823,-0.819160,-0.004267,4393.525087,4259.900575,0.007314,0.029986,0.030000,-4.999998,-4.999998
0.500,-3.9001,-3.7812,30.0136,30.5013,4393518.0922,4259899.8842,1795682.1467,1200.7273,7.2568,0.147832,8.4702,-0.000016,-0.0009,0.0889,0.1000,486.1579,30.5013,0.991818,-0.000044,0.127660,0.000011,-0.0050,14.6687,0.0006,-0.000654,-0.063304,0.000113,-0.0375,-3.6271,0.0065,804.7016,-0.0021,-11.1396,807.0590,0.0000,0.0000,-0.0002,-0.5637,0.0014,12.5625,LAUNCH,-2.184290,-0.850246,-0.000413,0.002125,0.253354,-0.919179,-0.155532,0.565466,-0.000635,0.002311,-0.000212,-0.563700,0.001409,-0.000401,0.891121,0.571684,7.2581,0.7273,0.0000,30.3229,3.2934,0.0002,6.3169,0.7639,0.0002,6.5296,-0.0000,-0.0904,0.036889,0.037616,-0.037635,-0.036300,-0.037110,-0.000152,0.000143,0.0000,0.0000,0.0000,-0.6978,6.3440,-0.0000,-0.059569,-0.000123,-0.000032,3.7690,0,1,-0.1454,0.0004,0.059660,0.059414,-0.059723,-0.059478,1.000000,[],6.5325,6.5319,6.5319,-0.0000,-0.0904,343.0536,1,0.462246,30.3229,0.0002,-3.2934,30.3229,0.0002,-3.2934,30.3229,0.0002,-3.2934,-0.005966,-0.486587,0.001186,-0.3418,-27.8794,0.0680,-0.000212,-0.559231,0.001408,16.45753757,44.11536100,1200.7273,0.300000,1.5743,45.665512,0.036227,0.314355,0.001906,-0.126458,-0.047635,0.093059,-0.022279,-0.816417,-0.008536,4393.531856,4259.902508,-0.002470,0.030000,0.029999,-4.999997,-4.999997
0.600,-4.6447,-4.5028,36.1690,36.7429,4393517.6649,4259899.4699,1795685.4551,1201.0938,10.5976,0.136898,7.8437,-0.000042,-0.0024,0.1071,0.1071,705.4623,36.7429,0.992374,-0.000094,0.123261,0.000025,-0.0106,14.1607,0.0016,-0.001266,-0.112169,0.000205,-0.0725,-6.4268,0.0117,812.7869,0.0016,-20.0843,816.9865,0.0000,0.0000,-0.0002,-0.4378,0.0013,12.5264,POWERED_ASCENT,-2.145421,-0.359722,0.000170,0.001048,0.308354,-1.118486,-0.259931,0.943035,-0.000416,0.001511,-0.000200,-0.437779,0.001275,-0.000483,0.868961,0.571602,10.5996,1.0938,0.0001,36.5198,4.0428,0.0004,6.3879,0.7657,0.0004,6.6143,0.0000,-0.1634,0.060865,0.061723,-0.061755,-0.060501,-0.061211,-0.000099,0.000083,0.0000,0.0000,0.0000,-0.6909,6.3439,-0.0000,-0.072195,-0.000109,-0.000081,4.3320,0,1,-0.0268,0.0006,0.072224,0.072005,-0.072386,-0.072167,1.000000,[],6.6185,6.6165,6.6165,0.0000,-0.1635,343.0524,1,0.448597,36.5198,0.0004,-4.0428,36.5198,0.0004,-4.0428,36.5198,0.0004,-4.0428,-0.005616,-0.373051,0.000975,-0.3218,-21.3742,0.0559,-0.000200,-0.428081,0.001276,16.45756776,44.11536100,1201.0938,0.300006,1.5849,43.368911,0.058126,0.195930,0.000217,-0.052641,-0.034987,0.072534,-0.002719,-0.122429,0.014722,4393.529493,4259.902612,0.000540,0.029986,0.030000,-4.999996,-4.999996
0.700,-5.4023,-5.2369,42.3916,43.0541,4393517.1627,4259898.9832,1795689.3824,1201.5358,14.5614,0.122963,7.0452,-0.000085,-0.0048,0.1255,0.1255,968.5836,43.0541,0.993132,-0.000172,0.117002,0.000050,-0.0194,13.4383,0.0035,-0.001777,-0.134257,0.000373,-0.1018,-7.6923,0.0214,811.4309,0.0080,-25.8156,817.0188,0.0000,0.0000,-0.0002,-0.0570,0.0018,12.4899,POWERED_ASCENT,-2.008514,-0.034124,0.000626,0.001059,0.324915,-1.179027,-0.313208,1.136424,-0.000541,0.001967,-0.000155,-0.057018,0.001770,-0.000565,0.846540,0.571519,14.5642,1.5358,0.0001,42.7864,4.7940,0.0008,6.4829,0.7452,0.0007,6.6225,0.0001,-0.2107,0.073144,0.073782,-0.073926,-0.072772,-0.073406,-0.000129,0.000057,0.0000,0.0000,0.0000,-0.6905,6.3437,-0.0000,-0.075788,-0.000194,-0.000103,2.5650,0,1,0.0494,0.0010,0.075880,0.075491,-0.076086,-0.075697,1.000000,[],6.6282,6.6248,6.6248,0.0001,-0.2108,343.0509,1,0.434751,42.7864,0.0008,-4.7940,42.7864,0.0008,-4.7941,42.7864,0.0008,-4.7940,-0.004364,-0.037025,0.001319,-0.2500,-2.1214,0.0756,-0.000155,-0.042420,0.001774,16.45760358,44.11536100,1201.5358,0.300000,1.3718,57.730841,0.035552,0.190353,-0.007085,0.063642,-0.024606,0.078269,0.000035,-0.148748,0.011816,4393.539501,4259.904553,0.012900,-0.030000,0.024643,-4.999992,-4.999992
0.800,-6.1929,-6.0026,48.6979,49.4557,4393516.5833,4259898.4215,1795693.9367,1202.0520,19.1569,0.109474,6.2724,-0.000148,-0.0085,0.1442,0.1442,1277.9645,49.4557,0.993878,-0.000271,0.110486,0.000088,-0.0305,12.6867,0.0068,-0.002183,-0.123400,0.000661,-0.1251,-7.0703,0.0379,799.9385,0.0204,-31.0052,807.0700,0.0000,0.0000,-0.0001,0.2422,0.0032,12.4529,POWERED_ASCENT,-1.828291,0.109868,0.001205,0.001437,0.302619,-1.098191,-0.318901,1.157378,-0.000828,0.003009,-0.000116,0.242216,0.003168,-0.000649,0.823846,0.571436,19.1605,2.0520,0.0002,49.1461,5.5250,0.0014,6.5679,0.7228,0.0013,6.5481,0.0002,-0.2538,0.074478,0.074829,-0.075140,-0.074001,-0.074612,-0.000197,0.000042,0.0000,0.0000,0.0000,-0.6940,6.3435,-0.0000,-0.070765,0.000010,-0.000119,2.6700,0,1,0.0710,0.0017,0.070636,0.070656,-0.070875,-0.070894,1.000000,[],6.5553,6.5504,6.5504,0.0002,-0.2539,343.0493,1,0.420525,49.1461,0.0014,-5.5250,49.1461,0.0014,-5.5252,49.1461,0.0014,-5.5250,-0.003263,0.229338,0.002522,-0.1869,13.1401,0.1445,-0.000116,0.262342,0.003181,16.45764511,44.11536100,1202.0520,0.300000,1.3734,55.490217,0.111968,0.102596,0.019052,0.005065,-0.012310,0.089653,0.000179,-0.054991,0.007125,4393.526589,4259.900171,-0.022445,-0.030000,0.011618,-4.999997,-4.999998
0.900,-7.0161,-6.7989,55.0779,55.9377,4393515.9231,4259897.7816,1795699.1243,1202.6400,24.3913,0.098796,5.6606,-0.000229,-0.0131,0.1631,0.1631,1634.8205,55.9377,0.994468,-0.000387,0.105044,0.000141,-0.0433,12.0594,0.0117,-0.002505,-0.094095,0.000871,-0.1435,-5.3912,0.0499,828.1282,0.0447,-35.9183,836.9341,0.0000,0.0000,-0.0001,0.3304,0.0043,12.4156,POWERED_ASCENT,-1.655673,0.117168,0.002062,0.001532,0.267670,-0.971677,-0.294975,1.070750,-0.001083,0.003933,-0.000125,0.330439,0.004320,-0.000733,0.800965,0.571351,24.3960,2.6400,0.0004,55.5892,6.2342,0.0027,6.6613,0.7207,0.0021,6.7993,0.0004,-0.2949,0.069014,0.069169,-0.069606,-0.068424,-0.069053,-0.000257,0.000039,0.0000,0.0000,0.0000,-0.7008,6.3432,-0.0000,-0.062503,-0.000078,-0.000161,2.7130,0,1,0.0558,0.0028,0.062420,0.062264,-0.062741,-0.062586,1.000000,[],6.8080,6.8016,6.8016,0.0004,-0.2950,343.0474,1,0.405912,55.5892,0.0027,-6.2342,55.5892,0.0027,-6.2344,55.5892,0.0027,-6.2342,-0.003519,0.312397,0.003587,-0.2016,17.8991,0.2055,-0.000125,0.356782,0.004353,16.45769241,44.11536100,1202.6400,0.300000,1.4220,69.269400,0.112454,0.104793,0.011013,0.052032,0.001579,0.089392,0.000176,0.008410,0.017377,4393.538873,4259.901471,-0.010382,-0.030000,0.000932,-4.999996,-4.999997
