time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0044,0.0000,1.1759,1.5000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8366,0.8507,-0.0277,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,1.5000,0.0000,-0.7055,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.5000,-0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7705,-0.7850,6.6684,6.7585,4393519.0295,4259900.7912,1795675.2898,1200.0356,0.3126,0.137994,7.9065,-0.222240,-12.7334,0.0202,0.1000,25.0895,6.9288,0.991445,-0.000004,0.130526,0.000000,-0.0004,15.0000,-0.0000,0.000000,-0.000022,-0.000057,0.0000,-0.0013,-0.0033,1040.0610,-4.0423,-2.2775,1040.0691,-4.0824,-2.2521,-0.0000,-0.0023,-0.0037,12.7006,LAUNCH,-1.891566,-1.334407,2.949831,-2.095438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.002356,-0.003700,-0.000068,0.981680,0.572017,0.3127,0.0356,-0.0013,6.7067,0.8346,-0.0272,8.0590,1.1825,-0.0314,8.3477,-0.0324,-0.0183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,1.5000,-0.0000,-0.7055,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3506,8.3505,8.3505,-0.0325,-0.0183,343.0558,1,0.572824,6.7067,-0.0272,-0.8346,6.7067,-0.0272,-0.8346,6.7067,-1.5272,-0.8346,0.000000,-0.001896,-0.003472,0.0000,-0.1086,-0.1989,-0.000000,-0.002192,-0.004010,0.28723712,0.76995830,1200.0356,81.839806,-0.304825,-0.125496,-0.001734,-0.002726,0.000366,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5584,-1.5918,14.5790,14.7482,4393518.9131,4259900.6724,1795676.3487,1200.1761,1.3750,0.126092,7.2245,-0.105201,-6.0275,0.0432,0.1000,114.9356,14.8301,0.991448,-0.000011,0.130504,-0.000027,-0.0017,14.9975,-0.0033,0.000000,-0.001439,-0.001545,0.0000,-0.0825,-0.0885,1066.1650,-3.7748,-2.7967,1066.3121,-4.1854,-2.3089,-0.0000,-0.0450,-0.0382,12.6544,LAUNCH,-1.728172,-1.220170,1.440297,-1.020785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.045212,-0.037824,-0.000147,0.960191,0.571938,1.3753,0.1761,-0.0055,14.6126,1.9946,-0.0581,8.6398,1.3477,-0.0297,8.5885,-0.0304,-0.0225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,1.5000,-0.0000,-0.7060,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.5915,8.5914,8.5914,-0.0304,-0.0225,343.0554,1,0.497170,14.6126,-0.0581,-1.9946,14.6126,-0.0581,-1.9946,14.6126,-1.5581,-1.9946,0.000000,-0.038661,-0.033625,0.0000,-2.2151,-1.9266,-0.000000,-0.044608,-0.038761,0.28723729,0.76995830,1200.1761,84.201886,-0.284852,-0.167177,-0.001734,-0.004143,-0.001122,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.060000,1.9948,46.786103,-0.527173,-0.241772,-0.002476,-0.127577,0.004256,0.155532,0.009159,0.099512,0.009717,4393.530357,4259.902817,0.002430,0.030000,-0.002535,-4.996612,0.425220
0.300,-2.3517,-2.4016,23.0819,23.3253,4393518.7176,4259900.4727,1795678.2277,1200.4405,3.2558,0.118521,6.7907,-0.067440,-3.8640,0.0681,0.1000,285.6338,23.3791,0.991484,-0.000044,0.130231,-0.000250,-0.0090,14.9659,-0.0300,0.000000,-0.012649,-0.009116,0.0000,-0.7247,-0.5223,1144.0948,-2.8799,-5.3126,1144.9704,-4.4941,-2.4792,-0.0000,-0.2608,-0.1528,12.6050,LAUNCH,-1.625368,-1.144601,0.916984,-0.661243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.261944,-0.151326,-0.000231,0.937188,0.571853,3.2564,0.4405,-0.0128,23.0882,3.3167,-0.0872,8.8444,1.4252,-0.0253,9.2523,-0.0233,-0.0430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,1.5000,-0.0000,-0.7042,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],9.2556,9.2555,9.2555,-0.0233,-0.0430,343.0545,1,0.479183,23.0882,-0.0872,-3.3167,23.0882,-0.0872,-3.3167,23.0882,-1.5872,-3.3167,0.000003,-0.225470,-0.133444,0.0002,-12.9185,-7.6458,-0.000000,-0.259602,-0.153502,0.28723759,0.76995830,1200.4405,90.714458,-0.215018,-0.367643,-0.001734,-0.015353,-0.008693,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300000,1.6931,45.563552,0.309178,-0.807005,0.002256,-0.169857,0.027957,0.083271,0.020856,1.389741,0.023970,4393.526451,4259.895806,-0.005682,0.030000,-0.029947,-4.999995,4.999995
0.400,-3.1365,-3.1971,31.7988,32.1127,4393518.4430,4259900.1925,1795680.9735,1200.8423,5.9998,0.110786,6.3476,-0.047799,-2.7387,0.0937,0.1000,540.2285,32.1529,0.991680,-0.000169,0.128720,-0.001176,-0.0378,14.7912,-0.1407,0.000071,-0.055149,-0.031504,0.0041,-3.1598,-1.8050,1102.6427,-0.3017,-12.1834,1105.6488,-4.3398,-2.3941,0.0001,-0.7273,-0.3738,12.5545,LAUNCH,-1.569778,-0.890042,0.641228,-0.451991,0.097565,-0.354841,-0.047230,0.171774,-0.002594,0.009434,0.000116,-0.728652,-0.370032,-0.000318,0.913671,0.571767,6.0009,0.8423,-0.0228,31.7645,4.7148,-0.1120,8.4996,1.3475,-0.0357,8.9529,-0.0024,-0.0989,0.011852,0.010611,-0.011972,-0.010732,-0.011292,-0.000620,-0.000060,-0.0000,1.5000,-0.0000,-0.6974,7.6647,0.0005,-0.021736,-0.001472,-0.000118,2.5680,0,1,0.0000,0.0000,0.023090,0.020145,-0.023326,-0.020381,1.000000,[],8.9565,8.9560,8.9560,-0.0025,-0.0990,343.0532,1,0.459835,31.7645,-0.1120,-4.7148,31.7645,-0.1120,-4.7149,31.7645,-1.6120,-4.7148,0.003314,-0.629706,-0.325744,0.1899,-36.0795,-18.6637,0.000116,-0.723466,-0.373904,0.28723802,0.76995830,1200.8423,87.777349,-0.010576,-0.916607,-0.001662,-0.057853,-0.031080,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300002,1.7902,44.295973,0.044725,-0.261756,0.000193,-0.037066,-0.014699,-0.000133,0.031764,1.598586,-0.001663,4393.526345,4259.896820,-0.001447,0.025679,0.029998,-4.999998,4.999998
0.500,-3.8978,-3.9841,40.1698,40.5546,4393518.0912,4259899.8338,1795684.5744,1201.3807,9.5947,0.099600,5.7066,-0.033258,-1.9055,0.1183,0.1183,860.8053,40.5878,0.992251,-0.000482,0.124197,-0.003656,-0.1102,14.2685,-0.4360,0.000771,-0.126970,-0.068992,0.0442,-7.2748,-3.9530,1061.0786,0.7689,-19.2391,1066.3094,-4.1854,-2.3089,0.0003,-0.7460,-0.4242,12.5061,LAUNCH,-1.496721,-0.498855,0.433711,-0.282542,0.184146,-0.668845,-0.123003,0.447162,-0.008033,0.029205,0.000310,-0.740788,-0.419568,-0.000401,0.891121,0.571684,9.5965,1.3807,-0.0355,40.1025,6.0367,-0.1471,8.3951,1.2565,-0.0956,8.6488,0.0063,-0.1568,0.031154,0.027323,-0.031347,-0.027515,-0.029335,-0.001916,-0.000096,-0.0000,1.5000,-0.0000,-0.6887,6.5647,0.0008,-0.040594,-0.003003,-0.000044,2.6250,0,1,0.0000,0.0000,0.043553,0.037547,-0.043640,-0.037634,1.000000,[],8.6532,8.6518,8.6518,0.0063,-0.1569,343.0514,1,0.441123,40.1025,-0.1471,-6.0367,40.1025,-0.1471,-6.0368,40.1025,-1.6471,-6.0367,0.008982,-0.643968,-0.369969,0.5147,-36.8967,-21.1977,0.000310,-0.738261,-0.423891,0.28723859,0.76995829,1201.3807,84.793964,0.074931,-1.484552,-0.000963,-0.129673,-0.068569,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300000,1.4832,57.166871,-0.028996,-0.261648,0.007463,-0.080556,0.009332,0.038548,-0.004621,-0.025191,-0.006349,4393.534483,4259.894649,-0.009091,0.030000,-0.030000,-4.999995,4.999996
0.600,-4.6590,-4.8527,48.4172,48.8823,4393517.6635,4259899.3930,1795689.0027,1202.0465,14.0148,0.084241,4.8266,-0.019692,-1.1282,0.1426,0.1426,1250.0538,48.9127,0.993158,-0.000989,0.116505,-0.007925,-0.2245,13.3795,-0.9407,0.001464,-0.176745,-0.100889,0.0839,-10.1267,-5.7805,1072.1170,-0.1724,-24.4105,1079.3917,-4.2367,-2.3372,0.0001,-0.3295,-0.2777,12.4584,POWERED_ASCENT,-1.343761,-0.145323,0.245012,-0.127024,0.218637,-0.793731,-0.179819,0.653041,-0.013425,0.048775,0.000097,-0.313385,-0.273923,-0.000483,0.868961,0.571602,14.0173,2.0465,-0.0542,48.3382,7.2693,-0.2408,8.5168,1.1687,-0.1978,8.7722,-0.0014,-0.1997,0.045686,0.039304,-0.045751,-0.039369,-0.042528,-0.003191,-0.000033,-0.0000,1.5000,-0.0000,-0.6859,6.3439,0.0011,-0.047913,-0.003554,-0.000035,2.8040,0,1,0.0000,0.0000,0.051431,0.044324,-0.051501,-0.044394,1.000000,[],8.7775,8.7752,8.7752,-0.0014,-0.1998,343.0493,1,0.422460,48.3382,-0.2408,-7.2693,48.3381,-0.2408,-7.2695,48.3382,-1.7408,-7.2693,0.003270,-0.277842,-0.242775,0.1874,-15.9192,-13.9100,0.000097,-0.317736,-0.277806,0.28723928,0.76995829,1202.0465,86.004549,-0.000386,-1.905531,-0.000270,-0.179448,-0.100466,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300000,1.6988,55.169239,0.111874,-0.118269,0.002898,-0.111964,-0.029509,0.058528,-0.007802,-0.082301,0.022033,4393.531444,4259.900069,-0.002463,0.011977,-0.030000,-4.999998,4.999998
0.700,-5.4338,-5.8743,56.7546,57.3160,4393517.1589,4259898.8581,1795694.2604,1202.8316,19.2642,0.067859,3.8881,-0.006923,-0.3966,0.1672,0.1672,1718.1996,57.3470,0.994123,-0.001620,0.107419,-0.013358,-0.3572,12.3295,-1.5782,0.001921,-0.179597,-0.113846,0.1100,-10.2902,-6.5229,1069.8858,-2.5763,-28.1440,1079.4360,-4.2369,-2.3373,0.0003,0.2731,-0.0020,12.4103,POWERED_ASCENT,-1.142988,0.101746,0.072832,-0.000162,0.217449,-0.789462,-0.206321,0.749076,-0.013947,0.050643,0.000324,0.301583,-0.000481,-0.000565,0.846540,0.571519,19.2677,2.8316,-0.0870,56.6931,8.4159,-0.4349,8.6592,1.0693,-0.3248,8.7879,-0.0212,-0.2312,0.051783,0.045175,-0.051906,-0.045298,-0.048541,-0.003304,-0.000062,-0.0000,1.5000,-0.0000,-0.6911,6.3437,0.0018,-0.048584,-0.002414,-0.000114,2.7880,0,1,0.0000,0.0000,0.050884,0.046056,-0.051113,-0.046285,1.000000,[],8.7940,8.7909,8.7909,-0.0212,-0.2312,343.0467,1,0.403494,56.6931,-0.4349,-8.4159,56.6931,-0.4349,-8.4161,56.6931,-1.9349,-8.4159,0.009722,0.252929,-0.002725,0.5570,14.4918,-0.1562,0.000324,0.289039,-0.003491,0.28724011,0.76995829,1202.8316,86.158246,-0.194140,-2.213959,0.000187,-0.182301,-0.113423,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300000,3.2749,73.659248,0.113381,-0.123041,-0.001302,-0.071453,-0.052662,0.057684,-0.002995,-0.178358,0.022955,4393.544181,4259.898488,0.003976,-0.030000,-0.030000,-4.999992,4.999992
0.800,-6.2175,-7.0779,65.1985,65.8756,4393516.5764,4259898.2120,1795700.3578,1203.7266,25.3569,0.055146,3.1596,0.003556,0.2038,0.1921,0.1921,2269.4229,65.9099,0.994857,-0.002183,0.099504,-0.018797,-0.4725,11.4143,-2.2121,0.003734,-0.131394,-0.100781,0.2139,-7.5283,-5.7743,1054.3317,-5.9685,-30.8432,1066.3287,-4.1854,-2.3089,0.0010,0.7063,0.2782,12.3617,POWERED_ASCENT,-0.956829,0.189964,-0.059207,0.070643,0.183448,-0.665925,-0.198622,0.721069,-0.006025,0.021864,0.000988,0.743704,0.276564,-0.000649,0.823846,0.571436,25.3613,3.7265,-0.1454,65.1878,9.4649,-0.7535,8.7766,1.0004,-0.4469,8.6942,-0.0492,-0.2543,0.047934,0.045089,-0.048201,-0.045356,-0.046645,-0.001422,-0.000133,-0.0000,1.5000,-0.0000,-0.7005,6.3435,0.0031,-0.042181,0.000807,-0.000149,2.6350,0,1,0.0000,0.0000,0.041224,0.042838,-0.041523,-0.043137,1.000000,[],8.7010,8.6972,8.6972,-0.0492,-0.2544,343.0439,1,0.383757,65.1878,-0.7535,-9.4649,65.1877,-0.7535,-9.4652,65.1878,-2.2535,-9.4649,0.028145,0.637120,0.241484,1.6126,36.5043,13.8360,0.000988,0.726366,0.274357,0.28724107,0.76995828,1203.7266,85.239231,-0.469368,-2.441234,0.002000,-0.134098,-0.100357,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300000,1.5384,71.787902,0.148819,-0.118429,0.011103,-0.091708,-0.066001,0.058330,0.000764,-0.200808,0.020962,4393.529294,4259.897659,-0.011655,-0.030000,-0.030000,-4.999998,4.999997
0.900,-6.9878,-8.4355,73.7336,74.5428,4393515.9159,4259897.4374,1795707.3028,1204.7223,32.3036,0.048919,2.8029,0.010235,0.5864,0.2174,0.2174,2905.6257,74.5819,0.995243,-0.002441,0.094619,-0.023079,-0.5383,10.8493,-2.7079,0.006928,-0.065191,-0.068935,0.3969,-3.7352,-3.9497,1090.5617,-9.4773,-34.4433,1105.6807,-4.3399,-2.3941,0.0011,0.6334,0.4018,12.3126,POWERED_ASCENT,-0.839381,0.134268,-0.133238,0.079194,0.166212,-0.603050,-0.169428,0.614743,0.008503,-0.030842,0.001148,0.673017,0.396962,-0.000733,0.800965,0.571351,32.3088,4.7222,-0.2417,73.7976,10.4463,-1.1919,8.8932,1.0013,-0.5387,9.0288,-0.0785,-0.2852,0.037590,0.041587,-0.037869,-0.041866,-0.039728,0.001998,-0.000140,-0.0000,1.5000,-0.0000,-0.7172,6.3432,0.0053,-0.033857,0.005023,-0.000107,2.7030,0,1,0.0000,0.0000,0.028728,0.038773,-0.028941,-0.038986,1.000000,[],9.0368,9.0319,9.0319,-0.0785,-0.2853,343.0407,1,0.377732,73.7976,-1.1919,-10.4463,73.7976,-1.1919,-10.4466,73.7976,-2.6919,-10.4463,0.032368,0.578814,0.347996,1.8545,33.1636,19.9387,0.001148,0.658649,0.394814,0.28724217,0.76995826,1204.7223,88.522047,-0.756270,-2.743577,0.005194,-0.067895,-0.068512,-0.050950,0.013452,0.053828,-0.001734,-0.002704,0.000423,0.300000,1.6853,89.951725,0.151319,-0.126039,0.016143,-0.034128,-0.053066,0.055021,0.004356,-0.255115,0.035225,4393.545110,4259.895686,-0.011299,-0.030000,-0.030000,-4.999992,4.999992
