time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.7534,0.8019,0.0194,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7061,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.8191,-0.7677,6.5765,6.6716,4393519.0272,4259900.7920,1795675.2856,1200.0334,0.3088,0.143617,8.2287,0.002852,0.1634,0.0194,0.1000,23.2614,6.6716,0.991445,-0.000004,0.130526,0.000001,-0.0004,15.0000,0.0000,-0.000000,-0.000028,0.000008,-0.0000,-0.0016,0.0004,1026.4385,2.8486,1.4957,1026.4454,2.8490,1.5184,-0.0000,-0.0021,0.0000,12.7011,LAUNCH,-1.967686,-1.386674,-0.038786,0.029637,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000000,-0.002105,0.000045,-0.000068,0.981680,0.572017,0.3089,0.0334,0.0009,6.6251,0.7866,0.0190,7.9607,1.1248,0.0229,8.2380,0.0229,0.0120,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,0.0000,0.0000,0.0000,-0.7061,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.2409,8.2408,8.2408,0.0229,0.0120,343.0558,1,0.592419,6.6251,0.0190,-0.7866,6.6251,0.0190,-0.7866,6.6251,0.0190,-0.7866,-0.000013,-0.001922,0.000206,-0.0007,-0.1101,0.0118,-0.000000,-0.002222,0.000237,0.28723712,0.76995830,1200.0334,80.862155,0.217618,0.136238,-0.001612,-0.001011,-0.001180,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.6635,-1.5551,14.3786,14.5578,4393518.9032,4259900.6759,1795676.3299,1200.1663,1.3583,0.131558,7.5377,0.002844,0.1629,0.0424,0.1000,110.7535,14.5578,0.991448,-0.000007,0.130504,0.000003,-0.0008,14.9974,0.0002,-0.000013,-0.001431,0.000066,-0.0007,-0.0820,0.0038,1052.2160,2.9107,1.0857,1052.3476,2.9209,1.5567,-0.0000,-0.0440,0.0010,12.6555,LAUNCH,-1.804095,-1.269560,-0.038772,0.029917,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000013,-0.043681,0.001029,-0.000147,0.960191,0.571938,1.3586,0.1663,0.0039,14.4345,1.8900,0.0415,8.5343,1.2856,0.0244,8.4754,0.0234,0.0087,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,0.0000,0.0000,0.0000,-0.7055,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.4783,8.4782,8.4782,0.0235,0.0087,343.0554,1,0.499647,14.4345,0.0415,-1.8900,14.4345,0.0415,-1.8900,14.4345,0.0415,-1.8900,-0.000359,-0.038287,0.001267,-0.0206,-2.1937,0.0726,-0.000013,-0.044178,0.001461,0.28723729,0.76995830,1200.1663,83.190464,0.223332,0.104266,-0.001625,-0.002414,-0.001121,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.060000,2.8434,46.344689,-0.534230,0.230210,-0.002848,-0.128562,-0.004322,0.163339,-0.000706,-0.008558,0.009563,4393.530271,4259.904446,0.002934,0.030000,0.003044,-4.996612,-0.265455
0.300,-2.5146,-2.3470,22.7651,23.0235,4393518.6943,4259900.4808,1795678.1830,1200.4172,3.2161,0.123907,7.0993,0.002816,0.1614,0.0671,0.1000,277.0109,23.0235,0.991483,-0.000012,0.130232,0.000013,-0.0012,14.9660,0.0013,-0.000122,-0.012573,0.000386,-0.0070,-0.7204,0.0221,1129.1927,3.0729,-1.1051,1129.9845,3.1364,1.6716,-0.0001,-0.2588,0.0064,12.6067,LAUNCH,-1.700199,-1.193207,-0.038368,0.029567,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000080,-0.256828,0.006364,-0.000231,0.937188,0.571853,3.2167,0.4172,0.0092,22.8067,3.1512,0.0654,8.7368,1.3614,0.0247,9.1306,0.0248,-0.0089,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,0.0000,0.0000,0.0000,-0.7038,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],9.1337,9.1337,9.1337,0.0249,-0.0089,343.0546,1,0.480641,22.8067,0.0654,-3.1512,22.8067,0.0654,-3.1512,22.8067,0.0654,-3.1512,-0.002238,-0.224550,0.006173,-0.1282,-12.8658,0.3537,-0.000080,-0.258563,0.007104,0.28723758,0.76995830,1200.4172,89.617947,0.237090,-0.069186,-0.001734,-0.013556,-0.000801,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300000,3.0723,45.411204,-0.074602,0.586587,0.000728,-0.065678,-0.031259,0.019087,-0.020694,-1.599074,0.015976,4393.528032,4259.910119,-0.003835,0.030000,0.029948,-4.999994,-4.999994
0.400,-3.3552,-3.1283,31.3631,31.6968,4393518.4006,4259900.2069,1795680.8912,1200.7993,5.9266,0.116135,6.6540,0.002711,0.1553,0.0924,0.1000,525.0129,31.6968,0.991681,-0.000026,0.128723,0.000059,-0.0021,14.7916,0.0065,-0.000620,-0.055452,0.001549,-0.0355,-3.1772,0.0887,1088.4447,2.8143,-8.0106,1091.1733,3.0287,1.6141,-0.0003,-0.7418,0.0197,12.5569,LAUNCH,-1.640586,-0.951092,-0.036040,0.025313,0.091017,-0.331027,-0.044440,0.161629,0.000225,-0.000820,-0.000336,-0.735385,0.019572,-0.000318,0.913671,0.571767,5.9277,0.7993,0.0170,31.3775,4.4867,0.0896,8.3961,1.2875,0.0238,8.8360,0.0228,-0.0650,0.010294,0.011338,-0.010849,-0.010020,-0.010625,0.000054,0.000191,0.0000,0.0000,0.0000,-0.6971,7.3582,-0.0004,-0.021344,0.000369,0.000048,4.1710,0,1,0.0000,0.0000,0.021023,0.021761,-0.020926,-0.021664,1.000000,[],8.8392,8.8390,8.8390,0.0229,-0.0651,343.0533,1,0.461094,31.3775,0.0896,-4.4867,31.3775,0.0896,-4.4867,31.3775,0.0896,-4.4867,-0.009450,-0.643403,0.017879,-0.5415,-36.8643,1.0244,-0.000336,-0.739280,0.020562,0.28723801,0.76995830,1200.7993,86.727996,0.217466,-0.619464,-0.002232,-0.056435,0.000362,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300003,2.3782,43.862500,0.037321,0.255254,-0.005339,-0.023940,0.012503,-0.000847,-0.031095,-1.556229,-0.002000,4393.526287,4259.900399,0.004924,0.017961,-0.029999,-4.999997,-4.999998
0.500,-4.1771,-3.8927,39.6201,40.0294,4393518.0240,4259899.8559,1795684.4428,1201.3119,9.4778,0.104694,5.9985,0.002432,0.1393,0.1167,0.1167,837.2873,40.0294,0.992270,-0.000073,0.124094,0.000197,-0.0057,14.2569,0.0220,-0.001963,-0.132073,0.003756,-0.1125,-7.5672,0.2152,1047.4537,2.5789,-15.5671,1052.3446,2.9209,1.5567,-0.0006,-0.8251,0.0250,12.5091,LAUNCH,-1.562485,-0.564281,-0.030782,0.017169,0.175868,-0.638892,-0.117890,0.428594,0.001616,-0.005876,-0.000554,-0.815050,0.024799,-0.000401,0.891121,0.571684,9.4796,1.3119,0.0271,39.6141,5.7497,0.1130,8.2939,1.1956,0.0261,8.5357,0.0210,-0.1269,0.027416,0.029193,-0.028057,-0.027821,-0.028122,0.000386,0.000183,0.0000,0.0000,0.0000,-0.6873,6.3440,-0.0006,-0.040978,0.000732,-0.000023,4.2550,0,1,0.0000,0.0000,0.040223,0.041687,-0.040269,-0.041734,1.000000,[],8.5396,8.5386,8.5386,0.0210,-0.1269,343.0517,1,0.442421,39.6141,0.1130,-5.7497,39.6141,0.1130,-5.7498,39.6141,0.1130,-5.7497,-0.015578,-0.714086,0.022431,-0.8926,-40.9141,1.2852,-0.000554,-0.818809,0.025985,0.28723857,0.76995830,1201.3119,83.782349,0.199502,-1.225985,-0.003575,-0.133056,0.002569,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300000,2.0933,56.485637,-0.038886,0.257444,0.001802,-0.073472,-0.038388,0.037362,-0.002587,-0.164584,-0.006930,4393.534313,4259.902513,-0.005291,0.029993,0.030000,-4.999994,-4.999995
0.600,-5.0423,-4.6958,47.7553,48.2498,4393517.5637,4259899.4270,1795688.8105,1201.9461,13.8440,0.088492,5.0702,0.001977,0.1133,0.1406,0.1406,1216.4125,48.2498,0.993253,-0.000180,0.115970,0.000454,-0.0149,13.3192,0.0506,-0.003373,-0.188921,0.005733,-0.1933,-10.8244,0.3285,1058.4483,2.5808,-20.7850,1065.2568,2.9567,1.5758,-0.0003,-0.3881,0.0164,12.4621,POWERED_ASCENT,-1.404416,-0.179693,-0.023293,0.007726,0.216413,-0.785667,-0.180783,0.656545,0.002940,-0.010682,-0.000343,-0.377074,0.016213,-0.000483,0.868961,0.571602,13.8466,1.9461,0.0397,47.7504,6.9226,0.1387,8.4177,1.1002,0.0314,8.6578,0.0211,-0.1700,0.041688,0.044031,-0.042432,-0.042886,-0.042759,0.000699,0.000100,0.0000,0.0000,0.0000,-0.6834,6.3439,-0.0008,-0.049920,0.000965,-0.000111,4.2770,0,1,0.0000,0.0000,0.048844,0.050775,-0.049066,-0.050996,1.000000,[],8.6625,8.6608,8.6608,0.0211,-0.1701,343.0496,1,0.423930,47.7504,0.1387,-6.9226,47.7504,0.1387,-6.9227,47.7504,0.1387,-6.9226,-0.009671,-0.330401,0.014799,-0.5541,-18.9306,0.8479,-0.000343,-0.378074,0.017626,0.28723926,0.76995831,1201.9461,84.980663,0.200429,-1.649380,-0.004985,-0.189904,0.004546,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300000,2.1701,54.711024,0.104735,0.159342,-0.003775,-0.099600,-0.033535,0.058860,-0.000413,-0.095347,0.021246,4393.531289,4259.902619,0.002203,0.000925,0.030000,-4.999998,-4.999998
0.700,-6.0003,-5.5817,55.9805,56.5772,4393517.0125,4259898.9139,1795693.9964,1202.6932,19.0298,0.070896,4.0621,0.001443,0.0827,0.1649,0.1649,1672.4013,56.5772,0.994344,-0.000328,0.106201,0.000789,-0.0284,12.1928,0.0879,-0.003869,-0.193927,0.006544,-0.2217,-11.1112,0.3749,1056.3523,2.6163,-24.5825,1065.3003,2.9569,1.5759,0.0000,0.2998,-0.0008,12.4146,POWERED_ASCENT,-1.194980,0.107629,-0.015347,-0.000325,0.224562,-0.815268,-0.215457,0.782229,0.003729,-0.013540,0.000038,0.310517,-0.000937,-0.000565,0.846540,0.571519,19.0333,2.6932,0.0550,56.0082,8.0019,0.1695,8.5642,0.9913,0.0381,8.6737,0.0215,-0.2018,0.049384,0.051993,-0.050175,-0.051100,-0.050663,0.000884,0.000026,0.0000,0.0000,0.0000,-0.6887,6.3437,-0.0012,-0.051549,0.001063,-0.000156,4.3560,0,1,0.0000,0.0000,0.050330,0.052456,-0.050641,-0.052768,1.000000,[],8.6791,8.6767,8.6767,0.0215,-0.2019,343.0472,1,0.405236,56.0082,0.1695,-8.0019,56.0082,0.1695,-8.0021,56.0082,0.1695,-8.0019,0.001022,0.274687,-0.000119,0.0585,15.7384,-0.0068,0.000038,0.313727,0.000694,0.28724007,0.76995831,1202.6932,85.136577,0.204082,-1.961652,-0.005481,-0.194910,0.005357,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300000,2.2389,72.935678,0.106724,0.159777,0.001908,-0.071500,-0.014451,0.058305,0.000800,-0.030212,0.021843,4393.543839,4259.904649,-0.001944,-0.030000,0.012236,-4.999995,-4.999995
0.800,-7.0655,-6.5625,64.3133,65.0322,4393516.3600,4259898.3074,1795700.0109,1203.5430,25.0491,0.057290,3.2825,0.000974,0.0558,0.1896,0.1896,2209.4255,65.0322,0.995214,-0.000476,0.097708,0.001124,-0.0425,11.2145,0.1252,-0.003509,-0.139107,0.005741,-0.2011,-7.9702,0.3289,1041.1092,2.6544,-27.4035,1052.3629,2.9210,1.5567,0.0002,0.8387,-0.0184,12.3666,POWERED_ASCENT,-1.001411,0.222755,-0.009091,-0.004852,0.196854,-0.714653,-0.213177,0.773965,0.003778,-0.013713,0.000163,0.849027,-0.018492,-0.000649,0.823846,0.571436,25.0537,3.5430,0.0738,64.4097,8.9744,0.2069,8.6863,0.9192,0.0443,8.5818,0.0219,-0.2259,0.048776,0.051280,-0.049483,-0.050548,-0.050022,0.000892,0.000006,0.0000,0.0000,0.0000,-0.6993,6.3435,-0.0016,-0.045123,0.000979,-0.000146,4.2610,0,1,0.0000,0.0000,0.043998,0.045956,-0.044290,-0.046248,1.000000,[],8.5877,8.5847,8.5847,0.0219,-0.2260,343.0445,1,0.385779,64.4097,0.2069,-8.9744,64.4096,0.2069,-8.9746,64.4097,0.2069,-8.9744,0.004553,0.751489,-0.015097,0.2609,43.0572,-0.8650,0.000163,0.856471,-0.016651,0.28724102,0.76995831,1203.5430,84.234327,0.207985,-2.197448,-0.005122,-0.140090,0.004554,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300000,2.0935,70.691309,0.144854,0.085074,0.021967,-0.094353,-0.006921,0.059633,0.000935,0.027262,0.019521,4393.529048,4259.900165,-0.028312,-0.030000,0.005698,-4.999998,-4.999998
0.900,-8.2081,-7.6098,72.7409,73.5970,4393515.5968,4259897.5992,1795706.8619,1204.4857,31.9131,0.051230,2.9353,0.000689,0.0395,0.2145,0.2145,2829.4582,73.5970,0.995686,-0.000617,0.092779,0.001383,-0.0567,10.6471,0.1539,-0.003273,-0.059355,0.003796,-0.1876,-3.4008,0.2175,1077.0725,2.8071,-31.1941,1091.2036,3.0288,1.6142,-0.0000,0.7930,-0.0263,12.3181,POWERED_ASCENT,-0.885872,0.164963,-0.005903,-0.005403,0.157745,-0.572294,-0.184319,0.668904,0.003251,-0.011793,-0.000024,0.805201,-0.026372,-0.000733,0.800965,0.571351,31.9190,4.4856,0.0966,72.9309,9.8761,0.2503,8.8045,0.9307,0.0483,8.9132,0.0232,-0.2581,0.042118,0.044298,-0.042724,-0.043602,-0.043186,0.000765,0.000022,0.0000,0.0000,0.0000,-0.7183,6.3432,-0.0021,-0.036125,0.000796,-0.000134,3.9160,0,1,0.0000,0.0000,0.035196,0.036787,-0.035463,-0.037054,1.000000,[],8.9200,8.9162,8.9162,0.0232,-0.2582,343.0414,1,0.378263,72.9309,0.2503,-9.8761,72.9309,0.2503,-9.8764,72.9309,0.2503,-9.8761,-0.000670,0.717392,-0.021500,-0.0384,41.1036,-1.2318,-0.000024,0.815899,-0.024215,0.28724211,0.76995832,1204.4857,87.485255,0.221227,-2.513902,-0.004886,-0.060338,0.002609,0.047244,-0.006659,0.018474,-0.001612,-0.000983,-0.001187,0.300000,2.0186,88.568810,0.162976,0.062635,0.022066,-0.043557,-0.040713,0.060371,-0.002039,-0.378489,0.033975,4393.544685,4259.901128,-0.025032,-0.030000,0.030000,-4.999995,-4.999996
