time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,4.2585,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6866,0.8104,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,4.0618,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1340,-3.0385,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154558,8.8555,0.006113,0.3502,0.0704,0.1000,304.9454,24.1565,0.991353,0.019657,0.129716,-0.002572,2.2719,14.9093,0.0000,0.092131,-0.025325,0.001124,5.2787,-1.4510,0.0644,835.9601,-0.2341,-4.6772,836.9159,0.0000,0.0000,-0.0044,-0.1840,0.0484,12.5993,LAUNCH,-2.331043,-0.705495,-0.116683,0.185720,0.269162,-0.976342,-0.215763,0.783256,-0.034711,0.126242,-0.004359,-0.184023,0.048444,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0221,2.5447,0.0001,6.4238,0.7598,-0.0003,6.7635,-0.0019,-0.0378,0.055044,0.057782,-0.063621,-0.027688,-0.051034,-0.008299,0.005379,0.0000,0.0000,0.0000,-0.7038,6.3442,-0.0000,-0.039599,0.004912,0.018868,5.2230,0,1,0.0000,0.0000,0.053555,0.063378,-0.015819,-0.025643,1.000000,[],6.7659,6.7658,6.7658,-0.0019,-0.0379,343.0545,1,0.476369,24.0221,0.0001,-2.5447,24.0221,0.0001,-2.5447,24.0221,0.0001,-2.5447,-0.122458,-0.158474,0.044322,-7.0163,-9.0799,2.5395,-0.004359,-0.182535,0.048369,0.28723779,0.76995830,1200.4351,0.300000,3.4901,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9023,-3.7838,30.0135,30.5018,4393518.0921,4259899.8841,1795682.1467,1200.7272,7.2568,0.147356,8.4429,0.006825,0.3911,0.0889,0.1000,486.1742,30.5018,0.991559,0.023822,0.127412,-0.002946,2.7542,14.6441,0.0135,0.072462,-0.076683,0.008732,4.1518,-4.3936,0.5003,804.7014,-0.6399,-11.4214,807.0590,0.0000,0.0000,-0.0102,-0.4142,0.1264,12.5625,LAUNCH,-2.239401,-0.624717,-0.125456,0.190585,0.146319,-0.532153,-0.215763,0.783256,-0.034711,0.126242,-0.010169,-0.414206,0.126364,-0.000401,0.891121,0.571684,7.2582,0.7272,0.0000,30.3238,3.2901,-0.0001,6.3227,0.7421,0.0030,6.5296,-0.0052,-0.0927,0.055044,0.057782,-0.063621,-0.027688,-0.051034,-0.008299,0.005379,0.0000,0.0000,0.0000,-0.6958,6.3440,-0.0000,0.019898,-0.007198,0.007885,5.7580,0,1,0.0000,0.0000,-0.004815,-0.019210,0.020585,0.034980,1.000000,[],6.5325,6.5319,6.5319,-0.0052,-0.0927,343.0536,1,0.462263,30.3238,-0.0001,-3.2901,30.3238,-0.0001,-3.2901,30.3238,-0.0001,-3.2901,-0.285660,-0.355801,0.115217,-16.3671,-20.3859,6.6014,-0.010169,-0.409624,0.126107,0.28723822,0.76995830,1200.7272,0.300000,3.1507,42.964069,-0.133495,0.312155,-0.072327,-0.050173,0.037423,0.042235,0.016873,0.455876,-0.011350,4393.530449,4259.902129,0.030000,0.030000,-0.030000,-3.170655,-4.430187
0.600,-4.6647,-4.5189,36.1682,36.7467,4393517.6640,4259899.4691,1795685.4551,1201.0926,10.5979,0.133731,7.6622,0.006007,0.3442,0.1071,0.1071,705.6081,36.7467,0.992245,0.026602,0.121385,-0.002642,3.0802,13.9472,0.0717,0.033119,-0.178777,0.024909,1.8976,-10.2432,1.4272,812.7849,-1.0602,-19.3173,816.9865,0.0000,0.0000,-0.0169,-0.5787,0.2182,12.5264,POWERED_ASCENT,-2.063063,-0.475451,-0.113230,0.179264,0.303363,-1.100303,-0.215905,0.783781,-0.034744,0.126344,-0.016899,-0.578741,0.218208,-0.000483,0.868961,0.571602,10.5999,1.0926,0.0001,36.5264,4.0181,0.0029,6.4097,0.6809,0.0148,6.6142,-0.0086,-0.1572,0.055044,0.057782,-0.063621,-0.027688,-0.051034,-0.008299,0.005379,0.0000,0.0000,0.0000,-0.6817,6.3439,-0.0000,-0.057128,-0.006975,0.007138,5.4740,0,1,0.0000,0.0000,0.071240,0.057290,-0.056965,-0.043015,1.000000,[],6.6184,6.6165,6.6165,-0.0086,-0.1573,343.0524,1,0.448721,36.5264,0.0029,-4.0181,36.5264,0.0029,-4.0181,36.5264,0.0029,-4.0181,-0.474830,-0.495416,0.195629,-27.2058,-28.3852,11.2087,-0.016899,-0.569413,0.217696,0.28723874,0.76995830,1201.0926,0.300000,3.0228,36.741664,0.066141,0.201912,-0.002506,-0.144637,0.039159,0.060412,0.005145,0.174136,0.014760,4393.528187,4259.902371,0.030000,0.029983,-0.030000,1.090162,-3.773402
0.700,-5.4939,-5.3026,42.3878,43.0700,4393517.1570,4259898.9788,1795689.3822,1201.5289,14.5632,0.110492,6.3307,0.002977,0.1706,0.1255,0.1255,969.2978,43.0700,0.993611,0.027152,0.109539,-0.001267,3.1528,12.5767,0.2014,-0.019821,-0.306519,0.045545,-1.1357,-17.5622,2.6096,811.4211,-0.9179,-22.5396,817.0187,0.0000,0.0000,-0.0207,-0.3934,0.2450,12.4899,POWERED_ASCENT,-1.752339,-0.235279,-0.071361,0.146504,0.308118,-1.117902,-0.216274,0.785143,-0.034832,0.126607,-0.020742,-0.393418,0.244975,-0.000565,0.846540,0.571519,14.5660,1.5288,0.0010,42.8143,4.6860,0.0174,6.5387,0.5104,0.0386,6.6225,-0.0075,-0.1840,0.055044,0.057782,-0.063621,-0.027688,-0.051034,-0.008299,0.005379,0.0000,0.0000,0.0000,-0.6643,6.3437,-0.0000,-0.059738,-0.006652,0.005851,5.5720,0,1,0.0000,0.0000,0.072241,0.058936,-0.060539,-0.047235,1.000000,[],6.6273,6.6247,6.6247,-0.0075,-0.1840,343.0510,1,0.435188,42.8143,0.0174,-4.6860,42.8143,0.0174,-4.6861,42.8143,0.0174,-4.6860,-0.583048,-0.333131,0.207671,-33.4062,-19.0870,11.8987,-0.020742,-0.380673,0.244456,0.28723937,0.76995830,1201.5289,0.300000,3.0345,46.812762,0.013591,0.163308,-0.056352,-0.200127,0.056472,0.030001,0.001722,0.204564,0.011305,4393.535270,4259.903305,0.030000,0.030000,-0.030000,4.999993,-2.245314
0.800,-6.4801,-6.2062,48.6813,49.5013,4393516.5601,4259898.4047,1795693.9356,1202.0246,19.1638,0.078021,4.4703,-0.002071,-0.1186,0.1443,0.1443,1280.3234,49.5013,0.995509,0.024908,0.091328,0.001257,2.9041,10.4731,0.4109,-0.082985,-0.430869,0.064086,-4.7547,-24.6870,3.6719,799.9111,-0.0457,-22.2667,807.0697,0.0000,0.0000,-0.0241,0.1954,0.2099,12.4529,POWERED_ASCENT,-1.310587,0.088486,-0.002690,0.095012,0.304475,-1.104940,-0.216649,0.786527,-0.034921,0.126874,-0.024063,0.195439,0.209851,-0.000649,0.823846,0.571436,19.1675,2.0246,0.0044,49.2288,5.1867,0.0552,6.6744,0.2147,0.0763,6.5479,-0.0004,-0.1823,0.055044,0.057782,-0.063621,-0.027688,-0.051034,-0.008299,0.005379,0.0000,0.0000,0.0000,-0.6381,6.3435,-0.0001,-0.060811,-0.006428,0.004079,5.4530,0,1,0.0000,0.0000,0.071318,0.058462,-0.063160,-0.050304,1.000000,[],6.5527,6.5502,6.5502,-0.0004,-0.1823,343.0494,1,0.421344,49.2288,0.0552,-5.1867,49.2288,0.0552,-5.1868,49.2288,0.0552,-5.1867,-0.676739,0.178340,0.148922,-38.7743,10.2181,8.5326,-0.024063,0.209892,0.209821,0.28724010,0.76995830,1202.0246,0.300000,2.6145,50.642937,0.123565,0.076245,-0.099454,-0.193807,0.047736,0.075326,-0.004117,-0.001980,0.007197,4393.525640,4259.899831,0.030000,-0.030000,-0.005921,-1.036725,-3.529459
0.900,-7.7190,-7.3031,55.0203,56.0370,4393515.8528,4259897.7313,1795699.1198,1202.5567,24.4113,0.039326,2.2532,-0.008110,-0.4647,0.1634,0.1634,1640.6441,56.0370,0.997502,0.019362,0.067775,0.004663,2.2708,7.7604,0.6897,-0.154691,-0.514510,0.072785,-8.8631,-29.4793,4.1703,828.0831,1.7141,-16.9648,836.9334,0.0000,0.0000,-0.0269,1.3547,0.1008,12.4156,POWERED_ASCENT,-0.779226,0.478650,0.078733,0.035623,0.070650,-0.256565,-0.217030,0.787935,-0.035012,0.127146,-0.026871,1.354712,0.100823,-0.000733,0.800965,0.571351,24.4159,2.5567,0.0133,55.7764,5.3973,0.1300,6.8209,-0.1827,0.1267,6.7989,0.0141,-0.1393,0.055044,0.057782,-0.063621,-0.027688,-0.051034,-0.008299,0.005379,0.0000,0.0000,0.0000,-0.5501,6.3432,-0.0003,0.008349,-0.006447,0.001950,3.0300,0,1,0.0000,0.0000,0.000048,-0.012846,0.003852,0.016746,1.000000,[],6.8027,6.8012,6.8012,0.0141,-0.1393,343.0476,1,0.406512,55.7764,0.1300,-5.3973,55.7763,0.1300,-5.3975,55.7764,0.1300,-5.3973,-0.755909,1.186187,0.012284,-43.3104,67.9635,0.7038,-0.026871,1.367154,0.102080,0.28724092,0.76995830,1202.5567,0.300000,3.0888,58.192080,0.191183,0.123625,-0.148870,-0.303613,0.105459,0.072342,0.001731,0.472447,0.018900,4393.534388,4259.900990,0.030000,-0.030000,-0.030000,4.999609,-2.908508
