time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0087,0.0000,4.7034,3.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.9488,0.8222,-0.0039,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,3.0000,0.0000,-0.7062,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-3.0000,-0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.8285,-0.8086,6.7660,6.8644,4393519.0268,4259900.7901,1795675.2944,1200.0343,0.3178,0.144028,8.2522,-0.412488,-23.6338,0.0218,0.1000,29.3400,7.4928,0.991445,-0.000004,0.130526,-0.000000,-0.0004,14.9999,-0.0001,0.000000,-0.000071,-0.000101,0.0000,-0.0041,-0.0058,1054.8509,-0.5074,6.0378,1054.8612,-0.5838,6.0739,-0.0000,-0.0034,-0.0062,12.7000,LAUNCH,-1.972531,-1.392929,4.110986,-2.568972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.003363,-0.006203,-0.000068,0.981680,0.572017,0.3178,0.0343,-0.0002,6.8168,0.8065,-0.0038,8.1914,1.1490,-0.0019,8.4668,-0.0041,0.0485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,3.0000,-0.0000,-0.7062,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.4698,8.4697,8.4697,-0.0041,0.0485,343.0558,1,0.537364,6.8168,-0.0038,-0.8065,6.8168,-0.0038,-0.8065,6.8168,-3.0038,-0.8065,0.000000,-0.003276,-0.005400,0.0000,-0.1877,-0.3094,-0.000000,-0.003788,-0.006237,0.28723712,0.76995830,1200.0343,83.076696,-0.073495,0.491263,0.001204,-0.003326,-0.002717,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.6856,-1.6422,14.7919,14.9780,4393518.9012,4259900.6676,1795676.3688,1200.1704,1.3976,0.132263,7.5781,-0.197938,-11.3410,0.0445,0.1000,121.9597,15.2766,0.991449,-0.000014,0.130494,-0.000052,-0.0025,14.9963,-0.0063,0.000000,-0.001894,-0.003054,0.0000,-0.1085,-0.1750,1081.3139,0.2564,5.6545,1081.4741,-0.5985,6.2271,-0.0000,-0.0536,-0.0793,12.6531,LAUNCH,-1.813095,-1.278847,2.663867,-1.901142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.053355,-0.079317,-0.000147,0.960191,0.571938,1.3979,0.1704,-0.0007,14.8526,1.9337,-0.0057,8.7818,1.3126,0.0063,8.7113,0.0021,0.0456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,3.0000,-0.0000,-0.7053,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.7144,8.7143,8.7143,0.0021,0.0456,343.0554,1,0.487553,14.8526,-0.0057,-1.9337,14.8526,-0.0057,-1.9337,14.8526,-3.0057,-1.9337,0.000000,-0.047196,-0.068780,0.0000,-2.7041,-3.9408,-0.000000,-0.054453,-0.079282,0.28723729,0.76995830,1200.1704,85.475925,-0.013276,0.462730,0.001204,-0.005148,-0.005670,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.060000,2.0781,47.293617,-0.543612,-0.014326,-0.000130,-0.133947,-0.001759,0.171218,0.005417,0.050625,0.009566,4393.530457,4259.903604,0.002932,0.030000,-0.000040,-4.996612,0.076472
0.300,-2.5555,-2.4771,23.4188,23.6877,4393518.6892,4259900.4616,1795678.2751,1200.4270,3.3093,0.124625,7.1405,-0.124961,-7.1598,0.0696,0.1000,297.9252,23.8768,0.991493,-0.000076,0.130160,-0.000497,-0.0167,14.9577,-0.0596,0.000000,-0.015087,-0.018088,0.0000,-0.8644,-1.0364,1160.3087,2.6326,3.4645,1161.2413,-0.6426,6.6864,-0.0000,-0.3008,-0.2999,12.6031,LAUNCH,-1.709548,-1.202208,1.710139,-1.204494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.299315,-0.299884,-0.000231,0.937188,0.571853,3.3099,0.4270,-0.0010,23.4676,3.2214,0.0005,8.9896,1.3907,0.0161,9.3849,0.0213,0.0280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,3.0000,-0.0000,-0.7032,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],9.3881,9.3881,9.3881,0.0213,0.0280,343.0546,1,0.475684,23.4676,0.0005,-3.2214,23.4676,0.0005,-3.2214,23.4676,-2.9995,-3.2214,0.000008,-0.261987,-0.260195,0.0005,-15.0108,-14.9081,-0.000000,-0.301623,-0.299282,0.28723759,0.76995830,1200.4270,92.083433,0.175340,0.290738,0.001204,-0.018342,-0.020703,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300000,1.8008,46.817755,-0.287091,0.446953,0.002860,0.024203,0.010354,0.025251,0.006876,0.278753,0.011443,4393.529121,4259.909287,-0.003441,-0.030000,-0.029935,-4.999994,-4.999994
0.400,-3.4209,-3.2941,32.2627,32.6104,4393518.3902,4259900.1728,1795681.0610,1200.8176,6.0983,0.116357,6.6668,-0.086608,-4.9623,0.0955,0.1000,560.3642,32.7466,0.991721,-0.000318,0.128392,-0.002312,-0.0726,14.7533,-0.2766,0.000111,-0.064022,-0.061352,0.0064,-3.6682,-3.5152,1118.1933,7.3398,-4.5309,1121.3651,-0.6206,6.4568,0.0002,-0.8308,-0.7236,12.5519,LAUNCH,-1.647892,-0.938417,1.174846,-0.821437,0.123418,-0.448869,-0.048085,0.174883,-0.002716,0.009878,0.000186,-0.826590,-0.723549,-0.000318,0.913671,0.571767,6.0994,0.8176,-0.0002,32.2864,4.5857,0.0163,8.6411,1.3098,-0.0105,9.0811,0.0596,-0.0368,0.012056,0.010758,-0.012235,-0.010936,-0.011496,-0.000649,-0.000089,-0.0000,3.0000,-0.0000,-0.6959,7.3055,0.0000,-0.027735,-0.001703,-0.000070,2.9530,0,1,0.0000,0.0000,0.029368,0.025963,-0.029508,-0.026102,1.000000,[],9.0845,9.0842,9.0842,0.0596,-0.0368,343.0533,1,0.457276,32.2864,0.0163,-4.5857,32.2864,0.0163,-4.5857,32.2864,-2.9837,-4.5857,0.005340,-0.721921,-0.628406,0.3060,-41.3630,-36.0050,0.000186,-0.829313,-0.721233,0.28723803,0.76995830,1200.8176,89.103308,0.551212,-0.345130,0.001316,-0.067277,-0.063967,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300002,1.9001,44.281989,0.011448,0.252580,-0.006248,-0.001591,0.047270,0.027068,0.044123,1.535906,-0.002462,4393.526335,4259.900350,0.008797,-0.015242,-0.029984,-4.999998,-4.999999
0.500,-4.2532,-4.1154,40.7564,41.1839,4393518.0062,4259899.8029,1795684.7145,1201.3413,9.7524,0.104000,5.9588,-0.058368,-3.3443,0.1204,0.1204,890.9625,41.2926,0.992350,-0.000928,0.123251,-0.007084,-0.2120,14.1584,-0.8443,0.000850,-0.141763,-0.131591,0.0487,-8.1224,-7.5396,1076.1583,8.5490,-12.0071,1081.4709,-0.5985,6.2271,0.0002,-0.7836,-0.7895,12.5028,LAUNCH,-1.567210,-0.507261,0.773694,-0.513647,0.199123,-0.723051,-0.131586,0.478344,-0.009726,0.035355,0.000161,-0.779660,-0.789475,-0.000401,0.891121,0.571684,9.7542,1.3413,0.0015,40.7633,5.8706,0.0060,8.5371,1.2073,-0.1306,8.7740,0.0697,-0.0979,0.033639,0.029001,-0.033745,-0.029107,-0.031373,-0.002319,-0.000053,0.0000,3.0000,0.0000,-0.6865,6.3440,-0.0000,-0.043326,-0.003740,0.000027,2.6860,0,1,0.0000,0.0000,0.047093,0.039612,-0.047039,-0.039559,1.000000,[],8.7779,8.7770,8.7770,0.0697,-0.0979,343.0516,1,0.438935,40.7633,0.0060,-5.8706,40.7633,0.0060,-5.8707,40.7633,-2.9940,-5.8706,0.005093,-0.679470,-0.686229,0.2918,-38.9308,-39.3180,0.000161,-0.778789,-0.786066,0.28723861,0.76995830,1201.3413,86.091205,0.650222,-0.944507,0.002054,-0.145018,-0.134207,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300006,1.3588,57.846406,-0.024205,0.256886,0.008706,-0.071554,-0.041401,0.035274,-0.013821,-0.261701,-0.006452,4393.534670,4259.902543,-0.007224,0.029988,-0.021946,-4.999995,-4.999996
0.600,-5.0520,-5.0684,49.1237,49.6422,4393517.5407,4259899.3453,1795689.2075,1201.9882,14.2454,0.087344,5.0045,-0.032386,-1.8556,0.1450,0.1450,1292.7132,49.7401,0.993274,-0.001948,0.114777,-0.015162,-0.4325,13.1765,-1.7991,0.000928,-0.191713,-0.190017,0.0532,-10.9844,-10.8872,1087.3555,6.3807,-17.3581,1094.7375,-0.6058,6.3035,0.0000,-0.2738,-0.5037,12.4545,POWERED_ASCENT,-1.401660,-0.122132,0.407276,-0.225858,0.237014,-0.860348,-0.193890,0.704030,-0.016475,0.059857,0.000011,-0.272362,-0.503677,-0.000483,0.868961,0.571602,14.2481,1.9881,-0.0030,49.1382,7.0549,-0.1221,8.6591,1.1053,-0.3286,8.8997,0.0522,-0.1421,0.049674,0.041844,-0.049695,-0.041865,-0.045769,-0.003915,-0.000011,-0.0000,3.0000,-0.0000,-0.6840,6.3439,0.0000,-0.051535,-0.004100,-0.000102,2.7530,0,1,0.0000,0.0000,0.055533,0.047333,-0.055738,-0.047537,1.000000,[],8.9041,8.9028,8.9028,0.0522,-0.1421,343.0495,1,0.420361,49.1382,-0.1221,-7.0549,49.1382,-0.1221,-7.0550,49.1382,-3.1221,-7.0549,0.001400,-0.232167,-0.437840,0.0802,-13.3022,-25.0864,0.000011,-0.265399,-0.500612,0.28723932,0.76995830,1201.9882,87.324271,0.478781,-1.377882,0.002132,-0.194968,-0.192632,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300000,1.5002,56.074544,0.107673,0.158087,-0.000220,-0.072079,-0.105027,0.059306,-0.016094,-0.297154,0.021632,4393.531501,4259.902593,0.002998,-0.030000,-0.023847,-4.999998,-4.999998
0.700,-5.8088,-6.2512,57.5774,58.2064,4393516.9972,4259898.7815,1795694.5417,1202.7488,19.5818,0.070218,4.0232,-0.008246,-0.4725,0.1700,0.1700,1776.1909,58.3065,0.994133,-0.003207,0.105107,-0.025332,-0.6856,12.0531,-2.9917,0.002218,-0.186048,-0.212455,0.1271,-10.6598,-12.1728,1085.1001,1.3895,-21.3205,1094.7820,-0.6058,6.3037,0.0011,0.4105,0.0100,12.4057,POWERED_ASCENT,-1.190970,0.133318,0.084655,0.003267,0.226706,-0.823065,-0.221392,0.803775,-0.014466,0.052526,0.001134,0.408502,0.010010,-0.000565,0.846540,0.571519,19.5855,2.7488,-0.0294,57.6328,8.1392,-0.4445,8.7956,0.9975,-0.5719,8.9162,0.0114,-0.1752,0.055263,0.048411,-0.055611,-0.048760,-0.052011,-0.003426,-0.000174,-0.0000,3.0000,-0.0000,-0.6915,6.3437,0.0005,-0.051601,-0.001349,-0.000290,2.7130,0,1,0.0000,0.0000,0.052659,0.049962,-0.053240,-0.050543,1.000000,[],8.9210,8.9192,8.9192,0.0114,-0.1752,343.0470,1,0.401255,57.6328,-0.4445,-8.1392,57.6327,-0.4445,-8.1394,57.6328,-3.4445,-8.1392,0.033033,0.369678,0.009862,1.8926,21.1810,0.5650,0.001134,0.422540,0.010791,0.28724016,0.76995830,1202.7488,87.485710,0.078461,-1.702759,0.003422,-0.189303,-0.215071,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300000,1.6082,74.684057,0.112564,0.148885,-0.004558,-0.055667,-0.136105,0.056019,-0.002223,-0.384400,0.022516,4393.544344,4259.904525,0.011399,-0.030000,-0.030000,-4.999994,-4.999994
0.800,-6.4995,-7.7023,66.1296,66.8931,4393516.3811,4259898.0860,1795700.7269,1203.6126,25.7751,0.057836,3.3138,0.011375,0.6517,0.1953,0.1953,2345.5207,67.0054,0.994630,-0.004255,0.097144,-0.035446,-0.8965,11.1246,-4.1694,0.007405,-0.125771,-0.187042,0.4243,-7.2062,-10.7167,1069.3236,-5.5880,-24.5598,1081.4896,-0.5985,6.2272,0.0024,0.8260,0.5150,12.3564,POWERED_ASCENT,-1.005145,0.203151,-0.160304,0.127279,0.210781,-0.765257,-0.209989,0.762381,0.002766,-0.010038,0.002437,0.822003,0.515004,-0.000649,0.823846,0.571436,25.7798,3.6125,-0.0999,66.2612,9.1177,-1.0055,8.9002,0.9330,-0.8052,8.8216,-0.0461,-0.2026,0.048299,0.049605,-0.048911,-0.050217,-0.049258,0.000653,-0.000306,-0.0000,3.0000,-0.0000,-0.7033,6.3435,0.0020,-0.044077,0.005068,-0.000296,2.6000,0,1,0.0000,0.0000,0.038713,0.048848,-0.039305,-0.049441,1.000000,[],8.8271,8.8247,8.8247,-0.0461,-0.2027,343.0443,1,0.381820,66.2612,-1.0055,-9.1177,66.2612,-1.0055,-9.1180,66.2612,-4.0055,-9.1177,0.069140,0.737788,0.450235,3.9614,42.2722,25.7965,0.002437,0.841990,0.511389,0.28724114,0.76995828,1203.6126,86.558108,-0.485776,-1.971778,0.008609,-0.129026,-0.189657,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300000,1.5085,72.466560,0.142055,0.069609,0.022227,-0.074611,-0.159615,0.056691,0.005879,-0.395160,0.020077,4393.529341,4259.899971,-0.017732,-0.030000,-0.030000,-4.999997,-4.999997
0.900,-7.0953,-9.3802,74.7623,75.6818,4393515.7005,4259897.2335,1795707.7700,1204.5702,32.8354,0.052694,3.0191,0.023844,1.3661,0.2210,0.2210,3002.3281,75.8123,0.994739,-0.004644,0.092681,-0.043404,-1.0075,10.6018,-5.0904,0.014337,-0.054020,-0.128634,0.8215,-3.0951,-7.3702,1106.0170,-12.4735,-28.7881,1121.3960,-0.6206,6.4570,0.0022,0.6346,0.7200,12.3065,POWERED_ASCENT,-0.898962,0.121922,-0.297506,0.139004,0.207939,-0.754711,-0.176950,0.642054,0.031252,-0.113354,0.002177,0.631472,0.719947,-0.000733,0.800965,0.571351,32.8408,4.5701,-0.2382,74.9923,10.0330,-1.7953,9.0039,0.9483,-0.9825,9.1613,-0.1033,-0.2385,0.033832,0.048511,-0.034359,-0.049038,-0.041435,0.007340,-0.000264,-0.0000,3.0000,-0.0000,-0.7204,6.3432,0.0051,-0.035346,0.013053,-0.000180,2.7050,0,1,0.0000,0.0000,0.022113,0.048219,-0.022473,-0.048579,1.000000,[],9.1681,9.1644,9.1644,-0.1034,-0.2385,343.0412,1,0.377067,74.9923,-1.7953,-10.0330,74.9922,-1.7953,-10.0334,74.9923,-4.7953,-10.0330,0.061361,0.575018,0.626659,3.5157,32.9461,35.9049,0.002177,0.655666,0.710826,0.28724225,0.76995826,1204.5702,89.890053,-1.047106,-2.323408,0.015542,-0.057275,-0.131249,0.017799,-0.033543,0.015846,0.001204,-0.003255,-0.002616,0.300000,1.7468,90.790784,0.141818,0.048291,0.039983,-0.005948,-0.141782,0.054586,0.012402,-0.585310,0.033961,4393.545397,4259.900798,-0.028244,-0.030000,-0.030000,-4.999998,-4.999998
