time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6821,0.8058,-0.0077,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7058,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7838,-0.7704,6.5106,6.6027,4393519.0289,4259900.7919,1795675.2825,1200.0336,0.3056,0.141787,8.1238,-0.001141,-0.0654,0.0192,0.1000,22.7831,6.6027,0.991445,-0.000004,0.130526,0.000001,-0.0004,15.0000,0.0000,0.000000,-0.000019,-0.000003,0.0000,-0.0011,-0.0002,1016.5119,-1.1275,-1.7710,1016.5187,-1.1277,-1.7494,-0.0000,-0.0020,-0.0000,12.7015,LAUNCH,-1.942730,-1.371088,0.015323,-0.011171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.001996,-0.000016,-0.000068,0.981680,0.572017,0.3056,0.0336,-0.0004,6.5552,0.7905,-0.0075,7.8766,1.1293,-0.0090,8.1581,-0.0090,-0.0142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7058,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.1609,8.1609,8.1609,-0.0091,-0.0142,343.0558,1,0.593508,6.5552,-0.0075,-0.7905,6.5552,-0.0075,-0.7905,6.5552,-0.0075,-0.7905,0.000000,-0.001651,-0.000080,0.0000,-0.0946,-0.0046,-0.000000,-0.001909,-0.000092,0.28723712,0.76995830,1200.0336,80.116863,-0.122996,-0.120106,0.000597,0.000665,-0.000519,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5864,-1.5610,14.2348,14.4078,4393518.9104,4259900.6754,1795676.3164,1200.1671,1.3440,0.129615,7.4264,-0.001137,-0.0652,0.0420,0.1000,108.4823,14.4078,0.991447,-0.000007,0.130506,0.000001,-0.0008,14.9977,-0.0000,0.000000,-0.001330,-0.000025,0.0000,-0.0762,-0.0014,1042.0424,-1.1523,-2.2422,1042.1726,-1.1562,-1.7936,-0.0000,-0.0421,-0.0004,12.6563,LAUNCH,-1.776595,-1.253815,0.015274,-0.011127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.041388,-0.000367,-0.000147,0.960191,0.571938,1.3442,0.1671,-0.0015,14.2822,1.8984,-0.0164,8.4440,1.2901,-0.0096,8.3929,-0.0093,-0.0181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7057,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3958,8.3957,8.3957,-0.0093,-0.0181,343.0554,1,0.500103,14.2822,-0.0164,-1.8984,14.2822,-0.0164,-1.8984,14.2822,-0.0164,-1.8984,0.000000,-0.036163,-0.000462,0.0000,-2.0720,-0.0265,-0.000000,-0.041729,-0.000533,0.28723728,0.76995830,1200.1671,82.419912,-0.125269,-0.157827,0.000597,-0.000647,-0.000540,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.060000,1.9567,46.003795,-0.527269,-0.053055,-0.000607,-0.124638,0.001060,0.157468,0.007020,0.064894,0.009607,4393.530207,4259.903471,0.002820,0.030000,-0.000472,-4.996612,0.136752
0.300,-2.3933,-2.3565,22.5376,22.7864,4393518.7114,4259900.4795,1795678.1510,1200.4191,3.1822,0.121939,6.9866,-0.001127,-0.0646,0.0664,0.1000,271.3363,22.7864,0.991481,-0.000011,0.130250,-0.000002,-0.0014,14.9681,-0.0004,0.000000,-0.011913,-0.000139,0.0000,-0.6826,-0.0080,1118.2812,-1.2174,-4.5676,1119.0653,-1.2415,-1.9259,-0.0000,-0.2471,-0.0022,12.6080,LAUNCH,-1.672305,-1.177372,0.015122,-0.010988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.243143,-0.002269,-0.000231,0.937188,0.571853,3.1828,0.4191,-0.0036,22.5657,3.1640,-0.0258,8.6443,1.3647,-0.0097,9.0414,-0.0098,-0.0369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7040,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],9.0446,9.0445,9.0445,-0.0098,-0.0369,343.0546,1,0.481289,22.5657,-0.0258,-3.1640,22.5657,-0.0258,-3.1640,22.5657,-0.0258,-3.1640,0.000000,-0.213644,-0.002198,0.0000,-12.2409,-0.1259,-0.000000,-0.246018,-0.002529,0.28723757,0.76995830,1200.4191,88.782044,-0.130785,-0.342950,0.000597,-0.011230,-0.000655,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300000,1.5969,44.907038,0.209468,0.866000,0.002321,-0.165205,0.006797,0.089770,0.005545,1.112020,0.021775,4393.526317,4259.911710,-0.003434,0.030000,-0.029923,-4.999996,-4.999997
0.400,-3.1898,-3.1419,31.0495,31.3706,4393518.4321,4259900.2044,1795680.8321,1200.8027,5.8640,0.114282,6.5479,-0.001090,-0.0624,0.0914,0.1000,514.2623,31.3706,0.991671,-0.000017,0.128797,-0.000017,-0.0023,14.8002,-0.0023,0.000001,-0.055020,-0.000569,0.0000,-3.1524,-0.0326,1077.9229,-1.1163,-10.7770,1080.6262,-1.1988,-1.8597,0.0000,-0.8234,-0.0074,12.5587,LAUNCH,-1.571397,-1.092416,0.014465,-0.010105,0.045304,-0.164771,-0.000700,0.002546,-0.000113,0.000409,0.000048,-0.810420,-0.007496,-0.000318,0.913671,0.571767,5.8651,0.8027,-0.0067,31.0458,4.5027,-0.0353,8.3078,1.2853,-0.0093,8.7493,-0.0091,-0.0875,0.000000,0.000281,-0.000389,0.000000,-0.000167,-0.000027,-0.000027,0.0000,0.0000,0.0000,-0.6971,7.4737,0.0001,-0.010727,-0.000097,-0.000007,2.7270,0,1,0.0000,0.0000,0.010817,0.010623,-0.010832,-0.010637,1.000000,[],8.7528,8.7523,8.7523,-0.0091,-0.0875,343.0533,1,0.461934,31.0458,-0.0353,-4.5027,31.0458,-0.0353,-4.5027,31.0458,-0.0353,-4.5027,0.001338,-0.713593,-0.006772,0.0766,-40.8859,-0.3880,0.000048,-0.819992,-0.007775,0.28723800,0.76995830,1200.8027,85.916686,-0.123109,-0.838803,0.000597,-0.054337,-0.001085,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300003,1.7178,43.512852,0.039525,0.259238,-0.000232,-0.034670,-0.014407,0.000428,0.030634,1.598536,-0.001943,4393.526239,4259.900404,0.001367,0.026550,0.029999,-4.999997,-4.999998
0.500,-3.9730,-3.9140,39.2228,39.6173,4393518.0741,4259899.8517,1795684.3481,1201.3168,9.3777,0.102400,5.8671,-0.001003,-0.0575,0.1155,0.1155,820.1361,39.6173,0.992297,-0.000046,0.123881,-0.000058,-0.0062,14.2322,-0.0075,-0.001010,-0.147475,-0.001161,-0.0579,-8.4497,-0.0665,1037.2206,-1.0301,-17.6331,1042.1697,-1.1561,-1.7936,-0.0005,-1.1291,-0.0041,12.5113,LAUNCH,-1.463587,-0.787758,0.011578,-0.002993,0.109951,-0.399741,-0.049502,0.179971,-0.001813,0.006592,-0.000524,-1.114533,-0.004234,-0.000401,0.891121,0.571684,9.3794,1.3168,-0.0107,39.1958,5.7636,-0.0444,8.2115,1.1730,-0.0099,8.4508,-0.0084,-0.1437,0.011964,0.011990,-0.012522,-0.010765,-0.011810,-0.000433,0.000167,0.0000,0.0000,0.0000,-0.6844,6.3737,0.0002,-0.025772,-0.000444,0.000017,2.5130,0,1,0.0000,0.0000,0.026232,0.025345,-0.026199,-0.025311,1.000000,[],8.4549,8.4537,8.4537,-0.0084,-0.1437,343.0517,1,0.443438,39.1958,-0.0444,-5.7636,39.1958,-0.0444,-5.7636,39.1958,-0.0444,-5.7636,-0.014716,-0.978406,-0.004099,-0.8432,-56.0585,-0.2348,-0.000524,-1.122012,-0.004531,0.28723855,0.76995830,1201.3168,82.988243,-0.116562,-1.390041,-0.000413,-0.146792,-0.001677,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300000,1.3349,55.998355,-0.042145,0.254991,0.003683,-0.092123,0.038130,0.035682,0.003757,0.233862,-0.006977,4393.534203,4259.902445,-0.003923,0.030000,-0.030000,-4.999995,-4.999995
0.600,-4.8123,-4.7413,47.2742,47.7545,4393517.6356,4259899.4198,1795688.6720,1201.9515,13.6979,0.083594,4.7896,-0.000904,-0.0518,0.1392,0.1392,1191.5643,47.7545,0.993458,-0.000145,0.114197,-0.000110,-0.0184,13.1146,-0.0148,-0.002443,-0.239147,-0.001334,-0.1400,-13.7021,-0.0765,1048.0632,-1.0225,-21.5645,1054.9583,-1.1703,-1.8156,-0.0004,-0.8866,0.0028,12.4648,POWERED_ASCENT,-1.255992,-0.428975,0.009346,0.001276,0.153037,-0.556011,-0.096814,0.351781,-0.002730,0.009921,-0.000415,-0.881786,0.002622,-0.000483,0.868961,0.571602,13.7005,1.9515,-0.0156,47.2512,6.9143,-0.0541,8.3472,1.0206,-0.0109,8.5711,-0.0084,-0.1764,0.023341,0.022922,-0.024004,-0.021826,-0.023023,-0.000649,0.000108,0.0000,0.0000,0.0000,-0.6735,6.3439,0.0003,-0.035690,-0.000603,-0.000060,4.3420,0,1,0.0000,0.0000,0.036232,0.035027,-0.036352,-0.035147,1.000000,[],8.5758,8.5740,8.5740,-0.0084,-0.1764,343.0496,1,0.425214,47.2512,-0.0541,-6.9143,47.2512,-0.0541,-6.9144,47.2512,-0.0541,-6.9143,-0.011640,-0.765561,0.001415,-0.6669,-43.8634,0.0811,-0.000415,-0.876176,0.002266,0.28723923,0.76995830,1201.9515,84.167966,-0.116260,-1.710706,-0.001846,-0.238464,-0.001850,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300000,1.5273,54.240864,0.102075,0.161816,-0.002618,-0.159230,0.029536,0.048335,0.000133,0.114273,0.021216,4393.531243,4259.902607,0.003735,0.029992,-0.030000,-4.999998,-4.999998
0.700,-5.7810,-5.6954,55.4109,56.0020,4393517.1073,4259898.8992,1795693.8054,1202.6946,18.8302,0.060116,3.4444,-0.000835,-0.0479,0.1632,0.1632,1638.5732,56.0020,0.994907,-0.000300,0.100796,-0.000149,-0.0367,11.5700,-0.0208,-0.003188,-0.290237,-0.000875,-0.1827,-16.6293,-0.0501,1045.9348,-0.9981,-22.6777,1055.0013,-1.1704,-1.8156,-0.0001,-0.2273,0.0110,12.4177,POWERED_ASCENT,-0.964835,-0.085057,0.007923,0.003847,0.178631,-0.648605,-0.128694,0.467355,-0.003291,0.011952,-0.000090,-0.240432,0.010874,-0.000565,0.846540,0.571519,18.8337,2.6946,-0.0215,55.4398,7.9155,-0.0648,8.5142,0.7999,-0.0114,8.5860,-0.0082,-0.1862,0.030912,0.030177,-0.031658,-0.029272,-0.030505,-0.000780,0.000040,0.0000,0.0000,0.0000,-0.6607,6.3437,0.0005,-0.041344,-0.000687,-0.000127,2.8080,0,1,0.0000,0.0000,0.041904,0.040530,-0.042157,-0.040783,1.000000,[],8.5910,8.5890,8.5890,-0.0082,-0.1862,343.0472,1,0.406594,55.4398,-0.0648,-7.9155,55.4397,-0.0648,-7.9157,55.4398,-0.0648,-7.9155,-0.002520,-0.187817,0.008278,-0.1444,-10.7611,0.4743,-0.000090,-0.214523,0.010470,0.28724004,0.76995830,1202.6946,84.314898,-0.114602,-1.806906,-0.002592,-0.289553,-0.001391,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300000,3.0716,72.457447,0.095308,0.160710,-0.002200,-0.140733,0.011872,0.043144,-0.000819,0.034849,0.021485,4393.543749,4259.904622,0.004602,-0.030000,-0.013831,-4.999997,-4.999997
0.800,-6.9318,-6.8268,63.6435,64.3828,4393516.4733,4259898.2747,1795699.7580,1203.5275,24.7899,0.037540,2.1509,-0.000843,-0.0483,0.1877,0.1877,2165.5240,64.3828,0.996257,-0.000469,0.086436,-0.000146,-0.0559,9.9172,-0.0216,-0.003271,-0.275084,0.000209,-0.1874,-15.7611,0.0120,1030.7750,-0.9277,-20.4828,1042.1879,-1.1562,-1.7936,-0.0000,0.5690,0.0157,12.3702,POWERED_ASCENT,-0.654018,0.143889,0.007950,0.004148,0.165070,-0.599176,-0.131897,0.478712,-0.003449,0.012520,-0.000020,0.537532,0.015494,-0.000649,0.823846,0.571436,24.7946,3.5275,-0.0286,63.7922,8.7002,-0.0760,8.6626,0.5648,-0.0104,8.4941,-0.0076,-0.1688,0.031608,0.030765,-0.032343,-0.029927,-0.031161,-0.000815,0.000026,0.0000,0.0000,0.0000,-0.6413,6.3435,0.0006,-0.038072,-0.000693,-0.000144,4.0110,0,1,0.0000,0.0000,0.038621,0.037234,-0.038910,-0.037523,1.000000,[],8.4987,8.4970,8.4970,-0.0076,-0.1688,343.0445,1,0.387276,63.7922,-0.0760,-8.7002,63.7922,-0.0760,-8.7004,63.7922,-0.0760,-8.7002,-0.000572,0.510888,0.012392,-0.0328,29.2717,0.7100,-0.000020,0.582333,0.015105,0.28724098,0.76995830,1203.5275,83.413164,-0.109220,-1.636492,-0.002674,-0.274400,-0.000306,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300000,1.4284,70.104567,0.141411,0.081864,0.017231,-0.182146,0.007936,0.042742,-0.000764,0.013551,0.019425,4393.529023,4259.900112,-0.020714,-0.030000,-0.008622,-4.999997,-4.999997
0.900,-8.2717,-8.1402,71.9502,72.8802,4393515.7146,4259897.5278,1795706.5362,1204.4268,31.5908,0.022079,1.2650,-0.000949,-0.0544,0.2125,0.2125,2774.6234,72.8802,0.997211,-0.000636,0.074632,-0.000084,-0.0742,8.5601,-0.0152,-0.003368,-0.186200,0.001446,-0.1930,-10.6684,0.0829,1066.3587,-0.8508,-17.9651,1080.6560,-1.1988,-1.8598,-0.0000,1.4072,0.0145,12.3222,POWERED_ASCENT,-0.439871,0.283408,0.009452,0.002956,0.135072,-0.489993,-0.132451,0.480483,-0.003464,0.012566,-0.000049,1.356534,0.014148,-0.000733,0.800965,0.571351,31.5968,4.4268,-0.0367,72.2902,9.2542,-0.0862,8.8038,0.4184,-0.0078,8.8216,-0.0070,-0.1486,0.031608,0.030765,-0.032343,-0.029927,-0.031161,-0.000815,0.000026,0.0000,0.0000,0.0000,-0.6411,6.3432,0.0008,-0.030950,-0.000675,-0.000153,3.9340,0,1,0.0000,0.0000,0.031472,0.030122,-0.031777,-0.030427,1.000000,[],8.8259,8.8246,8.8246,-0.0070,-0.1487,343.0416,1,0.378650,72.2902,-0.0862,-9.2542,72.2901,-0.0862,-9.2546,72.2902,-0.0862,-9.2542,-0.001398,1.248649,0.011577,-0.0801,71.5423,0.6633,-0.000049,1.420331,0.013848,0.28724206,0.76995829,1204.4268,86.625687,-0.103275,-1.438616,-0.002772,-0.185516,0.000931,0.085859,-0.034225,0.019331,0.000597,0.000683,-0.000516,0.300000,2.0791,87.801422,0.172444,0.116728,0.018841,-0.151077,0.059671,0.043755,0.006062,0.760998,0.034257,4393.544415,4259.901974,-0.018864,-0.030000,-0.030000,-4.999996,-4.999996
