time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,4.9371,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6866,0.8105,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,4.5195,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1339,-3.0384,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154565,8.8559,0.006107,0.3499,0.0704,0.1000,304.9449,24.1565,0.991353,0.019633,0.129721,-0.002569,2.2691,14.9099,-0.0000,0.089479,-0.024689,0.000977,5.1268,-1.4146,0.0560,835.9601,-0.2034,-4.7177,836.9159,0.0000,0.0000,-0.0079,-0.1650,0.0340,12.5993,LAUNCH,-2.351247,-0.632748,-0.101376,0.130235,0.140895,-0.512433,-0.235949,0.856247,-0.019455,0.070756,-0.007898,-0.165047,0.033971,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0221,2.5448,0.0002,6.4235,0.7609,-0.0001,6.7635,-0.0016,-0.0382,0.065165,0.068419,-0.055538,-0.033679,-0.055700,-0.004651,0.011092,0.0000,0.0000,0.0000,-0.7039,6.3442,-0.0000,-0.019949,0.000839,0.012898,7.0880,0,1,0.0000,0.0000,0.032008,0.033686,-0.006213,-0.007891,1.000000,[],6.7659,6.7658,6.7658,-0.0016,-0.0382,343.0545,1,0.476369,24.0221,0.0002,-2.5448,24.0221,0.0002,-2.5448,24.0221,0.0002,-2.5448,-0.221849,-0.141993,0.031625,-12.7110,-8.1356,1.8120,-0.007898,-0.163546,0.033906,0.28723779,0.76995830,1200.4351,0.300000,3.9715,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9016,-3.7828,30.0136,30.5016,4393518.0922,4259899.8842,1795682.1467,1200.7273,7.2568,0.147514,8.4520,0.006786,0.3888,0.0889,0.1000,486.1684,30.5016,0.991559,0.023311,0.127510,-0.002932,2.6945,14.6553,0.0077,0.053369,-0.073351,0.006407,3.0578,-4.2027,0.3671,804.7015,-0.5607,-11.5333,807.0590,0.0000,0.0000,-0.0188,-0.3673,0.0898,12.5625,LAUNCH,-2.261393,-0.554048,-0.109935,0.135393,0.248509,-0.901662,-0.235949,0.856247,-0.019455,0.070756,-0.018833,-0.367341,0.089767,-0.000401,0.891121,0.571684,7.2581,0.7273,0.0000,30.3235,3.2912,0.0001,6.3216,0.7463,0.0021,6.5296,-0.0045,-0.0936,0.065165,0.068419,-0.055538,-0.033679,-0.055700,-0.004651,0.011092,0.0000,0.0000,0.0000,-0.6963,6.3440,-0.0000,-0.042797,0.001448,0.014358,6.9900,0,1,0.0000,0.0000,0.055707,0.058604,-0.026991,-0.029887,1.000000,[],6.5325,6.5319,6.5319,-0.0046,-0.0936,343.0536,1,0.462255,30.3235,0.0001,-3.2912,30.3235,0.0001,-3.2913,30.3235,0.0001,-3.2912,-0.529023,-0.315267,0.081780,-30.3108,-18.0635,4.6857,-0.018833,-0.362714,0.089542,0.28723822,0.76995830,1200.7273,0.300000,3.8638,43.742586,-0.131401,0.311024,-0.027545,-0.064896,0.040246,0.039311,0.016750,0.484246,-0.011377,4393.530749,4259.902215,0.030000,0.029999,-0.030000,-3.890902,-4.652896
0.600,-4.6603,-4.5156,36.1684,36.7459,4393517.6642,4259899.4694,1795685.4551,1201.0930,10.5978,0.134391,7.7001,0.005907,0.3385,0.1071,0.1071,705.5760,36.7459,0.992254,0.024347,0.121785,-0.002624,2.8164,13.9934,0.0427,-0.020124,-0.169898,0.017535,-1.1530,-9.7344,1.0047,812.7853,-0.9109,-19.5839,816.9865,0.0000,0.0000,-0.0318,-0.4997,0.1516,12.5264,POWERED_ASCENT,-2.091628,-0.410537,-0.097283,0.124522,0.320939,-1.164337,-0.236091,0.856801,-0.019474,0.070813,-0.031791,-0.499701,0.151567,-0.000483,0.868961,0.571602,10.5998,1.0930,0.0001,36.5250,4.0234,0.0021,6.4066,0.6931,0.0095,6.6142,-0.0074,-0.1594,0.065165,0.068419,-0.055538,-0.033679,-0.055700,-0.004651,0.011092,0.0000,0.0000,0.0000,-0.6830,6.3439,-0.0000,-0.063080,0.001907,0.010286,7.2850,0,1,0.0000,0.0000,0.071458,0.075273,-0.050886,-0.054701,1.000000,[],6.6184,6.6165,6.6165,-0.0074,-0.1594,343.0524,1,0.448694,36.5250,0.0021,-4.0234,36.5250,0.0021,-4.0235,36.5250,0.0021,-4.0234,-0.893096,-0.427565,0.128506,-51.1706,-24.4977,7.3628,-0.031791,-0.490245,0.151127,0.28723874,0.76995830,1201.0930,0.300000,3.8373,36.738143,0.072372,0.200372,-0.046775,-0.095981,0.029499,0.070984,0.006555,0.145341,0.014860,4393.528188,4259.902366,0.030000,0.029985,-0.030000,1.068280,-3.774812
0.700,-5.4769,-5.2943,42.3884,43.0674,4393517.1582,4259898.9796,1795689.3823,1201.5302,14.5629,0.112195,6.4283,0.002969,0.1701,0.1255,0.1255,969.1829,43.0674,0.993640,0.021117,0.110594,-0.001322,2.4483,12.6995,0.1201,-0.111931,-0.288747,0.028047,-6.4132,-16.5440,1.6069,811.4225,-0.5589,-23.2645,817.0187,0.0000,0.0000,-0.0266,-0.2175,0.0736,12.4899,POWERED_ASCENT,-1.808913,-0.130087,-0.043456,0.044035,0.376743,-1.367643,-0.250734,0.909923,-0.005673,0.020618,-0.026616,-0.217498,0.073624,-0.000565,0.846540,0.571519,14.5656,1.5302,0.0007,42.8098,4.7034,0.0115,6.5315,0.5431,0.0242,6.6225,-0.0046,-0.1899,0.065165,0.068419,-0.055538,-0.046878,-0.059000,-0.001351,0.007792,0.0000,0.0000,0.0000,-0.6675,6.3437,-0.0000,-0.083332,0.002510,0.002106,5.6210,0,1,0.0000,0.0000,0.082928,0.087948,-0.078717,-0.083736,1.000000,[],6.6275,6.6247,6.6247,-0.0046,-0.1899,343.0510,1,0.435129,42.8098,0.0115,-4.7034,42.8098,0.0115,-4.7035,42.8098,0.0115,-4.7034,-0.747893,-0.181392,0.032699,-42.8511,-10.3930,1.8735,-0.026616,-0.204342,0.073308,0.28723937,0.76995830,1201.5302,0.300000,3.9440,45.936460,0.095364,0.026082,-0.131193,-0.091373,0.032938,0.089231,0.004929,0.112838,0.013004,4393.535114,4259.901536,0.030000,-0.030000,-0.026035,4.999994,0.195305
0.800,-6.4299,-6.1852,48.6843,49.4950,4393516.5644,4259898.4069,1795693.9358,1202.0291,19.1627,0.082028,4.6999,-0.000369,-0.0211,0.1443,0.1443,1280.0000,49.4950,0.995480,0.014454,0.093863,0.000368,1.6827,10.7699,0.2009,-0.144895,-0.387260,0.021052,-8.3019,-22.1884,1.2062,799.9147,0.2673,-24.3060,807.0698,0.0000,0.0000,0.0065,0.6373,-0.0913,12.4529,POWERED_ASCENT,-1.430977,0.288633,0.015738,-0.041339,0.429860,-1.560741,-0.284427,1.032203,0.009339,-0.033931,0.006465,0.637339,-0.091282,-0.000649,0.823846,0.571436,19.1664,2.0290,0.0029,49.2173,5.2361,0.0353,6.6606,0.2947,0.0337,6.5479,0.0022,-0.1990,0.065165,0.068419,-0.063800,-0.069424,-0.066702,0.002219,0.000090,0.0000,0.0000,0.0000,-0.6485,6.3435,-0.0001,-0.093497,0.002393,-0.004055,7.1040,0,1,0.0000,0.0000,0.087049,0.091834,-0.095160,-0.099945,1.000000,[],6.5532,6.5502,6.5502,0.0022,-0.1990,343.0493,1,0.421245,49.2173,0.0353,-5.2361,49.2173,0.0353,-5.2362,49.2173,0.0353,-5.2361,0.181366,0.568003,-0.134137,10.3915,32.5442,-7.6855,0.006465,0.653116,-0.091108,0.28724010,0.76995830,1202.0291,0.300000,3.0383,49.840901,0.137292,-0.023609,-0.141255,-0.172087,0.009997,0.099702,0.003806,-0.017653,0.007444,4393.525499,4259.898985,0.030000,-0.030000,0.007928,-0.348269,-0.032392
0.900,-7.5829,-7.2571,55.0325,56.0245,4393515.8658,4259897.7367,1795699.1207,1202.5695,24.4084,0.048654,2.7877,-0.001912,-0.1096,0.1633,0.1633,1639.9072,56.0245,0.997249,0.008337,0.073646,0.001358,0.9747,8.4452,0.2280,-0.097969,-0.426863,0.006179,-5.6132,-24.4574,0.3540,828.0865,0.7422,-21.3409,836.9335,0.0000,0.0000,0.0200,1.8494,-0.1377,12.4156,POWERED_ASCENT,-0.980671,0.653729,0.034104,-0.048679,0.411922,-1.495398,-0.294874,1.070391,0.007938,-0.028827,0.019958,1.849401,-0.137714,-0.000733,0.800965,0.571351,24.4130,2.5695,0.0081,55.7513,5.5252,0.0684,6.8010,-0.0145,0.0336,6.7989,0.0061,-0.1752,0.065165,0.068419,-0.069130,-0.073402,-0.069029,0.001882,-0.002237,0.0000,0.0000,0.0000,-0.6076,6.3432,-0.0002,-0.090374,0.001352,-0.003972,6.2190,0,1,0.0000,0.0000,0.085050,0.087755,-0.092994,-0.095698,1.000000,[],6.8035,6.8012,6.8012,0.0061,-0.1753,343.0476,1,0.406541,55.7513,0.0684,-5.5252,55.7513,0.0684,-5.5254,55.7513,0.0684,-5.5252,0.560531,1.632461,-0.160771,32.1160,93.5331,-9.2115,0.019958,1.865052,-0.137170,0.28724092,0.76995830,1202.5695,0.300000,3.2823,57.833952,0.217663,0.037643,-0.039040,-0.218962,0.057507,0.098562,0.009366,0.448588,0.019599,4393.534333,4259.899482,-0.030000,-0.030000,-0.029999,4.999605,-0.210644
