time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,5.4519,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6867,0.8103,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,4.5099,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1340,-3.0385,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154536,8.8543,0.006130,0.3512,0.0704,0.1000,304.9456,24.1565,0.991353,0.019715,0.129704,-0.002579,2.2786,14.9079,0.0001,0.097263,-0.025490,0.001017,5.5728,-1.4605,0.0583,835.9601,-0.1650,-4.2437,836.9159,0.0000,0.0000,-0.0011,-0.3883,0.0156,12.5993,LAUNCH,-2.115011,-1.488492,-0.082221,0.059687,0.188122,-0.683308,0.000000,0.000000,0.000000,0.000000,-0.001056,-0.388262,0.015569,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0221,2.5446,0.0002,6.4237,0.7601,0.0003,6.7635,-0.0013,-0.0343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7038,6.3442,-0.0000,-0.030920,0.001200,0.012523,8.2340,0,1,0.0000,0.0000,0.042244,0.044644,-0.017197,-0.019597,1.000000,[],6.7659,6.7658,6.7658,-0.0013,-0.0343,343.0545,1,0.476370,24.0221,0.0002,-2.5446,24.0221,0.0002,-2.5447,24.0221,0.0002,-2.5446,-0.029661,-0.336028,0.015897,-1.6994,-19.2530,0.9108,-0.001056,-0.386913,0.015517,0.28723779,0.76995830,1200.4351,0.300000,3.7445,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9025,-3.7832,30.0136,30.5018,4393518.0921,4259899.8841,1795682.1467,1200.7272,7.2568,0.147226,8.4354,0.007169,0.4108,0.0889,0.1000,486.1734,30.5018,0.991558,0.024174,0.127356,-0.003104,2.7932,14.6381,0.0002,0.070081,-0.071727,0.003559,4.0153,-4.1097,0.2039,804.7014,-0.4655,-10.9002,807.0590,0.0000,0.0000,-0.0220,-0.6543,0.0346,12.5625,LAUNCH,-2.137214,-0.986870,-0.091264,0.052225,0.305974,-1.109707,-0.115744,0.420960,0.004670,-0.016986,-0.022023,-0.654321,0.034626,-0.000401,0.891121,0.571684,7.2582,0.7272,0.0000,30.3238,3.2903,0.0004,6.3203,0.7512,0.0011,6.5296,-0.0038,-0.0884,0.039418,0.041651,-0.013695,-0.015928,-0.027673,0.001117,0.012861,0.0000,0.0000,0.0000,-0.6964,6.3440,-0.0000,-0.060968,0.001590,0.009317,6.1250,0,1,0.0000,0.0000,0.068695,0.071874,-0.050062,-0.053241,1.000000,[],6.5325,6.5319,6.5319,-0.0038,-0.0885,343.0536,1,0.462270,30.3238,0.0004,-3.2903,30.3238,0.0004,-3.2903,30.3238,0.0004,-3.2903,-0.618624,-0.565279,0.034869,-35.4446,-32.3881,1.9979,-0.022023,-0.649948,0.034440,0.28723822,0.76995830,1200.7272,0.300000,3.8295,40.023187,-0.134939,0.310307,-0.028201,-0.058522,0.031674,0.055444,0.010186,0.254456,-0.011225,4393.529334,4259.901757,0.030000,0.029995,-0.030000,-0.379530,-3.563697
0.600,-4.6570,-4.5133,36.1686,36.7454,4393517.6641,4259899.4693,1795685.4551,1201.0929,10.5979,0.134929,7.7309,0.007000,0.4011,0.1071,0.1071,705.5562,36.7454,0.992176,0.025764,0.122117,-0.003155,2.9752,14.0333,0.0018,-0.012788,-0.142582,0.008041,-0.7327,-8.1693,0.4607,812.7857,-0.8156,-19.0414,816.9865,0.0000,0.0000,-0.0342,-0.7906,0.0535,12.5264,POWERED_ASCENT,-2.033747,-0.649511,-0.087110,0.043953,0.318044,-1.153789,-0.172943,0.628375,0.006259,-0.022760,-0.034178,-0.790555,0.053497,-0.000483,0.868961,0.571602,10.5999,1.0929,0.0001,36.5240,4.0272,0.0015,6.3968,0.7321,0.0028,6.6142,-0.0066,-0.1550,0.051425,0.054415,-0.027789,-0.030779,-0.041102,0.001495,0.011818,0.0000,0.0000,0.0000,-0.6867,6.3439,-0.0000,-0.069133,0.001668,0.003808,7.5640,0,1,0.0000,0.0000,0.071273,0.074609,-0.063658,-0.066993,1.000000,[],6.6183,6.6165,6.6165,-0.0066,-0.1550,343.0524,1,0.448670,36.5240,0.0015,-4.0272,36.5240,0.0015,-4.0273,36.5240,0.0015,-4.0272,-0.960102,-0.681016,0.044552,-55.0098,-39.0193,2.5526,-0.034178,-0.781361,0.053104,0.28723874,0.76995830,1201.0929,0.300000,3.9002,36.429350,0.079083,0.200686,-0.013126,-0.087096,0.026844,0.079963,0.004954,0.117440,0.014945,4393.528127,4259.902354,0.030000,0.029979,-0.030000,1.352629,-3.718984
0.700,-5.4407,-5.2694,42.3903,43.0616,4393517.1597,4259898.9806,1795689.3823,1201.5319,14.5624,0.117856,6.7527,0.005329,0.3053,0.1255,0.1255,968.9200,43.0616,0.993221,0.022950,0.113925,-0.002529,2.6488,13.0864,0.0121,-0.095392,-0.178238,0.011404,-5.4655,-10.2123,0.6534,811.4267,-0.8214,-24.5731,817.0188,0.0000,0.0000,-0.0199,-0.1459,0.0414,12.4899,POWERED_ASCENT,-1.911176,-0.087262,-0.063886,0.024792,0.336445,-1.220990,-0.282961,1.026613,0.006942,-0.025232,-0.019872,-0.145856,0.041439,-0.000565,0.846540,0.571519,14.5652,1.5318,0.0004,42.7993,4.7454,0.0042,6.5001,0.6778,0.0060,6.6225,-0.0067,-0.2006,0.070720,0.074028,-0.058871,-0.062179,-0.066450,0.001654,0.005925,0.0000,0.0000,0.0000,-0.6841,6.3437,-0.0000,-0.076049,0.001598,-0.001077,7.1660,0,1,0.0000,0.0000,0.073373,0.076570,-0.075528,-0.078725,1.000000,[],6.6278,6.6248,6.6248,-0.0067,-0.2006,343.0510,1,0.434924,42.7993,0.0042,-4.7454,42.7993,0.0042,-4.7455,42.7993,0.0042,-4.7454,-0.558257,-0.116231,0.019307,-31.9858,-6.6595,1.1062,-0.019872,-0.131961,0.040974,0.28723937,0.76995830,1201.5319,0.300000,3.8918,46.350391,0.103527,0.129427,-0.056850,-0.070803,0.026600,0.097180,0.003536,0.101637,0.013169,4393.535173,4259.902842,0.030000,-0.030000,-0.027401,4.999995,-1.621891
0.800,-6.2840,-6.0788,48.6940,49.4727,4393516.5739,4259898.4136,1795693.9364,1202.0403,19.1600,0.101077,5.7913,0.003046,0.1745,0.1442,0.1442,1278.8418,49.4727,0.994305,0.017279,0.105146,-0.001494,1.9953,12.0724,0.0388,-0.122504,-0.164934,0.011533,-7.0190,-9.4500,0.6608,799.9296,-0.5638,-29.2328,807.0699,0.0000,0.0000,0.0047,0.4934,0.0052,12.4529,POWERED_ASCENT,-1.722594,0.223648,-0.033225,0.002369,0.312430,-1.133858,-0.326343,1.184434,0.007036,-0.025564,0.004653,0.493397,0.005227,-0.000649,0.823846,0.571436,19.1636,2.0402,0.0011,49.1759,5.4104,0.0101,6.5922,0.6239,0.0110,6.5481,-0.0046,-0.2393,0.074869,0.078214,-0.074408,-0.077753,-0.076311,0.001672,0.000231,0.0000,0.0000,0.0000,-0.6881,6.3435,-0.0000,-0.069826,0.001206,-0.002102,7.1840,0,1,0.0000,0.0000,0.066517,0.068930,-0.070722,-0.073134,1.000000,[],6.5547,6.5503,6.5503,-0.0046,-0.2394,343.0493,1,0.420750,49.1759,0.0101,-5.4104,49.1759,0.0101,-5.4105,49.1759,0.0101,-5.4104,0.130654,0.446549,-0.015341,7.4859,25.5854,-0.8790,0.004653,0.512371,0.004861,0.28724009,0.76995830,1202.0403,0.300000,3.5924,54.742623,0.118837,0.077778,-0.019614,-0.098707,0.010665,0.097025,0.002766,0.037888,0.007305,4393.526462,4259.899908,-0.030000,-0.030000,-0.007331,-4.999998,-3.894087
0.900,-7.1854,-6.9378,55.0694,55.9678,4393515.9009,4259897.7631,1795699.1233,1202.6121,24.3986,0.089151,5.1080,0.001207,0.0692,0.1631,0.1631,1636.5850,55.9678,0.995083,0.011935,0.098326,-0.000528,1.3818,11.2855,0.0757,-0.086489,-0.105268,0.008844,-4.9555,-6.0314,0.5067,828.1140,-0.2174,-33.3846,836.9339,0.0000,0.0000,0.0194,0.7437,-0.0292,12.4156,POWERED_ASCENT,-1.537221,0.263410,-0.010012,-0.010341,0.257509,-0.934811,-0.309615,1.123904,0.005742,-0.020853,0.019433,0.743679,-0.029196,-0.000733,0.800965,0.571351,24.4032,2.6121,0.0026,55.6429,6.0225,0.0209,6.6878,0.6097,0.0164,6.7991,-0.0018,-0.2741,0.068853,0.071575,-0.073223,-0.075945,-0.072399,0.001361,-0.002185,0.0000,0.0000,0.0000,-0.7010,6.3432,-0.0001,-0.059071,0.000649,-0.000672,7.2210,0,1,0.0000,0.0000,0.057750,0.059048,-0.059094,-0.060392,1.000000,[],6.8070,6.8015,6.8015,-0.0018,-0.2742,343.0474,1,0.406118,55.6429,0.0209,-6.0225,55.6428,0.0209,-6.0227,55.6429,0.0209,-6.0225,0.545847,0.671866,-0.034556,31.2748,38.4951,-1.9799,0.019433,0.768163,-0.029355,0.28724092,0.76995830,1202.6121,0.300000,3.6897,66.763872,0.131567,0.090310,-0.006447,-0.074760,0.007836,0.089291,0.002192,0.025223,0.017889,4393.537896,4259.901066,-0.030000,-0.030000,0.000178,-3.342551,-4.260849
