time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,3.2562,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6866,0.8105,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,2.3502,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1339,-3.0383,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154568,8.8561,0.006106,0.3498,0.0704,0.1000,304.9447,24.1565,0.991353,0.019624,0.129724,-0.002568,2.2680,14.9103,-0.0000,0.088171,-0.024427,0.000795,5.0518,-1.3996,0.0456,835.9601,-0.1433,-4.7081,836.9159,0.0000,0.0000,-0.0115,-0.1696,0.0056,12.5993,LAUNCH,-2.346459,-0.650252,-0.071435,0.021373,0.144109,-0.524124,-0.231139,0.838854,0.010492,-0.038158,-0.011485,-0.169613,0.005575,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0220,2.5449,0.0002,6.4235,0.7608,0.0003,6.7635,-0.0012,-0.0381,0.071074,0.071820,-0.033086,-0.042373,-0.054588,0.002508,0.016859,0.0000,0.0000,0.0000,-0.7040,6.3442,-0.0000,-0.021290,0.000783,0.012382,2.9170,0,1,0.0000,0.0000,0.032888,0.034455,-0.008125,-0.009691,1.000000,[],6.7659,6.7658,6.7658,-0.0012,-0.0381,343.0545,1,0.476368,24.0220,0.0002,-2.5449,24.0220,0.0002,-2.5449,24.0220,0.0002,-2.5449,-0.322610,-0.145979,0.006897,-18.4842,-8.3640,0.3952,-0.011485,-0.168115,0.005529,0.28723779,0.76995830,1200.4351,0.300000,2.9890,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9019,-3.7825,30.0136,30.5016,4393518.0921,4259899.8842,1795682.1467,1200.7273,7.2568,0.147524,8.4525,0.006864,0.3933,0.0889,0.1000,486.1685,30.5016,0.991568,0.022872,0.127515,-0.002973,2.6422,14.6560,-0.0037,0.035401,-0.073763,0.002053,2.0283,-4.2263,0.1176,804.7015,-0.4157,-11.5096,807.0590,0.0000,0.0000,-0.0276,-0.3789,0.0189,12.5625,LAUNCH,-2.256745,-0.571440,-0.081509,0.028499,0.254588,-0.923642,-0.231139,0.838854,0.010492,-0.038158,-0.027610,-0.378872,0.018895,-0.000401,0.891121,0.571684,7.2581,0.7273,0.0001,30.3235,3.2912,0.0005,6.3217,0.7459,-0.0002,6.5296,-0.0034,-0.0934,0.071074,0.071820,-0.033086,-0.042373,-0.054588,0.002508,0.016859,0.0000,0.0000,0.0000,-0.6962,6.3440,-0.0000,-0.047143,0.001238,0.011627,2.0800,0,1,0.0000,0.0000,0.057533,0.060009,-0.034278,-0.036754,1.000000,[],6.5325,6.5319,6.5319,-0.0034,-0.0934,343.0536,1,0.462254,30.3235,0.0005,-3.2912,30.3235,0.0005,-3.2913,30.3235,0.0005,-3.2912,-0.775559,-0.325569,0.018844,-44.4363,-18.6537,1.0797,-0.027610,-0.374254,0.018729,0.28723822,0.76995830,1200.7273,0.300000,2.5976,43.603177,-0.131370,0.311123,-0.026698,-0.063753,0.039780,0.040254,0.016258,0.467275,-0.011368,4393.530696,4259.902198,0.030000,0.029999,-0.030000,-3.759873,-4.612201
0.600,-4.6593,-4.5172,36.1684,36.7460,4393517.6642,4259899.4694,1795685.4551,1201.0930,10.5978,0.134332,7.6967,0.006293,0.3606,0.1071,0.1071,705.5785,36.7460,0.992308,0.022182,0.121752,-0.002868,2.5590,13.9904,-0.0172,-0.072674,-0.171733,0.004020,-4.1639,-9.8396,0.2303,812.7853,-0.6903,-19.5326,816.9865,0.0000,0.0000,-0.0469,-0.5197,0.0275,12.5264,POWERED_ASCENT,-2.086144,-0.427003,-0.073728,0.022556,0.321302,-1.165657,-0.231281,0.839401,0.010502,-0.038189,-0.046864,-0.519745,0.027456,-0.000483,0.868961,0.571602,10.5998,1.0930,0.0001,36.5251,4.0230,0.0003,6.4067,0.6929,-0.0028,6.6142,-0.0056,-0.1590,0.071074,0.071820,-0.033086,-0.042373,-0.054588,0.002508,0.016859,0.0000,0.0000,0.0000,-0.6827,6.3439,-0.0000,-0.069276,0.001346,0.004735,2.0720,0,1,0.0000,0.0000,0.072665,0.075356,-0.063196,-0.065887,1.000000,[],6.6184,6.6165,6.6165,-0.0056,-0.1590,343.0524,1,0.448696,36.5251,0.0003,-4.0230,36.5251,0.0003,-4.0230,36.5251,0.0003,-4.0230,-1.316432,-0.444995,0.011553,-75.4260,-25.4963,0.6619,-0.046864,-0.510314,0.027122,0.28723874,0.76995830,1201.0930,0.300000,2.3996,37.848588,0.068721,0.200427,-0.050059,-0.093108,0.025986,0.070445,0.004067,0.113931,0.014831,4393.528406,4259.902410,0.030000,0.029984,-0.030000,-0.002578,-3.990272
0.700,-5.4677,-5.3048,42.3884,43.0676,4393517.1586,4259898.9791,1795689.3823,1201.5301,14.5629,0.112054,6.4202,0.004131,0.2367,0.1255,0.1255,969.1885,43.0676,0.993752,0.015408,0.110524,-0.002073,1.7720,12.6932,-0.0420,-0.185793,-0.287016,0.004611,-10.6451,-16.4448,0.2642,811.4224,-0.6710,-23.5403,817.0187,0.0000,0.0000,-0.0204,-0.0735,0.0477,12.4899,POWERED_ASCENT,-1.830346,-0.043948,-0.052172,0.028510,0.401451,-1.457561,-0.274229,0.994996,0.003064,-0.011138,-0.020446,-0.073479,0.047668,-0.000565,0.846540,0.571519,14.5656,1.5301,0.0000,42.8100,4.7027,-0.0024,6.5304,0.5485,-0.0064,6.6225,-0.0055,-0.1921,0.071074,0.071820,-0.056328,-0.058503,-0.064431,0.000730,0.007016,0.0000,0.0000,0.0000,-0.6677,6.3437,-0.0000,-0.085960,0.001265,-0.006378,1.9280,0,1,0.0000,0.0000,0.078317,0.080848,-0.091072,-0.093603,1.000000,[],6.6275,6.6247,6.6247,-0.0055,-0.1922,343.0510,1,0.435133,42.8100,-0.0024,-4.7027,42.8100,-0.0024,-4.7028,42.8100,-0.0024,-4.7027,-0.574360,-0.053344,-0.010404,-32.9084,-3.0564,-0.5961,-0.020446,-0.060168,0.047289,0.28723937,0.76995830,1201.5301,0.300000,1.9877,46.481774,0.097447,0.163990,-0.112229,-0.082893,0.023646,0.092256,0.002362,0.077056,0.013048,4393.535159,4259.903302,0.030000,-0.030000,-0.027755,4.999996,-2.300845
0.800,-6.3959,-6.2135,48.6847,49.4946,4393516.5668,4259898.4045,1795693.9358,1202.0291,19.1627,0.082816,4.7450,0.001854,0.1062,0.1443,0.1443,1279.9787,49.4946,0.995526,0.005691,0.094313,-0.001081,0.6492,10.8241,-0.0630,-0.189003,-0.369167,0.001027,-10.8291,-21.1517,0.0588,799.9152,-0.3703,-24.8550,807.0698,0.0000,0.0000,0.0114,0.7953,0.0150,12.4529,POWERED_ASCENT,-1.463324,0.360160,-0.021799,0.006775,0.432476,-1.570248,-0.307026,1.114214,0.003110,-0.011298,0.011416,0.795267,0.014960,-0.000649,0.823846,0.571436,19.1664,2.0291,-0.0005,49.2164,5.2408,-0.0087,6.6571,0.3143,-0.0097,6.5480,-0.0030,-0.2035,0.071074,0.071820,-0.071249,-0.073459,-0.071900,0.000739,-0.000453,0.0000,0.0000,0.0000,-0.6521,6.3435,0.0000,-0.089554,0.000965,-0.010023,2.6780,0,1,0.0000,0.0000,0.078566,0.080496,-0.098612,-0.100543,1.000000,[],6.5534,6.5502,6.5502,-0.0030,-0.2035,343.0493,1,0.421223,49.2164,-0.0087,-5.2408,49.2164,-0.0087,-5.2409,49.2164,-0.0087,-5.2408,0.320658,0.709140,-0.054785,18.3724,40.6307,-3.1389,0.011416,0.811400,0.014720,0.28724010,0.76995830,1202.0291,0.300000,2.0102,54.728443,0.121701,0.102416,-0.034058,-0.149863,0.001471,0.098962,0.000903,-0.033086,0.007397,4393.526437,4259.900154,-0.030000,-0.030000,-0.005223,-4.999998,-4.999992
0.900,-7.5052,-7.3024,55.0351,56.0225,4393515.8736,4259897.7305,1795699.1208,1202.5708,24.4082,0.051407,2.9454,0.000743,0.0426,0.1633,0.1633,1639.7892,56.0225,0.997161,-0.002928,0.075238,-0.000465,-0.3425,8.6296,-0.0792,-0.155924,-0.401577,-0.005115,-8.9338,-23.0086,-0.2930,828.0871,-0.1613,-22.4134,836.9335,0.0000,0.0000,0.0118,1.8919,-0.0069,12.4156,POWERED_ASCENT,-1.030029,0.668799,-0.007414,-0.002446,0.404690,-1.469139,-0.307710,1.116990,0.002916,-0.010590,0.011789,1.891899,-0.006920,-0.000733,0.800965,0.571351,24.4128,2.5708,-0.0018,55.7470,5.5491,-0.0183,6.7950,0.0289,-0.0132,6.7989,-0.0013,-0.1840,0.071074,0.071820,-0.071472,-0.073491,-0.071964,0.000691,-0.000517,0.0000,0.0000,0.0000,-0.6205,6.3432,0.0000,-0.084553,0.000449,-0.009050,2.4530,0,1,0.0000,0.0000,0.075054,0.075952,-0.093153,-0.094051,1.000000,[],6.8037,6.8012,6.8012,-0.0013,-0.1841,343.0476,1,0.406546,55.7470,-0.0183,-5.5491,55.7470,-0.0183,-5.5493,55.7470,-0.0183,-5.5491,0.331202,1.671718,-0.066888,18.9765,95.7824,-3.8324,0.011789,1.908337,-0.007038,0.28724092,0.76995830,1202.5708,0.300000,3.1707,57.001033,0.229737,0.056751,0.041309,-0.225878,0.041442,0.101954,0.011157,0.455466,0.019900,4393.533958,4259.899799,-0.030000,-0.030000,-0.030000,4.999992,-0.740408
