time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,-2.615335,-149.8476,0.000000,0.0000,0.0233,0.1000,33.4466,8.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0290,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,-0.0000,12.7400,ARMED,4.111000,2.569000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008061,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6146,0.7779,-0.0053,0.0000,0.0002,-0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,8.0000,0.0000,-0.6249,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0002,0.0000,0.0000,0.0002,-0.0000,343.0559,1,0.530642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-8.0000,-0.0000,0.000000,0.007083,-0.000021,0.0000,0.4058,-0.0012,0.000000,0.008202,-0.000025,0.28723707,0.76995830,1200.0000,0.043970,0.041163,0.003302,0.001916,0.000795,-0.001461,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7907,-0.7740,6.4392,6.5336,4393519.0286,4259900.7917,1795675.2792,1200.0323,0.3025,0.144698,8.2906,-0.886237,-50.7776,0.0301,0.1000,55.7991,10.3330,0.991446,-0.000006,0.130514,-0.000020,-0.0010,14.9986,-0.0024,-0.000000,-0.000597,-0.001021,-0.0000,-0.0342,-0.0585,1005.9353,-0.7157,-0.4090,1005.8853,-0.8271,-0.3343,-0.0000,-0.0125,-0.0225,12.7019,LAUNCH,-1.982196,-1.396852,4.110430,-2.567091,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000001,-0.012199,-0.022419,-0.000068,0.981680,0.572017,0.3025,0.0323,-0.0002,6.4889,0.7631,-0.0052,7.7987,1.0969,-0.0038,8.0730,-0.0057,-0.0033,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,-0.0000,8.0000,-0.0000,-0.7061,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.0757,8.0757,8.0757,-0.0057,-0.0033,343.0558,1,0.499723,6.4889,-0.0052,-0.7631,6.4889,-0.0052,-0.7631,6.4889,-8.0052,-0.7631,-0.000017,-0.010767,-0.019533,-0.0010,-0.6169,-1.1191,-0.000001,-0.012449,-0.022562,0.28723712,0.76995830,1200.0323,79.239776,-0.017455,-0.028897,0.001916,0.000198,-0.002482,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.6033,-1.5671,14.0811,14.2585,4393518.9089,4259900.6747,1795676.3018,1200.1615,1.3304,0.132231,7.5763,-0.511440,-29.3034,0.0477,0.1000,139.7677,16.3539,0.991457,-0.000030,0.130432,-0.000170,-0.0062,14.9891,-0.0205,-0.000006,-0.003552,-0.006734,-0.0004,-0.2035,-0.3858,1031.7419,0.3861,-0.9302,1031.2732,-0.8479,-0.3428,-0.0000,-0.0716,-0.1417,12.6571,LAUNCH,-1.813690,-1.275115,4.110001,-2.566048,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000005,-0.069869,-0.140604,-0.000147,0.960191,0.571938,1.3307,0.1615,-0.0010,14.1394,1.8391,-0.0090,8.3574,1.2551,0.0179,8.3093,0.0031,-0.0075,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,-0.0000,8.0000,-0.0000,-0.7049,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.3122,8.3122,8.3122,0.0031,-0.0075,343.0554,1,0.453252,14.1394,-0.0090,-1.8391,14.1394,-0.0090,-1.8391,14.1394,-8.0090,-1.8391,-0.000129,-0.061924,-0.122823,-0.0074,-3.5480,-7.0372,-0.000005,-0.071457,-0.141600,0.28723728,0.76995830,1200.1615,81.558568,0.069392,-0.070192,0.001910,-0.002758,-0.008194,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.060000,1.8563,45.767948,-0.562264,0.013165,0.000473,-0.126342,-0.002373,0.160894,0.002727,0.033825,0.009352,4393.530177,4259.903701,0.003018,0.030000,0.000293,-8.306429,0.027253
0.300,-2.4354,-2.3493,22.2927,22.5480,4393518.7072,4259900.4787,1795678.1165,1200.4058,3.1501,0.124001,7.1047,-0.338473,-19.3931,0.0697,0.1000,299.0618,23.9223,0.991516,-0.000152,0.129981,-0.001065,-0.0343,14.9369,-0.1276,-0.000037,-0.017995,-0.036593,-0.0021,-1.0310,-2.0966,1106.5205,6.8876,-3.5897,1107.3687,-0.9105,-0.3681,-0.0000,-0.3072,-0.6543,12.6094,LAUNCH,-1.702089,-1.192574,4.040906,-2.581646,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000021,-0.299185,-0.647666,-0.000231,0.937188,0.571853,3.1507,0.4058,-0.0013,22.3380,3.0704,0.0086,8.5562,1.3263,0.0532,8.9453,0.0557,-0.0290,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,-0.0000,8.0000,-0.0000,-0.7026,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.9486,8.9484,8.9484,0.0557,-0.0290,343.0546,1,0.436363,22.3380,0.0086,-3.0704,22.3380,0.0086,-3.0704,22.3380,-7.9914,-3.0704,-0.000580,-0.266015,-0.567324,-0.0332,-15.2415,-32.5053,-0.000021,-0.306344,-0.652724,0.28723757,0.76995830,1200.4058,87.797830,0.585119,-0.281386,0.001879,-0.017200,-0.038054,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.6466,57.290477,-0.166884,0.180909,0.000735,-0.034218,-0.048100,-0.001133,0.012904,1.600056,0.013064,4393.534732,4259.906424,-0.000346,0.030000,0.030000,-19.999992,-3.176578
0.400,-3.2831,-3.0986,30.7110,31.0411,4393518.4213,4259900.2059,1795680.7684,1200.7782,5.8049,0.115316,6.6071,-0.240325,-13.7696,0.0934,0.1000,536.4510,32.0402,0.991747,-0.000682,0.128107,-0.005028,-0.1564,14.7199,-0.6011,-0.000072,-0.063425,-0.139341,-0.0041,-3.6340,-7.9837,1066.5524,18.5977,-10.4544,1069.3280,-0.8792,-0.3554,0.0002,-0.6980,-1.7662,12.5606,LAUNCH,-1.658144,-0.839231,3.136547,-2.167271,0.197415,-0.716911,-0.072566,0.263923,-0.010423,0.037908,0.000183,-0.677474,-1.749543,-0.000318,0.913671,0.571767,5.8060,0.7782,0.0019,30.7316,4.3715,0.0608,8.2246,1.2491,0.0141,8.6557,0.1509,-0.0848,0.019177,0.015253,-0.020506,-0.014463,-0.017350,-0.002492,-0.000135,0.0000,8.0000,0.0000,-0.6957,7.3186,-0.0000,-0.039622,-0.006773,-0.000397,2.9040,0,1,0.0000,0.0000,0.045999,0.032452,-0.046792,-0.033245,1.000000,[],8.6604,8.6587,8.6587,0.1510,-0.0849,343.0534,1,0.443785,30.7316,0.0608,-4.3715,30.7316,0.0608,-4.3715,30.7316,-7.9392,-4.3715,0.005399,-0.604441,-1.533142,0.3094,-34.6319,-87.8426,0.000183,-0.694632,-1.760242,0.28723799,0.76995830,1200.7782,84.956702,1.519528,-0.829014,0.001845,-0.062631,-0.140802,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.6046,57.343109,-0.004833,0.536087,-0.004683,-0.081169,0.020447,0.025040,0.006845,0.472116,-0.002974,4393.527905,4259.903573,0.007998,0.030000,-0.030000,-19.999998,-19.999998
0.500,-4.0901,-3.8618,38.7960,39.2016,4393518.0518,4259899.8589,1795684.2461,1201.2774,9.2830,0.103451,5.9273,-0.166704,-9.5514,0.1166,0.1166,835.8396,39.9947,0.992225,-0.002140,0.123360,-0.016348,-0.4894,14.1659,-1.9487,0.001620,-0.124181,-0.321025,0.0928,-7.1150,-18.3934,1026.3899,23.7514,-17.7540,1031.2702,-0.8479,-0.3428,0.0009,-0.5308,-2.0875,12.5137,LAUNCH,-1.600478,-0.351692,2.217840,-1.433151,0.284249,-1.031145,-0.173656,0.630886,-0.036053,0.131073,0.000864,-0.507108,-2.066471,-0.000401,0.891121,0.571684,9.2848,1.2774,0.0100,38.8000,5.5968,0.0746,8.1174,1.1656,-0.2559,8.3610,0.1935,-0.1446,0.049002,0.032871,-0.050645,-0.032375,-0.041223,-0.008600,-0.000286,0.0000,8.0000,0.0000,-0.6886,6.3440,-0.0002,-0.051994,-0.014491,-0.000304,2.7860,0,1,0.0000,0.0000,0.066180,0.037199,-0.066789,-0.037808,1.000000,[],8.3673,8.3638,8.3638,0.1935,-0.1447,343.0518,1,0.436854,38.8000,0.0746,-5.5968,38.8000,0.0746,-5.5969,38.8000,-7.9254,-5.5968,0.025468,-0.457148,-1.813277,1.4592,-26.1927,-103.8931,0.000864,-0.523721,-2.077926,0.28723854,0.76995830,1201.2774,82.065142,1.936921,-1.415460,0.003536,-0.123386,-0.322485,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.4791,75.126107,-0.022137,0.533652,0.029917,0.038748,-0.090673,0.038484,-0.016800,-0.571192,-0.006896,4393.539279,4259.910279,-0.021939,-0.030000,-0.029996,-19.999995,-19.999995
0.600,-4.7478,-4.8491,46.7568,47.2467,4393517.6082,4259899.4261,1795688.5229,1201.8947,13.5593,0.089058,5.1027,-0.098339,-5.6344,0.1398,0.1398,1201.2817,47.9486,0.992542,-0.004600,0.116252,-0.036392,-1.0360,13.3227,-4.3206,0.004376,-0.152973,-0.476788,0.2507,-8.7647,-27.3180,1037.1314,19.1618,-23.0448,1043.9261,-0.8583,-0.3470,0.0012,-0.1025,-1.3814,12.4676,POWERED_ASCENT,-1.451719,-0.039444,1.255890,-0.658342,0.300680,-1.091068,-0.222537,0.807858,-0.061814,0.224604,0.001185,-0.081741,-1.364303,-0.000483,0.868961,0.571602,13.5619,1.8946,0.0080,46.7631,6.7402,-0.1764,8.2020,1.0969,-0.7262,8.4797,0.1567,-0.1884,0.066392,0.037888,-0.067837,-0.037545,-0.052416,-0.014699,-0.000275,0.0000,8.0000,0.0000,-0.6893,6.3439,-0.0002,-0.054559,-0.015339,-0.000574,2.7170,0,1,0.0000,0.0000,0.069324,0.038647,-0.070472,-0.039795,1.000000,[],8.4862,8.4826,8.4826,0.1567,-0.1885,343.0498,1,0.423194,46.7631,-0.1764,-6.7402,46.7631,-0.1764,-6.7403,46.7631,-8.1764,-6.7402,0.035450,-0.081879,-1.199222,2.0311,-4.6913,-68.7104,0.001185,-0.091409,-1.372129,0.28723921,0.76995830,1201.8947,83.230007,1.575816,-1.845069,0.006293,-0.152178,-0.478249,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.6448,72.181405,0.072787,0.387108,0.036297,0.004977,-0.233384,0.058331,-0.020279,-0.799840,0.020730,4393.534027,4259.905975,-0.029999,-0.030000,-0.030000,-19.999997,-19.999997
0.700,-5.1475,-6.2290,54.7781,55.3709,4393517.1109,4259898.8760,1795693.5991,1202.6231,18.6363,0.075292,4.3139,-0.034263,-1.9631,0.1635,0.1635,1642.7272,56.0728,0.992111,-0.007563,0.108577,-0.062207,-1.6730,12.3862,-7.3573,0.009798,-0.143446,-0.545715,0.5614,-8.2188,-31.2672,1035.0532,7.2903,-27.4060,1043.9686,-0.8584,-0.3470,0.0029,0.2772,-0.1466,12.4211,POWERED_ASCENT,-1.265581,0.104151,0.373812,-0.049283,0.242422,-0.880068,-0.227956,0.827579,-0.056250,0.204272,0.002910,0.295150,-0.139662,-0.000565,0.846540,0.571519,18.6398,2.6231,-0.0407,54.8092,7.8162,-0.8888,8.2655,1.0214,-1.3132,8.4944,0.0598,-0.2249,0.066012,0.040084,-0.067771,-0.040369,-0.053559,-0.013333,-0.000511,-0.0000,8.0000,-0.0000,-0.6972,6.3437,0.0006,-0.049877,-0.006096,-0.000929,2.6980,0,1,0.0000,0.0000,0.055044,0.042852,-0.056903,-0.044710,1.000000,[],8.5005,8.4973,8.4973,0.0599,-0.2250,343.0474,1,0.406061,54.8092,-0.8888,-7.8162,54.8092,-0.8888,-7.8164,54.8092,-8.8888,-7.8162,0.084083,0.251085,-0.123489,4.8176,14.3861,-7.0754,0.002910,0.292736,-0.142491,0.28724001,0.76995829,1202.6231,83.374285,0.625823,-2.203107,0.011714,-0.142651,-0.547176,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.5354,83.187552,0.096304,0.367976,0.046422,0.014217,-0.311450,0.062188,-0.001594,-0.928435,0.021599,4393.546569,4259.910827,-0.030000,-0.030000,-0.030000,-14.022155,-17.501865
0.800,-5.2101,-8.0840,62.8382,63.5699,4393516.5901,4259898.1642,1795699.4804,1203.4556,24.5225,0.064889,3.7179,0.019228,1.1017,0.1876,0.1876,2162.8344,64.3426,0.990784,-0.010106,0.101959,-0.088598,-2.2283,11.5514,-10.4453,0.020598,-0.109822,-0.499893,1.1802,-6.2923,-28.6417,1020.0903,-9.2169,-31.1760,1031.2881,-0.8480,-0.3428,0.0044,0.3834,1.0526,12.3740,POWERED_ASCENT,-1.095315,0.107928,-0.291592,0.280203,0.233383,-0.847377,-0.203474,0.738710,-0.005975,0.021687,0.004360,0.402691,1.045468,-0.000649,0.823846,0.571436,24.5264,3.4555,-0.1892,62.9177,8.8182,-2.1770,8.2758,0.9583,-1.8923,8.4035,-0.0759,-0.2568,0.048247,0.046049,-0.050152,-0.046703,-0.047788,-0.001412,-0.000640,-0.0000,8.0000,-0.0000,-0.7073,6.3435,0.0037,-0.041682,0.012083,-0.000937,2.5780,0,1,0.0000,0.0000,0.028662,0.052828,-0.030535,-0.054702,1.000000,[],8.4106,8.4063,8.4063,-0.0760,-0.2569,343.0448,1,0.387368,62.9177,-2.1770,-8.8182,62.9177,-2.1770,-8.8185,62.9177,-10.1770,-8.8182,0.124092,0.344129,0.921112,7.1099,19.7171,52.7758,0.004360,0.403679,1.046625,0.28724094,0.76995827,1203.4556,82.481973,-0.705968,-2.516168,0.022514,-0.109027,-0.501354,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.4563,80.950966,0.109993,0.264680,0.059662,-0.010784,-0.389725,0.058175,0.017880,-1.046960,0.018396,4393.530729,4259.902998,-0.030000,-0.030000,-0.030000,-14.779846,-18.467064
0.900,-4.9219,-10.3902,70.8905,71.8167,4393516.0806,4259897.2441,1795706.1662,1204.3847,31.2214,0.058138,3.3311,0.055873,3.2013,0.2119,0.2119,2761.3926,72.7061,0.989071,-0.011434,0.096963,-0.110478,-2.5707,10.9108,-12.9925,0.033126,-0.079124,-0.371595,1.8980,-4.5335,-21.2908,1055.3906,-26.9015,-35.2136,1069.3577,-0.8793,-0.3554,0.0043,0.2288,1.6809,12.3265,POWERED_ASCENT,-0.969884,0.053338,-0.710143,0.348195,0.287434,-1.043809,-0.171936,0.623913,0.069418,-0.251825,0.004302,0.254087,1.658691,-0.000733,0.800965,0.571351,31.2234,4.3846,-0.4951,71.0362,9.7583,-4.0334,8.2880,0.9266,-2.3638,8.7278,-0.2225,-0.2912,0.023128,0.056405,-0.024903,-0.056958,-0.040348,0.016333,-0.000582,-0.0000,8.0000,-0.0000,-0.7151,6.3432,0.0106,-0.034808,0.031488,-0.000710,2.6820,0,1,0.0000,0.0000,0.002610,0.065586,-0.004029,-0.067006,1.000000,[],8.7385,8.7308,8.7308,-0.2225,-0.2913,343.0418,1,0.378435,71.0362,-4.0334,-9.7583,71.0362,-4.0334,-9.7587,71.0362,-12.0334,-9.7583,0.121719,0.211896,1.463996,6.9740,12.1408,83.8808,0.004302,0.254628,1.661159,0.28724200,0.76995822,1204.3847,85.663584,-2.143521,-2.853434,0.035042,-0.078329,-0.373056,0.043970,0.038890,0.003302,0.001916,0.000795,-0.001461,0.300000,1.5706,87.863307,0.113705,0.210442,0.076479,0.020152,-0.400497,0.047607,0.036176,-1.577442,0.031376,4393.543963,4259.905659,-0.030000,-0.030000,-0.030000,-4.339588,-15.398999
