time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,3.1321,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6865,0.8107,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,2.8442,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1337,-3.0382,23.7588,24.1564,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154569,8.8561,0.006102,0.3496,0.0704,0.1000,304.9438,24.1564,0.991352,0.019616,0.129729,-0.002567,2.2672,14.9108,0.0000,0.089812,-0.023492,0.000930,5.1458,-1.3460,0.0533,835.9601,-0.1583,-4.4010,836.9159,0.0000,0.0000,-0.0085,-0.3143,0.0127,12.5993,LAUNCH,-2.193403,-1.205040,-0.078881,0.048624,0.146319,-0.532152,-0.078179,0.284335,0.002975,-0.010820,-0.008526,-0.314322,0.012683,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0220,2.5451,0.0002,6.4228,0.7635,0.0004,6.7635,-0.0013,-0.0356,0.030073,0.031495,-0.005888,-0.007310,-0.018691,0.000711,0.012092,0.0000,0.0000,0.0000,-0.7041,6.3442,-0.0000,-0.021088,0.000796,0.013097,2.1220,0,1,0.0000,0.0000,0.033389,0.034980,-0.007196,-0.008787,1.000000,[],6.7659,6.7658,6.7658,-0.0013,-0.0356,343.0545,1,0.476368,24.0220,0.0002,-2.5451,24.0220,0.0002,-2.5451,24.0220,0.0002,-2.5451,-0.239501,-0.271765,0.013031,-13.7224,-15.5710,0.7466,-0.008526,-0.312922,0.012633,0.28723779,0.76995830,1200.4351,0.300000,2.4256,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.8998,-3.7804,30.0137,30.5011,4393518.0922,4259899.8843,1795682.1467,1200.7274,7.2567,0.147769,8.4666,0.006894,0.3950,0.0889,0.1000,486.1543,30.5011,0.991540,0.023156,0.127684,-0.002979,2.6757,14.6756,0.0003,0.045839,-0.062218,0.003072,2.6264,-3.5648,0.1760,804.7017,-0.4445,-11.1897,807.0590,0.0000,0.0000,-0.0227,-0.5376,0.0318,12.5625,LAUNCH,-2.194138,-0.810902,-0.087165,0.048017,0.252227,-0.915105,-0.166311,0.604441,0.005125,-0.018639,-0.022732,-0.537608,0.031834,-0.000401,0.891121,0.571684,7.2581,0.7274,0.0001,30.3228,3.2941,0.0006,6.3164,0.7660,0.0014,6.5296,-0.0036,-0.0908,0.052026,0.054477,-0.024727,-0.027177,-0.039602,0.001225,0.013650,0.0000,0.0000,0.0000,-0.6980,6.3440,-0.0000,-0.045136,0.001296,0.013031,2.1580,0,1,0.0000,0.0000,0.056871,0.059463,-0.030809,-0.033401,1.000000,[],6.5325,6.5319,6.5319,-0.0036,-0.0908,343.0536,1,0.462241,30.3228,0.0006,-3.2941,30.3227,0.0006,-3.2941,30.3228,0.0006,-3.2941,-0.638546,-0.463731,0.030335,-36.5860,-26.5698,1.7381,-0.022732,-0.533119,0.031655,0.28723822,0.76995830,1200.7274,0.300000,2.2733,43.579313,-0.131628,0.311095,-0.029764,-0.064042,0.039832,0.040183,0.016346,0.468758,-0.011371,4393.530687,4259.902195,0.030000,0.029999,-0.030000,-3.737559,-4.605266
0.600,-4.6438,-4.4998,36.1690,36.7425,4393517.6649,4259899.4702,1795685.4551,1201.0940,10.5976,0.137036,7.8516,0.006488,0.3717,0.1071,0.1071,705.4457,36.7425,0.992070,0.023644,0.123408,-0.002900,2.7311,14.1816,0.0048,-0.027812,-0.108207,0.006833,-1.5935,-6.1998,0.3915,812.7871,-0.7535,-20.1358,816.9865,0.0000,0.0000,-0.0242,-0.4229,0.0484,12.5264,POWERED_ASCENT,-2.150972,-0.347466,-0.080491,0.039798,0.313629,-1.137706,-0.263898,0.957386,0.006100,-0.022180,-0.024237,-0.422854,0.048432,-0.000483,0.868961,0.571602,10.5996,1.0940,0.0002,36.5191,4.0455,0.0020,6.3866,0.7706,0.0037,6.6143,-0.0061,-0.1639,0.069268,0.072182,-0.052075,-0.054988,-0.062128,0.001457,0.008597,0.0000,0.0000,0.0000,-0.6915,6.3439,-0.0000,-0.064238,0.001476,0.007883,2.3960,0,1,0.0000,0.0000,0.070645,0.073596,-0.054879,-0.057831,1.000000,[],6.6186,6.6165,6.6165,-0.0061,-0.1639,343.0524,1,0.448586,36.5191,0.0020,-4.0455,36.5191,0.0020,-4.0455,36.5191,0.0020,-4.0455,-0.680850,-0.360207,0.039009,-39.0098,-20.6383,2.2351,-0.024237,-0.413131,0.048069,0.28723874,0.76995830,1201.0940,0.300000,2.2498,36.927396,0.071224,0.200313,-0.047040,-0.090383,0.026906,0.070689,0.004827,0.121849,0.014846,4393.528225,4259.902373,0.030000,0.029986,-0.030000,0.888851,-3.810679
0.700,-5.4001,-5.2281,42.3918,43.0530,4393517.1630,4259898.9839,1795689.3825,1201.5364,14.5612,0.123540,7.0783,0.004935,0.2827,0.1255,0.1255,968.5310,43.0530,0.992861,0.020937,0.117403,-0.002278,2.4188,13.4871,0.0231,-0.074161,-0.127552,0.010076,-4.2491,-7.3082,0.5773,811.4315,-0.7605,-26.0243,817.0188,0.0000,0.0000,-0.0066,-0.0142,0.0384,12.4899,POWERED_ASCENT,-2.024856,-0.008514,-0.059175,0.022966,0.341010,-1.237603,-0.322083,1.168723,0.006454,-0.023458,-0.006629,-0.014226,0.038371,-0.000565,0.846540,0.571519,14.5640,1.5364,0.0005,42.7844,4.8014,0.0056,6.4802,0.7558,0.0080,6.6226,-0.0062,-0.2124,0.076303,0.079378,-0.071497,-0.074572,-0.075438,0.001538,0.002403,0.0000,0.0000,0.0000,-0.6914,6.3437,-0.0000,-0.076411,0.001538,0.001820,2.3160,0,1,0.0000,0.0000,0.076693,0.079770,-0.073053,-0.076130,1.000000,[],6.6282,6.6248,6.6248,-0.0062,-0.2125,343.0509,1,0.434728,42.7844,0.0056,-4.8014,42.7844,0.0056,-4.8015,42.7844,0.0056,-4.8014,-0.186250,-0.000296,0.023972,-10.6713,-0.0169,1.3735,-0.006629,0.000490,0.037941,0.28723937,0.76995830,1201.5364,0.300000,2.3258,46.198746,0.082289,0.070491,-0.117566,-0.053665,0.027595,0.087609,0.003250,0.100393,0.012728,4393.535190,4259.902109,0.030000,-0.030000,-0.029127,4.999996,-0.612537
0.800,-6.1881,-5.9811,48.6984,49.4531,4393516.5838,4259898.4237,1795693.9368,1202.0539,19.1564,0.110752,6.3456,0.003063,0.1755,0.1442,0.1442,1277.8258,49.4531,0.993636,0.017136,0.111317,-0.001408,1.9827,12.7833,0.0597,-0.075110,-0.112796,0.011483,-4.3035,-6.4627,0.6579,799.9399,-0.5868,-31.4459,807.0700,0.0000,0.0000,0.0049,0.2859,0.0148,12.4529,POWERED_ASCENT,-1.854479,0.129715,-0.034606,0.006714,0.334530,-1.214196,-0.328184,1.191126,0.005889,-0.021396,0.004916,0.285941,0.014800,-0.000649,0.823846,0.571436,19.1600,2.0539,0.0014,49.1414,5.5429,0.0135,6.5629,0.7427,0.0147,6.5482,-0.0048,-0.2574,0.075081,0.077880,-0.075583,-0.078382,-0.076732,0.001400,-0.000251,0.0000,0.0000,0.0000,-0.6954,6.3435,-0.0000,-0.076417,0.001372,-0.000391,2.1410,0,1,0.0000,0.0000,0.074654,0.077399,-0.075436,-0.078181,1.000000,[],6.5555,6.5504,6.5504,-0.0048,-0.2575,343.0493,1,0.420487,49.1414,0.0135,-5.5429,49.1414,0.0135,-5.5430,49.1414,0.0135,-5.5429,0.138040,0.266978,0.004401,7.9091,15.2967,0.2522,0.004916,0.306352,0.014420,0.28724009,0.76995830,1202.0539,0.300000,1.9228,54.380273,0.117150,0.012109,-0.125564,-0.055533,0.013662,0.094955,0.002267,0.035725,0.007273,4393.526418,4259.899289,0.030000,-0.030000,-0.012156,-4.863497,-1.245069
0.900,-7.0060,-6.7540,55.0793,55.9323,4393515.9243,4259897.7871,1795699.1244,1202.6446,24.3901,0.101003,5.7870,0.001448,0.0830,0.1630,0.1630,1634.5053,55.9323,0.994218,0.013855,0.106484,-0.000553,1.6084,12.2250,0.1085,-0.058626,-0.079947,0.010913,-3.3590,-4.5806,0.6253,828.1310,-0.3125,-36.7423,836.9341,0.0000,0.0000,0.0057,0.3525,-0.0104,12.4156,POWERED_ASCENT,-1.693984,0.125030,-0.014406,-0.003694,0.302515,-1.098120,-0.303448,1.101508,0.004477,-0.016257,0.005709,0.352545,-0.010417,-0.000733,0.800965,0.571351,24.3948,2.6445,0.0034,55.5796,6.2715,0.0279,6.6532,0.7533,0.0226,6.7993,-0.0026,-0.3017,0.069562,0.071684,-0.070305,-0.072427,-0.070995,0.001061,-0.000372,0.0000,0.0000,0.0000,-0.7022,6.3432,-0.0001,-0.069491,0.000975,-0.000316,2.1330,0,1,0.0000,0.0000,0.068200,0.070149,-0.068833,-0.070782,1.000000,[],6.8083,6.8016,6.8016,-0.0026,-0.3018,343.0473,1,0.405861,55.5796,0.0279,-6.2715,55.5796,0.0279,-6.2717,55.5796,0.0279,-6.2715,0.160335,0.331665,-0.013876,9.1865,19.0030,-0.7950,0.005709,0.379492,-0.010646,0.28724092,0.76995830,1202.6446,0.300000,1.8789,67.662709,0.128412,0.011405,-0.088230,-0.012498,0.005069,0.097951,0.002240,0.004588,0.017910,4393.538347,4259.899426,0.029999,-0.030000,0.001924,-4.362562,-1.238685
