time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0117,0.0000,8.3617,4.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0704,0.3634,-0.0043,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,4.0000,0.0000,-0.7131,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-6.3445,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-4.0000,-0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,16.45747200,44.11536100,1200.0000,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.100,-0.7633,-0.7459,4.8712,4.9868,4393519.0298,4259900.7930,1795675.2060,1200.0133,0.2319,0.190241,10.9000,-0.676544,-38.7631,0.0186,0.1000,21.3753,6.3954,0.991445,-0.000004,0.130526,0.000000,-0.0004,15.0000,-0.0000,-0.000000,-0.000044,-0.000061,-0.0000,-0.0025,-0.0035,771.6687,-0.6123,-0.2735,771.6578,-0.6345,-0.2565,-0.0000,-0.0024,-0.0033,12.7107,LAUNCH,-2.570795,-1.830432,4.110522,-2.567278,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000000,-0.002346,-0.003290,-0.000068,0.981680,0.572017,0.2319,0.0133,-0.0002,4.9740,0.3565,-0.0042,5.9749,0.6068,-0.0038,6.1886,-0.0049,-0.0022,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,-0.0000,4.0000,-0.0000,-0.7131,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-2.2449,-0.0483,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.1907,6.1907,6.1907,-0.0049,-0.0022,343.0559,1,0.551908,4.9740,-0.0042,-0.3565,4.9740,-0.0042,-0.3565,4.9740,-4.0042,-0.3565,-0.000003,-0.002060,-0.002899,-0.0001,-0.1180,-0.1661,-0.000000,-0.002383,-0.003350,16.45747410,44.11536100,1200.0133,60.754264,-0.009286,-0.018213,0.002254,0.000892,-0.001779,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.200,-1.5430,-1.5071,10.6611,10.8771,4393518.9146,4259900.6804,1795675.9801,1200.0781,1.0197,0.174141,9.9775,-0.352993,-20.2250,0.0338,0.1000,70.2242,11.5920,0.991447,-0.000010,0.130510,-0.000023,-0.0016,14.9981,-0.0028,-0.000001,-0.000902,-0.001331,-0.0001,-0.0517,-0.0763,791.1349,-0.2132,-0.5107,791.1866,-0.6505,-0.2630,-0.0000,-0.0239,-0.0359,12.6763,LAUNCH,-2.373737,-1.683926,4.110306,-2.566667,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000001,-0.023292,-0.035503,-0.000147,0.960191,0.571938,1.0199,0.0781,-0.0008,10.8354,0.9518,-0.0079,6.4022,0.7252,0.0012,6.3620,-0.0017,-0.0041,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,-0.0000,4.0000,-0.0000,-0.7108,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-1.3244,-0.0419,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3641,6.3641,6.3641,-0.0017,-0.0041,343.0557,1,0.483038,10.8354,-0.0079,-0.9518,10.8354,-0.0079,-0.9518,10.8354,-4.0079,-0.9518,-0.000033,-0.020640,-0.031120,-0.0019,-1.1826,-1.7830,-0.000001,-0.023837,-0.035907,16.45748121,44.11536099,1200.0781,62.454701,0.022071,-0.036986,0.002253,0.000033,-0.003050,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.300,-2.3314,-2.2699,16.8859,17.1966,4393518.7209,4259900.4915,1795677.3545,1200.2080,2.4141,0.164580,9.4298,-0.228443,-13.0888,0.0515,0.1000,162.9324,17.6572,0.991466,-0.000042,0.130365,-0.000236,-0.0086,14.9814,-0.0284,-0.000019,-0.006315,-0.009083,-0.0011,-0.3618,-0.5204,849.4483,1.0303,-1.5450,849.7211,-0.6987,-0.2824,-0.0000,-0.1214,-0.1604,12.6395,LAUNCH,-2.247388,-1.588654,3.018504,-2.134532,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000018,-0.118295,-0.158942,-0.000231,0.937188,0.571853,2.4146,0.2080,-0.0016,17.1160,1.6632,-0.0067,6.5536,0.7762,0.0098,6.8507,0.0083,-0.0125,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,-0.0000,4.0000,-0.0000,-0.7084,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-0.7942,-0.0225,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.8531,6.8531,6.8531,0.0083,-0.0125,343.0553,1,0.472848,17.1160,-0.0067,-1.6632,17.1160,-0.0067,-1.6633,17.1160,-4.0067,-1.6632,-0.000515,-0.105011,-0.139042,-0.0295,-6.0167,-7.9665,-0.000018,-0.121087,-0.160179,16.45749381,44.11536098,1200.2080,67.249755,0.120403,-0.118935,0.002236,-0.005380,-0.010801,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.400,-3.1215,-3.0225,23.2673,23.6696,4393518.4482,4259900.2267,1795679.3635,1200.4126,4.4481,0.157334,9.0146,-0.164931,-9.4499,0.0700,0.1000,301.1252,24.0047,0.991560,-0.000174,0.129646,-0.001186,-0.0387,14.8983,-0.1421,-0.000103,-0.025769,-0.032783,-0.0059,-1.4765,-1.8783,819.5338,3.7127,-4.5373,820.4584,-0.6746,-0.2727,-0.0000,-0.3299,-0.4036,12.6020,LAUNCH,-2.222312,-1.260849,2.242413,-1.572123,0.154151,-0.560475,-0.070093,0.254928,-0.004449,0.016182,-0.000018,-0.320694,-0.399865,-0.000318,0.913671,0.571767,4.4490,0.4126,-0.0019,23.5450,2.4247,0.0029,6.2957,0.7272,0.0144,6.6292,0.0300,-0.0367,0.017335,0.016257,-0.018310,-0.015132,-0.016758,-0.001064,0.000037,-0.0000,4.0000,-0.0000,-0.7043,6.3442,0.0000,-0.033736,-0.002764,-0.000291,3.1570,0,1,-0.4643,0.0070,0.036210,0.030681,-0.036791,-0.031262,1.000000,[],6.6316,6.6314,6.6314,0.0300,-0.0367,343.0546,1,0.469200,23.5450,0.0029,-2.4247,23.5450,0.0029,-2.4248,23.5450,-3.9971,-2.4247,-0.000470,-0.285348,-0.349888,-0.0269,-16.3492,-20.0471,-0.000018,-0.328506,-0.402427,16.45751220,44.11536098,1200.4126,65.076128,0.333503,-0.356743,0.002151,-0.024834,-0.034502,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.500,-3.8963,-3.7541,29.3925,29.8863,4393518.0971,4259899.8878,1795681.9983,1200.6910,7.1127,0.150293,8.6112,-0.124717,-7.1457,0.0879,0.1000,475.0449,30.1506,0.991834,-0.000536,0.127476,-0.003900,-0.1219,14.6472,-0.4662,0.000243,-0.065226,-0.081435,0.0139,-3.7372,-4.6659,788.9294,7.5583,-10.8661,791.1823,-0.6505,-0.2630,0.0004,-0.5651,-0.7236,12.5659,LAUNCH,-2.220108,-0.863280,1.685804,-1.132050,0.289421,-1.049594,-0.158446,0.576003,-0.015321,0.055721,0.000401,-0.546472,-0.716608,-0.000401,0.891121,0.571684,7.1141,0.6910,-0.0009,29.7211,3.1381,0.0170,6.1927,0.7252,-0.0078,6.3999,0.0613,-0.0881,0.040638,0.034354,-0.042255,-0.033887,-0.037784,-0.003663,-0.000287,-0.0000,4.0000,-0.0000,-0.6981,6.3440,0.0000,-0.060382,-0.007070,-0.000610,3.3200,0,1,-0.3167,0.0328,0.066841,0.052702,-0.068061,-0.053922,1.000000,[],6.4030,6.4021,6.4021,0.0613,-0.0882,343.0537,1,0.459358,29.7211,0.0170,-3.1381,29.7211,0.0170,-3.1381,29.7211,-3.9830,-3.1381,0.011411,-0.487840,-0.627451,0.6538,-27.9512,-35.9503,0.000401,-0.560731,-0.720578,16.45753627,44.11536099,1200.6910,62.827140,0.640378,-0.861422,0.002498,-0.064291,-0.083154,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.600,-4.6368,-4.4827,35.4202,36.0026,4393517.6701,4259899.4761,1795685.2382,1201.0401,10.3874,0.139160,7.9733,-0.091014,-5.2147,0.1056,0.1056,685.6445,36.2231,0.992362,-0.001242,0.122967,-0.009710,-0.2867,14.1246,-1.1568,0.002740,-0.114875,-0.155404,0.1570,-6.5818,-8.9040,796.8100,10.2426,-19.7245,800.9165,-0.6585,-0.2662,0.0014,-0.4581,-0.8767,12.5305,POWERED_ASCENT,-2.180472,-0.366870,1.198125,-0.733315,0.365279,-1.325871,-0.263671,0.956548,-0.033268,0.120977,0.001440,-0.433936,-0.867369,-0.000483,0.868961,0.571602,10.3893,1.0401,0.0009,35.7962,3.8495,0.0094,6.2610,0.7254,-0.1077,6.4821,0.0833,-0.1605,0.068954,0.054128,-0.071107,-0.054142,-0.062083,-0.007948,-0.000542,0.0000,4.0000,0.0000,-0.6904,6.3439,-0.0000,-0.073450,-0.011223,-0.000783,3.3000,0,1,-0.2059,0.0150,0.083890,0.061444,-0.085456,-0.063010,1.000000,[],6.4869,6.4844,6.4844,0.0834,-0.1605,343.0526,1,0.448117,35.7962,0.0094,-3.8495,35.7962,0.0094,-3.8496,35.7962,-3.9906,-3.8495,0.040992,-0.391287,-0.759928,2.3487,-22.4191,-43.5407,0.001440,-0.448613,-0.871722,16.45756586,44.11536101,1201.0401,63.633751,0.856305,-1.570825,0.004995,-0.113940,-0.157123,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.700,-5.3226,-5.2948,41.5122,42.1856,4393517.1716,4259898.9883,1795689.0842,1201.4608,14.2726,0.124893,7.1558,-0.058496,-3.3516,0.1235,0.1235,938.6690,42.3839,0.993002,-0.002218,0.116510,-0.019169,-0.5225,13.3739,-2.2730,0.008141,-0.138657,-0.220526,0.4664,-7.9444,-12.6352,795.4817,8.4051,-25.2054,800.9481,-0.6586,-0.2662,0.0024,-0.0699,-0.5706,12.4947,POWERED_ASCENT,-2.041335,-0.029537,0.727645,-0.347606,0.395479,-1.435835,-0.319202,1.158211,-0.051150,0.185928,0.002394,-0.047829,-0.562878,-0.000565,0.846540,0.571519,14.2753,1.4608,-0.0023,41.9382,4.5611,-0.0963,6.3495,0.7001,-0.2771,6.4899,0.0686,-0.2056,0.085828,0.062360,-0.088129,-0.062836,-0.074788,-0.012190,-0.000694,-0.0000,4.0000,-0.0000,-0.6897,6.3437,0.0000,-0.077672,-0.013692,-0.000887,3.0920,0,1,-0.1367,-0.1315,0.090476,0.063092,-0.092251,-0.064867,1.000000,[],6.4957,6.4921,6.4921,0.0686,-0.2057,343.0512,1,0.435712,41.9382,-0.0963,-4.5611,41.9382,-0.0963,-4.5612,41.9382,-4.0963,-4.5611,0.068173,-0.050333,-0.493150,3.9060,-2.8839,-28.2554,0.002394,-0.055688,-0.565857,16.45760097,44.11536098,1201.4608,63.709590,0.711583,-2.013992,0.010395,-0.137722,-0.222244,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.800,-5.9273,-6.2598,47.6804,48.4535,4393516.6083,4259898.4120,1795693.5437,1201.9516,18.7768,0.111062,6.3634,-0.027808,-1.5933,0.1418,0.1418,1236.6027,48.6486,0.993474,-0.003146,0.109706,-0.031050,-0.7670,12.5790,-3.6649,0.015920,-0.128454,-0.248486,0.9122,-7.3599,-14.2372,784.2144,4.3077,-30.1817,791.1927,-0.6505,-0.2630,0.0029,0.2498,-0.0627,12.4585,POWERED_ASCENT,-1.858901,0.126847,0.302154,-0.027408,0.361622,-1.312673,-0.327412,1.188294,-0.055535,0.201780,0.002933,0.270597,-0.058468,-0.000649,0.823846,0.571436,18.7804,1.9516,-0.0240,48.1670,5.2479,-0.3681,6.4216,0.6715,-0.4835,6.4165,0.0352,-0.2470,0.088679,0.063027,-0.090861,-0.063705,-0.076568,-0.013202,-0.000715,-0.0000,4.0000,-0.0000,-0.6931,6.3435,0.0005,-0.072846,-0.010680,-0.000855,3.2570,0,1,-0.1255,-0.4384,0.082671,0.061310,-0.084381,-0.063021,1.000000,[],6.4236,6.4187,6.4187,0.0353,-0.2470,343.0496,1,0.422212,48.1670,-0.3681,-5.2479,48.1670,-0.3681,-5.2481,48.1670,-4.3681,-5.2479,0.083329,0.231630,-0.050419,4.7744,13.2714,-2.8888,0.002933,0.269406,-0.059902,16.45764167,44.11536078,1201.9516,62.990184,0.384656,-2.419279,0.018175,-0.127519,-0.250204,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
0.900,-6.4249,-7.4029,53.9085,54.7924,4393515.9897,4259897.7304,1795698.6220,1202.5094,23.9065,0.100142,5.7377,-0.001663,-0.0953,0.1603,0.1603,1580.4608,54.9995,0.993636,-0.003659,0.103953,-0.043220,-0.9520,11.9036,-5.0805,0.024283,-0.098256,-0.230530,1.3913,-5.6296,-13.2084,811.8565,-1.3069,-34.9028,820.4757,-0.6746,-0.2727,0.0029,0.3536,0.4388,12.4219,POWERED_ASCENT,-1.683500,0.138098,-0.030148,0.160741,0.288736,-1.048070,-0.303982,1.103403,-0.038543,0.139980,0.002893,0.376517,0.438252,-0.000733,0.800965,0.571351,23.9109,2.5094,-0.0827,54.4666,5.9067,-0.8424,6.4962,0.6622,-0.6898,6.6623,-0.0107,-0.2864,0.079300,0.061679,-0.081237,-0.062299,-0.071129,-0.009140,-0.000639,-0.0000,4.0000,-0.0000,-0.6997,6.3432,0.0017,-0.064337,-0.002534,-0.000753,3.3590,0,1,-0.1544,-0.8879,0.066117,0.061049,-0.067624,-0.062556,1.000000,[],6.6707,6.6645,6.6645,-0.0107,-0.2865,343.0478,1,0.408035,54.4666,-0.8424,-5.9067,54.4666,-0.8424,-5.9069,54.4666,-4.8424,-5.9067,0.081940,0.326493,0.385933,4.6948,18.7067,22.1123,0.002893,0.379170,0.437833,16.45768803,44.11536023,1202.5094,65.400697,-0.066319,-2.806469,0.026538,-0.097321,-0.232249,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719
