time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m
20.100,492.6842,474.5512,894.4295,1126.0288,4401116.5084,4267237.6718,1808490.4275,14966.4720,9276.3610,0.000170,0.0097,-0.000002,-0.0001,3.9549,3.9549,142388.8243,1126.0288,0.891497,-0.000992,0.453025,-0.000621,-0.2265,53.8756,-0.1950,0.000000,-0.005038,-0.000064,0.0000,-0.2887,-0.0037,-4053.7547,0.0928,-9.4231,0.0000,0.0000,0.0000,-0.0000,-2.0991,-0.0205,291.0000,COAST_ASCENT,-0.001131,-0.000923,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-2.099107,-0.020479,-0.208005,0.000000,2.485000,9298.2296,13759.6703,-21.2088,663.9897,909.4247,-2.2609,-0.8363,-2.1269,-0.0073,-1.4200,0.0000,-0.0033,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.9497,-0.1953,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.4205,-1.4205,-1.4205,0.0000,-0.0033,284.7150,1,0.486411,663.9897,-2.2609,-909.4247,662.6585,-2.2585,-910.3952,663.9897,-2.2609,-909.4247,-0.000000,-0.000149,-0.000001,-0.0000,-0.0085,-0.0001,-0.000000,-0.139058,-0.001180,16.54129642,44.11516277,14966.4720
20.200,491.4195,473.3150,893.0517,1123.8601,4401165.7135,4267285.0650,1808579.8014,15057.4074,9342.4293,0.000170,0.0098,-0.000002,-0.0001,3.9496,3.9496,139844.5215,1123.8601,0.891612,-0.000997,0.452800,-0.000625,-0.2276,53.8467,-0.1958,0.000000,-0.005053,-0.000064,0.0000,-0.2895,-0.0037,-3986.7090,0.0915,-9.2955,0.0000,0.0000,0.0000,-0.0000,-2.0711,-0.0202,291.0000,COAST_ASCENT,-0.001136,-0.000927,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-2.071135,-0.020194,-0.208005,0.000000,2.485000,9364.5875,13850.5083,-21.4353,663.1694,907.3383,-2.2681,-0.8230,-2.1076,-0.0073,-1.3965,0.0000,-0.0033,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.9214,-0.1961,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.3970,-1.3970,-1.3970,0.0000,-0.0033,284.5529,1,0.487069,663.1694,-2.2681,-907.3383,661.8317,-2.2657,-908.3144,663.1694,-2.2681,-907.3383,-0.000000,-0.000147,-0.000001,-0.0000,-0.0084,-0.0001,-0.000000,-0.137614,-0.001172,16.54189343,44.11516066,15057.4074
20.300,490.1651,472.0888,891.6916,1121.7146,4401214.7927,4267332.3351,1808669.0384,15148.1356,9408.4148,0.000171,0.0098,-0.000002,-0.0001,3.9441,3.9441,137339.4024,1121.7146,0.891726,-0.001002,0.452574,-0.000628,-0.2286,53.8177,-0.1967,0.000000,-0.005068,-0.000064,0.0000,-0.2904,-0.0037,-3920.6358,0.0901,-9.1636,0.0000,0.0000,0.0000,-0.0000,-2.0415,-0.0199,291.0000,COAST_ASCENT,-0.001140,-0.000930,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-2.041498,-0.019899,-0.208005,0.000000,2.485000,9430.8639,13941.1386,-21.6624,662.3620,905.2707,-2.2752,-0.8101,-2.0889,-0.0073,-1.3734,0.0000,-0.0032,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.8929,-0.1970,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.3739,-1.3739,-1.3739,0.0000,-0.0032,284.4049,1,0.487734,662.3620,-2.2752,-905.2707,661.0180,-2.2728,-906.2526,662.3620,-2.2752,-905.2707,-0.000000,-0.000145,-0.000001,-0.0000,-0.0083,-0.0001,-0.000000,-0.135427,-0.001158,16.54248970,44.11515854,15148.1356
20.400,488.9208,470.8724,890.3489,1119.5917,4401263.7469,4267379.4831,1808758.1403,15238.6585,9474.3189,0.000171,0.0098,-0.000002,-0.0001,3.9385,3.9385,134873.5116,1119.5917,0.891841,-0.001007,0.452348,-0.000631,-0.2296,53.7886,-0.1976,0.000000,-0.005082,-0.000064,0.0000,-0.2912,-0.0037,-3857.1973,0.0887,-9.0285,0.0000,0.0000,0.0000,-0.0000,-2.0107,-0.0196,291.0000,COAST_ASCENT,-0.001144,-0.000933,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-2.010662,-0.019599,-0.208005,0.000000,2.485000,9497.0603,14031.5630,-21.8903,661.5672,903.2215,-2.2824,-0.7977,-2.0707,-0.0073,-1.3512,0.0000,-0.0032,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.8644,-0.1979,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.3516,-1.3516,-1.3516,0.0000,-0.0032,284.2704,1,0.488615,661.5672,-2.2824,-903.2215,660.2168,-2.2800,-904.2091,661.5672,-2.2824,-903.2215,0.000000,-0.000142,-0.000001,0.0000,-0.0081,-0.0001,-0.000000,-0.132691,-0.001142,16.54308522,44.11515641,15238.6585
20.500,487.6863,469.6654,889.0229,1117.4906,4401312.5772,4267426.5099,1808847.1088,15328.9780,9540.1427,0.000172,0.0098,-0.000002,-0.0001,3.9328,3.9328,132446.5665,1117.4906,0.891956,-0.001012,0.452121,-0.000634,-0.2306,53.7595,-0.1984,0.000000,-0.005096,-0.000065,0.0000,-0.2920,-0.0037,-3794.8883,0.0874,-8.8917,0.0000,0.0000,0.0000,-0.0000,-1.9792,-0.0193,291.0000,COAST_ASCENT,-0.001147,-0.000935,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.979156,-0.019297,-0.208005,0.000000,2.485000,9563.1778,14121.7835,-22.1189,660.7847,901.1901,-2.2896,-0.7854,-2.0529,-0.0073,-1.3293,0.0000,-0.0031,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.8358,-0.1987,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.3298,-1.3298,-1.3298,0.0000,-0.0031,284.1492,1,0.489531,660.7847,-2.2896,-901.1901,659.4280,-2.2871,-902.1833,660.7847,-2.2896,-901.1901,-0.000000,-0.000138,-0.000001,-0.0000,-0.0079,-0.0001,-0.000000,-0.129626,-0.001123,16.54368003,44.11515427,15328.9780
20.600,486.4614,468.4678,887.7135,1115.4111,4401361.2845,4267473.4165,1808935.9455,15419.0957,9605.8875,0.000172,0.0098,-0.000002,-0.0001,3.9269,3.9269,130058.6966,1115.4111,0.892071,-0.001018,0.451893,-0.000638,-0.2317,53.7302,-0.1993,0.000000,-0.005110,-0.000065,0.0000,-0.2928,-0.0037,-3733.4641,0.0860,-8.7550,0.0000,0.0000,0.0000,-0.0000,-1.9475,-0.0190,291.0000,COAST_ASCENT,-0.001150,-0.000937,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.947540,-0.018997,-0.208005,0.000000,2.485000,9629.2176,14211.8016,-22.3482,660.0143,899.1762,-2.2967,-0.7732,-2.0353,-0.0073,-1.3078,0.0000,-0.0031,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.8072,-0.1996,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.3083,-1.3083,-1.3083,0.0000,-0.0031,284.0407,1,0.490449,660.0143,-2.2967,-899.1762,658.6513,-2.2943,-900.1751,660.0143,-2.2967,-899.1762,-0.000000,-0.000135,-0.000001,-0.0000,-0.0077,-0.0001,-0.000000,-0.126460,-0.001105,16.54427412,44.11515213,15419.0957
20.700,485.2459,467.2793,886.4204,1113.3529,4401409.8698,4267520.2038,1809024.6520,15509.0136,9671.5545,0.000172,0.0099,-0.000002,-0.0001,3.9210,3.9210,127709.7013,1113.3529,0.892187,-0.001023,0.451665,-0.000641,-0.2327,53.7009,-0.2001,0.000000,-0.005123,-0.000065,0.0000,-0.2935,-0.0037,-3672.9195,0.0847,-8.6197,0.0000,0.0000,0.0000,-0.0000,-1.9163,-0.0187,291.0000,COAST_ASCENT,-0.001153,-0.000939,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.916343,-0.018702,-0.208005,0.000000,2.485000,9695.1811,14301.6193,-22.5783,659.2558,897.1796,-2.3039,-0.7612,-2.0179,-0.0073,-1.2866,0.0000,-0.0030,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.7784,-0.2004,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.2871,-1.2871,-1.2871,0.0000,-0.0030,283.9446,1,0.491370,659.2558,-2.3039,-897.1796,657.8865,-2.3014,-898.1842,659.2558,-2.3039,-897.1796,-0.000000,-0.000132,-0.000001,-0.0000,-0.0076,-0.0001,-0.000000,-0.123406,-0.001088,16.54486750,44.11514999,15509.0136
20.800,484.0399,466.0999,885.1434,1111.3157,4401458.3340,4267566.8727,1809113.2301,15598.7331,9737.1449,0.000172,0.0099,-0.000002,-0.0001,3.9150,3.9150,125399.4553,1111.3157,0.892303,-0.001028,0.451436,-0.000644,-0.2337,53.6715,-0.2010,0.000000,-0.005136,-0.000065,0.0000,-0.2943,-0.0037,-3613.2524,0.0834,-8.4872,0.0000,0.0000,0.0000,-0.0000,-1.8860,-0.0184,291.0000,COAST_ASCENT,-0.001156,-0.000941,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.886028,-0.018416,-0.208005,0.000000,2.485000,9761.0692,14391.2381,-22.8090,658.5090,895.2001,-2.3111,-0.7494,-2.0008,-0.0073,-1.2657,0.0000,-0.0030,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.7496,-0.2013,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.2662,-1.2661,-1.2661,0.0000,-0.0030,283.8605,1,0.492294,658.5090,-2.3111,-895.2001,657.1335,-2.3086,-896.2103,658.5090,-2.3111,-895.2001,-0.000000,-0.000129,-0.000001,-0.0000,-0.0074,-0.0001,-0.000000,-0.120652,-0.001073,16.54546019,44.11514783,15598.7331
20.900,482.8429,464.9294,883.8823,1109.2991,4401506.6780,4267613.4240,1809201.6812,15688.2562,9802.6598,0.000173,0.0099,-0.000002,-0.0001,3.9089,3.9089,123127.7835,1109.2991,0.892419,-0.001033,0.451207,-0.000648,-0.2347,53.6421,-0.2018,0.000000,-0.005149,-0.000065,0.0000,-0.2950,-0.0037,-3554.4597,0.0821,-8.3586,0.0000,0.0000,0.0000,-0.0000,-1.8570,-0.0181,291.0000,COAST_ASCENT,-0.001160,-0.000944,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.856970,-0.018141,-0.208005,0.000000,2.485000,9826.8832,14480.6599,-23.0405,657.7738,893.2373,-2.3183,-0.7378,-1.9840,-0.0073,-1.2451,0.0000,-0.0029,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.7207,-0.2021,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.2455,-1.2455,-1.2455,0.0000,-0.0029,283.7881,1,0.493218,657.7738,-2.3183,-893.2373,656.3921,-2.3158,-894.2531,657.7738,-2.3183,-893.2373,-0.000000,-0.000126,-0.000001,-0.0000,-0.0072,-0.0001,-0.000000,-0.118344,-0.001062,16.54605221,44.11514567,15688.2562
21.000,481.6551,463.7676,882.6368,1107.3029,4401554.9029,4267659.8588,1809290.0071,15777.5843,9868.1004,0.000173,0.0099,-0.000002,-0.0001,3.9027,3.9027,120894.4386,1107.3029,0.892535,-0.001038,0.450977,-0.000651,-0.2357,53.6125,-0.2027,0.000000,-0.005161,-0.000065,0.0000,-0.2957,-0.0037,-3496.5359,0.0809,-8.2346,0.0000,0.0000,0.0000,-0.0000,-1.8294,-0.0179,291.0000,COAST_ASCENT,-0.001164,-0.000947,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.829431,-0.017878,-0.208005,0.000000,2.485000,9892.6243,14569.8861,-23.2727,657.0500,891.2910,-2.3255,-0.7263,-1.9674,-0.0073,-1.2248,0.0000,-0.0029,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.6918,-0.2030,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.2253,-1.2252,-1.2252,0.0000,-0.0029,283.7269,1,0.494144,657.0500,-2.3255,-891.2910,655.6621,-2.3229,-892.3125,657.0500,-2.3255,-891.2910,-0.000000,-0.000125,-0.000001,-0.0000,-0.0071,-0.0001,-0.000000,-0.116584,-0.001054,16.54664355,44.11514350,15777.5843
21.100,480.4761,462.6145,881.4067,1105.3268,4401603.0093,4267706.1779,1809378.2091,15866.7192,9933.4678,0.000174,0.0099,-0.000002,-0.0001,3.8964,3.8964,118699.3541,1105.3268,0.892651,-0.001044,0.450746,-0.000654,-0.2367,53.5829,-0.2035,0.000000,-0.005174,-0.000065,0.0000,-0.2964,-0.0037,-3439.4817,0.0797,-8.1158,0.0000,0.0000,0.0000,-0.0000,-1.8036,-0.0176,291.0000,COAST_ASCENT,-0.001168,-0.000951,0.000011,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.803561,-0.017629,-0.208005,0.000000,2.485000,9958.2936,14658.9186,-23.5056,656.3375,889.3609,-2.3327,-0.7150,-1.9511,-0.0073,-1.2048,0.0000,-0.0028,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.6627,-0.2038,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.2053,-1.2053,-1.2053,0.0000,-0.0028,283.6767,1,0.495069,656.3375,-2.3327,-889.3609,654.9434,-2.3301,-890.3881,656.3375,-2.3327,-889.3609,-0.000000,-0.000123,-0.000001,-0.0000,-0.0071,-0.0001,-0.000000,-0.115424,-0.001051,16.54723422,44.11514133,15866.7192
21.200,479.3060,461.4699,880.1918,1103.3704,4401650.9984,4267752.3820,1809466.2889,15955.6625,9998.7632,0.000174,0.0100,-0.000002,-0.0001,3.8901,3.8901,116542.1565,1103.3704,0.892768,-0.001049,0.450515,-0.000657,-0.2378,53.5532,-0.2044,0.000000,-0.005186,-0.000065,0.0000,-0.2971,-0.0037,-3383.2894,0.0786,-8.0023,0.0000,0.0000,0.0000,-0.0000,-1.7794,-0.0174,291.0000,COAST_ASCENT,-0.001173,-0.000956,0.000012,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.779395,-0.017393,-0.208005,0.000000,2.485000,10023.8922,14747.7589,-23.7392,655.6361,887.4469,-2.3399,-0.7038,-1.9350,-0.0074,-1.1852,0.0000,-0.0028,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.6336,-0.2047,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.1856,-1.1856,-1.1856,0.0000,-0.0028,283.6371,1,0.495995,655.6361,-2.3399,-887.4469,654.2359,-2.3373,-888.4797,655.6361,-2.3399,-887.4469,-0.000000,-0.000123,-0.000001,-0.0000,-0.0070,-0.0001,-0.000000,-0.114871,-0.001053,16.54782425,44.11513915,15955.6625
21.300,478.1444,460.3336,878.9919,1101.4335,4401698.8708,4267798.4721,1809554.2480,16044.4157,10063.9877,0.000175,0.0100,-0.000002,-0.0001,3.8837,3.8837,114422.5449,1101.4335,0.892885,-0.001054,0.450283,-0.000661,-0.2388,53.5235,-0.2052,0.000000,-0.005198,-0.000065,0.0000,-0.2978,-0.0038,-3327.9525,0.0775,-7.8939,0.0000,0.0000,0.0000,-0.0000,-1.7569,-0.0172,291.0000,COAST_ASCENT,-0.001179,-0.000961,0.000012,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.756860,-0.017169,-0.208005,0.000000,2.485000,10089.4212,14836.4085,-23.9735,654.9457,885.5487,-2.3471,-0.6929,-1.9192,-0.0074,-1.1658,0.0000,-0.0028,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.6044,-0.2055,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.1662,-1.1662,-1.1662,0.0000,-0.0028,283.6076,1,0.496921,654.9457,-2.3471,-885.5487,653.5393,-2.3445,-886.5871,654.9457,-2.3471,-885.5487,0.000000,-0.000123,-0.000001,0.0000,-0.0070,-0.0001,-0.000000,-0.114887,-0.001058,16.54841364,44.11513696,16044.4157
21.400,476.9914,459.2056,877.8066,1099.5158,4401746.6275,4267844.4490,1809642.0878,16132.9804,10129.1423,0.000176,0.0101,-0.000002,-0.0001,3.8772,3.8772,112340.1705,1099.5158,0.893002,-0.001059,0.450051,-0.000664,-0.2398,53.4936,-0.2061,0.000000,-0.005211,-0.000066,0.0000,-0.2985,-0.0038,-3273.4656,0.0764,-7.7902,0.0000,0.0000,0.0000,-0.0000,-1.7358,-0.0170,291.0000,COAST_ASCENT,-0.001185,-0.000967,0.000012,-0.000009,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.735800,-0.016956,-0.208005,0.000000,2.485000,10154.8817,14924.8691,-24.2086,654.2660,883.6660,-2.3543,-0.6820,-1.9036,-0.0074,-1.1467,0.0000,-0.0027,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.5751,-0.2064,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.1471,-1.1471,-1.1471,0.0000,-0.0027,283.5881,1,0.497845,654.2660,-2.3543,-883.6660,652.8535,-2.3517,-884.7100,654.2660,-2.3543,-883.6660,-0.000000,-0.000123,-0.000001,-0.0000,-0.0071,-0.0001,-0.000000,-0.115402,-0.001066,16.54900239,44.11513477,16132.9804
21.500,475.8467,458.0857,876.6359,1097.6170,4401794.2694,4267890.3135,1809729.8098,16221.3582,10194.2281,0.000176,0.0101,-0.000002,-0.0001,3.8706,3.8706,110294.7855,1097.6170,0.893120,-0.001065,0.449818,-0.000667,-0.2408,53.4638,-0.2069,0.000000,-0.005223,-0.000066,0.0000,-0.2993,-0.0038,-3219.8245,0.0754,-7.6905,0.0000,0.0000,0.0000,-0.0000,-1.7160,-0.0168,291.0000,COAST_ASCENT,-0.001191,-0.000974,0.000012,-0.000010,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.715991,-0.016753,-0.208005,0.000000,2.485000,10220.2748,15013.1422,-24.4444,653.5969,881.7985,-2.3615,-0.6714,-1.8883,-0.0074,-1.1279,0.0000,-0.0027,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.5458,-0.2072,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.1283,-1.1283,-1.1283,0.0000,-0.0027,283.5781,1,0.498768,653.5969,-2.3615,-881.7985,652.1783,-2.3589,-882.8482,653.5969,-2.3615,-881.7985,0.000000,-0.000124,-0.000001,0.0000,-0.0071,-0.0001,-0.000000,-0.116317,-0.001077,16.54959053,44.11513257,16221.3582
21.600,474.7103,456.9737,875.4795,1095.7368,4401841.7972,4267936.0664,1809817.4154,16309.5506,10259.2462,0.000177,0.0102,-0.000002,-0.0001,3.8640,3.8640,108285.9084,1095.7368,0.893237,-0.001070,0.449584,-0.000671,-0.2418,53.4338,-0.2077,0.000000,-0.005235,-0.000066,0.0000,-0.3000,-0.0038,-3167.0195,0.0744,-7.5943,0.0000,0.0000,0.0000,-0.0000,-1.6972,-0.0166,291.0000,COAST_ASCENT,-0.001198,-0.000981,0.000012,-0.000010,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.697162,-0.016557,-0.208005,0.000000,2.485000,10285.6014,15101.2293,-24.6809,652.9383,879.9461,-2.3688,-0.6609,-1.8732,-0.0074,-1.1094,0.0000,-0.0027,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.5163,-0.2081,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.1098,-1.1098,-1.1098,0.0000,-0.0027,283.5773,1,0.499690,652.9383,-2.3688,-879.9461,651.5137,-2.3661,-881.0014,652.9383,-2.3688,-879.9461,-0.000000,-0.000126,-0.000001,-0.0000,-0.0072,-0.0001,-0.000000,-0.117513,-0.001089,16.55017805,44.11513036,16309.5506
21.700,473.5820,455.8696,874.3371,1093.8750,4401889.2117,4267981.7085,1809904.9062,16397.5590,10324.1976,0.000178,0.0102,-0.000002,-0.0001,3.8573,3.8573,106313.3456,1093.8750,0.893355,-0.001075,0.449350,-0.000674,-0.2428,53.4038,-0.2086,0.000000,-0.005248,-0.000066,0.0000,-0.3007,-0.0038,-3115.0493,0.0734,-7.5005,0.0000,0.0000,0.0000,-0.0000,-1.6790,-0.0164,291.0000,COAST_ASCENT,-0.001205,-0.000988,0.000012,-0.000010,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.679024,-0.016366,-0.208005,0.000000,2.485000,10350.8628,15189.1319,-24.9182,652.2900,878.1085,-2.3760,-0.6505,-1.8584,-0.0074,-1.0912,0.0000,-0.0026,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.4868,-0.2089,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.0916,-1.0916,-1.0916,0.0000,-0.0026,283.5856,1,0.500609,652.2900,-2.3760,-878.1085,650.8593,-2.3733,-879.1695,652.2900,-2.3760,-878.1085,-0.000000,-0.000127,-0.000001,-0.0000,-0.0073,-0.0001,-0.000000,-0.118869,-0.001102,16.55076497,44.11512814,16397.5590
21.800,472.4616,454.7733,873.2086,1092.0311,4401936.5138,4268027.2406,1809992.2833,16485.3849,10389.0834,0.000179,0.0103,-0.000002,-0.0001,3.8506,3.8506,104376.5588,1092.0311,0.893473,-0.001080,0.449115,-0.000677,-0.2438,53.3736,-0.2094,0.000000,-0.005261,-0.000066,0.0000,-0.3014,-0.0038,-3063.9027,0.0724,-7.4086,0.0000,0.0000,0.0000,-0.0000,-1.6613,-0.0162,291.0000,COAST_ASCENT,-0.001213,-0.000996,0.000012,-0.000010,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-1.661284,-0.016178,-0.208005,0.000000,2.485000,10416.0598,15276.8515,-25.1561,651.6518,876.2855,-2.3832,-0.6404,-1.8438,-0.0074,-1.0733,0.0000,-0.0026,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,53.4573,-0.2098,-0.000000,0.000000,0.000000,-0.000000,1.000000,[],1.0736,-1.0736,-1.0736,0.0000,-0.0026,283.6025,1,0.501526,651.6518,-2.3832,-876.2855,650.2151,-2.3806,-877.3520,651.6518,-2.3832,-876.2855,0.000000,-0.000128,-0.000001,0.0000,-0.0074,-0.0001,-0.000000,-0.120260,-0.001115,16.55135129,44.11512592,16485.3849
