time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.100000,0.000000,0.000000,5.7296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1729,0.3891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7694,-0.7460,4.9748,5.0889,4393519.0296,4259900.7930,1795675.2109,1200.0145,0.2365,0.186722,10.6984,0.001857,0.1064,0.0148,0.1000,13.5340,5.0889,0.991432,0.004954,0.130525,-0.000652,0.5725,15.0000,0.0000,0.100000,-0.000001,0.000000,5.7296,-0.0001,0.0000,787.1446,-0.0001,-0.0100,787.1470,0.0000,0.0000,-0.0000,-0.0009,0.0000,12.7101,LAUNCH,-2.527102,-1.800992,-0.024944,0.018190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000009,-0.000925,0.000009,-0.000068,0.981680,0.572017,0.2366,0.0145,0.0000,5.0746,0.3817,0.0000,6.0957,0.6369,0.0000,6.3130,-0.0000,-0.0001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7127,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3151,6.3151,6.3151,-0.0000,-0.0001,343.0559,1,0.622124,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,5.0746,0.0000,-0.3817,-0.000263,-0.000799,0.000008,-0.0151,-0.0458,0.0005,-0.000009,-0.000925,0.000009,0.28723711,0.76995830,1200.0145,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5555,-1.5081,10.8868,11.1002,4393518.9134,4259900.6804,1795676.0014,1200.0832,1.0403,0.170951,9.7947,0.003402,0.1949,0.0324,0.1000,64.3922,11.1002,0.991397,0.009905,0.130511,-0.001304,1.1449,14.9990,0.0000,0.099876,-0.000608,0.000012,5.7225,-0.0349,0.0007,807.0159,-0.0041,-0.2085,807.0633,0.0000,0.0000,-0.0001,-0.0193,0.0004,12.6751,LAUNCH,-2.330519,-1.655656,-0.045709,0.033325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000101,-0.019255,0.000388,-0.000147,0.960191,0.571938,1.0405,0.0832,0.0000,11.0545,1.0065,0.0000,6.5321,0.7576,0.0000,6.4902,-0.0000,-0.0017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7104,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.4925,6.4925,6.4925,-0.0000,-0.0017,343.0557,1,0.530345,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,11.0545,0.0000,-1.0065,-0.002848,-0.016646,0.000394,-0.1632,-0.9537,0.0226,-0.000101,-0.019225,0.000387,0.28723724,0.76995830,1200.0832,0.060000,2.9520,38.496049,-0.543889,0.012393,0.070292,-0.136913,-0.003482,0.161383,0.016241,0.129254,0.008497,4393.528733,4259.903695,0.024909,0.030000,-0.000776,-4.996612,0.019960
0.300,-2.3471,-2.2756,17.2428,17.5499,4393518.7183,4259900.4912,1795677.4047,1200.2202,2.4630,0.161606,9.2594,0.004822,0.2763,0.0512,0.1000,160.9586,17.5499,0.991350,0.014840,0.130385,-0.001951,1.7152,14.9854,0.0000,0.099230,-0.005470,0.000164,5.6855,-0.3134,0.0094,866.4846,-0.0362,-1.2337,866.7591,0.0000,0.0000,-0.0004,-0.1136,0.0034,12.6376,LAUNCH,-2.206982,-1.562663,-0.064759,0.047163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000407,-0.113558,0.003427,-0.000231,0.937188,0.571853,2.4634,0.2202,0.0000,17.4625,1.7497,0.0001,6.6866,0.8104,0.0001,6.9892,-0.0003,-0.0100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,-0.7081,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.9916,6.9916,6.9916,-0.0003,-0.0100,343.0552,1,0.491083,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,17.4625,0.0001,-1.7497,-0.011422,-0.098226,0.003495,-0.6545,-5.6279,0.2002,-0.000407,-0.113272,0.003419,0.28723746,0.76995830,1200.2202,0.300000,2.0104,37.234045,0.252340,0.942927,0.065156,-0.152943,0.020113,0.104153,0.024355,1.403660,0.021335,4393.524841,4259.910888,0.030000,0.030000,-0.029952,-4.999992,-4.999992
0.400,-3.1340,-3.0384,23.7588,24.1565,4393518.4441,4259900.2254,1795679.4562,1200.4351,4.5382,0.154546,8.8548,0.006120,0.3507,0.0704,0.1000,304.9451,24.1565,0.991353,0.019682,0.129711,-0.002575,2.2747,14.9087,0.0000,0.093758,-0.024909,0.000995,5.3719,-1.4272,0.0570,835.9601,-0.1161,-4.6265,836.9159,0.0000,0.0000,-0.0145,-0.2076,-0.0075,12.5993,LAUNCH,-2.305808,-0.795987,-0.057849,-0.028578,0.190402,-0.691555,-0.190736,0.692761,0.024245,-0.088179,-0.014471,-0.207627,-0.007454,-0.000318,0.913671,0.571767,4.5390,0.4351,0.0000,24.0221,2.5448,0.0002,6.4236,0.7605,-0.0001,6.7635,-0.0009,-0.0374,0.065165,0.068419,-0.013738,-0.033671,-0.045248,0.005797,0.021544,0.0000,0.0000,0.0000,-0.7039,6.3442,-0.0000,-0.030116,0.001115,0.013941,2.8730,0,1,0.0000,0.0000,0.042942,0.045171,-0.015060,-0.017290,1.000000,[],6.7659,6.7658,6.7658,-0.0009,-0.0374,343.0545,1,0.476370,24.0221,0.0002,-2.5448,24.0221,0.0002,-2.5448,24.0221,0.0002,-2.5448,-0.406498,-0.179003,-0.004249,-23.2906,-10.2561,-0.2434,-0.014471,-0.206155,-0.007491,0.28723779,0.76995830,1200.4351,0.300000,1.8556,35.950789,-0.005641,0.305479,0.067353,-0.034082,-0.026130,-0.005174,0.034531,1.601372,-0.004341,4393.525099,4259.900392,0.030000,0.025111,0.030000,-4.999997,-4.999997
0.500,-3.9019,-3.7832,30.0136,30.5017,4393518.0921,4259899.8842,1795682.1467,1200.7272,7.2568,0.147448,8.4482,0.006866,0.3934,0.0889,0.1000,486.1708,30.5017,0.991560,0.023476,0.127470,-0.002970,2.7133,14.6508,0.0057,0.055607,-0.073941,0.006085,3.1860,-4.2365,0.3486,804.7014,-0.5664,-11.5292,807.0590,0.0000,0.0000,-0.0189,-0.3668,0.0904,12.5625,LAUNCH,-2.260568,-0.553258,-0.111060,0.136332,0.328557,-1.192015,-0.235950,0.856251,-0.019472,0.070819,-0.018883,-0.366821,0.090391,-0.000401,0.891121,0.571684,7.2581,0.7272,0.0000,30.3236,3.2908,0.0001,6.3216,0.7462,0.0021,6.5296,-0.0046,-0.0936,0.065165,0.068419,-0.055547,-0.033671,-0.055700,-0.004655,0.011091,0.0000,0.0000,0.0000,-0.6962,6.3440,-0.0000,-0.071533,0.001860,0.003668,5.8570,0,1,0.0000,0.0000,0.073341,0.077060,-0.066005,-0.069725,1.000000,[],6.5325,6.5319,6.5319,-0.0046,-0.0936,343.0536,1,0.462258,30.3236,0.0001,-3.2908,30.3236,0.0001,-3.2908,30.3236,0.0001,-3.2908,-0.530426,-0.314819,0.082512,-30.3912,-18.0378,4.7276,-0.018883,-0.362195,0.090163,0.28723822,0.76995830,1200.7272,0.300000,1.7005,43.585929,-0.131052,0.311262,-0.032419,-0.059219,0.039542,0.040642,0.016274,0.463689,-0.011359,4393.530690,4259.902197,0.030000,0.029999,-0.030000,-3.746172,-4.607920
0.600,-4.6607,-4.5160,36.1684,36.7460,4393517.6641,4259899.4693,1795685.4551,1201.0929,10.5979,0.134333,7.6967,0.006154,0.3526,0.1071,0.1071,705.5802,36.7460,0.992248,0.024775,0.121750,-0.002741,2.8648,13.9898,0.0350,-0.004650,-0.167698,0.014731,-0.2664,-9.6084,0.8440,812.7853,-0.7801,-19.7447,816.9865,0.0000,0.0000,-0.0200,-0.4197,0.0777,12.5264,POWERED_ASCENT,-2.108791,-0.344826,-0.083321,0.063870,0.321576,-1.166658,-0.254223,0.922387,-0.001944,0.007069,-0.020050,-0.419720,0.077742,-0.000483,0.868961,0.571602,10.5999,1.0929,0.0001,36.5251,4.0228,0.0022,6.4060,0.6956,0.0078,6.6142,-0.0063,-0.1607,0.065165,0.068419,-0.055547,-0.050435,-0.059891,-0.000464,0.006900,0.0000,0.0000,0.0000,-0.6833,6.3439,-0.0000,-0.072811,0.001988,-0.000620,2.8050,0,1,0.0000,0.0000,0.070202,0.074179,-0.071442,-0.075419,1.000000,[],6.6185,6.6165,6.6165,-0.0064,-0.1607,343.0524,1,0.448696,36.5251,0.0022,-4.0228,36.5251,0.0022,-4.0228,36.5251,0.0022,-4.0228,-0.563269,-0.357523,0.066726,-32.2729,-20.4846,3.8231,-0.020050,-0.410187,0.077365,0.28723874,0.76995830,1201.0929,0.300000,3.1728,37.295575,0.078181,0.200262,-0.011605,-0.069469,0.027853,0.083602,0.004956,0.111307,0.014954,4393.528298,4259.902387,0.030000,0.025972,-0.030000,0.513559,-3.885385
0.700,-5.4744,-5.2942,42.3885,43.0672,4393517.1582,4259898.9795,1795689.3823,1201.5302,14.5629,0.112643,6.4540,0.004135,0.2369,0.1255,0.1255,969.1728,43.0672,0.993567,0.023107,0.110849,-0.001916,2.6732,12.7303,0.0773,-0.067800,-0.280347,0.020667,-3.8846,-16.0627,1.1841,811.4228,-0.7200,-23.3854,817.0187,0.0000,0.0000,-0.0249,-0.2038,0.0727,12.4899,POWERED_ASCENT,-1.818331,-0.121925,-0.055987,0.043470,0.249768,-0.906425,-0.254591,0.923888,-0.001949,0.007084,-0.024873,-0.203849,0.072679,-0.000565,0.846540,0.571519,14.5656,1.5301,0.0007,42.8094,4.7052,0.0099,6.5302,0.5488,0.0145,6.6225,-0.0059,-0.1909,0.065165,0.068419,-0.055547,-0.050435,-0.059891,-0.000464,0.006900,0.0000,0.0000,0.0000,-0.6688,6.3437,-0.0000,-0.056931,0.001807,-0.000039,2.8770,0,1,0.0000,0.0000,0.055085,0.058699,-0.055163,-0.058777,1.000000,[],6.6275,6.6247,6.6247,-0.0059,-0.1909,343.0510,1,0.435111,42.8094,0.0099,-4.7052,42.8094,0.0099,-4.7053,42.8094,0.0099,-4.7052,-0.698839,-0.167737,0.044704,-40.0405,-9.6106,2.5614,-0.024873,-0.190625,0.072271,0.28723937,0.76995830,1201.5302,0.300000,1.5833,47.629816,0.113083,0.202021,-0.001965,-0.074533,0.025137,0.105623,0.004275,0.089215,0.013440,4393.535525,4259.903861,0.029993,-0.030000,-0.020286,3.960075,-3.191909
0.800,-6.4166,-6.1879,48.6847,49.4941,4393516.5651,4259898.4067,1795693.9359,1202.0295,19.1626,0.082962,4.7533,0.001327,0.0760,0.1443,0.1443,1279.9516,49.4941,0.995371,0.017981,0.094412,-0.000629,2.0817,10.8345,0.1251,-0.143939,-0.388077,0.022190,-8.2471,-22.2352,1.2714,799.9154,-0.3114,-24.0247,807.0698,0.0000,0.0000,-0.0292,0.3821,0.0358,12.4529,POWERED_ASCENT,-1.414471,0.173034,-0.018336,0.016196,0.213020,-0.773373,-0.254966,0.925414,-0.001954,0.007099,-0.029182,0.382067,0.035762,-0.000649,0.823846,0.571436,19.1663,2.0294,0.0023,49.2156,5.2436,0.0241,6.6606,0.2942,0.0220,6.5480,-0.0025,-0.1967,0.065165,0.068419,-0.055547,-0.050435,-0.059891,-0.000464,0.006900,0.0000,0.0000,0.0000,-0.6489,6.3435,-0.0000,-0.048624,0.001556,0.000015,2.9120,0,1,0.0000,0.0000,0.047082,0.050195,-0.047052,-0.050165,1.000000,[],6.5531,6.5502,6.5502,-0.0026,-0.1967,343.0493,1,0.421220,49.2156,0.0241,-5.2436,49.2155,0.0241,-5.2437,49.2156,0.0241,-5.2436,-0.819973,0.344545,-0.023056,-46.9810,19.7410,-1.3210,-0.029182,0.397661,0.035560,0.28724010,0.76995830,1202.0295,0.300000,1.7972,54.784707,0.120268,0.104195,0.009330,-0.197944,0.012141,0.093876,0.003315,0.038831,0.007343,4393.526447,4259.900164,-0.030000,-0.030000,-0.000313,-4.999998,-4.999998
0.900,-7.5619,-7.2684,55.0328,56.0234,4393515.8683,4259897.7359,1795699.1208,1202.5708,24.4081,0.048130,2.7576,-0.001301,-0.0745,0.1633,0.1633,1639.8439,56.0234,0.997260,0.008761,0.073448,0.000835,1.0193,8.4229,0.1711,-0.231225,-0.457743,0.015137,-13.2482,-26.2267,0.8673,828.0868,0.3589,-20.3616,836.9335,0.0000,0.0000,-0.0329,1.4718,-0.0230,12.4156,POWERED_ASCENT,-0.935706,0.520278,0.016491,-0.008119,0.194698,-0.706903,-0.255347,0.926965,-0.001959,0.007114,-0.032898,1.471810,-0.022969,-0.000733,0.800965,0.571351,24.4128,2.5707,0.0057,55.7496,5.5321,0.0456,6.8050,-0.0453,0.0286,6.7989,0.0029,-0.1672,0.065165,0.068419,-0.055547,-0.050435,-0.059891,-0.000464,0.006900,0.0000,0.0000,0.0000,-0.5978,6.3432,-0.0001,-0.044557,0.001298,0.000016,2.8620,0,1,0.0000,0.0000,0.043275,0.045871,-0.043242,-0.045839,1.000000,[],6.8033,6.8012,6.8012,0.0029,-0.1672,343.0476,1,0.406544,55.7496,0.0456,-5.5321,55.7496,0.0456,-5.5323,55.7496,0.0456,-5.5321,-0.924301,1.298410,-0.122537,-52.9585,74.3934,-7.0208,-0.032898,1.486743,-0.022706,0.28724092,0.76995830,1202.5708,0.300000,1.7135,68.561329,0.121630,0.104481,-0.047934,-0.259531,0.008635,0.058281,0.002443,0.027414,0.017648,4393.538581,4259.901437,-0.030000,-0.030000,0.008979,-4.999995,-4.999995
