time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,-2.615335,-149.8476,0.000000,0.0000,0.0233,0.1000,33.4466,8.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0290,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0082,-0.0000,12.7400,ARMED,4.111000,2.569000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008061,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0703,0.3635,-0.0041,0.0000,0.0002,-0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,8.0000,0.0000,-0.6249,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-6.3445,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0002,0.0000,0.0000,0.0002,-0.0000,343.0559,1,0.530642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-8.0000,-0.0000,0.000000,0.007083,-0.000021,0.0000,0.4058,-0.0012,0.000000,0.008202,-0.000025,16.45747200,44.11536100,1200.0000,0.043970,0.041163,0.003302,0.002254,0.000935,-0.001719,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7634,-0.7457,4.8713,4.9868,4393519.0298,4259900.7930,1795675.2060,1200.0133,0.2319,0.190175,10.8962,-1.013575,-58.0736,0.0275,0.1000,46.4762,9.4304,0.991447,-0.000006,0.130512,-0.000018,-0.0010,14.9984,-0.0022,-0.000000,-0.000657,-0.000869,-0.0000,-0.0376,-0.0498,771.6805,-0.5718,-0.3132,771.6578,-0.6345,-0.2565,-0.0000,-0.0113,-0.0156,12.7107,LAUNCH,-2.570133,-1.829484,4.110437,-2.567105,0.000000,0.000000,-0.000627,0.002281,-0.000468,0.001703,-0.000000,-0.011084,-0.015553,-0.000068,0.981680,0.572017,0.2319,0.0133,-0.0002,4.9740,0.3566,-0.0040,5.9757,0.6071,-0.0041,6.1887,-0.0046,-0.0025,0.000084,0.000472,-0.000440,0.000396,-0.000150,-0.000112,0.000128,-0.0000,8.0000,-0.0000,-0.7129,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-2.2437,-0.0462,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.1908,6.1908,6.1908,-0.0046,-0.0025,343.0559,1,0.511685,4.9740,-0.0040,-0.3566,4.9740,-0.0040,-0.3566,4.9740,-8.0040,-0.3566,-0.000012,-0.009775,-0.013539,-0.0007,-0.5601,-0.7758,-0.000000,-0.011306,-0.015645,16.45747410,44.11536100,1200.0133,60.755187,-0.006097,-0.021343,0.002254,0.000278,-0.002588,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.5428,-1.5071,10.6620,10.8780,4393518.9146,4259900.6804,1795675.9801,1200.0781,1.0197,0.173944,9.9662,-0.634360,-36.3461,0.0394,0.1000,95.3529,13.5077,0.991456,-0.000023,0.130440,-0.000118,-0.0045,14.9901,-0.0142,-0.000003,-0.002703,-0.003869,-0.0002,-0.1549,-0.2216,791.4156,-0.1807,-0.5858,791.1866,-0.6505,-0.2630,-0.0000,-0.0439,-0.0658,12.6763,LAUNCH,-2.371419,-1.681231,4.110130,-2.566310,0.000000,0.000000,-0.000757,0.002755,-0.000576,0.002093,-0.000002,-0.042876,-0.065448,-0.000147,0.960191,0.571938,1.0199,0.0781,-0.0008,10.8362,0.9521,-0.0081,6.4043,0.7256,0.0027,6.3642,-0.0015,-0.0047,0.000103,0.000569,-0.000534,0.000482,-0.000181,-0.000138,0.000155,-0.0000,8.0000,-0.0000,-0.7103,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-1.3231,-0.0426,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.3664,6.3664,6.3664,-0.0015,-0.0047,343.0557,1,0.459604,10.8362,-0.0081,-0.9521,10.8362,-0.0081,-0.9521,10.8362,-8.0081,-0.9521,-0.000060,-0.037940,-0.057092,-0.0034,-2.1738,-3.2712,-0.000002,-0.043816,-0.065875,16.45748121,44.11536099,1200.0781,62.476845,0.024633,-0.042909,0.002251,-0.001768,-0.005587,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.060000,2.4022,37.963251,-0.538831,-0.001945,0.001700,-0.148042,-0.001524,0.160333,0.007978,0.051739,0.008463,4393.528626,4259.903643,0.002531,0.030000,0.000413,-4.996612,0.114877
0.300,-2.3324,-2.2691,16.8889,17.1995,4393518.7209,4259900.4915,1795677.3547,1200.2081,2.4144,0.164053,9.3995,-0.434533,-24.8969,0.0553,0.1000,188.0870,18.9713,0.991494,-0.000084,0.130151,-0.000549,-0.0183,14.9566,-0.0658,-0.000016,-0.010641,-0.016270,-0.0009,-0.6097,-0.9322,849.3772,2.4382,-1.9601,849.7211,-0.6987,-0.2824,-0.0000,-0.1612,-0.2572,12.6395,LAUNCH,-2.240905,-1.582169,4.109535,-2.565090,0.000000,0.000000,-0.000766,0.002786,-0.000583,0.002122,-0.000008,-0.156998,-0.254532,-0.000231,0.937188,0.571853,2.4148,0.2081,-0.0016,17.1189,1.6639,-0.0055,6.5532,0.7757,0.0248,6.8502,0.0197,-0.0158,0.000105,0.000576,-0.000541,0.000488,-0.000183,-0.000139,0.000157,-0.0000,8.0000,-0.0000,-0.7075,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,-0.7929,-0.0183,0.000000,0.000000,0.000000,0.000000,1.000000,[],6.8526,6.8525,6.8525,0.0197,-0.0158,343.0553,1,0.447411,17.1189,-0.0055,-1.6639,17.1189,-0.0055,-1.6639,17.1189,-8.0055,-1.6639,-0.000232,-0.139387,-0.222778,-0.0133,-7.9863,-12.7642,-0.000008,-0.160725,-0.256644,16.45749382,44.11536098,1200.2081,67.244124,0.231789,-0.151776,0.002238,-0.009706,-0.017989,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300000,2.2160,43.407715,-0.982021,1.560157,0.021830,-0.398569,-0.260862,0.244331,-0.244252,-1.547168,-0.001108,4393.521699,4259.914436,-0.023699,0.030000,-0.029893,-4.999993,-4.999993
0.400,-3.1329,-3.0114,23.2698,23.6720,4393518.4477,4259900.2273,1795679.3640,1200.4128,4.4486,0.156094,8.9435,-0.320803,-18.3807,0.0728,0.1000,326.1252,24.9813,0.991627,-0.000306,0.129117,-0.002201,-0.0697,14.8370,-0.2634,-0.000038,-0.034334,-0.057872,-0.0022,-1.9672,-3.3158,819.4553,8.3239,-5.2402,820.4584,-0.6746,-0.2727,0.0000,-0.3824,-0.7802,12.6020,LAUNCH,-2.206939,-1.245603,3.921156,-2.589449,0.162441,-0.590449,-0.070387,0.255998,-0.006243,0.022706,0.000009,-0.371605,-0.772519,-0.000318,0.913671,0.571767,4.4495,0.4127,-0.0012,23.5475,2.4249,0.0188,6.2963,0.7238,0.0426,6.6285,0.0673,-0.0424,0.017738,0.015804,-0.018904,-0.014868,-0.016829,-0.001493,-0.000058,-0.0000,8.0000,-0.0000,-0.7028,6.3442,0.0000,-0.034155,-0.003957,-0.000594,2.5560,0,1,-0.4645,0.0458,0.037518,0.029604,-0.038707,-0.030793,1.000000,[],6.6313,6.6308,6.6308,0.0674,-0.0424,343.0546,1,0.434000,23.5475,0.0188,-2.4249,23.5475,0.0188,-2.4249,23.5475,-7.9812,-2.4249,0.000326,-0.330674,-0.676030,0.0187,-18.9462,-38.7337,0.000009,-0.380685,-0.777547,16.45751220,44.11536099,1200.4128,65.069896,0.699416,-0.412519,0.002217,-0.033399,-0.059591,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300000,1.6418,35.752095,-0.013651,0.333223,0.000796,-0.022584,-0.065634,0.011797,-0.037883,-0.781207,-0.004620,4393.525049,4259.900496,0.001652,0.028365,0.030000,-4.999998,-4.999998
0.500,-3.9294,-3.7254,29.3946,29.8891,4393518.0945,4259899.8903,1795681.9990,1200.6911,7.1135,0.147843,8.4708,-0.245153,-14.0462,0.0901,0.1000,499.7791,30.9255,0.991951,-0.000970,0.126410,-0.007262,-0.2225,14.5231,-0.8672,0.000513,-0.077994,-0.156984,0.0294,-4.4688,-8.9945,788.7847,16.4770,-11.8645,791.1823,-0.6505,-0.2630,0.0006,-0.5907,-1.5244,12.5659,LAUNCH,-2.194666,-0.814654,3.177866,-2.154764,0.313497,-1.137127,-0.164544,0.598054,-0.022318,0.081171,0.000649,-0.570790,-1.509742,-0.000401,0.891121,0.571684,7.1149,0.6911,0.0028,29.7242,3.1350,0.0606,6.1963,0.7145,0.0033,6.3987,0.1337,-0.0962,0.043352,0.033776,-0.045707,-0.033939,-0.039193,-0.005336,-0.000629,0.0000,8.0000,0.0000,-0.6959,6.3440,-0.0001,-0.061435,-0.011019,-0.001148,2.7540,0,1,-0.3232,0.1170,0.071306,0.049268,-0.073602,-0.051563,1.000000,[],6.4030,6.4009,6.4009,0.1337,-0.0963,343.0537,1,0.441671,29.7242,0.0606,-3.1350,29.7242,0.0606,-3.1351,29.7242,-7.9394,-3.1350,0.018602,-0.509818,-1.321582,1.0658,-29.2104,-75.7211,0.000649,-0.585926,-1.517742,16.45753628,44.11536103,1200.6911,62.815625,1.350134,-0.940875,0.002768,-0.077059,-0.158703,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300000,1.4228,44.658710,0.168302,0.493394,0.012696,-0.132154,-0.055267,0.099189,-0.040974,-1.289502,-0.005620,4393.530571,4259.904120,-0.008009,0.030000,0.000177,-4.999996,-4.999997
0.600,-4.6854,-4.4539,35.4227,36.0077,4393517.6631,4259899.4819,1795685.2392,1201.0394,10.3886,0.135398,7.7578,-0.179350,-10.2760,0.1075,0.1075,710.4258,36.8719,0.992437,-0.002372,0.121276,-0.018826,-0.5475,13.9236,-2.2403,0.004777,-0.125274,-0.314386,0.2737,-7.1777,-18.0130,796.7343,21.6346,-20.0379,800.9165,-0.6585,-0.2662,0.0027,-0.3882,-1.8516,12.5305,POWERED_ASCENT,-2.138298,-0.297751,2.364725,-1.495343,0.403750,-1.466030,-0.272407,0.988170,-0.051671,0.187893,0.002656,-0.364911,-1.832625,-0.000483,0.868961,0.571602,10.3905,1.0394,0.0099,35.8028,3.8360,0.0639,6.2655,0.7025,-0.1999,6.4815,0.1760,-0.1630,0.074747,0.051135,-0.078122,-0.052369,-0.064093,-0.012341,-0.001152,0.0000,8.0000,0.0000,-0.6892,6.3439,-0.0002,-0.074607,-0.018091,-0.001572,2.5530,0,1,-0.2284,0.1025,0.091126,0.054944,-0.094270,-0.058088,1.000000,[],6.4882,6.4837,6.4837,0.1761,-0.1631,343.0526,1,0.440459,35.8028,0.0639,-3.8360,35.8028,0.0639,-3.8360,35.8028,-7.9361,-3.8360,0.075779,-0.331235,-1.605136,4.3418,-18.9784,-91.9675,0.002656,-0.378494,-1.841196,16.45756588,44.11536109,1201.0394,63.627709,1.765445,-1.595830,0.007032,-0.124339,-0.316104,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300003,1.5359,42.657751,0.058258,0.194112,0.029011,-0.014439,-0.170410,0.061350,-0.046261,-0.929244,0.014397,4393.529385,4259.902598,-0.020052,-0.002353,0.029991,-4.999997,-4.999998
0.700,-5.3246,-5.3467,41.5125,42.1928,4393517.1613,4259898.9939,1795689.0854,1201.4577,14.2747,0.120627,6.9114,-0.114218,-6.5442,0.1253,0.1253,964.7683,42.9691,0.992692,-0.004363,0.114415,-0.038113,-1.0227,13.1102,-4.5149,0.016262,-0.141827,-0.452486,0.9317,-8.1261,-25.9255,795.3683,17.9513,-25.2199,800.9481,-0.6586,-0.2662,0.0054,0.0246,-1.2394,12.4947,POWERED_ASCENT,-1.987262,0.027095,1.453616,-0.735156,0.433128,-1.572843,-0.323488,1.173833,-0.081312,0.295553,0.005437,0.045095,-1.223537,-0.000565,0.846540,0.571519,14.2774,1.4577,0.0088,41.9492,4.5251,-0.1321,6.3390,0.6691,-0.5483,6.4889,0.1465,-0.2058,0.093160,0.055314,-0.097108,-0.057459,-0.075760,-0.019374,-0.001523,0.0000,8.0000,0.0000,-0.6892,6.3437,-0.0002,-0.077737,-0.021412,-0.001707,2.6360,0,1,-0.1868,-0.1802,0.097442,0.054618,-0.100856,-0.058031,1.000000,[],6.4961,6.4912,6.4912,0.1465,-0.2058,343.0512,1,0.432718,41.9492,-0.1321,-4.5251,41.9492,-0.1321,-4.5252,41.9492,-8.1321,-4.5251,0.154648,0.026787,-1.071454,8.8607,1.5348,-61.3898,0.005437,0.038859,-1.229261,16.45760099,44.11536108,1201.4577,63.700514,1.475606,-2.015148,0.018516,-0.140892,-0.454204,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300000,1.5679,56.658576,0.063692,0.214915,0.058857,0.059286,-0.220361,0.078667,-0.028884,-0.561456,0.012053,4393.539141,4259.904789,-0.030000,-0.030000,-0.030000,-4.999992,-4.999992
0.800,-5.7631,-6.5210,47.6623,48.4503,4393516.6049,4259898.4031,1795693.5442,1201.9435,18.7797,0.107246,6.1447,-0.051660,-2.9599,0.1435,0.1435,1265.5832,49.2153,0.992209,-0.006212,0.107495,-0.062673,-1.5131,12.2710,-7.3912,0.033433,-0.124548,-0.518770,1.9155,-7.1360,-29.7233,784.0755,9.1308,-29.9992,791.1926,-0.6505,-0.2630,0.0062,0.3274,-0.2519,12.4585,POWERED_ASCENT,-1.805258,0.158780,0.582421,-0.111575,0.379335,-1.377071,-0.326377,1.184548,-0.085170,0.309442,0.006175,0.346657,-0.243597,-0.000649,0.823846,0.571436,18.7833,1.9434,-0.0280,48.1677,5.1815,-0.6700,6.3723,0.6335,-0.9802,6.4154,0.0747,-0.2455,0.094728,0.054977,-0.098402,-0.057184,-0.076323,-0.020243,-0.001470,-0.0000,8.0000,-0.0000,-0.6936,6.3435,0.0005,-0.071887,-0.015075,-0.001453,2.5520,0,1,-0.2041,-0.7974,0.085510,0.055360,-0.088415,-0.058265,1.000000,[],6.4227,6.4176,6.4176,0.0747,-0.2455,343.0496,1,0.420755,48.1677,-0.6700,-5.1815,48.1677,-0.6700,-5.1817,48.1677,-8.6700,-5.1815,0.175388,0.286343,-0.211175,10.0490,16.4063,-12.0995,0.006175,0.346836,-0.246014,16.45764170,44.11536074,1201.9435,62.979030,0.771788,-2.404634,0.035687,-0.123613,-0.520489,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300000,1.5045,54.641789,0.118743,0.069614,0.065643,0.016763,-0.361253,0.075040,-0.044184,-1.585728,0.006552,4393.526460,4259.900021,-0.030000,-0.030000,-0.030000,-4.999997,-4.999997
0.900,-5.9373,-8.0294,53.8334,54.7518,4393516.0175,4259897.6785,1795698.6183,1202.4928,23.9077,0.097337,5.5770,0.002674,0.1532,0.1620,0.1620,1613.3369,55.5686,0.990853,-0.007227,0.101795,-0.088292,-1.8892,11.5633,-10.3754,0.049824,-0.090976,-0.491879,2.8547,-5.2126,-28.1826,811.7036,-3.1535,-34.6985,820.4756,-0.6746,-0.2727,0.0051,0.3842,0.8002,12.4219,POWERED_ASCENT,-1.639468,0.146028,-0.115788,0.286772,0.277089,-1.005841,-0.299189,1.086024,-0.050097,0.181935,0.005118,0.406422,0.798135,-0.000733,0.800965,0.571351,23.9119,2.4928,-0.1394,54.4190,5.8030,-1.6316,6.3865,0.6179,-1.4179,6.6610,-0.0259,-0.2847,0.080419,0.057304,-0.083393,-0.059002,-0.070029,-0.011877,-0.001168,-0.0000,8.0000,-0.0000,-0.7013,6.3432,0.0029,-0.062817,0.000940,-0.001167,2.5050,0,1,-0.2589,-1.7203,0.060710,0.062591,-0.063043,-0.064924,1.000000,[],6.6694,6.6633,6.6633,-0.0259,-0.2848,343.0478,1,0.406802,54.4190,-1.6316,-5.8030,54.4189,-1.6316,-5.8032,54.4190,-9.6316,-5.8030,0.145083,0.334848,0.703529,8.3126,19.1854,40.3093,0.005118,0.409623,0.797937,16.45768804,44.11535970,1202.4928,65.388393,-0.214977,-2.790026,0.052079,-0.090041,-0.493598,0.043970,0.038890,0.003302,0.002254,0.000935,-0.001719,0.300000,1.7997,67.699957,0.177879,0.090773,0.092698,0.034214,-0.352361,0.098038,0.004414,-0.250613,0.018433,4393.538292,4259.901354,-0.030000,-0.030000,-0.030000,-4.999992,-4.999992
