time_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,velocity_total_m_s,position_x_m,position_y_m,position_z_m,altitude_m,ground_range_m,alpha_rad,alpha_deg,beta_rad,beta_deg,mach,mach_aero,q_dynamic_Pa,airspeed_m_s,quat_w,quat_x,quat_y,quat_z,roll_deg,pitch_deg,yaw_deg,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_x_deg_s,omega_y_deg_s,omega_z_deg_s,force_x_N,force_y_N,force_z_N,thrust_x_N,thrust_y_N,thrust_z_N,moment_x_Nm,moment_y_Nm,moment_z_Nm,mass_kg,flight_phase,CN_total,CM_total,CY_total,Cn_total,CN_delta,CM_delta,CN_control,CM_control,CY_control,Cn_control,M_roll_aero,M_pitch_aero,M_yaw_aero,xbc_m,propellant_fraction,cg_position_m,position_fur_x_m,position_fur_y_m,position_fur_z_m,velocity_fur_x_m_s,velocity_fur_y_m_s,velocity_fur_z_m_s,acceleration_fur_x_m_s2,acceleration_fur_y_m_s2,acceleration_fur_z_m_s2,acceleration_body_x_g,acceleration_body_y_g,acceleration_body_z_g,fin_1_rad,fin_2_rad,fin_3_rad,fin_4_rad,delta_pitch_rad,delta_yaw_rad,delta_roll_rad,wind_north_m_s,wind_east_m_s,wind_down_m_s,static_margin_cal,mpc_gamma_ref_deg,mpc_chi_ref_deg,mpc_delta_e_rad,mpc_delta_r_rad,mpc_delta_a_rad,mpc_solve_time_ms,mpc_solver_status,mpc_sqp_iterations,mpc_gamma_error_deg,mpc_chi_error_deg,actuator_cmd_fin1_rad,actuator_cmd_fin2_rad,actuator_cmd_fin3_rad,actuator_cmd_fin4_rad,fin_authority,safety_violations,g_force_total,g_force_axial,g_force_x,g_force_y,g_force_z,speed_of_sound_m_s,stage_number,CA,vel_ned_launch_north_m_s,vel_ned_launch_east_m_s,vel_ned_launch_down_m_s,vel_ned_north_m_s,vel_ned_east_m_s,vel_ned_down_m_s,vel_aero_north_m_s,vel_aero_east_m_s,vel_aero_down_m_s,angular_accel_x_rad_s2,angular_accel_y_rad_s2,angular_accel_z_rad_s2,angular_accel_x_deg_s2,angular_accel_y_deg_s2,angular_accel_z_deg_s2,total_moment_x_Nm,total_moment_y_Nm,total_moment_z_Nm,latitude_deg,longitude_deg,altitude_lla_m,accel_meas_x,accel_meas_y,accel_meas_z,gyro_meas_x,gyro_meas_y,gyro_meas_z,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,mhe_quality,mhe_solve_ms,mhe_V_m_s,mhe_gamma_rad,mhe_chi_rad,mhe_p_rad_s,mhe_q_rad_s,mhe_r_rad_s,mhe_alpha_rad,mhe_beta_rad,mhe_phi_rad,mhe_h_scaled,mhe_xg_scaled,mhe_yg_scaled,mhe_bgx_rad_s,mhe_bgy_rad_s,mhe_bgz_rad_s,mhe_wn_m_s,mhe_we_m_s
0.000,0.0000,0.0000,0.0000,0.0000,4393519.0677,4259900.8300,1795674.9799,1200.0000,0.0000,0.000000,0.0000,0.000000,0.0000,0.0087,0.0000,4.7034,3.0000,0.991445,0.000000,0.130526,0.000000,0.0000,15.0000,0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7400,ARMED,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.572085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4195,0.7055,-0.0103,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,3.0000,0.0000,-0.7077,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],0.0000,0.0000,0.0000,0.0000,0.0000,343.0559,1,0.300000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-3.0000,-0.0000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.28723707,0.76995830,1200.0000,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100,-0.7973,-0.7872,6.2357,6.3355,4393519.0283,4259900.7911,1795675.2697,1200.0290,0.2936,0.152329,8.7278,-0.443550,-25.4136,0.0204,0.1000,25.7118,7.0142,0.991445,-0.000004,0.130526,0.000000,-0.0004,15.0000,-0.0000,0.000000,-0.000048,-0.000076,0.0000,-0.0028,-0.0044,975.5586,-1.4727,2.4661,975.5667,-1.5313,2.4956,-0.0000,-0.0027,-0.0048,12.7030,LAUNCH,-2.082874,-1.474047,4.110989,-2.568977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.002733,-0.004764,-0.000068,0.981680,0.572017,0.2936,0.0290,-0.0005,6.2976,0.6921,-0.0102,7.5665,1.0110,-0.0101,7.8285,-0.0118,0.0198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,3.0000,-0.0000,-0.7077,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],7.8312,7.8312,7.8312,-0.0118,0.0198,343.0558,1,0.543707,6.2976,-0.0102,-0.6921,6.2976,-0.0102,-0.6921,6.2976,-3.0102,-0.6921,0.000000,-0.002454,-0.004211,0.0000,-0.1406,-0.2413,-0.000000,-0.002838,-0.004864,0.28723712,0.76995830,1200.0290,76.799856,-0.016822,0.183400,-0.001158,0.000280,0.000039,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.000000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200,-1.6173,-1.5960,13.6352,13.8233,4393518.9076,4259900.6720,1795676.2600,1200.1469,1.2911,0.139624,7.9999,-0.215015,-12.3195,0.0412,0.1000,104.6252,14.1493,0.991448,-0.000013,0.130503,-0.000040,-0.0021,14.9973,-0.0049,0.000000,-0.001415,-0.002388,0.0000,-0.0811,-0.1368,1000.0762,-0.8927,2.1085,1000.1962,-1.5700,2.5587,-0.0000,-0.0405,-0.0628,12.6596,LAUNCH,-1.914248,-1.349259,2.867758,-2.044183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.041427,-0.062764,-0.000147,0.960191,0.571938,1.2914,0.1469,-0.0020,13.7203,1.6839,-0.0200,8.1107,1.1626,-0.0039,8.0527,-0.0072,0.0170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,3.0000,-0.0000,-0.7049,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.0555,8.0555,8.0555,-0.0072,0.0170,343.0555,1,0.486526,13.7203,-0.0200,-1.6839,13.7203,-0.0200,-1.6839,13.7203,-3.0200,-1.6839,0.000000,-0.035350,-0.054561,0.0000,-2.0254,-3.1261,-0.000000,-0.040796,-0.062909,0.28723728,0.76995830,1200.1469,78.999792,0.028597,0.155819,-0.001158,-0.001087,-0.002273,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.060000,2.9984,44.669092,-0.538085,-0.035066,-0.002177,-0.128091,-0.000055,0.166413,0.001944,0.030555,0.009308,4393.529947,4259.903526,0.002692,0.030000,0.000185,-4.996612,0.190856
0.300,-2.4477,-2.4064,21.5890,21.8601,4393518.7044,4259900.4718,1795678.0173,1200.3712,3.0570,0.131663,7.5437,-0.136670,-7.8306,0.0643,0.1000,254.5036,22.0683,0.991481,-0.000063,0.130253,-0.000393,-0.0134,14.9684,-0.0471,0.000000,-0.011280,-0.014394,0.0000,-0.6463,-0.8247,1073.3203,0.9297,0.2343,1074.0185,-1.6859,2.7475,-0.0000,-0.2256,-0.2393,12.6133,LAUNCH,-1.805955,-1.270297,1.871498,-1.317087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.230794,-0.239295,-0.000231,0.937188,0.571853,3.0575,0.3712,-0.0043,21.6769,2.8245,-0.0239,8.3025,1.2335,0.0052,8.6743,0.0075,0.0019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.0000,3.0000,-0.0000,-0.7034,6.3445,0.0000,0.000000,0.000000,0.000000,0.0000,0,0,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,1.000000,[],8.6772,8.6772,8.6772,0.0075,0.0019,343.0547,1,0.478365,21.6769,-0.0239,-2.8245,21.6769,-0.0239,-2.8245,21.6769,-3.0239,-2.8245,0.000005,-0.195878,-0.207810,0.0003,-11.2230,-11.9067,-0.000000,-0.225610,-0.239132,0.28723756,0.76995830,1200.3712,85.096994,0.172818,0.007847,-0.001158,-0.010953,-0.014279,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300000,2.5133,43.374574,0.313951,0.913512,0.002778,-0.152606,0.040880,0.079477,0.032370,1.597097,0.023648,4393.525715,4259.911619,-0.005681,0.030000,-0.029966,-4.999994,-4.999994
0.400,-3.2746,-3.2012,29.7429,30.0934,4393518.4182,4259900.1912,1795680.5856,1200.7144,5.6331,0.124054,7.1078,-0.096292,-5.5171,0.0882,0.1000,478.0050,30.2444,0.991652,-0.000257,0.128928,-0.001842,-0.0583,14.8152,-0.2205,0.000078,-0.048221,-0.049172,0.0045,-2.7628,-2.8173,1034.7337,4.8297,-5.9437,1037.1140,-1.6280,2.6531,0.0001,-0.6389,-0.5868,12.5659,LAUNCH,-1.751169,-1.019923,1.309806,-0.915382,0.098220,-0.357226,-0.046661,0.169705,-0.002595,0.009436,0.000129,-0.653703,-0.586699,-0.000318,0.913671,0.571767,5.6342,0.7144,-0.0065,29.8217,4.0346,-0.0188,7.9747,1.1718,-0.0041,8.3939,0.0392,-0.0482,0.011691,0.010450,-0.011862,-0.010621,-0.011156,-0.000620,-0.000085,-0.0000,3.0000,-0.0000,-0.6979,6.9210,0.0001,-0.021689,-0.001634,-0.000161,3.9210,0,1,0.0000,0.0000,0.023162,0.019894,-0.023483,-0.020216,1.000000,[],8.3970,8.3968,8.3968,0.0392,-0.0482,343.0536,1,0.462315,29.8217,-0.0188,-4.0346,29.8217,-0.0188,-4.0346,29.8217,-3.0188,-4.0346,0.003702,-0.554183,-0.509658,0.2121,-31.7523,-29.2013,0.000129,-0.637007,-0.585293,0.28723796,0.76995830,1200.7144,82.346820,0.483463,-0.483733,-0.001080,-0.047893,-0.049057,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300002,2.6431,42.113903,0.025303,0.261118,0.000007,-0.019776,-0.029265,-0.004444,0.025967,1.599091,-0.002598,4393.526034,4259.900372,-0.000654,0.019382,0.029999,-4.999998,-4.999998
0.500,-4.0715,-3.9795,37.5712,38.0001,4393518.0505,4259899.8323,1795683.9536,1201.1759,9.0080,0.113407,6.4977,-0.067734,-3.8809,0.1111,0.1111,759.3326,38.1202,0.992158,-0.000764,0.124850,-0.005815,-0.1755,14.3435,-0.6936,0.000804,-0.118696,-0.114271,0.0461,-6.8008,-6.5472,995.5031,7.5379,-14.3694,1000.1928,-1.5700,2.5586,0.0002,-0.8029,-0.7988,12.5205,LAUNCH,-1.687190,-0.627057,0.903886,-0.609677,0.198706,-0.721560,-0.123852,0.450328,-0.009247,0.033623,0.000221,-0.821398,-0.798631,-0.000401,0.891121,0.571684,9.0097,1.1759,-0.0082,37.6448,5.1841,-0.0228,7.8698,1.1010,-0.0934,8.1050,0.0614,-0.1170,0.031695,0.027280,-0.031853,-0.027438,-0.029566,-0.002207,-0.000079,-0.0000,3.0000,-0.0000,-0.6892,6.3440,0.0002,-0.043154,-0.003825,-0.000060,4.0760,0,1,0.0000,0.0000,0.046920,0.039270,-0.047039,-0.039389,1.000000,[],8.1088,8.1078,8.1078,0.0614,-0.1170,343.0521,1,0.445670,37.6448,-0.0228,-5.1841,37.6448,-0.0228,-5.1841,37.6448,-3.0228,-5.1841,0.006600,-0.694943,-0.694218,0.3781,-39.8173,-39.7757,0.000221,-0.797153,-0.795790,0.28723849,0.76995830,1201.1759,79.512443,0.701154,-1.158400,-0.000354,-0.118369,-0.114156,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300005,2.0889,54.017551,-0.054826,0.274630,0.008262,-0.069579,-0.016772,0.038692,-0.012208,-0.122606,-0.007949,4393.533640,4259.902548,-0.008965,0.029994,-0.029999,-4.999996,-4.999996
0.600,-4.8343,-4.8468,45.2812,45.7957,4393517.6050,4259899.3923,1795688.0953,1201.7487,13.1567,0.098002,5.6151,-0.041621,-2.3847,0.1338,0.1338,1100.9031,45.9013,0.992996,-0.001674,0.117404,-0.013111,-0.3772,13.4808,-1.5575,0.001467,-0.175244,-0.176937,0.0841,-10.0407,-10.1377,1005.9283,6.1913,-19.9458,1012.4704,-1.5893,2.5901,0.0003,-0.4087,-0.5949,12.4757,POWERED_ASCENT,-1.549226,-0.220008,0.532589,-0.313168,0.249360,-0.905012,-0.194658,0.706848,-0.017539,0.063736,0.000341,-0.417832,-0.594759,-0.000483,0.868961,0.571602,13.1592,1.7487,-0.0140,45.3651,6.2641,-0.1145,7.9781,1.0257,-0.2601,8.2192,0.0506,-0.1630,0.050083,0.041735,-0.050262,-0.041914,-0.045999,-0.004174,-0.000089,-0.0000,3.0000,-0.0000,-0.6842,6.3439,0.0003,-0.053575,-0.004900,-0.000169,3.9240,0,1,0.0000,0.0000,0.058306,0.048505,-0.058644,-0.048843,1.000000,[],8.2238,8.2220,8.2220,0.0506,-0.1630,343.0502,1,0.428819,45.3651,-0.1145,-6.2641,45.3651,-0.1145,-6.2642,45.3651,-3.1145,-6.2641,0.010497,-0.348787,-0.517186,0.6014,-19.9840,-29.6326,0.000341,-0.399082,-0.591927,0.28723915,0.76995830,1201.7487,80.633136,0.595380,-1.609495,0.000309,-0.174916,-0.176822,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300005,1.9222,52.224721,0.096878,0.169460,0.002077,-0.084357,-0.081642,0.060525,-0.019140,-0.265419,0.019770,4393.530902,4259.902605,-0.001328,0.000034,-0.028809,-4.999996,-4.999997
0.700,-5.5558,-5.9017,53.0721,53.6875,4393517.0851,4259898.8567,1795693.0122,1202.4262,18.0826,0.080857,4.6327,-0.016745,-0.9594,0.1568,0.1568,1511.8291,53.7919,0.993862,-0.002841,0.108195,-0.022897,-0.6220,12.4115,-2.7072,0.003480,-0.185315,-0.211013,0.1994,-10.6178,-12.0901,1003.8939,2.2883,-24.4024,1012.5115,-1.5893,2.5902,0.0012,0.2056,-0.1566,12.4306,POWERED_ASCENT,-1.351240,0.080906,0.193285,-0.059998,0.256662,-0.931677,-0.234022,0.849559,-0.019460,0.070679,0.001221,0.211008,-0.156478,-0.000565,0.846540,0.571519,18.0859,2.4262,-0.0366,53.1917,7.2704,-0.3696,8.1032,0.9335,-0.4783,8.2324,0.0188,-0.2001,0.059382,0.050149,-0.059835,-0.050602,-0.054992,-0.004617,-0.000226,-0.0000,3.0000,-0.0000,-0.6880,6.3437,0.0007,-0.056510,-0.003394,-0.000321,3.9410,0,1,0.0000,0.0000,0.059583,0.052794,-0.060226,-0.053437,1.000000,[],8.2377,8.2352,8.2352,0.0188,-0.2002,343.0480,1,0.411323,53.1917,-0.3696,-7.2704,53.1916,-0.3696,-7.2705,53.1917,-3.3696,-7.2704,0.035456,0.191297,-0.135361,2.0315,10.9605,-7.7556,0.001221,0.219428,-0.155262,0.28723992,0.76995829,1202.4262,80.762252,0.283201,-1.973824,0.002322,-0.184987,-0.210898,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300000,2.0428,69.537884,0.099832,0.161657,0.002259,-0.057603,-0.127365,0.062256,-0.006196,-0.357324,0.019767,4393.542874,4259.904557,0.002862,-0.030000,-0.030000,-4.999996,-4.999996
0.800,-6.2155,-7.1949,60.9551,61.6922,4393516.4959,4259898.2039,1795698.7134,1203.1999,23.7979,0.066841,3.8297,0.004747,0.2720,0.1802,0.1802,1995.7022,61.8058,0.994439,-0.003884,0.099826,-0.033333,-0.8406,11.4365,-3.9237,0.008461,-0.142123,-0.201084,0.4848,-8.1430,-11.5212,989.3346,-3.7592,-27.8872,1000.2095,-1.5700,2.5587,0.0022,0.6897,0.3568,12.3850,POWERED_ASCENT,-1.154579,0.205198,-0.082664,0.103619,0.226202,-0.821265,-0.234144,0.850109,-0.007674,0.027857,0.002221,0.706454,0.356738,-0.000649,0.823846,0.571436,23.8022,3.1998,-0.0951,61.1409,8.1861,-0.8388,8.2030,0.8640,-0.7043,8.1429,-0.0309,-0.2295,0.056391,0.052762,-0.057062,-0.053433,-0.054912,-0.001815,-0.000336,-0.0000,3.0000,-0.0000,-0.7007,6.3435,0.0019,-0.050857,0.001891,-0.000328,4.1020,0,1,0.0000,0.0000,0.048638,0.052420,-0.049294,-0.053076,1.000000,[],8.1490,8.1457,8.1457,-0.0310,-0.2296,343.0456,1,0.393215,61.1409,-0.8388,-8.1861,61.1409,-0.8388,-8.1863,61.1409,-3.8388,-8.1861,0.063239,0.618882,0.312126,3.6234,35.4593,17.8835,0.002221,0.707754,0.354342,0.28724083,0.76995828,1203.1999,79.884381,-0.204419,-2.262433,0.007302,-0.141795,-0.200969,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300000,2.0772,67.296952,0.138503,0.076356,0.025541,-0.082382,-0.159440,0.064935,0.000731,-0.397233,0.016689,4393.528523,4259.900027,-0.022793,-0.030000,-0.030000,-4.999998,-4.999998
0.900,-6.7877,-8.7120,68.9127,69.7921,4393515.8449,4259897.4103,1795705.2054,1204.0611,30.3121,0.059256,3.3951,0.020001,1.1460,0.2038,0.2038,2554.0570,69.9222,0.994628,-0.004377,0.094383,-0.042273,-0.9734,10.8000,-4.9594,0.014902,-0.073749,-0.152267,0.8538,-4.2255,-8.7242,1023.6831,-10.4625,-31.7186,1037.1415,-1.6280,2.6532,0.0021,0.7151,0.6849,12.3389,POWERED_ASCENT,-1.018501,0.166266,-0.260665,0.155397,0.220617,-0.800980,-0.205867,0.747350,0.017128,-0.062144,0.002098,0.732570,0.684680,-0.000733,0.800965,0.571351,30.3171,4.0610,-0.2118,69.1880,9.0337,-1.5297,8.3005,0.8601,-0.8914,8.4571,-0.0864,-0.2620,0.043915,0.051989,-0.044512,-0.052585,-0.048250,0.004037,-0.000298,-0.0000,3.0000,-0.0000,-0.7151,6.3432,0.0046,-0.041713,0.009729,-0.000216,3.7590,0,1,0.0000,0.0000,0.031768,0.051226,-0.032200,-0.051658,1.000000,[],8.4645,8.4600,8.4600,-0.0865,-0.2621,343.0428,1,0.380246,69.1880,-1.5297,-9.0337,69.1880,-1.5297,-9.0341,69.1880,-4.5297,-9.0337,0.059270,0.646446,0.596522,3.3959,37.0386,34.1782,0.002098,0.738354,0.677185,0.28724185,0.76995827,1204.0611,82.966636,-0.748823,-2.581358,0.013744,-0.073422,-0.152152,0.002446,0.099112,-0.010732,-0.001158,0.000328,0.000115,0.300000,2.2889,84.227903,0.141403,0.059176,0.039934,-0.019668,-0.142391,0.062672,0.010014,-0.514845,0.029763,4393.543409,4259.900961,-0.029497,-0.030000,-0.030000,-4.999997,-4.999997
