t_wall_s,mhe_solve_us,mpc_solve_us,cycle_us
2.587341,0,0,56
2.609593,0,0,82
2.638522,0,0,223
2.657718,0,0,98
2.688138,0,0,16
2.708555,0,0,254
2.728229,0,0,60
2.759102,0,0,11
2.781263,0,0,189
2.809463,0,0,10
2.842444,0,0,119
2.877450,0,0,94
2.898438,0,0,144
2.928310,0,0,68
2.942647,0,0,57
2.980639,0,0,56
2.999275,0,0,76
3.028481,0,0,133
3.060236,0,0,153
3.087686,0,0,10
3.121830,0,0,10
3.157677,0,0,10
3.187938,0,0,93
3.219860,0,0,58
3.241662,0,0,92
3.255722,0,0,112
3.298667,0,0,177
3.329503,0,0,195
3.358210,0,0,61
3.386512,0,0,84
3.408347,0,0,97
3.438825,0,0,10
3.459597,0,0,82
3.488162,0,0,513
3.515628,0,0,102
3.529534,0,0,9
3.560243,0,0,12
3.597708,0,0,10
3.629801,0,0,91
3.654005,0,0,313
3.675211,0,0,127
3.697825,0,0,9
3.727898,0,0,113
3.741750,0,0,15
3.776265,0,0,12
3.799959,0,0,84
3.827681,0,0,207
3.841455,0,0,9
3.879476,0,0,12
3.898507,0,0,105
3.941050,0,0,58
3.959503,0,0,9
3.987949,0,0,13
4.020224,0,0,11
4.054329,0,0,119
4.079509,0,0,12
4.100221,0,0,90
4.120117,0,0,13
4.141901,0,0,73
4.179426,0,0,635
4.218666,0,0,9
4.243233,0,0,18
4.257382,0,0,10
4.299577,0,0,176
4.319790,0,0,118
4.352991,0,0,60
4.381127,0,0,12
4.400811,0,0,48
4.429282,0,0,157
4.455978,0,0,12
4.478600,0,0,320
4.510602,0,0,152
4.541408,0,0,10
4.558439,0,0,12
4.595787,0,0,11
4.621030,0,0,13
4.642038,0,0,16
4.658716,0,0,149
4.687182,0,0,298
4.717607,0,0,28
4.741926,0,0,389
4.790172,0,0,10
4.821257,0,0,85
4.857098,0,0,51
4.886615,0,0,12
4.908782,0,0,87
4.935585,0,0,61
4.960374,0,0,63
4.986411,0,0,116
5.028470,0,0,785
5.042776,0,0,11
5.081893,0,0,333
5.098351,0,0,78
5.120756,0,0,9
5.143001,0,0,62
5.179642,0,0,11
5.218740,0,0,9
5.242118,0,0,281
5.258151,0,0,87
5.266757,0,0,72
5.320110,0,0,170
5.342035,0,0,230
5.358044,0,0,9
5.387704,0,0,11
5.416825,0,0,12
5.441262,0,0,90
5.457269,0,0,62
5.488123,0,0,330
5.521530,0,0,1350
5.559135,0,0,73
5.595695,0,0,12
5.618548,0,0,353
5.641873,0,0,532
5.686272,0,0,361
5.721922,0,0,92
5.746698,0,0,119
5.757713,0,0,11
5.795372,0,0,153
5.819632,0,0,263
5.859323,0,0,20
5.886605,0,0,11
5.908254,0,0,62
5.938455,0,0,151
5.959860,0,0,104
5.978162,0,0,98
6.009511,0,0,69
6.035059,0,0,185
6.058325,0,0,95
6.087684,0,0,119
6.108878,0,0,142
6.138913,0,0,363
6.176339,0,0,262
6.197968,0,0,124
6.220548,0,0,59
6.242584,0,0,114
6.277871,0,0,15
6.318418,0,0,186
6.337690,0,0,101
6.357746,0,0,11
6.388143,0,0,12
6.421835,0,0,143
6.453415,0,0,241
6.480152,0,0,11
6.498256,0,0,11
6.528468,0,0,107
6.554421,0,0,108
6.577125,0,0,10
6.597754,0,0,114
6.628074,0,0,159
6.644067,0,0,127
6.680439,0,0,62
6.718470,0,0,10
6.741542,0,0,200
6.758868,0,0,93
6.786224,0,0,59
6.816275,0,0,323
6.842585,0,0,262
6.857583,0,0,76
6.894671,0,0,12
6.929225,0,0,13
6.957180,0,0,536
6.979522,0,0,11
6.998595,0,0,60
7.028333,0,0,91
7.054587,0,0,10
7.086807,0,0,120
7.119368,0,0,74
7.142024,0,0,61
7.157529,0,0,58
7.195274,0,0,91
7.218977,0,0,119
7.241295,0,0,12
7.257438,0,0,947
7.278512,0,0,115
7.327248,0,0,10
7.358094,0,0,99
7.386414,0,0,11
7.417356,0,0,74
7.441743,0,0,118
7.458832,0,0,12
7.487105,0,0,60
7.519212,0,0,777
7.542135,0,0,123
7.557156,0,0,6
7.596899,0,0,108
7.619905,0,0,61
7.641766,0,0,14
7.657633,0,0,10
7.700038,0,0,234
7.734964,0,0,95
7.759286,0,0,85
7.797666,0,0,80
7.829344,0,0,13
7.857754,0,0,105
7.886246,0,0,142
7.909448,0,0,244
7.942502,0,0,12
7.977505,0,0,269
8.009615,0,0,70
8.038789,0,0,171
8.058061,0,0,21
8.087718,0,0,172
8.119709,0,0,244
8.156108,0,0,181
8.180016,0,0,61
8.201478,0,0,12
8.229505,0,0,12
8.258255,0,0,131
8.279003,0,0,12
8.320001,0,0,427
8.342289,0,0,110
8.377180,0,0,265
8.397917,0,0,108
8.429259,0,0,11
8.457181,0,0,60
8.486753,0,0,10
8.516498,0,0,12
8.542959,0,0,117
8.557162,0,0,60
8.596007,0,0,198
8.621058,0,0,51
8.658790,0,0,62
8.679532,0,0,85
8.699163,0,0,87
8.727884,0,0,101
8.756204,0,0,637
8.779890,0,0,11
8.808464,0,0,103
8.841159,0,0,303
8.857221,0,0,112
8.896895,0,0,132
8.920193,0,0,58
8.942198,0,0,108
8.958731,0,0,366
8.995542,0,0,48
9.009456,0,0,70
9.044701,0,0,11
9.080236,0,0,13
9.098195,0,0,10
9.129951,0,0,125
9.156218,0,0,173
9.182391,0,0,214
9.208348,0,0,82
9.227083,0,0,10
9.255260,0,0,102
9.279657,0,0,563
9.279657,0,0,186
9.335458,0,0,274
9.358414,0,0,134
9.378907,0,0,54
9.409285,0,0,72
9.428648,0,0,81
9.456097,0,0,82
9.479538,0,0,89
9.497952,0,0,10
9.538908,0,0,501
9.558359,0,0,10
9.598101,0,0,270
9.619597,0,0,196
9.641110,0,0,85
9.689178,0,0,205
9.714887,0,0,14
9.735281,0,0,86
9.757830,0,0,100
9.778113,0,0,43
9.797977,0,0,30
9.827844,0,0,4
9.859145,0,0,12
9.886781,0,0,10
9.908707,0,0,55
9.936295,0,0,10
9.958018,0,0,157
9.986264,0,0,13
10.008195,0,0,1868
10.036332,0,0,99
10.058087,0,0,93
10.087840,0,0,13
10.108278,0,0,114
10.128558,0,0,173
10.158783,0,0,158
10.180039,0,0,60
10.209767,0,0,115
10.235638,0,0,10
10.257887,0,0,10
10.287389,0,0,86
10.287389,0,0,14
10.335559,0,0,9
10.358712,0,0,84
10.395063,0,0,10
10.419668,0,0,10
10.442279,0,0,1420
10.460048,0,0,61
10.497553,0,0,12
10.530375,0,0,86
10.558229,0,0,339
10.586549,0,0,91
10.608923,0,0,15
10.635465,0,0,11
10.659927,0,0,16
10.687938,0,0,158
10.715916,0,0,99
10.738122,0,0,69
10.761320,0,0,170
10.797886,0,0,53
10.820147,0,0,79
10.856227,0,0,155
10.878799,0,0,276
10.899363,0,0,16
10.928070,0,0,147
10.955535,0,0,62
10.977844,0,0,50
10.997773,0,0,10
11.030272,0,0,12
11.057964,0,0,147
11.087548,0,0,56
11.118401,0,0,296
11.137812,0,0,92
11.159096,0,0,11
11.187749,0,0,92
11.215726,0,0,64
11.242733,0,0,14
11.258128,0,0,8
11.287770,0,0,402
11.287770,0,0,64
11.343798,0,0,13
11.358433,0,0,351
11.388095,0,0,339
11.415149,0,0,100
11.442313,0,0,107
11.457331,0,0,88
11.488414,0,0,60
11.520945,0,0,192
11.542455,0,0,60
11.579016,0,0,53
11.599084,0,0,53
11.629054,0,0,72
11.653707,0,0,99
11.678942,0,0,100
11.697737,0,0,12
11.731088,0,0,91
11.757785,0,0,629
11.799740,0,0,109
11.821135,0,0,139
11.857990,0,0,12
11.878083,0,0,803
11.908384,0,0,64
11.929283,0,0,233
11.955405,0,0,1048
11.978049,0,0,12
12.008609,0,0,61
12.027874,0,0,11
12.057668,0,0,50
12.079996,0,0,182
12.109479,0,0,15
12.129048,0,0,232
12.157726,0,0,110
12.197835,0,0,68
12.228576,0,0,264
12.258061,0,0,234
12.278981,0,0,15
12.295693,0,0,91
12.338298,0,0,144
12.358301,0,0,130
12.387652,0,0,12
12.409738,0,0,111
12.436506,0,0,64
12.459570,0,0,94
12.488340,0,0,58
12.521503,0,0,52
12.542152,0,0,8
12.576107,0,0,52
12.600354,0,0,12
12.628248,0,0,56
12.641706,0,0,108
12.678463,0,0,547
12.697709,0,0,150
12.721728,0,0,12
12.742291,0,0,158
12.778590,0,0,13
12.800276,0,0,66
12.825575,0,0,77
12.841718,0,0,150
12.858949,0,0,14
12.898891,0,0,16
12.928500,0,0,85
12.941591,0,0,217
12.975647,0,0,13
12.998568,0,0,111
13.028043,0,0,151
13.057874,0,0,195
13.099551,0,0,696
13.129433,0,0,150
13.156362,0,0,147
13.180402,0,0,372
13.199289,0,0,10
13.230305,0,0,10
13.255127,0,0,13
13.280784,0,0,13
13.297719,0,0,81
13.297719,0,0,10
13.355796,0,0,10
13.382295,0,0,352
13.400046,0,0,110
13.430407,0,0,57
13.457617,0,0,96
13.480319,0,0,10
13.503338,0,0,62
13.529238,0,0,61
13.557439,0,0,71
13.582310,0,0,56
13.619747,0,0,64
13.642617,0,0,91
13.689050,0,0,318
13.718603,0,0,155
13.743118,0,0,108
13.761305,0,0,9
13.800827,0,0,12
13.836492,0,0,232
13.858310,0,0,145
13.878424,0,0,51
13.910245,0,0,16
13.938715,0,0,14
13.960961,0,0,103
13.980634,0,0,10
14.009165,0,0,92
14.029650,0,0,175
14.054355,0,0,101
14.096212,0,0,66
14.128933,0,0,89
14.156830,0,0,78
14.180129,0,0,82
14.198932,0,0,13
14.229169,0,0,147
14.256063,0,0,10
14.278620,0,0,62
14.299189,0,0,319
14.306371,0,0,337
14.353748,0,0,119
14.380431,0,0,10
14.409245,0,0,90
14.443139,0,0,99
14.458794,0,0,74
14.495371,0,0,61
14.515378,0,0,167
14.541872,0,0,12
14.558166,0,0,6
14.587608,0,0,105
14.620926,0,0,149
14.656561,0,0,63
14.680179,0,0,86
14.708355,0,0,84
14.729253,0,0,12
14.756474,0,0,148
14.780940,0,0,10
14.809346,0,0,56
14.833555,0,0,18
14.857334,0,0,107
14.879810,0,0,81
14.908596,0,0,87
14.928675,0,0,73
14.956635,0,0,152
14.979776,0,0,61
15.000752,0,0,11
15.028399,0,0,96
15.055466,0,0,12
15.082124,0,0,11
15.110715,0,0,14
15.142939,0,0,78
15.160326,0,0,118
15.196327,0,0,10
15.219388,0,0,67
15.242081,0,0,92
15.260554,0,0,56
15.295138,0,0,314
15.310259,0,0,58
15.310259,0,0,88
15.358255,0,0,60
15.408274,0,0,62
15.441790,0,0,13
15.458143,0,0,117
15.498912,0,0,289
15.522126,0,0,113
15.542592,0,0,12
15.558977,0,0,13
15.595826,0,0,204
15.619913,0,0,59
15.641814,0,0,74
15.658276,0,0,5
15.697684,0,0,82
15.721260,0,0,84
15.759392,0,0,116
15.786937,0,0,10
15.809275,0,0,9
15.838560,0,0,18
15.859772,0,0,15
15.887049,0,0,129
15.910009,0,0,127
15.936325,0,0,107
15.961713,0,0,12
15.980067,0,0,99
16.010357,0,0,211
16.028790,0,0,73
16.061252,0,0,71
16.080001,0,0,12
16.111197,0,0,18
16.138482,0,0,11
16.158831,0,0,116
16.199068,0,0,10
16.221424,0,0,125
16.243115,0,0,106
16.258340,0,0,11
16.297083,0,0,67
16.315449,0,0,63
16.360033,0,0,96
16.398118,0,0,10
16.420500,0,0,14
16.442092,0,0,94
16.458852,0,0,54
16.496539,0,0,377
16.520976,0,0,64
16.542575,0,0,315
16.558506,0,0,98
16.597905,0,0,75
16.623242,0,0,14
16.656843,0,0,11
16.681976,0,0,13
16.708862,0,0,74
16.736756,0,0,12
16.759115,0,0,61
16.788053,0,0,10
16.809752,0,0,57
16.835680,0,0,131
16.859734,0,0,16
16.899258,0,0,7
16.920657,0,0,122
16.956152,0,0,156
16.979173,0,0,86
17.019843,0,0,332
17.053868,0,0,10
17.077217,0,0,62
17.098696,0,0,60
17.130927,0,0,230
17.155286,0,0,64
17.177676,0,0,148
17.200324,0,0,10
17.222050,0,0,15
17.243113,0,0,86
17.277222,0,0,148
17.299681,0,0,159
17.316210,0,0,37
17.316210,0,0,140
17.381955,0,0,13
17.419671,0,0,406
17.444337,0,0,164
17.460648,0,0,12
17.488404,0,0,57
17.515886,0,0,58
17.542450,0,0,62
17.560084,0,0,63
17.596230,0,0,126
17.628666,0,0,268
17.654327,0,0,100
17.680612,0,0,12
17.709940,0,0,58
17.744988,0,0,11
17.760018,0,0,10
17.795664,0,0,150
17.817907,0,0,10
17.844438,0,0,84
17.858920,0,0,119
17.888445,0,0,138
17.919846,0,0,12
17.942177,0,0,9
17.958988,0,0,66
17.997521,0,0,9
18.020539,0,0,10
18.041226,0,0,7
18.059001,0,0,7
18.087569,0,0,65
18.119455,0,0,5
18.143235,0,0,7
18.159868,0,0,8
18.195768,0,0,57
18.217129,0,0,10
18.241554,0,0,7
18.260560,0,0,44
18.295986,0,0,6
18.318461,0,0,7
18.318461,0,0,3
18.359335,0,0,13
18.399148,0,0,11
18.435975,0,0,35
18.458928,0,0,41
18.487889,0,0,81
18.520204,0,0,32
18.543327,0,0,9
18.575935,0,0,14
18.599186,0,0,13
18.621138,0,0,909
18.643083,0,0,76
18.658119,0,0,10
18.699674,0,0,12
18.720706,0,0,56
18.741224,0,0,41
18.777278,0,0,145
18.799536,0,0,90
18.820221,0,0,112
18.854835,0,0,16
18.880236,0,0,13
18.897992,0,0,91
18.920360,0,0,75
18.941968,0,0,13
18.976419,0,0,79
18.998047,0,0,12
19.021620,0,0,10
19.042805,0,0,14
19.059217,0,0,14
19.098630,0,0,13
19.136476,0,0,11
19.160591,0,0,125
19.189162,0,0,106
19.217053,0,0,11
19.239328,0,0,107
19.258996,0,0,61
19.286757,0,0,139
19.316239,0,0,110
19.320742,0,0,17
19.379402,0,0,16
19.400441,0,0,98
19.428336,0,0,82
19.442500,0,0,11
19.480872,0,0,90
19.501587,0,0,202
19.528700,0,0,202
19.559258,0,0,84
19.587977,0,0,264
19.619623,0,0,96
19.643707,0,0,11
19.658247,0,0,157
19.688608,0,0,12
19.721429,0,0,58
19.742358,0,0,10
19.759220,0,0,61
19.787467,0,0,97
19.817409,0,0,11
19.842806,0,0,9
19.865403,0,0,141
19.896984,0,0,104
19.928535,0,0,784
19.957923,0,0,157
19.982810,0,0,8
19.999106,0,0,80
20.028529,0,0,12
20.055979,0,0,11
20.080809,0,0,99
20.099709,0,0,339
20.129003,0,0,803
20.157081,0,0,87
20.180151,0,0,110
20.198815,0,0,100
20.230192,0,0,14
20.256450,0,0,60
20.281372,0,0,55
20.320167,0,0,96
20.321320,0,0,15
20.380392,0,0,81
20.400331,0,0,12
20.430562,0,0,58
20.458645,0,0,248
20.481572,0,0,267
20.510183,0,0,10
20.530348,0,0,60
20.556997,0,0,12
20.579687,0,0,11
20.599059,0,0,86
20.630971,0,0,60
20.656273,0,0,93
20.681094,0,0,75
20.698849,0,0,13
20.729916,0,0,59
20.756217,0,0,113
20.779417,0,0,75
20.798208,0,0,138
20.828648,0,0,105
20.856407,0,0,14
20.879114,0,0,63
20.900264,0,0,101
20.929335,0,0,170
20.959179,0,0,16
20.996875,0,0,176
21.021943,0,0,60
21.043594,0,0,147
21.059959,0,0,120
21.097010,0,0,59
21.121288,0,0,61
21.142309,0,0,84
21.159247,0,0,8
21.197535,0,0,88
21.219387,0,0,110
21.243628,0,0,10
21.259113,0,0,11
21.296901,0,0,63
21.321452,0,0,14
21.326071,0,0,12
21.376967,0,0,65
21.409303,0,0,86
21.428868,0,0,9
21.459216,0,0,112
21.481506,0,0,11
21.509125,0,0,120
21.528982,0,0,238
21.561857,0,0,14
21.579509,0,0,54
21.609526,0,0,78
21.636440,0,0,105
21.655789,0,0,11
21.683191,0,0,108
21.709686,0,0,343
21.729528,0,0,115
21.757298,0,0,60
21.779675,0,0,17
21.810063,0,0,121
21.829524,0,0,11
21.858979,0,0,95
21.880247,0,0,111
21.910105,0,0,86
21.929335,0,0,123
21.960075,0,0,92
21.978629,0,0,116
22.000512,0,0,100
22.036657,0,0,389
22.060166,0,0,16
22.088857,0,0,15
22.129975,0,0,106
22.143943,0,0,12
22.159091,0,0,6
22.200643,0,0,68
22.221365,0,0,104
22.243638,0,0,10
22.276730,0,0,60
22.300038,0,0,12
22.320987,0,0,60
22.328345,0,0,11
22.376455,0,0,62
22.400832,0,0,92
22.429028,0,0,468
22.444254,0,0,767
22.477404,0,0,94
22.496105,0,0,144
22.523625,0,0,89
22.543945,0,0,12
22.577442,0,0,71
22.600295,0,0,55
22.620918,0,0,9
22.643485,0,0,119
22.680433,0,0,120
22.699869,0,0,15
22.722449,0,0,161
22.757469,0,0,23
22.787826,0,0,98
22.815566,0,0,92
22.839503,0,0,10
22.858444,0,0,11
22.888689,0,0,9
22.920772,0,0,144
22.942884,0,0,108
22.959797,0,0,345
22.988881,0,0,192
23.021683,0,0,136
23.044842,0,0,61
23.082127,0,0,255
23.120003,0,0,141
23.142749,0,0,11
23.160253,0,0,74
23.189389,0,0,184
23.217151,0,0,193
23.243339,0,0,76
23.258769,0,0,96
23.287344,0,0,10
23.322571,0,0,66
23.329628,0,0,89
23.379618,0,0,54
23.399318,0,0,6
23.429755,0,0,9
23.459541,0,0,81
23.480245,0,0,10
23.498452,0,0,339
23.528211,0,0,61
23.559608,0,0,66
23.579689,0,0,11
23.610465,0,0,88
23.629499,0,0,100
23.658862,0,0,140
23.696622,0,0,53
23.721310,0,0,99
23.743164,0,0,78
23.758770,0,0,144
23.801524,0,0,262
23.821335,0,0,75
23.842514,0,0,52
23.859282,0,0,99
23.897755,0,0,11
23.922273,0,0,58
23.943564,0,0,59
23.959818,0,0,61
23.998873,0,0,57
24.021123,0,0,80
24.043173,0,0,60
24.059350,0,0,96
24.096796,0,0,265
24.121087,0,0,83
24.142950,0,0,89
24.159049,0,0,16
24.197602,0,0,13
24.222871,0,0,140
24.243256,0,0,14
24.276486,0,0,12
24.299217,0,0,117
24.330578,0,0,15
24.337349,0,0,15
24.381824,0,0,15
24.410294,0,0,10
24.438044,0,0,108
24.459714,0,0,15
24.497742,0,0,95
24.521320,0,0,121
24.542185,0,0,86
24.577145,0,0,178
24.599467,0,0,61
24.622536,0,0,10
24.644434,0,0,71
24.677678,0,0,15
24.700258,0,0,818
24.722409,0,0,87
24.743709,0,0,10
24.762699,0,0,10
24.800379,0,0,75
24.821341,0,0,114
24.842612,0,0,10
24.860323,0,0,115
24.898068,0,0,93
24.921858,0,0,11
24.943715,0,0,71
24.960093,0,0,9
25.000078,0,0,77
25.028559,0,0,308
25.061771,0,0,100
25.088520,0,0,183
25.110437,0,0,46
25.139895,0,0,10
25.159703,0,0,153
25.188178,0,0,12
25.209413,0,0,82
25.238812,0,0,265
25.258753,0,0,62
25.288015,0,0,96
25.309248,0,0,10
25.340887,0,0,548
25.340887,0,0,63
25.391475,0,0,233
25.409572,0,0,320
25.438948,0,0,22
25.458272,0,0,111
25.499858,0,0,627
25.530664,0,0,60
25.555250,0,0,392
25.577610,0,0,108
25.600512,0,0,174
25.622226,0,0,8
25.645793,0,0,12
25.681666,0,0,95
25.698520,0,0,55
25.721272,0,0,126
25.742571,0,0,130
25.778104,0,0,65
25.798699,0,0,73
25.829317,0,0,218
25.843267,0,0,15
25.877045,0,0,10
25.899090,0,0,80
25.930121,0,0,361
25.955387,0,0,532
25.977373,0,0,66
26.001290,0,0,12
26.022707,0,0,8
26.056365,0,0,74
26.079933,0,0,114
26.117884,0,0,85
26.139475,0,0,10
26.161155,0,0,10
26.209579,0,0,18
26.242491,0,0,11
26.258698,0,0,61
26.296746,0,0,47
26.319830,0,0,3
26.342198,0,0,138
26.383208,0,0,124
26.410041,0,0,12
26.428948,0,0,10
26.463284,0,0,166
26.500617,0,0,89
26.539114,0,0,157
26.560433,0,0,9
26.588778,0,0,114
26.609576,0,0,59
26.643114,0,0,86
26.677659,0,0,68
26.700232,0,0,208
26.731293,0,0,13
26.754704,0,0,245
26.780648,0,0,63
26.799454,0,0,222
26.822938,0,0,72
26.843031,0,0,108
26.880146,0,0,113
26.900629,0,0,296
26.930209,0,0,13
26.942898,0,0,146
26.977646,0,0,213
26.999757,0,0,8
27.020618,0,0,144
27.054248,0,0,10
27.083387,0,0,167
27.099173,0,0,154
27.130288,0,0,11
27.155640,0,0,18
27.158832,0,0,70
27.200452,0,0,102
27.231791,0,0,110
27.242930,0,0,123
27.283684,0,0,15
27.320155,0,0,116
27.344746,0,0,113
27.344746,0,0,11
27.389468,0,0,100
27.421086,0,0,109
27.444576,0,0,63
27.459192,0,0,97
27.498756,0,0,118
27.530309,0,0,91
27.556069,0,0,18
27.580848,0,0,15
27.601064,0,0,7
27.629614,0,0,145
27.655556,0,0,94
27.688528,0,0,144
27.722767,0,0,13
27.744836,0,0,93
27.759079,0,0,57
27.788399,0,0,881
27.820835,0,0,12
27.842947,0,0,327
27.881012,0,0,17
27.910297,0,0,20
27.937234,0,0,64
27.960666,0,0,219
27.980431,0,0,141
28.019817,0,0,13
28.055339,0,0,305
28.079269,0,0,171
28.100811,0,0,10
28.130328,0,0,10
28.155362,0,0,13
28.180509,0,0,72
28.200386,0,0,10
28.230131,0,0,10
28.256772,0,0,16
28.280039,0,0,67
28.299783,0,0,286
28.330222,0,0,139
28.356302,0,0,233
28.356302,0,0,79
28.420130,0,0,58
28.443320,0,0,11
28.479528,0,0,113
28.499330,0,0,90
28.529252,0,0,10
28.561325,0,0,188
28.580984,0,0,169
28.600423,0,0,39
28.640054,0,0,87
28.662088,0,0,11
28.700201,0,0,59
28.721115,0,0,95
28.744415,0,0,62
28.777965,0,0,120
28.810906,0,0,59
28.838003,0,0,104
28.860794,0,0,263
28.888145,0,0,12
28.917554,0,0,301
28.943290,0,0,124
28.980110,0,0,98
29.002071,0,0,16
29.021697,0,0,60
29.043533,0,0,16
29.059592,0,0,267
29.100178,0,0,135
29.128932,0,0,9
29.161746,0,0,58
29.199903,0,0,123
29.221253,0,0,9
29.245044,0,0,16
29.277245,0,0,11
29.298664,0,0,101
29.322330,0,0,10
29.343482,0,0,127
29.354070,0,0,229
29.399817,0,0,10
29.421753,0,0,13
29.443371,0,0,117
29.481704,0,0,61
29.502450,0,0,96
29.531521,0,0,62
29.561074,0,0,62
29.590878,0,0,93
29.610424,0,0,78
29.639857,0,0,111
29.658758,0,0,12
29.689837,0,0,844
29.712211,0,0,12
29.739691,0,0,11
29.760541,0,0,146
29.787782,0,0,10
29.810961,0,0,138
29.842331,0,0,107
29.863186,0,0,82
29.888962,0,0,62
29.921393,0,0,11
29.948049,0,0,11
29.977356,0,0,187
29.999647,0,0,16
30.021300,0,0,60
30.045476,0,0,10
30.079654,0,0,1239
30.099137,0,0,10
30.129533,0,0,149
30.160912,0,0,78
30.190195,0,0,10
30.217852,0,0,10
30.239349,0,0,13
30.258837,0,0,153
30.289333,0,0,75
30.321613,0,0,57
30.356248,0,0,210
30.356248,0,0,169
30.399857,0,0,11
30.437262,0,0,12
30.460898,0,0,61
30.489629,0,0,72
30.522429,0,0,118
30.543882,0,0,93
30.558914,0,0,57
30.588560,0,0,311
30.623309,0,0,270
30.643876,0,0,153
30.662436,0,0,82
30.688469,0,0,113
30.722049,0,0,9
30.744583,0,0,10
30.760522,0,0,60
30.796700,0,0,128
30.820139,0,0,99
30.843387,0,0,90
30.859189,0,0,107
30.897413,0,0,160
30.921844,0,0,66
30.943938,0,0,103
30.959949,0,0,184
30.987647,0,0,42
31.022868,0,0,129
31.042233,0,0,87
31.059537,0,0,116
31.097308,0,0,122
31.122038,0,0,12
31.157189,0,0,15
31.188946,0,0,10
31.219376,0,0,74
31.242410,0,0,96
31.259773,0,0,98
31.297712,0,0,93
31.320333,0,0,12
31.345186,0,0,169
31.348037,0,0,10
31.394636,0,0,12
31.419849,0,0,89
31.442416,0,0,951
31.460625,0,0,61
31.496935,0,0,58
31.521704,0,0,107
31.545071,0,0,61
31.590094,0,0,249
31.621808,0,0,57
31.643045,0,0,114
31.677592,0,0,179
31.702123,0,0,359
31.722784,0,0,198
31.743448,0,0,1035
31.760135,0,0,198
31.797715,0,0,150
31.823246,0,0,14
31.845781,0,0,88
31.859938,0,0,60
31.899874,0,0,18
31.922702,0,0,9
31.943219,0,0,12
31.960069,0,0,86
32.000975,0,0,13
32.021734,0,0,100
32.055495,0,0,162
32.088056,0,0,10
32.121768,0,0,279
32.142861,0,0,10
32.178267,0,0,547
32.204088,0,0,974
32.223719,0,0,91
32.243631,0,0,92
32.259672,0,0,10
32.300130,0,0,9
32.339588,0,0,79
32.357118,0,0,71
32.357118,0,0,96
32.419098,0,0,1055
32.440812,0,0,63
32.461100,0,0,11
32.488365,0,0,87
32.518476,0,0,17
32.543023,0,0,11
32.560282,0,0,92
32.587844,0,0,56
32.619264,0,0,212
32.654797,0,0,148
32.681606,0,0,15
32.703602,0,0,73
32.730989,0,0,13
32.756929,0,0,9
32.777228,0,0,96
32.810922,0,0,116
32.837461,0,0,351
32.860434,0,0,63
32.889066,0,0,62
32.918296,0,0,13
32.943279,0,0,92
32.961322,0,0,91
32.990287,0,0,77
33.018998,0,0,11
33.039667,0,0,14
33.059944,0,0,113
33.088353,0,0,109
33.118521,0,0,13
33.144313,0,0,16
33.180282,0,0,11
33.200190,0,0,58
33.229609,0,0,61
33.260369,0,0,223
33.299981,0,0,126
33.331398,0,0,11
33.359455,0,0,113
33.359455,0,0,9
33.409533,0,0,78
33.443087,0,0,297
33.460164,0,0,76
33.499453,0,0,131
33.530337,0,0,13
33.559261,0,0,78
33.579829,0,0,55
33.610335,0,0,139
33.630077,0,0,158
