time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q0,q1,q2,q3,omega_x,omega_y,omega_z,mass,altitude,ground_range,alpha,beta,mach,fin_cmd_1,fin_cmd_2,fin_cmd_3,fin_cmd_4,fin_act_1,fin_act_2,fin_act_3,fin_act_4,force_x,force_y,force_z,lat,lon,alt_msl
0.010000,4393519.067317,4259900.829642,1795674.982769,-0.079811,-0.078202,0.686558,0.99144486,-0.00000036,0.13052619,0.00000006,-0.00000000,0.00000001,-0.00000002,12.7359,1200.0000,0.0000,0.00000000,0.00000000,0.000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.0000,0.0000,0.0000,16.45747200,44.11536100,1200.0000
0.020000,4393519.066132,4259900.828480,1795674.992415,-0.156939,-0.153626,1.219422,0.99144486,-0.00000072,0.13052619,0.00000011,-0.00000000,0.00000003,-0.00000007,12.7328,1200.0003,0.0029,0.00000000,0.00000000,0.002028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,828.2578,-0.6810,-0.2753,16.45747203,44.11536100,1200.0003
0.030000,4393519.064180,4259900.826571,1795675.007058,-0.233374,-0.228333,1.712571,0.99144486,-0.00000108,0.13052619,0.00000017,-0.00000000,0.00000006,-0.00000014,12.7298,1200.0014,0.0126,0.00000000,0.00000000,0.003612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,650.6390,-0.5350,-0.2163,16.45747211,44.11536100,1200.0014
0.040000,4393519.061463,4259900.823913,1795675.026700,-0.310102,-0.303342,2.222452,0.99144486,-0.00000144,0.13052619,0.00000023,-0.00000000,0.00000010,-0.00000025,12.7267,1200.0030,0.0275,0.00000000,0.00000000,0.005082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,676.0112,-0.5558,-0.2247,16.45747225,44.11536100,1200.0030
0.050000,4393519.057975,4259900.820500,1795675.051707,-0.387846,-0.379404,2.790613,0.99144486,-0.00000180,0.13052619,0.00000028,-0.00000000,0.00000016,-0.00000039,12.7233,1200.0049,0.0474,0.00000000,0.00000000,0.006601,0.00000000,0.00000000,0.00000000,0.00000000,0.00001130,0.00006742,-0.00006178,0.00005490,726.7641,-0.5976,-0.2416,16.45747243,44.11536100,1200.0049
0.060000,4393519.053702,4259900.816320,1795675.082778,-0.466928,-0.456850,3.435381,0.99144486,-0.00000216,0.13052619,0.00000033,-0.00000000,0.00000024,-0.00000059,12.7195,1200.0073,0.0727,0.00000000,0.00000000,0.008287,0.00000000,0.00000000,0.00000000,0.00000000,0.00002947,0.00017272,-0.00015915,0.00014193,815.5754,-0.6706,-0.2711,16.45747266,44.11536100,1200.0073
0.070000,4393519.048632,4259900.811359,1795675.120648,-0.547146,-0.535471,4.145185,0.99144486,-0.00000252,0.13052620,0.00000039,-0.00000000,0.00000034,-0.00000085,12.7153,1200.0104,0.1042,0.00000000,0.00000000,0.010193,0.00000000,0.00000000,0.00000000,0.00000000,0.00004587,0.00026550,-0.00024560,0.00021958,904.3830,-0.7436,-0.3006,16.45747294,44.11536100,1200.0104
0.080000,4393519.042757,4259900.805608,1795675.165816,-0.628064,-0.614818,4.895145,0.99144486,-0.00000288,0.13052620,0.00000044,-0.00000000,0.00000048,-0.00000119,12.7109,1200.0143,0.1425,0.00000000,0.00000000,0.012287,0.00000000,0.00000000,0.00000000,0.00000000,0.00005914,0.00033902,-0.00031452,0.00028174,955.1402,-0.7853,-0.3175,16.45747329,44.11536100,1200.0143
0.090000,4393519.036070,4259900.799062,1795675.218618,-0.709360,-0.694555,5.666997,0.99144486,-0.00000324,0.13052619,0.00000049,-0.00000004,-0.00000656,-0.00000162,12.7064,1200.0192,0.1882,0.00000000,0.00000000,0.014497,0.00000000,0.00000000,0.00000000,0.00000000,0.00006952,0.00039562,-0.00036785,0.00032999,1005.8852,-0.8271,-0.3343,16.45747370,44.11536100,1200.0192
0.100000,4393519.028569,4259900.791717,1795675.279157,-0.790657,-0.774293,6.439132,0.99144487,-0.00000361,0.13052612,0.00000054,-0.00000013,-0.00002016,-0.00000215,12.7019,1200.0252,0.2415,0.14798549,-0.00084569,0.016771,0.00000000,0.00000000,0.00000000,0.00000000,0.00007756,0.00043881,-0.00040875,0.00036711,1018.5687,-0.8374,-0.3514,16.45747418,44.11536100,1200.0252
0.110000,4393519.020258,4259900.783577,1795675.347335,-0.871691,-0.853760,7.196566,0.99144489,-0.00000397,0.13052597,0.00000058,-0.00000028,-0.00004164,-0.00000276,12.6974,1200.0323,0.3025,0.14476015,-0.00084534,0.019045,0.00000000,0.00000000,0.00000000,0.00000000,0.00008377,0.00047169,-0.00044001,0.00039558,1005.8789,-0.8270,-0.3552,16.45747473,44.11536100,1200.0323
