t_sim,mhe_us,mpc_us,cycle_us
0.130000,0.000,0.000,481.000
0.220000,0.000,0.000,246.000
0.290000,0.000,0.000,721.000
0.350000,0.000,0.000,5.000
0.420000,0.000,0.000,76.000
0.520000,0.000,0.000,528.000
