t_wall_s,cpu_load_permille,voltage_mV,current_cA,battery_pct,drop_rate,errors_comm
89.447454,820,65535,-1,-1,0,0
89.948547,780,65535,-1,-1,0,0
90.449185,840,65535,-1,-1,0,0
90.948163,880,65535,-1,-1,0,0
91.450090,800,65535,-1,-1,0,0
91.947292,820,65535,-1,-1,0,0
92.445898,840,65535,-1,-1,0,0
92.947396,760,65535,-1,-1,0,0
93.447287,840,65535,-1,-1,0,0
93.945746,840,65535,-1,-1,0,0
94.445855,800,65535,-1,-1,0,0
94.947528,820,65535,-1,-1,0,0
95.447867,800,65535,-1,-1,0,0
95.947148,820,65535,-1,-1,0,0
96.444910,820,65535,-1,-1,0,0
96.946866,800,65535,-1,-1,0,0
97.445242,800,65535,-1,-1,0,0
97.946517,760,65535,-1,-1,0,0
98.450216,800,65535,-1,-1,0,0
98.947917,860,65535,-1,-1,0,0
99.445391,740,65535,-1,-1,0,0
99.946457,840,65535,-1,-1,0,0
100.445487,780,65535,-1,-1,0,0
100.947407,780,65535,-1,-1,0,0
101.446372,840,65535,-1,-1,0,0
101.949964,800,65535,-1,-1,0,0
102.446218,780,65535,-1,-1,0,0
102.945910,920,65535,-1,-1,0,0
103.449367,780,65535,-1,-1,0,0
103.949131,760,65535,-1,-1,0,0
104.450428,800,65535,-1,-1,0,0
104.947622,800,65535,-1,-1,0,0
105.449102,800,65535,-1,-1,0,0
105.948558,840,65535,-1,-1,0,0
106.448902,780,65535,-1,-1,0,0
106.945535,800,65535,-1,-1,0,0
107.449059,780,65535,-1,-1,0,0
107.947031,740,65535,-1,-1,0,0
108.446649,780,65535,-1,-1,0,0
108.947657,760,65535,-1,-1,0,0
109.444712,860,65535,-1,-1,0,0
109.947273,780,65535,-1,-1,0,0
110.447615,800,65535,-1,-1,0,0
110.947078,780,65535,-1,-1,0,0
111.447610,780,65535,-1,-1,0,0
111.946825,800,65535,-1,-1,0,0
112.445363,780,65535,-1,-1,0,0
112.947999,840,65535,-1,-1,0,0
113.446747,700,65535,-1,-1,0,0
113.946088,820,65535,-1,-1,0,0
114.448421,800,65535,-1,-1,0,0
114.946998,860,65535,-1,-1,0,0
115.451110,800,65535,-1,-1,0,0
115.945623,880,65535,-1,-1,0,0
116.446404,760,65535,-1,-1,0,0
116.947201,920,65535,-1,-1,0,0
117.449212,800,65535,-1,-1,0,0
117.947768,720,65535,-1,-1,0,0
118.448331,860,65535,-1,-1,0,0
118.948134,840,65535,-1,-1,0,0
119.451281,860,65535,-1,-1,0,0
119.947511,840,65535,-1,-1,0,0
120.448185,820,65535,-1,-1,0,0
120.947353,760,65535,-1,-1,0,0
121.445551,880,65535,-1,-1,0,0
121.947775,900,65535,-1,-1,0,0
122.446389,820,65535,-1,-1,0,0
122.947400,800,65535,-1,-1,0,0
123.449203,820,65535,-1,-1,0,0
123.945710,820,65535,-1,-1,0,0
124.446831,800,65535,-1,-1,0,0
124.949328,880,65535,-1,-1,0,0
125.446649,860,65535,-1,-1,0,0
125.948573,840,65535,-1,-1,0,0
126.449193,820,65535,-1,-1,0,0
126.947761,920,65535,-1,-1,0,0
127.447078,760,65535,-1,-1,0,0
127.947076,860,65535,-1,-1,0,0
128.447330,780,65535,-1,-1,0,0
128.948367,920,65535,-1,-1,0,0
129.447655,800,65535,-1,-1,0,0
129.947511,860,65535,-1,-1,0,0
130.449360,760,65535,-1,-1,0,0
130.944834,840,65535,-1,-1,0,0
131.444774,840,65535,-1,-1,0,0
131.945710,780,65535,-1,-1,0,0
