t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
17.250924,16171860,780.0746,0.0000,42.70
17.351375,16171939,780.0623,0.0000,42.70
17.451411,16172059,780.0632,0.0000,42.70
17.551334,16172140,780.0645,0.0000,42.70
17.651033,16172261,780.0751,0.0000,42.70
17.751186,16172340,780.0745,0.0000,42.70
17.851689,16172458,780.0786,0.0000,42.70
17.950483,16172538,780.0746,0.0000,42.70
18.051304,16172660,780.0698,0.0000,42.70
18.150455,16172738,780.0720,0.0000,42.70
18.251415,16172858,780.0774,0.0000,42.70
18.351540,16172939,780.0764,0.0000,42.70
18.452454,16173059,780.0815,0.0000,42.70
18.551372,16173141,780.0749,0.0000,42.70
18.654559,16173262,780.0629,0.0000,42.00
18.751230,16173338,780.0654,0.0000,42.00
18.850556,16173459,780.0659,0.0000,42.00
18.951099,16173540,780.0640,0.0000,42.00
19.050645,16173659,780.0862,0.0000,42.00
19.150976,16173740,780.0771,0.0000,42.00
19.251274,16173857,780.0723,0.0000,42.00
19.351623,16173939,780.0735,0.0000,42.00
19.451477,16174060,780.0698,0.0000,42.00
19.552787,16174138,780.0668,0.0000,42.00
19.652393,16174259,780.0610,0.0000,42.00
19.752389,16174339,780.0740,0.0000,42.00
19.854200,16174460,780.0720,0.0000,42.00
19.953752,16174539,780.0729,0.0000,42.00
20.052439,16174659,780.0801,0.0000,42.00
20.151727,16174738,780.0762,0.0000,42.00
20.251442,16174860,780.0735,0.0000,42.00
20.351721,16174939,780.0764,0.0000,42.00
20.451559,16175060,780.0703,0.0000,42.00
20.550198,16175139,780.0825,0.0000,42.00
20.650674,16175260,780.0886,0.0000,42.30
20.752268,16175341,780.0842,0.0000,42.30
20.850686,16175459,780.0901,0.0000,42.30
20.950749,16175539,780.0811,0.0000,42.30
21.051030,16175659,780.0720,0.0000,42.30
21.151368,16175739,780.0754,0.0000,42.30
21.250163,16175861,780.0835,0.0000,42.30
21.349922,16175941,780.0671,0.0000,42.30
21.450272,16176060,780.0842,0.0000,42.30
21.551038,16176138,780.0886,0.0000,42.30
21.651344,16176258,780.0754,0.0000,42.30
21.750477,16176338,780.0779,0.0000,42.30
21.851919,16176460,780.0837,0.0000,42.30
21.950217,16176539,780.0881,0.0000,42.30
22.051985,16176662,780.0916,0.0000,42.30
22.150268,16176738,780.0751,0.0000,42.30
22.250019,16176858,780.0805,0.0000,42.30
22.351098,16176938,780.0759,0.0000,42.30
22.451179,16177061,780.0676,0.0000,42.30
22.546803,16177139,780.0696,0.0000,42.30
22.650846,16177258,780.0746,0.0000,42.30
22.751040,16177340,780.0829,0.0000,42.30
22.849397,16177459,780.0952,0.0000,42.30
22.949363,16177538,780.0879,0.0000,42.30
23.048825,16177660,780.0977,0.0000,42.30
23.152648,16177740,780.0974,0.0000,42.30
23.247965,16177858,780.0933,0.0000,42.30
23.348072,16177938,780.0869,0.0000,42.30
23.450411,16178062,780.0928,0.0000,42.30
23.547684,16178140,780.0844,0.0000,42.30
23.649111,16178261,780.0820,0.0000,42.30
23.747952,16178338,780.0751,0.0000,42.30
23.848009,16178458,780.0859,0.0000,42.30
23.948485,16178540,780.0859,0.0000,42.30
24.051819,16178658,780.0820,0.0000,42.30
24.150497,16178740,780.0947,0.0000,42.30
24.248549,16178860,780.0829,0.0000,42.30
24.355649,16178938,780.0842,0.0000,42.30
24.448458,16179059,780.0918,0.0000,42.30
24.548131,16179138,780.0859,0.0000,42.30
24.647516,16179259,780.0790,0.0000,43.60
24.748582,16179340,780.0757,0.0000,43.60
24.848784,16179460,780.0801,0.0000,43.60
24.949188,16179538,780.0864,0.0000,43.60
25.049361,16179658,780.0813,0.0000,43.60
25.148746,16179740,780.0854,0.0000,43.60
25.248903,16179860,780.0869,0.0000,43.60
25.348784,16179939,780.0857,0.0000,43.60
25.448313,16180059,780.0749,0.0000,43.60
25.548586,16180138,780.0847,0.0000,43.60
25.648258,16180258,780.0771,0.0000,43.60
25.748878,16180339,780.0820,0.0000,43.60
25.848337,16180459,780.0879,0.0000,43.60
25.947541,16180539,780.0764,0.0000,43.60
26.048207,16180658,780.0911,0.0000,43.60
26.151541,16180740,780.0911,0.0000,43.60
26.248345,16180859,780.0864,0.0000,43.60
26.348079,16180940,780.0811,0.0000,43.60
26.452375,16181058,780.0918,0.0000,43.60
26.548438,16181139,780.0935,0.0000,43.60
26.647225,16181258,780.0959,0.0000,44.30
26.748509,16181339,780.0835,0.0000,44.30
26.848209,16181458,780.0859,0.0000,44.30
26.947650,16181540,780.0749,0.0000,44.30
27.048303,16181658,780.0759,0.0000,44.30
27.155785,16181740,780.0811,0.0000,44.30
27.247230,16181859,780.0803,0.0000,44.30
27.348920,16181940,780.0857,0.0000,44.30
27.456060,16182059,780.0754,0.0000,44.30
27.555916,16182139,780.0786,0.0000,44.30
27.648359,16182260,780.0723,0.0000,44.30
27.755392,16182339,780.0757,0.0000,44.30
27.847077,16182459,780.0612,0.0000,44.30
27.947150,16182540,780.0679,0.0000,44.30
28.049823,16182661,780.0762,0.0000,44.30
28.147150,16182739,780.0749,0.0000,44.30
28.250801,16182861,780.0725,0.0000,44.30
28.352851,16182940,780.0784,0.0000,44.30
28.450593,16183058,780.0857,0.0000,44.30
28.546600,16183138,780.0866,0.0000,44.30
28.649180,16183259,780.0825,0.0000,43.60
28.747359,16183339,780.0950,0.0000,43.60
28.847113,16183458,780.0933,0.0000,43.60
28.946980,16183539,780.0823,0.0000,43.60
29.046855,16183657,780.0793,0.0000,43.60
29.146689,16183739,780.0823,0.0000,43.60
29.247237,16183858,780.0825,0.0000,43.60
29.315474,16183938,780.0842,0.0000,43.60
29.446731,16184057,780.0820,0.0000,43.60
29.546580,16184138,780.0908,0.0000,43.60
29.647234,16184258,780.0847,0.0000,43.60
29.746743,16184341,780.0784,0.0000,43.60
29.850528,16184458,780.0857,0.0000,43.60
29.948473,16184538,780.0852,0.0000,43.60
30.046588,16184659,780.0872,0.0000,43.60
30.152549,16184740,780.0852,0.0000,43.60
30.248517,16184860,780.0847,0.0000,43.60
30.317274,16184939,780.0898,0.0000,43.60
30.446999,16185060,780.0901,0.0000,43.60
30.547860,16185138,780.0916,0.0000,43.60
30.648633,16185259,780.0896,0.0000,43.30
30.751096,16185340,780.0930,0.0000,43.30
30.847048,16185460,780.0807,0.0000,43.30
30.948329,16185538,780.0894,0.0000,43.30
31.046443,16185658,780.0957,0.0000,43.30
31.155196,16185739,780.0835,0.0000,43.30
31.250451,16185858,780.0996,0.0000,43.30
31.321758,16185938,780.0920,0.0000,43.30
31.446672,16186058,780.0883,0.0000,43.30
31.547764,16186139,780.0959,0.0000,43.30
31.648103,16186259,780.0886,0.0000,43.30
31.747009,16186338,780.0835,0.0000,43.30
31.847319,16186458,780.0908,0.0000,43.30
31.947132,16186539,780.0972,0.0000,43.30
32.047027,16186660,780.0784,0.0000,43.30
32.151663,16186738,780.0818,0.0000,43.30
32.247043,16186859,780.0784,0.0000,43.30
32.325474,16186940,780.0698,0.0000,43.30
32.450909,16187058,780.0801,0.0000,43.30
32.547098,16187138,780.0818,0.0000,43.30
32.646337,16187261,780.0901,0.0000,43.00
32.746665,16187341,780.0911,0.0000,43.00
32.847714,16187459,780.0918,0.0000,43.00
32.945781,16187539,780.0876,0.0000,43.00
33.046236,16187661,780.0833,0.0000,43.00
33.147111,16187740,780.0825,0.0000,43.00
33.246442,16187858,780.0757,0.0000,43.00
33.324953,16187939,780.0774,0.0000,43.00
33.447817,16188060,780.0807,0.0000,43.00
33.545940,16188138,780.0696,0.0000,43.00
33.648524,16188260,780.0740,0.0000,43.00
33.746869,16188340,780.0740,0.0000,43.00
33.846470,16188458,780.0668,0.0000,43.00
33.946839,16188541,780.0551,0.0000,43.00
34.047928,16188658,780.0615,0.0000,43.00
34.148089,16188739,780.0684,0.0000,43.00
34.247697,16188858,780.0732,0.0000,43.00
34.326110,16188940,780.0720,0.0000,43.00
34.450606,16189062,780.0537,0.0000,43.00
34.547680,16189139,780.0618,0.0000,43.00
34.647939,16189259,780.0640,0.0000,43.30
34.745705,16189339,780.0668,0.0000,43.30
34.846754,16189458,780.0569,0.0000,43.30
34.952551,16189539,780.0651,0.0000,43.30
35.046600,16189661,780.0686,0.0000,43.30
35.151738,16189739,780.0625,0.0000,43.30
35.251323,16189859,780.0620,0.0000,43.30
35.330711,16189939,780.0601,0.0000,43.30
35.451023,16190061,780.0667,0.0000,43.30
35.551958,16190138,780.0640,0.0000,43.30
35.650351,16190258,780.0537,0.0000,43.30
35.751111,16190340,780.0527,0.0000,43.30
35.851665,16190459,780.0581,0.0000,43.30
35.952166,16190541,780.0564,0.0000,43.30
36.051258,16190662,780.0706,0.0000,43.30
36.151754,16190738,780.0712,0.0000,43.30
36.251946,16190859,780.0634,0.0000,43.30
36.336346,16190939,780.0664,0.0000,43.30
36.451210,16191058,780.0686,0.0000,43.30
36.551131,16191139,780.0690,0.0000,43.30
36.651494,16191260,780.0701,0.0000,43.00
36.750828,16191338,780.0745,0.0000,43.00
36.850946,16191458,780.0679,0.0000,43.00
36.950725,16191540,780.0671,0.0000,43.00
37.051309,16191659,780.0701,0.0000,43.00
37.151085,16191739,780.0681,0.0000,43.00
37.251369,16191860,780.0693,0.0000,43.00
37.337292,16191939,780.0779,0.0000,43.00
37.452263,16192060,780.0776,0.0000,43.00
37.551870,16192140,780.0671,0.0000,43.00
37.652153,16192259,780.0693,0.0000,43.00
37.751840,16192340,780.0673,0.0000,43.00
37.851505,16192460,780.0647,0.0000,43.00
37.950699,16192539,780.0620,0.0000,43.00
38.050872,16192659,780.0634,0.0000,43.00
38.150427,16192738,780.0564,0.0000,43.00
38.250884,16192862,780.0673,0.0000,43.00
38.336893,16192937,780.0707,0.0000,43.00
38.450693,16193059,780.0844,0.0000,43.00
38.552183,16193138,780.0840,0.0000,43.00
38.652073,16193261,780.0818,0.0000,43.00
38.751540,16193338,780.0774,0.0000,43.00
38.852094,16193459,780.0768,0.0000,43.00
38.952410,16193540,780.0837,0.0000,43.00
39.050564,16193661,780.0827,0.0000,43.00
39.150226,16193740,780.0742,0.0000,43.00
39.250285,16193861,780.0796,0.0000,43.00
39.341328,16193940,780.0901,0.0000,43.00
39.452163,16194061,780.0886,0.0000,43.00
39.550746,16194140,780.0837,0.0000,43.00
39.651421,16194260,780.0825,0.0000,43.00
39.752220,16194340,780.0827,0.0000,43.00
39.850750,16194461,780.0854,0.0000,43.00
39.949947,16194541,780.0837,0.0000,43.00
40.051392,16194661,780.0818,0.0000,43.00
40.151498,16194740,780.0679,0.0000,43.00
40.244122,16194859,780.0771,0.0000,43.00
40.340616,16194939,780.0805,0.0000,43.00
40.451407,16195062,780.0740,0.0000,43.00
40.549852,16195139,780.0784,0.0000,43.00
40.650225,16195257,780.0754,0.0000,43.00
40.750051,16195339,780.0764,0.0000,43.60
40.851319,16195461,780.0835,0.0000,43.60
40.953190,16195540,780.0825,0.0000,43.60
41.050900,16195660,780.0840,0.0000,43.60
41.151122,16195741,780.0825,0.0000,43.60
41.251193,16195859,780.0735,0.0000,43.60
41.344203,16195940,780.0745,0.0000,43.60
41.450378,16196057,780.0673,0.0000,43.60
41.551524,16196141,780.0637,0.0000,43.60
41.650422,16196261,780.0746,0.0000,43.60
41.751963,16196341,780.0829,0.0000,43.60
41.850368,16196459,780.0735,0.0000,43.60
41.951435,16196539,780.0793,0.0000,43.60
42.049818,16196661,780.0803,0.0000,43.60
42.150426,16196739,780.0874,0.0000,43.60
42.249881,16196859,780.0768,0.0000,43.60
42.345537,16196939,780.0696,0.0000,43.60
42.452056,16197060,780.0647,0.0000,43.60
42.551741,16197141,780.0701,0.0000,43.60
42.651346,16197267,780.0659,0.0000,43.60
42.751206,16197337,780.0710,0.0000,43.00
42.851546,16197460,780.0786,0.0000,43.00
42.950057,16197541,780.0876,0.0000,43.00
43.050010,16197659,780.0776,0.0000,43.00
43.150104,16197739,780.0768,0.0000,43.00
43.250560,16197858,780.0779,0.0000,43.00
43.345063,16197938,780.0749,0.0000,43.00
43.450778,16198058,780.0751,0.0000,43.00
43.550234,16198138,780.0718,0.0000,43.00
43.650315,16198259,780.0718,0.0000,43.00
43.750645,16198342,780.0762,0.0000,43.00
43.850315,16198459,780.0813,0.0000,43.00
43.944215,16198538,780.0618,0.0000,43.00
44.050339,16198659,780.0776,0.0000,43.00
44.151342,16198739,780.0796,0.0000,43.00
44.251231,16198861,780.0803,0.0000,43.00
44.350732,16198938,780.0807,0.0000,43.00
44.453550,16199058,780.0664,0.0000,43.00
44.551233,16199142,780.0620,0.0000,43.00
44.651073,16199259,780.0671,0.0000,43.00
44.750019,16199338,780.0776,0.0000,43.00
44.851138,16199459,780.0886,0.0000,43.00
44.950817,16199538,780.0942,0.0000,43.00
45.051474,16199659,780.0793,0.0000,43.00
45.150492,16199741,780.0746,0.0000,43.00
45.249985,16199860,780.0823,0.0000,43.00
45.350164,16199938,780.0850,0.0000,43.00
45.449392,16200058,780.0864,0.0000,43.00
45.550469,16200139,780.0701,0.0000,43.00
45.650139,16200258,780.0776,0.0000,43.00
45.751226,16200338,780.0840,0.0000,43.00
45.849786,16200459,780.0859,0.0000,43.00
45.950290,16200540,780.0829,0.0000,43.00
46.050853,16200667,780.0925,0.0000,43.00
46.150399,16200739,780.0940,0.0000,43.00
46.250794,16200858,780.0942,0.0000,43.00
46.349536,16200939,780.0925,0.0000,43.00
46.449759,16201059,780.0952,0.0000,43.00
46.549603,16201140,780.0896,0.0000,43.00
46.650965,16201259,780.0961,0.0000,43.00
46.750345,16201340,780.0961,0.0000,42.70
46.850349,16201459,780.0872,0.0000,42.70
46.950015,16201538,780.0974,0.0000,42.70
47.050254,16201658,780.1016,0.0000,42.70
47.150034,16201738,780.0972,0.0000,42.70
47.253982,16201858,780.1020,0.0000,42.70
47.349295,16201938,780.1028,0.0000,42.70
47.451135,16202058,780.0967,0.0000,42.70
47.551144,16202140,780.0972,0.0000,42.70
47.650804,16202258,780.0862,0.0000,42.70
47.750938,16202338,780.0874,0.0000,42.70
47.851048,16202460,780.0896,0.0000,42.70
47.950428,16202538,780.0974,0.0000,42.70
48.049956,16202659,780.1096,0.0000,42.70
48.149319,16202738,780.0964,0.0000,42.70
48.242928,16202860,780.0999,0.0000,42.70
48.349569,16202938,780.0964,0.0000,42.70
48.450578,16203059,780.0935,0.0000,42.70
48.549592,16203139,780.0952,0.0000,42.70
48.651050,16203260,780.1003,0.0000,42.70
48.750653,16203338,780.0930,0.0000,42.70
48.850646,16203461,780.0918,0.0000,42.70
48.950801,16203540,780.0942,0.0000,42.70
49.050470,16203660,780.0852,0.0000,42.70
49.150876,16203740,780.0920,0.0000,42.70
49.250109,16203858,780.0938,0.0000,42.70
49.351191,16203938,780.0930,0.0000,42.70
49.451092,16204058,780.0972,0.0000,42.70
49.551564,16204138,780.0881,0.0000,42.70
49.649400,16204260,780.0950,0.0000,42.70
49.749709,16204339,780.0947,0.0000,42.70
49.850138,16204458,780.0967,0.0000,42.70
49.951277,16204540,780.1116,0.0000,42.70
50.050665,16204661,780.0979,0.0000,42.70
50.150666,16204739,780.0908,0.0000,42.70
50.249398,16204858,780.0930,0.0000,42.70
50.350318,16204939,780.0918,0.0000,42.70
50.451167,16205059,780.0955,0.0000,42.70
50.549654,16205139,780.0881,0.0000,42.70
50.649542,16205261,780.0898,0.0000,42.70
50.749385,16205338,780.0933,0.0000,42.30
50.850440,16205459,780.1020,0.0000,42.30
50.951009,16205541,780.0967,0.0000,42.30
51.050709,16205660,780.0874,0.0000,42.30
51.149628,16205739,780.0852,0.0000,42.30
51.249996,16205861,780.0901,0.0000,42.30
51.350256,16205941,780.0866,0.0000,42.30
51.449182,16206060,780.0718,0.0000,42.30
51.549568,16206140,780.0706,0.0000,42.30
51.644869,16206260,780.0823,0.0000,42.30
51.750953,16206338,780.0898,0.0000,42.30
51.848994,16206459,780.0813,0.0000,42.30
51.950312,16206537,780.0774,0.0000,42.30
52.050006,16206659,780.0712,0.0000,42.30
52.149707,16206738,780.0850,0.0000,42.30
52.250357,16206858,780.0793,0.0000,42.30
52.349327,16206938,780.0774,0.0000,42.30
52.449720,16207059,780.0874,0.0000,42.30
52.550967,16207137,780.0850,0.0000,42.30
52.650208,16207258,780.0771,0.0000,42.30
52.750034,16207339,780.0815,0.0000,42.70
52.850153,16207461,780.0815,0.0000,42.70
52.949126,16207540,780.0896,0.0000,42.70
53.050359,16207661,780.0859,0.0000,42.70
53.148809,16207738,780.0766,0.0000,42.70
53.249130,16207859,780.0818,0.0000,42.70
53.348799,16207939,780.0801,0.0000,42.70
53.448243,16208061,780.0803,0.0000,42.70
53.548790,16208140,780.0844,0.0000,42.70
53.650685,16208258,780.0801,0.0000,42.70
53.748937,16208339,780.0879,0.0000,42.70
53.850940,16208459,780.0933,0.0000,42.70
53.950801,16208539,780.0813,0.0000,42.70
54.049379,16208658,780.0857,0.0000,42.70
54.149495,16208740,780.0840,0.0000,42.70
54.248711,16208860,780.0955,0.0000,42.70
54.350232,16208941,780.0869,0.0000,42.70
54.449595,16209059,780.0957,0.0000,42.70
54.549152,16209138,780.0901,0.0000,42.70
54.650297,16209260,780.0933,0.0000,42.70
54.749206,16209338,780.0967,0.0000,42.70
54.848861,16209462,780.0959,0.0000,42.70
54.948422,16209537,780.0908,0.0000,42.70
55.049191,16209661,780.0916,0.0000,42.70
55.148940,16209738,780.0901,0.0000,42.70
55.250368,16209861,780.0883,0.0000,42.70
55.348794,16209938,780.0961,0.0000,42.70
55.449546,16210060,780.0854,0.0000,42.70
55.549822,16210139,780.0732,0.0000,42.70
55.648468,16210259,780.0938,0.0000,42.70
55.749294,16210340,780.0947,0.0000,42.70
55.848478,16210458,780.0940,0.0000,42.70
55.953635,16210540,780.0916,0.0000,42.70
56.048878,16210659,780.0829,0.0000,42.70
56.148485,16210738,780.0950,0.0000,42.70
56.249588,16210861,780.0928,0.0000,42.70
56.350404,16210938,780.0947,0.0000,42.70
56.448554,16211059,780.0972,0.0000,42.70
56.548693,16211139,780.0864,0.0000,42.70
56.649061,16211260,780.0872,0.0000,42.70
56.749583,16211339,780.0823,0.0000,43.00
56.851667,16211459,780.0869,0.0000,43.00
56.948603,16211548,780.0918,0.0000,43.00
57.049109,16211658,780.0935,0.0000,43.00
57.148676,16211740,780.0881,0.0000,43.00
57.249672,16211858,780.0820,0.0000,43.00
57.352545,16211938,780.0872,0.0000,43.00
57.449393,16212061,780.0920,0.0000,43.00
57.548278,16212138,780.0879,0.0000,43.00
57.650018,16212258,780.0788,0.0000,43.00
57.749260,16212339,780.0854,0.0000,43.00
57.848519,16212458,780.0894,0.0000,43.00
57.948608,16212538,780.0874,0.0000,43.00
58.050198,16212660,780.0922,0.0000,43.00
58.149607,16212739,780.0938,0.0000,43.00
58.249600,16212860,780.0989,0.0000,43.00
58.349225,16212940,780.0881,0.0000,43.00
58.449692,16213059,780.0925,0.0000,43.00
58.549400,16213138,780.0886,0.0000,43.00
58.649258,16213259,780.0754,0.0000,43.00
58.749649,16213342,780.0720,0.0000,42.70
58.849655,16213460,780.0759,0.0000,42.70
58.949077,16213544,780.0807,0.0000,42.70
59.050792,16213658,780.0862,0.0000,42.70
59.149436,16213738,780.0957,0.0000,42.70
59.248292,16213860,780.0844,0.0000,42.70
59.348817,16213939,780.0938,0.0000,42.70
59.450742,16214060,780.0913,0.0000,42.70
59.549652,16214138,780.0813,0.0000,42.70
59.648896,16214258,780.0837,0.0000,42.70
59.750081,16214340,780.0742,0.0000,42.70
59.849648,16214462,780.0913,0.0000,42.70
59.949177,16214538,780.0901,0.0000,42.70
60.048982,16214657,780.0886,0.0000,42.70
60.148897,16214738,780.0796,0.0000,42.70
60.252546,16214859,780.0896,0.0000,42.70
60.348265,16214941,780.0886,0.0000,42.70
60.448308,16215059,780.0723,0.0000,42.70
