t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
1.257724,16155131516,-5.169284,0.982257,-8.220201,-0.001110,0.001860,-0.001854,0.296079,0.987292,2.844192,780.06,42.30,highres
1.257724,16155141598,-5.180376,0.972681,-8.234247,-0.000302,-0.000278,-0.000327,0.292347,0.987029,2.848491,780.06,42.30,highres
1.257724,16155156186,-5.181013,0.970437,-8.221080,-0.003224,-0.000451,-0.000022,0.292347,0.987029,2.848491,780.06,42.30,highres
1.258030,16155166673,-5.191367,0.980514,-8.223852,-0.001974,0.000426,-0.000633,0.292347,0.987029,2.848491,780.06,42.30,highres
1.258030,16155175839,-5.188764,0.972689,-8.224654,-0.000212,0.000458,-0.001153,0.292347,0.987029,2.848491,780.07,42.30,highres
1.258030,16155186697,-5.193202,0.975589,-8.233901,-0.000171,0.000684,-0.000676,0.292347,0.987029,2.848491,780.07,42.30,highres
1.258030,16155198657,-5.175600,0.970121,-8.228784,0.001225,0.002776,0.000436,0.292347,0.987029,2.848491,780.07,42.30,highres
1.258030,16155206917,-5.173452,0.975996,-8.223601,0.001258,0.002978,0.000349,0.292347,0.987029,2.848491,780.07,42.30,highres
1.258030,16155222107,-5.171275,0.975317,-8.226585,0.002141,0.003020,0.001750,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155225946,-5.163172,0.976955,-8.229321,0.001979,0.003144,0.002035,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155232329,-5.171140,0.976619,-8.226725,0.000447,0.002361,0.001644,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155246067,-5.164814,0.973878,-8.233050,0.000919,0.001972,0.000228,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155258870,-5.163361,0.974818,-8.228092,0.000271,0.001897,-0.000633,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155265119,-5.160027,0.978666,-8.223473,0.001836,0.000944,-0.000327,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155276636,-5.176785,0.978666,-8.231853,0.000003,0.001249,-0.001244,0.296124,0.995716,2.845644,780.07,42.30,highres
1.258030,16155281636,-5.173960,0.969520,-8.228018,0.000501,0.001528,-0.002160,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258030,16155298360,-5.166865,0.961397,-8.240232,0.000888,0.000470,-0.000391,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258030,16155308250,-5.182770,0.977455,-8.222304,0.000771,0.000176,-0.001410,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258318,16155316150,-5.177025,0.971481,-8.230897,-0.000484,0.000944,-0.001244,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258318,16155325131,-5.181573,0.970455,-8.225698,-0.000691,0.000638,-0.002217,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258318,16155339402,-5.180850,0.969312,-8.229013,-0.002618,0.000845,-0.001017,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258318,16155344353,-5.185766,0.985836,-8.221687,-0.001479,0.001204,-0.001504,0.283913,0.994343,2.845029,780.07,42.30,highres
1.258318,16155354432,-5.176180,0.973128,-8.229460,-0.001524,0.000944,-0.000633,0.288914,0.988902,2.847122,780.07,42.30,highres
1.258318,16155365460,-5.168977,0.975075,-8.236792,-0.001016,0.000538,-0.002057,0.288914,0.988902,2.847122,780.07,42.30,highres
1.258318,16155376425,-5.178030,0.975662,-8.227723,-0.000302,0.000028,-0.000327,0.288914,0.988902,2.847122,780.07,42.30,highres
1.258318,16155381770,-5.187559,0.976673,-8.235845,-0.000302,0.000945,-0.001244,0.288914,0.988902,2.847122,780.07,42.30,highres
1.258318,16155392105,-5.175172,0.975440,-8.245486,0.000309,0.000669,-0.000071,0.288914,0.988902,2.847122,780.07,42.30,highres
1.258318,16155398902,-5.184090,0.975197,-8.237203,-0.000395,0.001037,-0.001031,0.288914,0.988902,2.847122,780.07,42.30,highres
1.258318,16155411814,-5.188027,0.973025,-8.235405,-0.000453,0.000638,0.000136,0.288914,0.988902,2.847122,780.08,42.30,highres
1.258318,16155421951,-5.197135,0.981060,-8.228262,0.001568,0.000753,0.000894,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258318,16155426463,-5.186962,0.982590,-8.221569,-0.000010,-0.000315,0.000883,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258318,16155445034,-5.180269,0.976967,-8.234072,-0.000010,0.000907,0.000883,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258318,16155453683,-5.176663,0.969010,-8.225693,0.001212,0.000602,0.000272,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258549,16155458708,-5.176184,0.965400,-8.226889,0.001242,0.001037,0.000272,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258549,16155474598,-5.186255,0.973856,-8.224496,0.002126,0.002127,-0.000847,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258549,16155486681,-5.171131,0.981359,-8.225136,0.001573,0.001959,-0.000701,0.287971,0.992322,2.842636,780.08,42.30,highres
1.258549,16155499069,-5.177131,0.976170,-8.226810,0.001279,0.001518,-0.000950,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155508748,-5.189165,0.971300,-8.231030,0.001134,0.001440,-0.001716,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155516061,-5.175407,0.964869,-8.229875,0.000447,0.001058,-0.001715,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155525608,-5.172771,0.964721,-8.235080,-0.000831,-0.000315,-0.001351,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155534765,-5.177258,0.975053,-8.218589,-0.001232,0.000783,-0.000339,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155539155,-5.175653,0.982895,-8.221981,-0.000560,0.000907,-0.001011,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155556461,-5.177875,0.971462,-8.225692,0.001517,0.003512,0.000379,0.289961,0.996063,2.844474,780.06,42.30,highres
1.258549,16155569145,-5.175056,0.971385,-8.234149,0.000190,0.002203,0.000219,0.286295,0.989192,2.848510,780.06,42.30,highres
1.258549,16155580279,-5.176151,0.973957,-8.229955,0.000872,0.001993,-0.001120,0.286295,0.989192,2.848510,780.07,42.30,highres
1.258549,16155584816,-5.174970,0.982397,-8.233723,-0.000144,0.000513,-0.000339,0.286295,0.989192,2.848510,780.07,42.30,highres
1.258549,16155596903,-5.176678,0.975054,-8.232876,0.000295,-0.000926,-0.001255,0.286295,0.989192,2.848510,780.07,42.30,highres
1.258549,16155605085,-5.181816,0.975711,-8.225529,0.000295,0.002170,-0.001084,0.286295,0.989192,2.848510,780.07,42.30,highres
1.258752,16155619323,-5.168359,0.977938,-8.232169,-0.000316,0.001403,-0.000289,0.286295,0.989192,2.848510,780.07,42.30,highres
1.258752,16155629088,-5.169251,0.972829,-8.219661,-0.000116,0.001623,-0.000781,0.286295,0.989192,2.848510,780.07,42.30,highres
1.258752,16155639122,-5.167834,0.969334,-8.225361,0.000295,0.001043,-0.001086,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155648106,-5.164707,0.981039,-8.229284,0.000295,0.000602,-0.000950,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155656510,-5.179910,0.974523,-8.222906,0.001098,0.001156,-0.000815,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155663339,-5.176294,0.977550,-8.218716,0.000224,0.000296,-0.001515,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155674334,-5.173931,0.974209,-8.236182,-0.000010,-0.000620,-0.000950,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155682726,-5.175721,0.978405,-8.220665,0.000295,-0.000315,0.000577,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155691292,-5.184103,0.977903,-8.224539,0.000295,-0.000315,0.000577,0.280496,0.987941,2.849265,780.07,42.30,highres
1.258752,16155697002,-5.173071,0.981054,-8.221169,-0.000621,0.000042,0.001010,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258752,16155707242,-5.185203,0.978796,-8.234521,-0.000621,0.000602,0.000883,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258752,16155711779,-5.186422,0.974998,-8.229396,-0.000409,0.001146,0.000059,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258752,16155731550,-5.179722,0.968521,-8.222548,0.001458,0.002317,-0.000586,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258752,16155736667,-5.184591,0.975230,-8.226891,0.001679,0.002310,-0.000788,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258938,16155746652,-5.186250,0.955915,-8.232265,0.003044,0.000947,-0.000201,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258938,16155759176,-5.171225,0.977980,-8.237074,0.002493,0.001334,0.000391,0.287098,0.987877,2.847862,780.07,42.30,highres
1.258938,16155766615,-5.166414,0.958299,-8.226207,0.001364,0.000602,0.002563,0.288768,0.991017,2.841077,780.07,42.30,highres
1.258938,16155776859,-5.174027,0.960175,-8.230254,0.002782,0.000951,0.001755,0.288768,0.991017,2.841077,780.07,42.30,highres
1.258938,16155797880,-5.171889,0.971462,-8.231678,0.000177,0.002135,0.001725,0.288768,0.991017,2.841077,780.07,42.30,highres
1.258938,16155805037,-5.173342,0.975054,-8.228854,0.000361,0.002499,0.000883,0.288768,0.991017,2.841077,780.07,42.30,highres
1.258938,16155814638,-5.173087,0.976250,-8.231679,0.003044,0.002740,0.000577,0.288768,0.991017,2.841077,780.07,42.30,highres
1.258938,16155827568,-5.174449,0.970973,-8.233259,0.001408,0.002129,-0.000394,0.288768,0.991017,2.841077,780.06,42.30,highres
1.258938,16155840220,-5.171435,0.973210,-8.231129,-0.000316,-0.000223,-0.000480,0.288768,0.991017,2.841077,780.06,42.30,highres
1.258938,16155847600,-5.177454,0.970265,-8.230192,-0.001232,-0.000512,-0.000537,0.288136,0.994300,2.849744,780.06,42.30,highres
1.258938,16155859249,-5.159399,0.975211,-8.221424,-0.000179,0.001076,-0.000950,0.288136,0.994300,2.849744,780.06,42.30,highres
1.258938,16155869245,-5.168836,0.969033,-8.240161,-0.002144,0.001049,-0.002176,0.288136,0.994300,2.849744,780.06,42.30,highres
1.258938,16155879322,-5.165904,0.975053,-8.232875,-0.002614,0.000762,-0.002026,0.288136,0.994300,2.849744,780.06,42.30,highres
1.258938,16155887264,-5.173176,0.975426,-8.224771,-0.002195,0.000907,-0.001115,0.288136,0.994300,2.849744,780.06,42.30,highres
1.258938,16155900444,-5.176227,0.976819,-8.238586,-0.001612,0.001708,-0.002212,0.288136,0.994300,2.849744,780.06,42.30,highres
1.258938,16155909626,-5.182663,0.969526,-8.217669,-0.001583,0.000933,-0.001327,0.288136,0.994300,2.849744,780.06,42.30,highres
1.259124,16155916892,-5.173399,0.975348,-8.223437,-0.001700,0.001641,-0.001704,0.291279,0.992278,2.842957,780.06,42.30,highres
1.259124,16155927258,-5.186547,0.968088,-8.238173,-0.001985,0.000502,-0.002008,0.291279,0.992278,2.842957,780.06,42.30,highres
1.259124,16155937018,-5.177123,0.979295,-8.235373,-0.001563,0.000654,-0.001509,0.291279,0.992278,2.842957,780.06,42.30,highres
